,target,output,question
0,football,"Answer: According to the conversation, Fred gave the football to Jeff. This is mentioned when Geert",What did Fred give to Jeff? 
1,Fred,Answer: Fred gave the football to Jeff.,Who gave the football to Jeff? 
2,football,Answer: Fred gave the football to Jeff.,What did Fred give to Jeff? 
3,Jeff,Answer: Fred gave the football to Jeff.,Who did Fred give the football to? 
4,Fred,Answer: Jeff gave the football to Fred.,Who did Jeff give the football to? 
5,Jeff,Answer: Jeff gave the apple to Fred.,Who gave the apple? 
6,Bill,Answer: The apple were given to Fred by Jeff.,Who received the apple? 
7,apple,Answer: Bill gave Fred the apple.,What did Bill give to Fred? 
8,apple,Answer: Bill gave Fred the apple that Jeff had given him.,What did Bill give to Fred? 
9,Fred,"Answer: The apple were received by various people in the passage. Jeff gave the apple to Fred,",Who received the apple? 
10,Mary,Answer: The milk was given to Mary by Fred.,Who received the milk? 
11,milk,Answer: Mary gave Bill the milk.,What did Mary give to Bill? 
12,Bill,Answer: Bill handed the milk to Mary.,Who received the milk? 
13,Bill,Answer: Mary gave the milk to Bill.,Who did Mary give the milk to? 
14,milk,Answer: Mary gave Bill a football.,What did Mary give to Bill? 
15,Jeff,Answer: The football was received by Fred.,Who received the football? 
16,Fred,Answer: Fred gave the football to Jeff.,Who gave the football to Jeff? 
17,football,Answer: Fred gave the football to Jeff.,What did Fred give to Jeff? 
18,Jeff,"Answer: The football was passed from person to person in the following order: Jeff, Fred, G",Who received the football? 
19,Mary,Answer: Mary passed the milk.,Who gave the milk? 
20,milk,Answer: Jeff gave Mary a football.,What did Jeff give to Mary? 
21,Mary,Answer: Mary passed the milk to Jeff.,Who gave the milk to Jeff? 
22,Mary,Answer: Mary gave the milk to Jeff.,Who gave the milk to Jeff? 
23,Bill,Answer: Bill gave the apple to Jeff.,Who gave the apple to Jeff? 
24,Jeff,Answer: Bill gave the apple.,Who gave the apple? 
25,apple,Answer: Jeff gave Fred an apple.,What did Jeff give to Fred? 
26,Fred,Answer: The apple were given to Pochard by Jeff.,Who received the apple? 
27,Jeff,Answer: Jeff received the apple.,Who received the apple? 
28,Jeff,Answer: Jeff gave the apple.,Who gave the apple? 
29,Fred,Answer: Jeff gave the apple to Fred.,Who did Jeff give the apple to? 
30,Mary,Answer: Mary gave the milk.,Who gave the milk? 
31,Bill,Answer: Mary gave the milk.,Who gave the milk? 
32,Bill,Answer: Bill gave the milk to Mary.,Who gave the milk to Mary? 
33,milk,Answer: Bill gave Mary a pair of Magnetic Insoles sent by the Magneton,What did Bill give to Mary? 
34,apple,Answer: Mary gave the milk to Fred.,What did Mary give to Fred? 
35,Jeff,Answer: Fred gave the milk to Jeff.,Who did Fred give the milk to? 
36,Jeff,Answer: Fred gave the milk to Jeff.,Who did Fred give the milk to? 
37,milk,Answer: Jeff gave Mary the milk that Fred had dropped.,What did Jeff give to Mary? 
38,milk,Answer: Jeff gave Mary a milk.,What did Jeff give to Mary? 
39,Fred,Answer: Bill gave the apple.,Who gave the apple? 
40,Mary,Answer: Fred gave the milk.,Who gave the milk? 
41,milk,Answer: Mary gave Fred milk.,What did Mary give to Fred? 
42,Jeff,Answer: Jeff gave the milk.,Who gave the milk? 
43,Fred,Answer: The milk was received by Jeff.,Who received the milk? 
44,Mary,"Answer: The milk was given by various people in the passage. Mary passed the milk to Fred,",Who gave the milk? 
45,Bill,Answer: Mary gave the milk to Bill.,Who did Mary give the milk to? 
46,milk,Answer: Mary gave Bill the milk.,What did Mary give to Bill? 
47,Mary,Answer: Mary grabbed the milk.,Who gave the milk? 
48,Mary,Answer: Bill gave the milk to Mary.,Who did Bill give the milk to? 
49,Bill,Answer: Bill gave the milk to Mary.,Who gave the milk to Mary? 
50,Mary,Answer: Jeff gave the apple to Fred.,Who gave the apple to Fred? 
51,Fred,Answer: Fred moved the apple to Mary.,Who gave the apple to Mary? 
52,apple,Answer: Fred gave the apple to Mary.,What did Fred give to Mary? 
53,apple,Answer: Mary gave Jeff the apple that Jimmy had intended for Zoie. When Jeff saw the bit,What did Mary give to Jeff? 
54,apple,Answer: Mary gave an apple to Jeff.,What did Mary give to Jeff? 
55,Fred,Answer: Bill gave the football to Fred.,Who received the football? 
56,football,Answer: Bill gave the football to Fred.,What did Bill give to Fred? 
57,Bill,Answer: Mary took the apple from the stranger preacher.,Who gave the apple? 
58,Bill,Answer: Mary gave the apple to Bill.,Who did Mary give the apple to? 
59,Jeff,Answer: Bill gave the apple to Jeff.,Who did Bill give the apple to? 
