,target,output,question
0,hallway,Answer: The milk is in the kitchen.,Where is the milk? 
1,hallway,"Answer: The football is in the possession of John. When the other characters like Zoie, A",Where is the football? 
2,hallway,,Where is the football? 
3,hallway,"eo, and then.",Where is the football? 
4,garden,Answer: The milk.,Where is the milk? 
5,garden,Answer: The milk?,Where is the milk? 
6,bedroom,Answer: The football is in the possession of Cuddie. When Lord Evandale and Ed,Where is the football? 
7,bedroom,Answer: The milk.,Where is the milk? 
8,kitchen,Answer: She had not carelessly.,Where is the football? 
9,kitchen,Answer: The boy is known as he is known to play the game.,Where is the football? 
10,bedroom,,Where is the football? 
11,hallway,Answer: The little girl's.,Where is the football? 
12,garden,,Where is the milk? 
13,garden,Answer: The milk is produced by the dairy.,Where is the milk? 
14,bathroom,Answer: The apple are the apples of the apple are the apples of the apple are the,Where is the apple? 
15,garden,Answer: The milk is in the kitchen.,Where is the milk? 
16,garden,Answer: Carewist and filled him with joy.,Where is the milk? 
17,garden,Where is a question of the context of the question.,Where is the milk? 
18,kitchen,Answer: The apple are not found in the apple are not found in the apple are not found,Where is the apple? 
19,kitchen,Answer: The apple.,Where is the apple? 
20,bedroom,"Heat Heavoid
Heavoid
Heavoid
Heavoid
Heav",Where is the apple? 
21,bedroom,s.,Where is the apple? 
22,bathroom,sic,Where is the football? 
23,bathroom,"Answer: The girl, girl, boyfriend.",Where is the football? 
24,bedroom,"The editor's drop, it was dropped context of the context of the drop, it was dropped",Where is the milk? 
25,kitchen,,Where is the milk? 
26,kitchen,Answer: The question.,Where is the milk? 
27,bathroom,"where's, the context of the context of the context of the context of the context of the",Where is the apple? 
28,bathroom,The rain was heard.,Where is the apple? 
29,kitchen,Answer: The milk,Where is the milk? 
30,garden,Answer: The apple are grown in the apple are grown in the apple are grown in the apple,Where is the apple? 
31,garden,Answer: The apple.,Where is the apple? 
32,kitchen,e.,Where is the football? 
33,kitchen,Answer: The author has not yet another question.,Where is the apple? 
34,kitchen,Answer: The apple are apple are grown in the apple are grown in the apple are grown in the,Where is the apple? 
35,office,"Answer: The milk, the river was a river was the river was the river was the",Where is the milk? 
36,kitchen,Answer: The boy.,Where is the football? 
37,kitchen,,Where is the football? 
38,kitchen,Answer: The football is in the bedroom.,Where is the football? 
39,bedroom,"Answer: The milkwe, as in the milkwe, as the answer: The milkwe as",Where is the milk? 
40,bedroom,Answer: The history is a mystery.,Where is the milk? 
41,office,,Where is the milk? 
42,office,e.,Where is the milk? 
43,office,,Where is the milk? 
44,kitchen,,Where is the apple? 
45,bedroom,Where is changed context of the changed context of the changed context of the changed context of the changed context,Where is the milk? 
46,office,Answer: The answer: The answer: The question: The question: The answer: The question:,Where is the football? 
47,bathroom,Answer is a question.,Where is the football? 
48,bathroom,"Answer: The girl's always used to be the boyi, always used to be the context",Where is the football? 
49,bedroom,Answer: The milk was produced by a mixture.,Where is the milk? 
50,bathroom,Answer: The milk is in the store room.,Where is the milk? 
51,hallway,Answer: The apple,Where is the apple? 
