,target,output,question
0,office,tied the context.,Where was the apple before the bathroom? 
1,office,a.,Where was the apple before the hallway? 
2,office,Answer: What was the question was asked.,Where was the apple before the hallway? 
3,bathroom,,Where was the football before the garden? 
4,bathroom,e.,Where was the football before the garden? 
5,garden,tell.,Where was the apple before the bathroom? 
6,kitchen,,Where was the milk before the office? 
7,kitchen,a.,Where was the apple before the office? 
8,kitchen,"the office, the context, the office, the context, the office, the context, the office",Where was the apple before the office? 
9,bedroom,Where was raised and somewhat from the ground.,Where was the apple before the office? 
10,garden,Answer: The apple.,Where was the apple before the bedroom? 
11,garden,apple.,Where was the apple before the bedroom? 
12,garden,,Where was the milk before the bathroom? 
13,garden,her.,Where was the milk before the bathroom? 
14,garden,s.,Where was the milk before the bathroom? 
15,kitchen,Answer: The professor's letter mentions the professor's letter mentions the professor's mention of,Where was the football before the garden? 
16,kitchen,The context of the context of the context of the context of the context of the context of the context,Where was the football before the garden? 
17,garden,e.,Where was the milk before the bedroom? 
18,garden,Answer: The milk was before the bedroom.,Where was the milk before the bedroom? 
19,bedroom,Where was the day to day to day to day to day to day to day to day to,Where was the football before the bathroom? 
20,garden,t.,Where was the football before the hallway? 
21,garden,He was not a question a fatal to heredit,Where was the football before the office? 
22,hallway,a,Where was the football before the garden? 
23,office,s of the people.,Where was the milk before the kitchen? 
24,kitchen,t.,Where was the milk before the bedroom? 
25,bathroom,t.,Where was the football before the bedroom? 
26,office,"Answer: Before the bedroom, the football was in the hallway. When Jimmie forgot",Where was the football before the bedroom? 
27,garden,"Answer: Before the office, the football was in the hallway.",Where was the football before the office? 
28,garden,Where was connected to the office.,Where was the football before the office? 
29,garden,The apple.,Where was the apple before the office? 
30,bathroom,"Answer: Before the hallway, the apple were in the kitchen.",Where was the apple before the hallway? 
31,office,"Answer: Before the kitchen, the apple were in the hallway.",Where was the apple before the kitchen? 
32,office,Stephen brice.,Where was the apple before the kitchen? 
33,hallway,He is made up.,Where was the milk before the bedroom? 
34,bedroom,,Where was the milk before the garden? 
35,hallway,,Where was the apple before the bathroom? 
36,hallway,where.,Where was the football before the kitchen? 
37,bathroom,,Where was the apple before the kitchen? 
38,garden,"Answer: Before the bathroom, the apple were in the context. The context suggests that the apple",Where was the apple before the bathroom? 
39,garden,eo,Where was the apple before the bathroom? 
40,garden,tone.,Where was the football before the hallway? 
41,garden,Answer: The football was played before the hallway.,Where was the football before the hallway? 
42,garden,Answer: The milkman's best in the hallway?,Where was the milk before the hallway? 
43,hallway,Answer: Before the bathroom.,Where was the milk before the bathroom? 
44,bathroom,their,Where was the football before the hallway? 
45,bedroom,The question. The question. The question. The question. The question. The question. The question,Where was the apple before the bathroom? 
46,bedroom,s.,Where was the apple before the bathroom? 
47,bedroom,,Where was the apple before the bathroom? 
48,bedroom,Answer: The bathroom.,Where was the apple before the bathroom? 
49,bedroom,Answer: The milk is not a vast amount of his vastly and his vastly,Where was the milk before the hallway? 
50,kitchen,Answer: The question.,Where was the apple before the garden? 
51,garden,"tle, and the stained, and right, and right, and left.",Where was the apple before the bedroom? 
52,garden,,Where was the football before the kitchen? 
53,bathroom,had not,Where was the apple before the bedroom? 
54,bathroom,,Where was the apple before the bedroom? 
55,office,Answer: The question of the hall.,Where was the football before the hallway? 
56,kitchen,Scatter of his hope in the context of his office.,Where was the apple before the office? 
57,office,He was a personality of her.,Where was the football before the garden? 
58,office,"Answer: Before the bedroom, the football was in the hallway. Mary discarded the football",Where was the football before the bedroom? 
59,garden,ment of the apple.,Where was the apple before the hallway? 
60,hallway,,Where was the football before the bedroom? 
61,bathroom,He was placed in horseback and awarenessential to meetings.,Where was the football before the hallway? 
62,bedroom,,Where was the football before the kitchen? 
63,garden,"Answer: Before the bathroom, the football was in the hallway.",Where was the football before the bathroom? 
64,garden,Where was discovered that the football before the white as it off the blackestead.,Where was the football before the bathroom? 
65,bathroom,Answer: The milk before the office.,Where was the milk before the office? 
66,bathroom,Answer: The stone,Where was the milk before the office? 
67,bathroom,,Where was the milk before the office? 
68,garden,"Answer:

Answer:
The ""Long"" the ""Boston step.",Where was the football before the bedroom? 
69,kitchen,Answer: The bathroom.,Where was the football before the bathroom? 
70,office,"har;eom; for the romans, docks; for the romans, docks",Where was the football before the hallway? 
71,hallway,Adri,Where was the apple before the garden? 
72,bathroom,s.,Where was the milk before the kitchen? 
73,kitchen,Answer: The Brownies or not.,Where was the apple before the bathroom? 
74,garden,"Answer: Before the bathroom, the apple were in the kitchen. Sandra picked up the apple",Where was the apple before the bathroom? 
75,garden,"the, and the white, and white, and the white, the white, the white, the",Where was the milk before the hallway? 
76,hallway,"e, and Questions of the daylights of the daylights of the daylights",Where was the milk before the office? 
77,garden,"Answer: Before the hallway, the milk was in the bedroom.",Where was the milk before the hallway? 
78,office,,Where was the apple before the bathroom? 
79,office,,Where was the apple before the bathroom? 
80,kitchen,,Where was the milk before the office? 
81,kitchen,"Answer: The ocellar which was not apertia, and the milk which",Where was the milk before the office? 
82,kitchen,Answer: The Pione,Where was the milk before the office? 
83,bathroom,Answer: Before the hallway.,Where was the apple before the hallway? 
84,bathroom,Answer: The milk was before the bedroom.,Where was the milk before the bedroom? 
85,garden,"Answer: That's the apple, it was not the apple, it was not the",Where was the apple before the bathroom? 
86,bathroom,,Where was the milk before the kitchen? 
87,bathroom,eoes of the people's ateo,Where was the milk before the kitchen? 
88,garden,,Where was the milk before the bathroom? 
89,bathroom,Answer: The bedroom.,Where was the football before the bedroom? 
90,hallway,,Where was the milk before the kitchen? 
91,hallway,The kitchen.,Where was the milk before the kitchen? 
92,garden,The answer.,Where was the milk before the bedroom? 
93,bedroom,Where was the difference between the kitchen? Where was the difference between the difference between the kitchen? Where,Where was the football before the kitchen? 
94,kitchen,"Answer: Where was the apple:
Answer: Where was the apple:
Answer:",Where was the apple before the bedroom? 
95,kitchen,Answer: The apple before the hallway.,Where was the apple before the hallway? 
96,kitchen,,Where was the apple before the hallway? 
97,hallway,s.,Where was the apple before the kitchen? 
98,bedroom,Answer: The milk before the bathroom.,Where was the milk before the bathroom? 
99,bathroom,Answer: The milk.,Where was the milk before the bedroom? 
100,office,,Where was the milk before the bathroom? 
101,office,,Where was the milk before the bathroom? 
