,target,output,question
0,hallway,Answer: The most recent location of John is the garage.,Where is John? 
1,bathroom,Answer: Mary is not explicitly mentioned in the passage. The focus is on the activities of the Z,Where is Mary? 
2,kitchen,"Answer: Sandra is not mentioned in the passage. The passage only mentions that ""we"" went",Where is Sandra? 
3,hallway,"Answer: Sandra is a young woman whose business assets are good sense, good health, and the",Where is Sandra? 
4,kitchen,Answer: Sandra is in the bathroom.,Where is Sandra? 
5,hallway,Answer: Sandra travelled to the kitchen.,Where is Sandra? 
6,garden,Answer: Sandra travelled to the kitchen.,Where is Sandra? 
7,hallway,Answer: Daniel is in the hallway.,Where is Daniel? 
8,office,Answer: Sandra is a character in the story who is mentioned periodically. She is the daughter,Where is Sandra? 
9,office,Answer: Daniel is in the hallway.,Where is Daniel? 
10,kitchen,"Answer: According to the context, Mary went to the kitchen.",Where is Mary? 
11,garden,Answer: The most recent location of Mary is the kitchen.,Where is Mary? 
12,office,Answer: Daniel is a character in the story who is mentioned but does not appear directly. He is,Where is Daniel? 
13,bedroom,Answer: The passage mentions that Mary travelled to the kitchen.,Where is Mary? 
14,bedroom,"Answer: According to the passage, Mary journeyed to the kitchen.",Where is Mary? 
15,kitchen,Answer: The passage mentions that John journeyed to the kitchen.,Where is John? 
16,garden,Answer: The passage mentions that John journeyed to the kitchen.,Where is John? 
17,kitchen,Answer: The most recent location of John is the hallway.,Where is John? 
18,office,"Answer: Daniel is mentioned in the passage as having gone to the office. The passage states that """,Where is Daniel? 
19,kitchen,"Answer: The passage mentions that John journeyed to the kitchen. So, according to the context,",Where is John? 
20,hallway,Answer: Mary is the one who stumbled and fell near Ruby. She is the one who is,Where is Mary? 
21,office,Answer: John is in Australia. He has moved there from Scotland and is living in the bush.,Where is John? 
22,office,Answer: John is in Australia. The text mentions that Jack Kirke has promised to take Ruby to,Where is John? 
23,hallway,Answer: Sandra is not mentioned in the passage. The passage focuses on the activities of the,Where is Sandra? 
24,bedroom,Answer: Daniel is in the bedroom.,Where is Daniel? 
25,bedroom,Answer: Sandra is the one who moved to the bedroom. After Ruby and Jack Kirke,Where is Sandra? 
26,bedroom,Answer: Mary is Ruby's step-mother. She is not Ruby's biological,Where is Mary? 
27,kitchen,Answer: Daniel is in the kitchen.,Where is Daniel? 
28,kitchen,Answer: Daniel is in the kitchen.,Where is Daniel? 
29,kitchen,Answer: Daniel is in the kitchen.,Where is Daniel? 
