,target,output,question
0,hallway,e.,Where is John? 
1,bathroom,the room.,Where is Mary? 
2,kitchen,Answer: The context of the man had a lot of his time and he had a lot of his,Where is Sandra? 
3,hallway,Answer: Sandra's mission.,Where is Sandra? 
4,kitchen,Answer: Sandra's pocket.,Where is Sandra? 
5,hallway,Answer: Sandra is not mentioned in the passage. The only characters mentioned are Jimmieboy,Where is Sandra? 
6,garden,"Answer: Where is the Sandra, where is Sandra's where is where is where is",Where is Sandra? 
7,hallway,,Where is Daniel? 
8,office,"e,ead.",Where is Sandra? 
9,office,Daniel.,Where is Daniel? 
10,kitchen,Answer: Although the professor had not been buried his uncle had died.,Where is Mary? 
11,garden,Where is the context of the context of the context of the context of the context of the context of,Where is Mary? 
12,office,Answer: Daniel.,Where is Daniel? 
13,bedroom,and the smell,Where is Mary? 
14,bedroom,"Answer: Mary is not mentioned in the passage. The passage focuses on Pauline, Patience",Where is Mary? 
15,kitchen,"Answer:
Johnny.",Where is John? 
16,garden,Answer: John journeyed to the answer: Simiti.,Where is John? 
17,kitchen,Answer: The girl's knees.,Where is John? 
18,office,Where is Daniel's face.,Where is Daniel? 
19,kitchen,"Answer:

Answer:
John Adams",Where is John? 
20,hallway,Answer: The Age of Reasoning.,Where is Mary? 
21,office,Answer: The mob.,Where is John? 
22,office,"Answer:
Where is a question: Where is the context of the question: Where is the context",Where is John? 
23,hallway,Answer: Sandy's.,Where is Sandra? 
24,bedroom,"s of the time, buttr",Where is Daniel? 
25,bedroom,Answer: The Sandrail is in the context of the Sandra is the Sandra,Where is Sandra? 
26,bedroom,Where is the part of the house.,Where is Mary? 
27,kitchen,Answer: Daniel Brandtson.,Where is Daniel? 
28,kitchen,Answer: Where is Daniel's wife.,Where is Daniel? 
29,kitchen,He is a carriage and riding to her.,Where is Daniel? 
30,hallway,"He was a room with a chair, deskney, or a deskneigh, or",Where is Sandra? 
31,office,Answer: The question is: The question is asked by a schoolmaster.,Where is John? 
32,kitchen,Answer: Her family,Where is Sandra? 
33,kitchen,Answer: The unit.,Where is Sandra? 
34,bathroom,Answer: Where is the context: Sandra.,Where is Sandra? 
35,office,,Where is Mary? 
36,bathroom,"Fred's sentry, he had been done.",Where is Mary? 
37,garden,"Where is a boy, Fred, Fred, he was astounding he.",Where is Mary? 
38,kitchen,Answer: Sandra.,Where is Sandra? 
39,bedroom,Answer: Daniel is not mentioned in the passage. The focus is on Angeline Hall and her letters,Where is Daniel? 
40,bathroom,Answer: Sandrail,Where is Sandra? 
41,garden,"Answer:
Where is Daniel's motive.",Where is Daniel? 
42,bathroom,Answer: Sandraising his wife.,Where is Sandra? 
43,hallway,Answer: Daniel is mentioned in the fresco of the church.,Where is Daniel? 
44,garden,Answer: The heat,Where is Daniel? 
45,kitchen,the context.,Where is Mary? 
46,hallway,He acted as hewistand what he had acted as true and he had acted as hew,Where is Daniel? 
47,bathroom,Answer: Sandra is in the garden.,Where is Sandra? 
48,office,"Answer:


""
""
""
""",Where is John? 
49,bedroom,Answer: Beulah's the natural.,Where is John? 
50,bedroom,Answer: The question: The answer: The question: The answer: The question: The answer:,Where is John? 
51,office,ear the earth.,Where is John? 
52,garden,,Where is John? 
53,garden,s.,Where is John? 
54,kitchen,The railing.,Where is Daniel? 
55,bedroom,"a 
Where is the social",Where is Mary? 
56,kitchen,s.,Where is Mary? 
57,hallway,s.,Where is Mary? 
58,garden,Answer: Daniel is not mentioned very much in the passage. The main focus seems to be on Hor,Where is Daniel? 
59,hallway,"Answer: Sandra is Horace's sister. She is mentioned several times throughout the story,",Where is Sandra? 
60,hallway,Answer: The spider her.,Where is Sandra? 
61,office,The mother.,Where is Daniel? 
62,bathroom,s.,Where is Sandra? 
63,garden,s.,Where is Daniel? 
64,garden,s.,Where is Daniel? 
65,kitchen,Answer: John is in the kitchen. The text mentions that John went back to the kitchen.,Where is John? 
66,kitchen,"Answer: John is in the bathroom. This is indicated by the mention of ""John went to",Where is John? 
67,bathroom,Answer: Daniel is mentioned in the Second Minnesota newspaper article.,Where is Daniel? 
68,office,"the Concier, the mother.",Where is Daniel? 
69,office,Where is Daniel?,Where is Daniel? 
70,garden,Answer: Mary,Where is Mary? 
71,hallway,"Answer: Sandra is mentioned several times throughout the text, but her whereabouts are not explicitly",Where is Sandra? 
72,garden,"Answer: Mary is with the Rover party, traveling through Africa. She is mentioned several times",Where is Mary? 
73,bedroom,She had been a room.,Where is Mary? 
74,bathroom,Answer: Mary Leaven's Mary's not be there is nothing less than Marys Mary,Where is Mary? 
75,kitchen,Answer: Daniel is a friend of Mary Leaven? Daniel is a friend of Mary.,Where is Daniel? 
76,kitchen,Answer: John is not mentioned in the passage. The passage focuses on the activities of Captain Fl,Where is John? 
77,kitchen,"He said he had a fancy, as he had a crowded to remain in the snow and ice",Where is Daniel? 
78,hallway,Answer: Daniel is the husband of Angeline Hall. He is an astronomer and professor at Harvard,Where is Daniel? 
79,office,Answer: Daniel is in the office. The passage mentions that Daniel went back to the office.,Where is Daniel? 
80,garden,Answer: John is a minor character in the poem. He is mentioned briefly in Canto V when,Where is John? 
81,bathroom,"He might help me, help me.",Where is John? 
82,bedroom,,Where is Sandra? 
