Unnamed: 0,target,output,question
0,office,,Where was the apple before the bathroom? 
1,office,"Answer: The apple was in the kitchen.

Question: Where was the apple after the hallway?",Where was the apple before the hallway? 
2,office,"Answer: The apple was in the garden.

Question: Where was the milk before the garden?",Where was the apple before the hallway? 
3,bathroom,"Answer: In the hallway.

""I'm afraid not,"" replied the squirrel, gravely.",Where was the football before the garden? 
4,bathroom,"Answer: The football was in the office.

Question: Where was the apple before the garden?",Where was the football before the garden? 
5,garden,"Answer: In the hallway.

Question: Where was the apple before the hallway?

Answer: In",Where was the apple before the bathroom? 
6,kitchen,"Answer: The milk was in the hallway.

Question: Where was the apple before the hallway?",Where was the milk before the office? 
7,kitchen,"Answer: The apple was in the hallway.

Question: Where was the milk before the garden?",Where was the apple before the office? 
8,kitchen,"Answer: In the hallway.

Question: Where was the apple after the hallway?

Answer: In",Where was the apple before the office? 
9,bedroom,"Answer: In the hallway.

Question: Where was the milk before the garden?

Answer: In",Where was the apple before the office? 
10,garden,"Answer: The apple was in the kitchen.

Question: Where was the milk before the kitchen?",Where was the apple before the bedroom? 
11,garden,"Answer: The apple was in the hallway.

Question: Where was the apple after the hallway?",Where was the apple before the bedroom? 
12,garden,Context: I awoke with a start and a shudder. Sandra moved to the bedroom. Something cold and damp,Where was the milk before the bathroom? 
13,garden,"Answer: The milk was in the garden.

Question: Where was the milk before the garden?",Where was the milk before the bathroom? 
14,garden,"Context: The Spider, therefore, is not always in her web. She is not always
there, but she",Where was the milk before the bathroom? 
15,kitchen,"Answer: The football was in the garden.

Question: Where was the football after the garden?",Where was the football before the garden? 
16,kitchen,"Answer: In the office.

Question: Where was the milk before the hallway?

Answer: In",Where was the football before the garden? 
17,garden,/Chap. CCXCIX./--_Of the Perspective of Colours._,Where was the milk before the bedroom? 
18,garden,,Where was the milk before the bedroom? 
19,bedroom,,Where was the football before the bathroom? 
20,garden,"Answer: The football was in the hallway.

Question: Where was the apple before the hallway?",Where was the football before the hallway? 
21,garden,"Answer: In the garden.

Question: Where was the apple before the hallway?

Answer: In",Where was the football before the office? 
22,hallway,"Answer: In the hallway.




CHAPTER IX. Mary got the apple. The _organetto",Where was the football before the garden? 
23,office,"Answer: In the hallway.

Question: Where was the apple before the hallway?

Answer: In",Where was the milk before the kitchen? 
24,kitchen,"Answer: In the kitchen.

Question: Where is the milk now?

Answer: In the hallway",Where was the milk before the bedroom? 
25,bathroom,"Answer: In the hallway.

Question: Where was the apple before the hallway?

Answer: In",Where was the football before the bedroom? 
26,office,,Where was the football before the bedroom? 
27,garden,THE BURNING OF THE MARY CASSATT. Daniel went to the office. The ste,Where was the football before the office? 
28,garden,"Answer: The football was in the hallway.

Question: Where was the apple before the office?",Where was the football before the office? 
29,garden,"Answer: The apple was in the hallway.

Question: Where was the apple before the garden?",Where was the apple before the office? 
30,bathroom,"Answer: In the kitchen.




/Chap. CCCXLVII./--_",Where was the apple before the hallway? 
31,office,"Answer: In the office.

Question: Where was the apple after the kitchen?

Answer: In",Where was the apple before the kitchen? 
32,office,"Answer: The apple was in the garden.

Question: Where was the apple after the garden?",Where was the apple before the kitchen? 
33,hallway,"Answer: In the hallway.

Question: Where was the apple before the office?

Answer: In",Where was the milk before the bedroom? 
34,bedroom,"Answer: The milk was in the hallway.

Question: Where was the milk before the hallway?",Where was the milk before the garden? 
35,hallway,"Answer: The apple was in the hallway.

Question: Where was the apple before the garden?",Where was the apple before the bathroom? 
36,hallway,"Answer: The football was in the hallway.

Question: Where was the milk before the hallway?",Where was the football before the kitchen? 
37,bathroom,"Answer: The apple was in the hallway.

Question: Where was the apple after the kitchen?",Where was the apple before the kitchen? 
38,garden,"Answer: The apple was in the hallway.

Question: Where was the apple after the garden?",Where was the apple before the bathroom? 
39,garden,Answer: In the hallway.,Where was the apple before the bathroom? 
40,garden,"Answer: The football was in the garden.

Question: Where was the milk before the bathroom?",Where was the football before the hallway? 
41,garden,"Answer: In the garden.

Question: Where was the football before the garden?

Answer: In",Where was the football before the hallway? 
42,garden,"Answer: In the kitchen.

Question: Where was the milk after the hallway?

Answer: In",Where was the milk before the hallway? 
43,hallway,"Answer: In the hallway.

Question: Where was the apple before the garden?

Answer: In",Where was the milk before the bathroom? 
44,bathroom,"Answer: The football was in the garden.

Question: Where was the milk before the hallway?",Where was the football before the hallway? 
45,bedroom,"Answer: The apple was in the hallway.

Question: Where was the milk before the hallway?",Where was the apple before the bathroom? 
46,bedroom,"Answer: The bathroom.

Question: Where was the apple after the garden?

Answer: The garden",Where was the apple before the bathroom? 
47,bedroom,"Answer: The apple was in the hallway.

Question: Where was the apple after the hallway?",Where was the apple before the bathroom? 
48,bedroom,Answer: The hallway.,Where was the apple before the bathroom? 
49,bedroom,"Answer: The hallway.

Question: Where was the milk after the hallway?

Answer: The garden",Where was the milk before the hallway? 
50,kitchen,"Answer: The hallway.

Question: Where was the apple before the hallway?

Answer: The office",Where was the apple before the garden? 
51,garden,"Answer: The apple was in the garden.

Question: Where was the milk before the garden?",Where was the apple before the bedroom? 
52,garden,,Where was the football before the kitchen? 
53,bathroom,"Answer: The apple was in the garden.

Question: Where was the milk before the garden?",Where was the apple before the bedroom? 
54,bathroom,"Answer: The office.

Question: Where was the apple after the garden?

Answer: The office",Where was the apple before the bedroom? 
55,office,"Answer: In the kitchen.

Question: Where was the football before the kitchen?

Answer: In",Where was the football before the hallway? 
56,kitchen,"Answer: The apple was in the hallway before the office.

Question: What did Harry do when he heard",Where was the apple before the office? 
57,office,"Answer: The football was in the hallway.

Question: Where was the apple before the hallway?",Where was the football before the garden? 
58,office,"Answer: The football was in the hallway.

Question: Where was the apple before the hallway?",Where was the football before the bedroom? 
59,garden,"Answer: In the kitchen.

Question: Where was the apple before the hallway?

Answer: In",Where was the apple before the hallway? 
60,hallway,"Answer: In the hallway.

Question: Where was the football after the bedroom?

Answer: In",Where was the football before the bedroom? 
61,bathroom,"XI. MR. GRYCE RECEIVES NEW IMPETUS


    ""There",Where was the football before the hallway? 
62,bedroom,"Answer: In the bedroom.

Question: Where was the milk before the bathroom?

Answer: In",Where was the football before the kitchen? 
63,garden,"Answer: In the kitchen.

Question: Where was the milk before the bedroom?

Answer: In",Where was the football before the bathroom? 
64,garden,"Answer: In the hallway.

Question: Where was the apple before the hallway?

Answer: In",Where was the football before the bathroom? 
65,bathroom,"Answer: In the hallway.

Question: Where was the apple before the hallway?

Answer: In",Where was the milk before the office? 
66,bathroom,,Where was the milk before the office? 
67,bathroom,"Answer: The milk was in the bathroom.

Question: Where was the apple before the office?",Where was the milk before the office? 
68,garden,parties are aware of the fact. Sandra went to the office. (9) Banns may be published,Where was the football before the bedroom? 
69,kitchen,"Answer: In the hallway.

But the Blessing pronounced by a Priest is a Priestly act, and",Where was the football before the bathroom? 
70,office,"Answer: The hallway.

Question: Where was the football after the hallway?

Answer: The hallway",Where was the football before the hallway? 
71,hallway,"Answer: In the kitchen.

Question: Where was the apple after the garden?

Answer: In",Where was the apple before the garden? 
72,bathroom,"Answer: The milk was in the hallway before the kitchen.

Question: Where was the apple before the garden",Where was the milk before the kitchen? 
73,kitchen,"Answer: In the hallway.

Question: Where was the apple after the hallway?

Answer: In",Where was the apple before the bathroom? 
74,garden,"Answer: The bathroom.

Question: Where was the apple after the garden?

Answer: The garden",Where was the apple before the bathroom? 
75,garden,"Answer: The milk was in the office.

Question: Where was the football before the hallway?",Where was the milk before the hallway? 
