,target,output,question
0,bedroom,"Answer: bedroom

Question: What is the bedroom north of?
Answer: hallway

Question: What is",What is the bathroom east of?
1,kitchen,"Answer: kitchen

Question: What is west of the bedroom?
Answer: garden

Question: What is",What is south of the office?
2,garden,"Answer: The hallway is north of the office.

Question: What is west of the bedroom? Answer: The garden",What is north of the office?
3,garden,"Answer: kitchen

Question: What is west of the bedroom?
Answer: garden

Question: What is",What is the bedroom north of?
4,garden,"Answer: garden

Question: What is the garden west of?
Answer: bedroom

Question: What is",What is the bathroom south of?
5,office,"Answer: hallway

Question: What is west of the garden?
Answer: bedroom

Question: What is",What is north of the bedroom?
6,bathroom,"Answer: kitchen

Question: What is west of the garden?
Answer: bedroom

Question: What is",What is north of the garden?
7,bedroom,"Answer: garden

Question: What is west of the garden?
Answer: bedroom

Question: What is",What is west of the office?
8,kitchen,"Answer: the kitchen

Question: What is west of the bedroom?

Answer: the garden",What is the garden south of?
9,bathroom,"Answer: kitchen

Question: What is west of the bedroom?
Answer: garden

Question: What is",What is the hallway north of?
10,bedroom,"Answer: The bedroom

Question: What is west of the bedroom?
Answer: The garden

Question:",What is south of the hallway?
11,office,"Answer: garden

Question: What is west of the bedroom?

Answer: garden

Question:",What is east of the bedroom?
12,hallway,Answer: The hallway is north of the garden. Question: What is west of the garden? Answer: The hallway is west,What is north of the garden?
13,bedroom,Answer: The bedroom. Question: What is west of the bedroom? Answer: The garden. Question: What is west of,What is the garden west of?
14,hallway,"Answer: garden

Question: What is west of the garden?
Answer: bedroom

Question: What is",What is east of the bathroom?
15,bathroom,"Answer: the bedroom.

Question: What is west of the bedroom? Answer: the garden.

Question:",What is the office west of?
16,bathroom,"Answer: garden

Question: What is the kitchen south of?
Answer: bedroom

Question: What is",What is west of the bedroom?
17,kitchen,"Answer: bedroom

Question: What is west of the hallway?
Answer: garden

Question: What is",What is north of the hallway?
18,bathroom,Answer: bedroom Question: What is west of the bedroom? Answer: garden Question: What is west of the garden? Answer,What is south of the kitchen?
19,office,"Answer: hallway

Question: What is west of the bedroom?
Answer: garden

Question: What is",What is south of the bedroom?
20,bedroom,"Answer: bedroom

Question: What is west of the bedroom?
Answer: garden

Question: What is",What is west of the hallway?
21,office,"Answer: garden

Question: What is west of the bedroom?
Answer: garden

Question: What is",What is east of the bedroom?
22,bedroom,"Answer: kitchen

Question: What is west of the bedroom?
Answer: garden

Question: What is",What is the hallway south of?
23,kitchen,"Answer: garden

Question: What is the kitchen south of?
Answer: bedroom

Question: What is",What is west of the bedroom?
24,bedroom,"Answer: bedroom

Question: What is west of the bedroom?
Answer: garden

Question: What is",What is south of the bathroom?
25,hallway,"Answer: garden

Question: What is south of the bedroom?
Answer: hallway

Question: What is",What is west of the bathroom?
26,office,"Answer: The kitchen
Question: What is west of the bedroom?
Answer: The garden
Question: What is",What is south of the hallway?
