Unnamed: 0,target,output,question
0,hallway,"Answer:

""I being the first Christian this proud King and his grim attendants
ever saw, and thus",Where is John? 
1,bathroom,"Answer: In the bathroom.

nothing, and I am better than your white dog.""

""At",Where is Mary? 
2,kitchen,"Answer: In the kitchen.

Question: Where is John?

Answer: In the hallway.",Where is Sandra? 
3,hallway,"Answer: Sandra is in the kitchen.

Question: Where is John?

Answer: John is in",Where is Sandra? 
4,kitchen,"Answer: Sandra is in the kitchen.

Question: Where is Lauretta?

Answer: Lauretta",Where is Sandra? 
5,hallway,"Answer:

""I'm going to ask you to do something for me,"" Pauline said. """,Where is Sandra? 
6,garden,"Answer: She is in the garden.

Question: What is the name of the club?

Answer",Where is Sandra? 
7,hallway,"Answer: In the hallway.

Question: Where is Mary?

Answer: In the bathroom.",Where is Daniel? 
8,office,"Answer:

Sandra is in the hallway.

Question: Where is Mary?

Answer:",Where is Sandra? 
9,office,"Context: Daniel's feet
shrieking out:

“Yes I observed it--it is a",Where is Daniel? 
10,kitchen,"Answer: In the kitchen.

Question: What is she doing?

Answer: She is cooking.",Where is Mary? 
11,garden,"Answer: In the garden.

Question: Where is John?

Answer: In the office.",Where is Mary? 
12,office,"Where man, in Eden's bloom, was wont to dwell?
    Where, in the golden",Where is Daniel? 
13,bedroom,"Answer: In the kitchen.

Question: Where is John?
Answer: In the office.

Question",Where is Mary? 
14,bedroom,"Answer: Mary is in the kitchen.

Question: Where is John?

Answer: John is in",Where is Mary? 
15,kitchen,"Answer: In the kitchen.

Question: What is he doing?

Answer: He is talking to",Where is John? 
16,garden,"Context: And that strong belief becomes
externalized in what mortals call death. Is there a
person in",Where is John? 
17,kitchen,"[Illustration]




[Illustration]




CHAPTER X",Where is John? 
18,office,"Answer: In the office.

Question: Where is Mary?

Answer: In the hallway.",Where is Daniel? 
19,kitchen,"Answer: In the kitchen.

Question: Where is Mary?

Answer: In the hallway.",Where is John? 
20,hallway,"Answer: Mary is in the kitchen.

Question: Where is Mary?

Answer: Mary is in",Where is Mary? 
21,office,Answer: In the office. Question: Where is Mary? Answer: In the kitchen. Question: Where is Sandra? Answer,Where is John? 
22,office,"Answer: John is in the office.

Question: Where is Sandra?

Answer: Sandra is in",Where is John? 
23,hallway,"Answer: Sandra is in the hallway.

Question: Where is John?

Answer: John is in",Where is Sandra? 
24,bedroom,"Answer: In the bathroom.

Question: Where is Sandra?

Answer: In the office.",Where is Daniel? 
25,bedroom,"Answer: She is in the kitchen.

Question: What is she doing?

Answer: She is",Where is Sandra? 
26,bedroom,"Answer: Mary went to the kitchen.

Question: Where is Daniel?

Answer: Daniel journeyed",Where is Mary? 
27,kitchen,"Answer: Daniel is in the kitchen.

Question: Where is Mary?

Answer: Mary is in",Where is Daniel? 
28,kitchen,"Answer: Daniel is in the kitchen.

Question: Where is Sandra?

Answer: Sandra is in",Where is Daniel? 
29,kitchen,"A. In the office.
  B. In the garden.
  C. In the kitchen.",Where is Daniel? 
30,hallway,"Answer: Sandra is in the office. Robertson, who had been left behind, and, in his anxiety to find",Where is Sandra? 
31,office,"Answer: John moved to the office.

Question: Where is Sandra?

Answer: Sandra travelled to",Where is John? 
32,kitchen,"Answer: Sandra is in the kitchen.

Question: Where is John?

Answer: John is in",Where is Sandra? 
33,kitchen,"Answer: Sandra is in the kitchen.

Question: Where is John?

Answer: John is in",Where is Sandra? 
34,bathroom,"Answer: Sandra is in the kitchen.

Question: Where is John?

Answer: John is in",Where is Sandra? 
35,office,"Answer: In the office.

Question: What is she doing?

Answer: She is writing a",Where is Mary? 
36,bathroom,"Answer: In the kitchen.

Question: What is she doing?

Answer: She is making a",Where is Mary? 
37,garden,"Answer: Mary is in the bathroom.

Question: Where is Sandra?

Answer: Sandra is in",Where is Mary? 
38,kitchen,"Answer: She is in the kitchen.

Question: Where is John?

Answer: He is in",Where is Sandra? 
39,bedroom,"Answer: Daniel is in the bedroom.

Question: Where is John?

Answer: John is in",Where is Daniel? 
40,bathroom,"Context: ‘_Feb. 10, ’91._

 ‘I am so glad you are",Where is Sandra? 
41,garden,"Where is Daniel?

Where is Daniel?

Where is Daniel?

Where is Daniel?",Where is Daniel? 
42,bathroom,"Answer: In the garden.

Question: Where is Mary?

Answer: In the bedroom.",Where is Sandra? 
