Unnamed: 0,target,output,question
0,bedroom,"Answer: The bedroom.

Question: What is the parlor west of?

Answer: The dining",What is the bathroom east of?
1,bedroom,"Answer: The bedroom.

Question: What is west of the bedroom?

Answer: The hallway.",What is west of the kitchen?
2,bathroom,"Answer: The bathroom is north of the garden.

Question: What is the name of the poem?",What is north of the garden?
3,bedroom,"Answer: The bedroom.

Question: What is the signal for stopping?

Answer: The men rising",What is south of the kitchen?
4,bedroom,"Answer: The bedroom.

Question: What is the name of the river that flows near the walls of Sul",What is east of the kitchen?
5,garden,"Answer: The garden.

The garden is west of the hallway.

The garden is west of the",What is the bathroom west of?
6,kitchen,"Answer: The garden.

transepts was to have been 200 ft., or",What is east of the bedroom?
7,bathroom,"What is the bathroom north of? What is the common name for the work of the
          body? What is the work",What is the garden south of?
8,kitchen,"Answer: The kitchen.

Question: How does it cheat you into thinking that you will be warmer for drinking",What is south of the office?
9,office,"Answer: The garden.

Question: What is east of the garden?

Answer: The office.",What is east of the hallway?
10,garden,"Answer: The garden.

Question: What is south of the office?

Answer: The hallway.",What is north of the office?
11,garden,"Answer: The garden.

Question: What is north of the kitchen?

Answer: The office.",What is south of the kitchen?
12,bathroom,"Answer: The bedroom.

Question: What is west of the kitchen?

Answer: The stable.",What is east of the kitchen?
13,garden,"Answer: The garden is west of the kitchen.

Context: The garden is west of the kitchen.",What is west of the kitchen?
14,garden,"Answer: The garden.

Question: What is north of the office?

Answer: The bedroom.",What is north of the bedroom?
15,garden,"Context: The garden is east of the hallway.




MISCELLANEOUS. NOTES",What is east of the hallway?
16,hallway,"Answer: The hallway.

Question: What is west of the bathroom?

Answer: The hallway.",What is east of the office?
17,office,"Context: |
      +----------------+--------------------+---------+-------------+
      | Vol., No. |",What is south of the bathroom?
18,garden,"Answer: The kitchen.

Question: What is the garden south of?

Answer: The bedroom.",What is the bedroom north of?
19,garden,"Answer: The garden.

Question: What is the garden east of?

Answer: The kitchen.",What is the kitchen west of?
20,garden,"Context: “Oh, of course,” replied Jimmie. “We’ll be good little boys and stand",What is the office east of?
21,garden,"Context: “The garden is north of the bathroom.”




                              CHAPTER XV. “I’",What is the bathroom south of?
22,bathroom,"Answer: The bathroom.

""I am very sorry to hear it,"" said the woodmouse, shaking",What is north of the bedroom?
23,bathroom,"Context: ""What a sensation we
shall make at the wedding! One of the woodmouse's daughters",What is the bedroom south of?
24,hallway,"Answer: The office is west of the bedroom.

Question: What is the office west of?",What is the bedroom west of?
25,office,,What is east of the bathroom?
26,office,"Answer: The office.

Question: What is south of the bedroom?

Answer: The hallway.",What is north of the bedroom?
27,hallway,"Answer: The hallway.

were all much taken with the reputation of her wit and beauty.""

The",What is west of the bathroom?
28,garden,"Answer: The garden.

Question: What is the garden south of?

Answer: The bathroom.",What is the bathroom north of?
29,garden,"Answer: The garden

Question: What is south of the bathroom?

Answer: The garden",What is north of the office?
30,bedroom,"Answer: The bedroom.

Question: What is east of the bedroom?

Answer: The office.",What is east of the kitchen?
31,kitchen,"Context: The queen and clown, a loving pair,
    Enjoyed a light fandango there;",What is the bathroom east of?
32,bathroom,"Answer: The bathroom.

Question: What is south of the garden?

Answer: The bedroom.",What is north of the garden?
