,target,output,question
0,hallway,"Answer: In the kitchen, with a
knife. Question: What is he doing? Answer: He is cutting",Where is John? 
1,bathroom,"""I've got her in the kitchen. I'm afraid she's not very well. I've",Where is Mary? 
2,kitchen,Answer: In the kitchen.,Where is Sandra? 
3,hallway,"Answer: In the hallway.

Question: What is she doing there?

Answer: She is waiting",Where is Sandra? 
4,kitchen,"Answer: In the kitchen.

Question: What is she doing?

Answer: She is making a",Where is Sandra? 
5,hallway,"Answer: In the kitchen.

Question: What is she doing?

Answer: She is travelling.",Where is Sandra? 
6,garden,"Answer: In the garden. ""General,"" said Grant, ""you must hold out just a little longer."" ""General",Where is Sandra? 
7,hallway,"Answer: Daniel is in the hallway.

Question: What is the name of the Indian?

Answer",Where is Daniel? 
8,office,"""I am afraid he is not very well,"" said Mandy, with a sudden change of
tone. ""He",Where is Sandra? 
9,office,"Answer: In the hallway. ""I am afraid he will be frightened when he finds I am not at home."" ""I",Where is Daniel? 
10,kitchen,Answer: In the kitchen. Question: Where is the kitchen? Answer: In the house. Question: Where is the house,Where is Mary? 
11,garden,"Answer: In the kitchen.




CHAPTER XLI. ""It's a bit of a puzzle,",Where is Mary? 
12,office,Answer: In the lion's den. Question: What is he doing there? Answer: He is praying. Question:,Where is Daniel? 
13,bedroom,"Answer: Mary is in the kitchen.

Question: What is Mary doing?

Answer: Mary is",Where is Mary? 
14,bedroom,Answer: In the kitchen. Question: What is she doing? Answer: Washing dishes. Question: What is she doing?,Where is Mary? 
15,kitchen,"Answer: He's gone to the depot to meet
Uncle Paul. ""I'm glad you'",Where is John? 
16,garden,"Answer: In the
house. Question: Where is John? Answer: In the
house. Question: Where is John",Where is John? 
17,kitchen,"Answer: In the garden.

Question: What is he doing?

Answer: He is watering the",Where is John? 
18,office,Answer: Daniel is in the kitchen. Question: What is Daniel doing? Answer: Daniel is cooking. Question: What is,Where is Daniel? 
19,kitchen,Answer: In the kitchen. Question: Where is John? Answer: In the kitchen. Question: Where is John? Answer,Where is John? 
20,hallway,"Answer: In the hallway. * The pamphlet was not published until 1800, when Paine",Where is Mary? 
21,office,"Answer: In the House of Commons.

Question: What is he doing? Answer: Drinking Paine's Health",Where is John? 
22,office,"Answer: He is in the bathroom.

Question: Where is John?

Answer: He is in",Where is John? 
23,hallway,"Answer: In the hallway.

Question: Where is Mary?

Answer: In the kitchen.",Where is Sandra? 
24,bedroom,Answer: In the lion's den. Question: Where is the lion? Answer: In the den. Question: Where,Where is Daniel? 
25,bedroom,"Answer: She is in the kitchen.

Question: Where is Sandra?

Answer: She is in",Where is Sandra? 
26,bedroom,"Answer: In the kitchen.

Question: Where is Mary?

Answer: In the kitchen.",Where is Mary? 
27,kitchen,"Answer: In the kitchen.

is named for him. This portrait is in the possession of the Peale family,",Where is Daniel? 
28,kitchen,Answer: In the kitchen. Question: What is he doing? Answer: He is making a fire. Question: What is,Where is Daniel? 
29,kitchen,"Answer: Daniel is in the kitchen.

Question: Where is Althea?

Answer: Al",Where is Daniel? 
30,hallway,Answer: In the hallway. Question: What is she doing? Answer: She is opening the door. Question: What does,Where is Sandra? 
31,office,"Answer: In the garden.

Question: Where is Elsie?

Answer: In the garden.",Where is John? 
32,kitchen,"Answer: She is in the kitchen.

Question: What is she doing?

Answer: She is",Where is Sandra? 
33,kitchen,"Answer: In the kitchen.

Question: Where is Laird?

Answer: In the kitchen.",Where is Sandra? 
