Unnamed: 0,target,output,question
0,office,"Answer: In
the garden. Question: Where is the apple now? Answer: In the
office. Question: Where",Where was the apple before the bathroom? 
1,office,"Answer: The apple was in the hallway.

Question: Where was the apple before the garden?",Where was the apple before the hallway? 
2,office,"Answer: The apple was in the hallway.

Question: Where was the milk before the hallway?",Where was the apple before the hallway? 
3,bathroom,"Answer: The football was in the hallway.

Question: Where was the apple before the hallway?",Where was the football before the garden? 
4,bathroom,"Answer: The football was in the hallway.

Question: Where was the apple before the garden?",Where was the football before the garden? 
5,garden,"Answer: The apple was in the hallway.

Question: Where was the apple after the hallway?",Where was the apple before the bathroom? 
6,kitchen,"Answer: The milk was in the hallway.

Question: Where was the milk before the hallway?",Where was the milk before the office? 
7,kitchen,"Answer: The apple was in the hallway.

Question: Where was the apple after the hallway?",Where was the apple before the office? 
8,kitchen,"Answer: The office.

Question: Where was the apple before the hallway?

Answer: The hallway",Where was the apple before the office? 
9,bedroom,"Answer: In the hallway.

Question: Where was the apple after the office?

Answer: In",Where was the apple before the office? 
10,garden,,Where was the apple before the bedroom? 
11,garden,"Answer: The apple was in the hallway.

Question: Where was the milk before the kitchen?",Where was the apple before the bedroom? 
12,garden,"Answer: In the kitchen.

Question: Where was the apple before the hallway?

Answer: In",Where was the milk before the bathroom? 
13,garden,"Context: I beg to recall
     to you that Her Majesty's Government disapproved of the former",Where was the milk before the bathroom? 
14,garden,"Answer: In the hallway.

Question: Where was the football before the hallway?

Answer: In",Where was the milk before the bathroom? 
15,kitchen,"Answer: In the office.

Question: Where was the football after the garden?

Answer: In",Where was the football before the garden? 
16,kitchen,"Answer: In the hallway.

Question: Where was the football after the garden?

Answer: In",Where was the football before the garden? 
17,garden,"Answer: The milk was in the office.

Question: Where was the milk after the office?",Where was the milk before the bedroom? 
18,garden,"Answer: In the kitchen.

Question: Where was the milk after the bedroom?

Answer: In",Where was the milk before the bedroom? 
19,bedroom,"She's always ready to bestow
    A tow upon the ships that call,
    And take",Where was the football before the bathroom? 
20,garden,"Answer: The hallway.

Question: Where was the apple before the garden?

Answer: The office",Where was the football before the hallway? 
21,garden,"Answer: In the hallway.

Question: Where was the apple before the hallway?

Answer: In",Where was the football before the office? 
22,hallway,"/

Answer: In the hallway.


/

Question: Where is it now?",Where was the football before the garden? 
23,office,"Answer: In the refrigerator.

Question: Where is the milk now?

Answer: In the kitchen",Where was the milk before the kitchen? 
24,kitchen,,Where was the milk before the bedroom? 
25,bathroom,"Answer: The football was in the hallway.

Question: Where was the apple before the office?",Where was the football before the bedroom? 
26,office,"Answer: In the hallway.

Question: Where was the apple before the hallway?

Answer: In",Where was the football before the bedroom? 
27,garden,"Answer: In the hallway.

Question: Where was the apple before the hallway?

Answer: In",Where was the football before the office? 
28,garden,"Answer: The football was in the hallway.

Question: Where was the apple before the hallway?",Where was the football before the office? 
29,garden,"Answer: The apple was in the hallway.

Question: Where was the apple after the office?",Where was the apple before the office? 
30,bathroom,"Answer: In the kitchen.

Question: Where was the apple after the hallway?

Answer: In",Where was the apple before the hallway? 
31,office,"Sandra moved to the hallway. saw the scene of the day before, and the
fall of his cousin.",Where was the apple before the kitchen? 
32,office,"Answer: The apple was in the garden.

Question: Where was the apple after the garden?",Where was the apple before the kitchen? 
