,target,output,question
0,football,Answer: The football. Question: What did K. give to Sidney? Answer: The football. Question: What did K,What did Fred give to Jeff? 
1,Fred,"Answer: Fred

Question: What did Johnny Rosenfeld ask K. to do?

Answer: Put",Who gave the football to Jeff? 
2,football,"Answer: The football.

Question: What did Jeff give to Fred?

Answer: The football.",What did Fred give to Jeff? 
3,Jeff,"Answer: Jeff.

Question: Who did Jeff give the football to?

Answer: Fred.",Who did Fred give the football to? 
4,Fred,"Answer: Jeff gave the football to Fred.

Question: Who did Jeff give the football to?",Who did Jeff give the football to? 
5,Jeff,"Answer: Fred gave the apple to Fred.

Question: Who gave the apple?

Answer: Fred",Who gave the apple? 
6,Bill,"Answer: Calf-Gibbie

Question: Who was the person who was supposed to be a ghost",Who received the apple? 
7,apple,"Answer: The apple.

Question: What did Fred give to Bill?

Answer: The apple.",What did Bill give to Fred? 
8,apple,"Answer: Bill gave the apple to Fred.

Question: What did Fred give to Bill?

Answer",What did Bill give to Fred? 
9,Fred,"Answer: Fred.

Question: Who received the apple?

Answer: Fred.

Question:",Who received the apple? 
10,Mary,"Answer: Fred.

Question: Who received the milk?

Answer: Fred.

Question:",Who received the milk? 
11,milk,Answer: The milk.,What did Mary give to Bill? 
12,Bill,"Answer: Bill

Question: Who received the milk?

Answer: Bill

Question: Who received",Who received the milk? 
13,Bill,"Answer: Bill.

Question: What did Mary do with the milk?

Answer: She gave it",Who did Mary give the milk to? 
14,milk,"""Tom the Bootblack"" is a story of a boy's life in New York City.",What did Mary give to Bill? 
15,Jeff,"Answer: Percival Hall.

Question: Who received the football?

Answer: Percival Hall.",Who received the football? 
16,Fred,"Answer: Webb.

Question: What did Webb do with the football?

Answer: He passed it",Who gave the football to Jeff? 
17,football,"Answer: The football.

Question: What did Webb give to Amy?

Answer: A kiss.",What did Fred give to Jeff? 
18,Jeff,"Answer: Jeff passed the football to Fred.

Question: Who was the last man in Price's army",Who received the football? 
19,Mary,"Answer: The milk was given by Mary.

Question: Who gave the milk?

Answer: The",Who gave the milk? 
20,milk,"Answer: He gave her a football.

Question: What did Mary give to Jeff?

Answer:",What did Jeff give to Mary? 
21,Mary,"Answer: Mary.

Question: Who gave the milk to Mary?

Answer: Jeff.",Who gave the milk to Jeff? 
22,Mary,"Answer: Mary

Question: Who dropped the milk?

Answer: Rudolph

Question: Who",Who gave the milk to Jeff? 
23,Bill,"Answer: Bill

Question: Who was the first to speak after the apple was given?

Answer:",Who gave the apple to Jeff? 
24,Jeff,"Answer: Jeff

Question: Who took the apple?

Answer: Bill

Question: Who gave",Who gave the apple? 
25,apple,Answer: Jeff gave Fred an apple. Question: What did Jeff give to Fred? Answer: Jeff gave Fred an apple.,What did Jeff give to Fred? 
26,Fred,"Answer: Fred

Question: Who received the apple?

Answer: Fred

Question: Who received",Who received the apple? 
27,Jeff,"Answer: Jeff

Question: What did Hilary do with the apple?

Answer: She put it",Who received the apple? 
28,Jeff,"Answer: Jeff.

to abandon the town and retreat to Mankato. The Indians followed
them for",Who gave the apple? 
29,Fred,"Answer: Fred.

Question: Who did Jeff pass the apple to?

Answer: Fred.",Who did Jeff give the apple to? 
30,Mary,"Answer: The cow.

Question: Who gave the milk?

Answer: The cow.",Who gave the milk? 
31,Bill,"Answer: Mary.

Question: Who gave the milk?

Answer: Mary.

Question:",Who gave the milk? 
