,target,output,question
0,Jeff,"Answer: Jeff.

Question: Who did Jeff give the football to?

Answer: Fred.",Who did Fred give the football to? 
1,Bill,"Answer: Bill.




CHAPTER XVI

THE LITTLE SISTER


""",Who did Mary give the milk to? 
2,Jeff,"Answer: Jeff.

Question: Who did Jeff give the milk to?

Answer: Mary.",Who did Fred give the milk to? 
3,milk,Answer: A bunch of flowers. Question: What did Mary do with the flowers? Answer: She put them down on the,What did Mary give to Fred? 
4,Fred,"Answer: Mary.

Question: Who received the milk?

Answer: Mary.

Question:",Who received the milk? 
5,apple,"Answer: The apple.




                               BOOK IV. CHAPTER I.

                                ITALY",What did Mary give to Jeff? 
6,apple,"Answer: The apple.

is done? If Osteopathy is so well established that it can stand on its
mer",What did Mary give to Jeff? 
7,apple,"Answer: Fred gave the apple to Bill.

Question: What did Bill give to Fred?

Answer",What did Fred give to Bill? 
8,Jeff,"Answer: The blockade-runner ""Colt.""

The ""Colt"" was a swift little steamer",Who gave the milk to Fred? 
9,Fred,"Answer: The man who had the apple.

Question: Who had the apple?

Answer: The",Who gave the apple to Mary? 
10,Jeff,"Answer: The football was received by the football team.

Question: Who received the football?

Answer",Who received the football? 
11,Jeff,Answer: Jeff. Question: What did Berrie do with the football? Answer: She passed it to Jeff. Question:,Who did Mary give the football to? 
12,milk,"Answer: The milk.




[Decoration]


XXI. _THE TWO GEORG",What did Mary give to Bill? 
13,Bill,"Answer: Bill.

they attack the vital organs. The grubs are content to suck the
intestines, which",Who did Mary give the milk to? 
14,milk,Answer: Milk. Question: What did Bill give to Mary? Answer: Milk. Question: What did Mary give to Bill,What did Mary give to Bill? 
15,apple,Answer: An apple. Question: What did Mary give to Fred? Answer: A kiss. Question: What did Fred give,What did Fred give to Mary? 
16,Mary,"Answer: Mary

Question: Who handed the football to Mary?

Answer: Jeff

Question:",Who received the football? 
17,apple,"Answer: The apple.




[Illustration: THE PRAIRIE FARMER]",What did Fred give to Bill? 
18,Jeff,Answer: The teacher. Question: What did the teacher do with it? Answer: He ate it. Question: What did,Who received the apple? 
19,Bill,Answer:,Who did Mary give the football to? 
20,Fred,"Answer: Jeff took the milk there.

Question: What did Tom do with the flag?

Answer",Who gave the milk to Jeff? 
21,Mary,"Answer: Jeff.

Question: Who gave the milk?

Answer: Mary.

Question:",Who received the milk? 
22,Mary,Answer: Mary. Question: Who gave the milk? Answer: Mary. Question: Who gave the milk? Answer: Mary,Who gave the milk? 
23,milk,Answer: The milk. Question: What did Mary give to Bill? Answer: The milk. Question: What did Bill give,What did Bill give to Mary? 
24,milk,Answer: A glass of beer. Question: What did Bill give to Jeff? Answer: A glass of beer. Question:,What did Jeff give to Bill? 
25,football,Answer: The football. Question: What did Fred give to Jeff? Answer: The football. Question: What did Jeff give,What did Jeff give to Fred? 
26,Mary,"Answer: Bill.

Question: Who gave the football?

Answer: Bill.

Question:",Who gave the football? 
27,Mary,"Answer: Peter.

brush for her Aunt Margaret, who had been suffering from a toothache
for several days.",Who gave the apple to Bill? 
28,Fred,Answer: Mary. Question: Who received the milk? Answer: Fred. Question: Who received the football? Answer: Jeff,Who received the apple? 
29,Mary,Answer: Mary. Question: Who gave the milk to Bill? Answer: Mary. Question: Who gave the milk to Bill,Who gave the milk to Bill? 
30,milk,"Answer:

Question: What did Jeff give to Mary?

Answer:

Question: What did",What did Mary give to Jeff? 
31,Mary,"Answer: Jeff.

been sold for less than Rds. 25, while those from the islands",Who gave the milk? 
32,Fred,"Answer: Fred











End of the Project Gutenberg E",Who gave the apple to Mary? 
33,football,"Answer: The apple.

Question: What did Bill give to Mary?

Answer: The apple.",What did Bill give to Mary? 
34,apple,Answer: Fred gave Mary an apple. Question: What did Mary give to Fred? Answer: Mary gave Fred an apple.,What did Fred give to Mary? 
35,apple,Answer: The apple. Question: What did Fred give to Bill? Answer: The apple. Question: What did Fred give,What did Fred give to Bill? 
36,Jeff,"Answer: Fred.

Question: Who gave the milk? Answer: Fred.

Question: Who gave the milk",Who gave the milk? 
37,Bill,"Answer: Bill.

Question: Who did Mary give the apple to?

Answer: Bill.",Who did Mary give the apple to? 
38,Fred,"Answer: Bill.

Question: Who took the apple?

Answer: Fred.

Question:",Who gave the football to Mary? 
39,milk,"Answer: The milk. *       *       *       *       *

[Illustration: ""A LITTLE",What did Mary give to Fred? 
40,milk,Answer: The milk. Question: What did Mary give to Fred? Answer: The milk. Question: What did Fred give,What did Fred give to Mary? 
41,Mary,"Answer: Mary.

Question: Who gave the football?

Answer: Mary.

Question:",Who gave the football? 
42,Fred,"Answer: Fred.

Question: Who gave the apple to Fred?

Answer: Jeff.",Who received the apple? 
43,Mary,"Answer: The man who had it.

Question: Who had it?

Answer: The man who",Who gave the apple? 
44,Fred,"Answer: Fred.

Question: Who gave the apple to Fred?

Answer: Bill.",Who gave the apple to Bill? 
45,apple,"""I have not been able to get a copy of the 'Age of Reason' to read, but
I have read",What did Fred give to Bill? 
46,Fred,"Answer: Bill

Question: Who received the apple?

Answer: Bill

Question: Who received",Who received the apple? 
47,Fred,"Answer: Fred.

Question: Who received the milk?

Answer: Fred.

Question:",Who received the milk? 
48,Mary,"Answer: Fred.

Question: Who gave the apple?

Answer: Jeff.

Question:",Who received the football? 
49,apple,"Answer: The apple.

Question: What did Mary give to Bill?

Answer: The apple.",What did Bill give to Mary? 
50,apple,Answer: The apple. Question: What did Mary give to Fred? Answer: The apple. Question: What did Mary give,What did Mary give to Fred? 
51,apple,"""I don't see how you can be so sure of that,"" objected Guy. ""I am sure of it",What did Fred give to Bill? 
52,apple,Answer: A banana. Question: What did Bill give to Fred? Answer: A banana peel. Question: What did Fred,What did Fred give to Bill? 
53,milk,Answer: The milk. Question: What did Jeff give to Mary? Answer: The apple. Question: What did Jeff give,What did Jeff give to Fred? 
54,Mary,"Answer: The dog.

Question: Who received the milk?

Answer: The dog.",Who received the milk? 
55,Jeff,"Answer: Jeff.

Question: Who got the milk?

Answer: Jeff.

Question:",Who gave the football? 
56,Bill,"Answer: Bill.

Question: Who gave the football to Bill?

Answer: Fred.",Who gave the football to Fred? 
57,Mary,"Answer: The person who received the football was Mary.









End of the Project",Who received the football? 
58,Mary,"Answer: Bill

Question: Who gave the football to Fred?

Answer: Bill

Question:",Who gave the football to Fred? 
59,Jeff,Answer: Jeff. Question: Who did Jeff give the milk to? Answer: Bill. Question: Who did Bill give the,Who did Bill give the milk to? 
60,Fred,"Answer: Fred.

must be placed on Sir Evelyn Baring, who, in the first place,",Who gave the football to Jeff? 
61,Jeff,"Answer: The man in the garden.

Question: Who gave the apple to the man in the garden?",Who gave the apple to Fred? 
62,Bill,"Answer: Bill.

""But it is not part of her.""

""No; but it is part of",Who received the milk? 
63,Jeff,"Answer: Jeff.

Question: Who did Jeff give the apple to?

Answer: Fred.",Who did Bill give the apple to? 
64,milk,Answer: A cake of soap. Question: What did Mary give to Fred? Answer: A cake of soap. Question:,What did Mary give to Fred? 
65,Jeff,"Answer: Mary.

Question: Who received the apple?

Answer: Mary.

Question:",Who received the apple? 
66,Jeff,"Answer: Jeff

Question: What did Jennie do when she was alone?

Answer: She put",Who gave the apple to Bill? 
67,apple,"Answer: The apple.

Question: What did the Semi-drunk say to Bill Bates?",What did Mary give to Fred? 
68,Bill,"Answer: Bill

Question: Who did Bill give the apple to?

Answer: Fred

Question",Who did Fred give the apple to? 
69,Jeff,Answer: Jeff. Question: Who gave the apple? Answer: Jeff. Question: Who gave the apple? Answer: Jeff,Who gave the apple? 
70,Bill,"Answer: The man who tended the grill.

Question: What did the man who tended the grill do?",Who gave the milk to Fred? 
71,Bill,Answer: Jeff gave the football to Bill. Question: Who did Jeff give the apple to? Answer: Jeff gave the apple,Who did Jeff give the football to? 
72,Fred,"Answer: Jeff.











End of the Project Gutenberg",Who gave the milk? 
73,apple,"Answer: An apple.











End of the Project Guten",What did Mary give to Bill? 
74,Jeff,"Answer: The milk was received by the milkman.

Question: Who received the milk?

Answer",Who received the milk? 
75,Bill,Answer: Fred gave the milk to Bill. Question: Who did Bill give the milk to? Answer: Bill gave the milk,Who did Fred give the milk to? 
76,Bill,"Answer: Mary. ""I'd like to know what it is,"" said Jimmieboy. ""I'd",Who gave the apple? 
77,Jeff,Answer: Jeff. Question: Who gave the apple? Answer: Jeff. Question: Who gave the apple? Answer: Jeff,Who gave the apple? 
78,Fred,"Answer: The man who received the football was Fred.

Question: Who received the football?

Answer",Who received the football? 
79,football,THE END,What did Mary give to Fred? 
80,Mary,"Answer: Mary

Question: Who did Mary pass the apple to?

Answer: Jeff

Question",Who did Jeff give the apple to? 
81,football,"Answer: A football.

Question: What did Mary give to Jeff?

Answer: A football.",What did Jeff give to Mary? 
82,Mary,"Answer: Mary.

Question: Who received the milk?

Answer: Mary.

Question:",Who received the milk? 
83,milk,Answer: Mary gave the milk to Fred. Question: What did Fred give to Mary? Answer: Fred gave the milk to,What did Mary give to Fred? 
84,Mary,Answer: Mary. Question: Who gave the milk? Answer: Mary. Question: Who gave the milk? Answer: Mary,Who gave the milk? 
85,Bill,"Answer: Bill.

Question: Who gave the milk to Bill? Answer: Mary.

Question: Who gave",Who gave the milk to Mary? 
86,Mary,"Answer: Mary.

Question: Who received the football?

Answer: Mary.

Question:",Who received the football? 
87,Fred,"Answer: Fred.

Question: Who took it?

Answer: Mary.

Question: Who",Who gave the apple? 
88,milk,Answer: The milk. Question: What did Hilary name the boat? Answer: The Surprise. Question: What did Hil,What did Fred give to Bill? 
89,Fred,"Answer: Fred.

Question: Who did Bill give the milk to? Answer: Fred.

Question: Who",Who did Bill give the milk to? 
90,Jeff,Answer: Jeff handed the apple to Fred. Question: Who gave the apple? Answer: Jeff handed the apple to Fred.,Who gave the apple? 
91,Fred,"Answer: Bill handed the apple there.




CHAPTER XXIV.--THE GAME OF LIFE. Hor",Who did Bill give the apple to? 
92,Bill,Answer: Bill.,Who gave the football to Jeff? 
93,Bill,Answer: Bill,Who did Jeff give the apple to? 
94,milk,"Answer: A kiss.

Question: What did Bill give to Mary?

Answer: A kiss.",What did Mary give to Bill? 
95,Mary,Answer: Bill gave the milk to Mary. Question: What did Bill give Mary? Answer: Bill gave Mary the milk.,Who did Bill give the milk to? 
96,Mary,"Answer: Mary.

Question: Who gave the milk to Bill? Answer: Mary.

Question: Who gave",Who gave the milk to Jeff? 
97,Fred,"Answer: The cow.

Question: Who gave the milk? Answer: The cow.

Question: Who gave",Who gave the milk? 
98,Bill,Answer: The child. Question: Who received the milk? Answer: The child. Question: Who received the milk? Answer,Who received the milk? 
99,Fred,Answer: Bill. Question: Who gave the football? Answer: Bill. Question: Who gave the football? Answer: Bill,Who gave the football? 
