Unnamed: 0,target,output,question
0,football,"Context: Frank did not have the price demanded for the three horses, and he
could not draw it that night",What did Fred give to Jeff? 
1,Fred,"Context: ""Huejugilla el Alto is one hundred and ten miles west of Zacatecas."" ""V",Who gave the football to Jeff? 
2,football,"Answer: The football.

Context: ""I am
going righdt along mit you, und don",What did Fred give to Jeff? 
3,Jeff,"Answer: Jeff.

Question: Who did Jeff give the football to?

Answer: Fred.",Who did Fred give the football to? 
4,Fred,"Answer: Jeff gave the football to Fred.

Question: Who did Fred give the football to?",Who did Jeff give the football to? 
5,Jeff,"A. Jeff

B. Fred

C. Mary

D. Rudolph

E.",Who gave the apple? 
6,Bill,"Answer: Fred

Question: Who received the apple?

Answer: Fred

Question: Who received",Who received the apple? 
7,apple,"Answer: Fred got the apple.

Question: What did Fred give to Bill?

Answer: Bill",What did Bill give to Fred? 
8,apple,"Answer: The apple.

Question: What did Fred give to Bill?

Answer: The apple.",What did Bill give to Fred? 
9,Fred,"Answer: Fred

Question: Who received the milk?

Answer: Mary

Question: Who received",Who received the apple? 
10,Mary,"Answer: Mary

Question: Who picked up the football?

Answer: Bill

Question: Who",Who received the milk? 
11,milk,"Answer: The milk.

Question: What did Bill do with the milk?

Answer: He dropped",What did Mary give to Bill? 
12,Bill,"Answer: Mary

Context: Fred journeyed to the bedroom. These holsters each contain two 12",Who received the milk? 
13,Bill,,Who did Mary give the milk to? 
14,milk,"Answer: The milk.

Question: What did Jeff do?

Answer: He journeyed to the",What did Mary give to Bill? 
15,Jeff,"A: Jerry
B: Fred
C: Cameron
D: Jeff


A: The answer is",Who received the football? 
16,Fred,"Answer: Fred gave the football to Jeff.


Answer: I think you're looking for a dependency",Who gave the football to Jeff? 
17,football,,What did Fred give to Jeff? 
18,Jeff,"Answer: Jeff

Question: Who received the football?

Answer: Jeff

Question: Who received",Who received the football? 
19,Mary,"Answer: Mary

Question: Who gave the apple?

Answer: Bill

Question: Who gave",Who gave the milk? 
20,milk,"Answer: Milk

Question: What did Mary do with the milk?

Answer: She got it",What did Jeff give to Mary? 
21,Mary,"Answer: Mary

Question: Who gave the milk to Jeff?

Answer: Mary

Question:",Who gave the milk to Jeff? 
22,Mary,Answer: Mary,Who gave the milk to Jeff? 
23,Bill,Answer: Bill,Who gave the apple to Jeff? 
24,Jeff,"Answer: Bill



Context: Fred travelled to the kitchen. Bill travelled to the office. Mary travelled",Who gave the apple? 
25,apple,Answer: apple,What did Jeff give to Fred? 
26,Fred,"Answer: Fred

Explanation:

Bill travelled to the garden. Jeff travelled to the garden.",Who received the apple? 
27,Jeff,"Answer: Fred

The following is a list of the actions that were taken by each person:

Bill",Who received the apple? 
28,Jeff,"Answer: Jeff

Question: Who travelled to the garden?

Answer: Bill

Question: Who",Who gave the apple? 
29,Fred,,Who did Jeff give the apple to? 
30,Mary,Answer: Bill,Who gave the milk? 
31,Bill,Answer: Mary,Who gave the milk? 
32,Bill,"Answer: Mary got the milk there.

Question: Who picked up the apple?

Answer: Fred",Who gave the milk to Mary? 
33,milk,Answer: milk,What did Bill give to Mary? 
34,apple,"Answer: The apple

Question: What did Fred give to Mary?

Answer: The apple",What did Mary give to Fred? 
35,Jeff,"*

*Jerry

*Bill

*Mary

*Harry

*Jeff",Who did Fred give the milk to? 
36,Jeff,"Answer: Jeff

Question: Who did Mary take the apple from?

Answer: Fred

Question",Who did Fred give the milk to? 
37,milk,"Answer: The milk.

Question: What did Mary do with the milk?

Answer: She gave",What did Jeff give to Mary? 
38,milk,"Answer: milk

Question: What did Mary give to Fred?

Answer: apple

Question:",What did Jeff give to Mary? 
39,Fred,Answer: Fred,Who gave the apple? 
40,Mary,"Answer: Mary

Question: Who picked up the milk?

Answer: Fred

Question: Who",Who gave the milk? 
41,milk,"Answer: The milk.

Question: What did Fred do with the milk?

Answer: He discarded",What did Mary give to Fred? 
42,Jeff,Answer: Mary,Who gave the milk? 
43,Fred,"Answer: Fred.

Mary passed the milk to Fred. Fred passed the milk to Mary. Fred passed the",Who received the milk? 
44,Mary,"Answer: Mary

Context: Mary passed the milk to Fred. Jeff grabbed the milk there. Jeff passed the",Who gave the milk? 
45,Bill,"Answer: Bill

Question: Who did Mary give the milk to?

Answer: Bill

Question",Who did Mary give the milk to? 
46,milk,"Answer: The milk.

Question: What did Bill get from the garden?

Answer: The apple",What did Mary give to Bill? 
47,Mary,"Answer: Mary

Question: Who got the apple?

Answer: Jeff

Question: Who moved",Who gave the milk? 
48,Mary,"Answer: Mary

Question: Who did Fred give the apple to?

Answer: Bill

Question",Who did Bill give the milk to? 
49,Bill,"Answer: Bill

Question: Who got the apple?

Answer: Fred

Question: Who got",Who gave the milk to Mary? 
