,target,output,question
0,bedroom,Answer: The kitchen. Question: What is west of the bedroom? Answer: The garden. Question: What is south of,What is the bathroom east of?
1,kitchen,Answer: The kitchen. Question: What is west of the kitchen? Answer: The bedroom. Question: What is west of,What is south of the office?
2,garden,"Answer: hallway

Question: What is west of the hallway?
Answer: kitchen

Question: What is",What is north of the office?
3,garden,"Answer: The kitchen.
Question: What is west of the kitchen?
Answer: The garden.
Question:",What is the bedroom north of?
4,garden,"Answer: The kitchen.

Question: What is the kitchen north of?

Answer: The bedroom.",What is the bathroom south of?
5,office,Answer: The hallway is north of the bedroom. Question: What is west of the bedroom? Answer: The hallway is west,What is north of the bedroom?
6,bathroom,"Answer: The garden is north of the kitchen. What is north of the garden?

Answer: The garden is north",What is north of the garden?
7,bedroom,Answer: garden. Question: What is west of the garden? Answer: the bedroom. Question: What is west of the,What is west of the office?
8,kitchen,Answer: The kitchen. Question: What is west of the garden? Answer: The bedroom. Question: What is west of,What is the garden south of?
9,bathroom,Answer: The kitchen. Question: What is the hallway south of? Answer: The kitchen. Question: What is the hallway,What is the hallway north of?
10,bedroom,"Answer: kitchen

Question: What is west of the hallway?
Answer: kitchen

Question: What is",What is south of the hallway?
11,office,"Answer: garden

Question: What is west of the bedroom? Answer: garden

Question: What is south of",What is east of the bedroom?
12,hallway,"Answer: hallway

Question: What is west of the garden?
Answer: hallway

Question: What is",What is north of the garden?
13,bedroom,"Answer: the hallway

Question: What is the hallway south of?
Answer: the garden

Question:",What is the garden west of?
14,hallway,Answer: The hallway. Question: What is south of the hallway? Answer: The kitchen. Question: What is west of,What is east of the bathroom?
15,bathroom,Answer: The kitchen. Question: What is the kitchen south of? Answer: The bedroom. Question: What is the bedroom,What is the office west of?
16,bathroom,Answer: Garden. Question: What is west of the garden? Answer: Hall. Question: What is west of the hall,What is west of the bedroom?
17,kitchen,Answer: The parlor. Question: What is east of the parlor? Answer: The kitchen. Question: What is,What is north of the hallway?
18,bathroom,Answer: The hallway Question: What is west of the bedroom? Answer: The garden Question: What is west of the bedroom,What is south of the kitchen?
19,office,"Answer: The office

Question: What is west of the bedroom?

Answer: The garden",What is south of the bedroom?
20,bedroom,Answer: The kitchen is west of the hallway. Question: What is north of the kitchen? Answer: The bedroom is north,What is west of the hallway?
21,office,"Answer: garden

Question: What is west of the bedroom?
Answer: garden

Question: What is",What is east of the bedroom?
22,bedroom,Answer: The kitchen. Question: What is west of the bedroom? Answer: The garden. Question: What is west of,What is the hallway south of?
23,kitchen,"Answer: garden

Question: What is south of the kitchen?

Answer: hallway

Question:",What is west of the bedroom?
24,bedroom,Answer: The hallway. Question: What is west of the bedroom? Answer: The hallway. Question: What is west of,What is south of the bathroom?
25,hallway,"Answer: The hallway is west of the bathroom.

Question: What is west of the bedroom?",What is west of the bathroom?
26,office,"Answer: kitchen

Question: What is west of the bedroom?
Answer: garden

Question: What is",What is south of the hallway?
27,bedroom,"Answer: The garden.

Question: What is west of the garden?

Answer: The bedroom.",What is east of the office?
28,garden,Answer: Garden. Question: What is west of the bedroom? Answer: Garden. Question: What is west of the kitchen,What is west of the bathroom?
29,kitchen,Answer: The kitchen. Question: What is west of the bedroom? Answer: The garden. Question: What is west of,What is the garden north of?
30,office,Answer: The garden is east of the kitchen. Question: What is west of the garden? Answer: The garden is west,What is east of the garden?
31,bathroom,Answer: The kitchen. Question: What is west of the bedroom? Answer: The garden. Question: What is west of,What is south of the hallway?
32,garden,Answer: The garden. Question: What is west of the garden? Answer: The office. Question: What is north of,What is east of the office?
33,bedroom,"Answer: bedroom

Question: What is west of the hallway?
Answer: bedroom

Question: What is",What is south of the hallway?
34,garden,"Answer: kitchen

Question: What is west of the bedroom?
Answer: garden

Question: What is",What is the hallway east of?
35,kitchen,"Answer: The kitchen.

Question: What is west of the bedroom?

Answer: The garden.",What is south of the hallway?
36,bathroom,"Answer: the bedroom
Question: What is the bedroom north of?
Answer: the hallway
Question: What is",What is the kitchen west of?
37,kitchen,Answer: The garden is west of the bathroom. Question: What is west of the garden? Answer: The bathroom is west,What is the bathroom west of?
38,bathroom,"Answer: The garden is south of the kitchen.

Question: What is the garden west of?
Answer:",What is the garden south of?
39,bedroom,"Answer: the bedroom

Question: What is the bedroom north of?
Answer: the hallway

Question:",What is the garden south of?
40,bedroom,"Answer: The kitchen.

Question: What is south of the kitchen?

Answer: The hallway.",What is west of the bathroom?
41,garden,"Answer: The garden.

Question: What is north of the garden?

Answer: The kitchen.",What is west of the office?
42,bathroom,"Answer: garden

Question: What is west of the bedroom?
Answer: garden

Question: What is",What is west of the hallway?
43,hallway,Answer: The hallway. Question: What is west of the bedroom? Answer: The garden. Question: What is west of,What is north of the kitchen?
44,bathroom,"Answer: The kitchen.

Question: What is the kitchen south of?
Answer: The hallway.",What is the hallway north of?
45,office,"Answer: bathroom

Question: What is the kitchen south of?
Answer: hallway

Question: What is",What is the bedroom south of?
46,kitchen,"Answer: The garden.

Question: What is east of the garden?

Answer: The office.",What is west of the office?
47,bedroom,Answer: The hallway. Question: What is west of the hallway? Answer: The garden. Question: What is south of,What is south of the office?
48,office,"Answer: garden

Question: What is the garden north of?
Answer: house

Question: What is",What is the kitchen east of?
49,hallway,"Answer: The hallway.







CHAPTER XI.

               And now, my sweet,",What is south of the bathroom?
50,hallway,"Answer: The hallway.

Question: What is west of the bathroom? Answer: The hallway.

Question:",What is east of the bathroom?
51,bathroom,Answer: The kitchen. Question: What is the kitchen north of? Answer: The bedroom. Question: What is the bedroom,What is the office south of?
52,office,"Answer: kitchen
Question: What is west of the bedroom? Answer: garden
Question: What is west of the garden",What is the hallway east of?
53,kitchen,Answer: The kitchen. Question: What is west of the bedroom? Answer: The hallway. Question: What is north of,What is the bedroom south of?
54,kitchen,Answer: kitchen Question: What is the kitchen south of? Answer: bedroom Question: What is west of the bedroom? Answer,What is the hallway west of?
55,bathroom,Answer: The kitchen. Question: What is west of the bedroom? Answer: The garden. Question: What is west of,What is the bedroom east of?
56,bedroom,"Answer: bedroom

Question: What is west of the bedroom?
Answer: garden

Question: What is",What is the kitchen south of?
57,office,"Answer: The bedroom
Question: What is west of the bedroom?
Answer: The hallway
Question: What is",What is the kitchen west of?
58,kitchen,"Answer: kitchen

Question: What is west of the bedroom?
Answer: garden

Question: What is",What is the hallway south of?
59,office,Answer: The kitchen. Question: What is west of the bedroom? Answer: The garden. Question: What is west of,What is the bedroom east of?
60,bathroom,"Answer: The bathroom

Question: What is west of the bathroom?
Answer: The hallway

Question:",What is east of the kitchen?
61,kitchen,"Answer: hallway

Question: What is the hallway south of?
Answer: kitchen

Question: What is",What is the bathroom south of?
62,bedroom,Answer: bedroom Question: What is the bedroom south of? Answer: hallway Question: What is the hallway south of? Answer,What is the kitchen north of?
63,kitchen,"Answer: The house.
Question: What is the garden west of?
Answer: The house.
Question:",What is the garden east of?
64,kitchen,"Answer: bedroom

Question: What is west of the bedroom?

Answer: garden

Question:",What is south of the hallway?
65,kitchen,Answer: the kitchen. Question: What is west of the bedroom? Answer: the garden. Question: What is south of,What is the garden east of?
66,hallway,Answer: The bedroom. Question: What is west of the bedroom? Answer: The kitchen. Question: What is south of,What is north of the garden?
67,garden,"Answer: The kitchen.

Question: What is the kitchen north of?

Answer: The bathroom.",What is the bedroom south of?
68,garden,"Answer: The kitchen
Question: What is west of the bedroom?
Answer: The garden
Question: What is",What is the hallway south of?
69,office,"Answer: garden

Question: What is south of the kitchen?

Answer: hallway

Question:",What is west of the kitchen?
70,bedroom,Answer: The bedroom. Question: What is west of the bedroom? Answer: The garden. Question: What is south of,What is east of the office?
71,hallway,"Answer: Hallway

Question: What is west of the bedroom?
Answer: Garden

Question: What",What is south of the kitchen?
72,bedroom,"Answer: The hallway is east of the garden.

Question: What is west of the hallway?",What is east of the garden?
73,bedroom,"Answer: Garden.

Question: What is south of the garden?

Answer: Hall.",What is west of the kitchen?
74,kitchen,"Answer: The kitchen.

Question: What is the kitchen south of?

Answer: The bedroom.",What is the office west of?
75,bathroom,"Answer: kitchen

Question: What is west of the kitchen?
Answer: garden

Question: What is",What is the bedroom west of?
76,office,Answer: The kitchen. Question: What is the kitchen north of? Answer: The bedroom. Question: What is the bedroom,What is the bathroom south of?
77,hallway,"Answer: The hallway

Question: What is west of the bedroom?
Answer: The garden

Question:",What is north of the garden?
78,bathroom,Answer: garden Question: What is south of the kitchen? Answer: hallway Question: What is east of the garden? Answer,What is west of the bedroom?
79,kitchen,"Answer: the kitchen

Question: What is west of the bedroom?
Answer: the garden

Question:",What is the bedroom north of?
