Unnamed: 0,target,output,question
0,hallway,"Context: ""I don't believe they are ripe yet,"" she said, skipping along beside
her sister",Where is John? 
1,bathroom,"Context: ""I'm not going to be a bit
surprised, if you've brought me",Where is Mary? 
2,kitchen,"Context: ""Oh,"" she cried again, taking off the paper and
disclosing the pretty tartan cover",Where is Sandra? 
3,hallway,"Answer: In the kitchen.

Question: Where is John?

Answer: In the bedroom.",Where is Sandra? 
4,kitchen,"Answer:

Sandra is in the kitchen.

Question: Where is John?

Answer:",Where is Sandra? 
5,hallway,"Answer: In the kitchen.

Question: What is the name of the dog?

Answer: The",Where is Sandra? 
6,garden,"Answer: In the garden.

Question: What is the name of the man who is in love with Amy",Where is Sandra? 
7,hallway,"Answer: In the hallway.




/Chap. LXXXIX./--_Of the",Where is Daniel? 
8,office,"Answer: She is in the garden.




/Chap. CXVI./--_Of",Where is Sandra? 
9,office,,Where is Daniel? 
10,kitchen,"Answer: In the kitchen.

Question: Where is the kitchen?

Answer: In the house.",Where is Mary? 
11,garden,"Answer: In the kitchen.

Question: Where is John?

Answer: In the office.",Where is Mary? 
12,office,"Answer: In the hallway.

Question: Where is Mary?

Answer: In the kitchen.",Where is Daniel? 
13,bedroom,"Answer: Mary is in the kitchen.

Question: Where is Daniel?

Answer: Daniel is in",Where is Mary? 
14,bedroom,"Answer: Mary is in the kitchen.

Question: Where is John?

Answer: John is in",Where is Mary? 
15,kitchen,"Context: John journeyed to the kitchen. In
1812 he fought side by side with the British",Where is John? 
16,garden,"Answer: In the garden.

Question: What is he doing?

Answer: He is picking flowers",Where is John? 
17,kitchen,"Answer: He is in the garden.

Question: Where is John?

Answer: He is in",Where is John? 
18,office,"Answer: He is in the kitchen.

Question: Where is John?

Answer: He is in",Where is Daniel? 
19,kitchen,,Where is John? 
20,hallway,"Answer: Mary is in the hallway.

Context: The time is not come for cosmopolitanism, which",Where is Mary? 
21,office,"Answer: John is in the office.

Question: Where is Mary?

Answer: Mary is in",Where is John? 
22,office,"Answer: In the office.

Question: Where is Mary?

Answer: In the kitchen.",Where is John? 
23,hallway,"Context: been made to feel that it was something worth while, it has been a success.
Where it has",Where is Sandra? 
24,bedroom,"Answer: In the garden.

Question: Where is John?

Answer: In the garden.",Where is Daniel? 
25,bedroom,"Answer: In the kitchen.

Question: What is she doing?

Answer: Making a pudding.",Where is Sandra? 
26,bedroom,"Context: And, if Rags had known it, any tenement on the block was better
than Case'",Where is Mary? 
27,kitchen,"Answer: Daniel is in the kitchen.

Question: What is Daniel doing?

Answer: Daniel is",Where is Daniel? 
28,kitchen,"Answer: Daniel was in the kitchen.

Question: Where is Mary?

Answer: Mary was in",Where is Daniel? 
29,kitchen,"Answer: In the office.

Question: Where is Mary?

Answer: In the kitchen.",Where is Daniel? 
30,hallway,"""I have not forgotten the traveller,"" said the Indian, in a low voice,
""and I have",Where is Sandra? 
31,office,"Answer: In the office.

Question: Where is Daniel?

Answer: In the kitchen.",Where is John? 
32,kitchen,"Answer: In the kitchen.

Question: What is she doing?

Answer: She is cooking.",Where is Sandra? 
33,kitchen,"Answer: In the bedroom.

Question: Where is John?

Answer: In the office.",Where is Sandra? 
34,bathroom,"Answer: In the kitchen.

Question: Where is John?

Answer: In the garden.",Where is Sandra? 
35,office,"Question: Where is Mary?

Question: Where is Mary?

Question: Where is Mary?",Where is Mary? 
36,bathroom,"Answer: Mary is in the bathroom.

Question: What is Mary doing?

Answer: Mary is",Where is Mary? 
37,garden,"Answer: In the garden.

Question: Where is Sandra?

Answer: In the kitchen.",Where is Mary? 
38,kitchen,"Answer: Sandra moved to the kitchen.

Question: What is the name of the man who is the leader",Where is Sandra? 
39,bedroom,"Answer: Daniel journeyed to the bedroom.

Question: Where is John?

Answer: John journey",Where is Daniel? 
40,bathroom,"Context: ""I'm goin' ter keep 'em till they kin be escorted out o' ther",Where is Sandra? 
41,garden,"Answer: In the garden.

Question: What is the first thing to do to our food?",Where is Daniel? 
42,bathroom,"Answer: In the kitchen.

Question: What is she doing?

Answer: She is tasting the",Where is Sandra? 
43,hallway,"Answer: In the garden.

Question: Where is John?

Answer: In the garden.",Where is Daniel? 
44,garden,"Answer: In the garden.

Question: Where is John?

Answer: In the garden.",Where is Daniel? 
45,kitchen,"Answer: Mary is in the kitchen.

Question: What is the age for serving in the Roman armies?",Where is Mary? 
46,hallway,"Answer: In the hallway.

Question: Where is Mary?

Answer: In the kitchen.",Where is Daniel? 
47,bathroom,"Answer: In the bathroom.

Question: What is she doing?

Answer: She is bathing.",Where is Sandra? 
48,office,"Answer: In the office.

Question: Where is Mary?

Answer: In the kitchen.",Where is John? 
49,bedroom,"Answer: He is in the office.

Question: Where is Mary?

Answer: She is in",Where is John? 
50,bedroom,Answer: In the bedroom.,Where is John? 
51,office,"Answer: In the picture we see the
President, with his cabinet, seated on the platform. The President'",Where is John? 
52,garden,"Answer: John is in the garden.

Question: Where is Daniel?

Answer: Daniel is in",Where is John? 
53,garden,"Context: The
Confederates were massing artillery along the crest of Seminary Ridge.
The sound horses were",Where is John? 
