Unnamed: 0,target,output,question
0,office,"Answer: The apple was in the office.

Question: Where was the apple after the hallway?",Where was the apple before the bathroom? 
1,office,"Answer: The apple was in the garden.

Question: Where was the milk before the garden?",Where was the apple before the hallway? 
2,office,"1. The hallway
2. The garden
3. The office
4. The kitchen
5. The",Where was the apple before the hallway? 
3,bathroom,"_Pub._ I'll hasten to obey. [_Exit._

 _Man._ The senate,",Where was the football before the garden? 
4,bathroom,Answer:,Where was the football before the garden? 
5,garden,"Context: It was a very pretty place and we had a nice time. We came back on the
steamer",Where was the apple before the bathroom? 
6,kitchen,"Answer: The milk was in the hallway.

Question: Where was the milk after the office?",Where was the milk before the office? 
7,kitchen,"Answer: In the garden.

Question: Where was the apple after the garden?

Answer: In",Where was the apple before the office? 
8,kitchen,"Answer: The apple was in the garden.

Question: Where was the milk before the hallway?",Where was the apple before the office? 
9,bedroom,"Answer: The apple was in the garden.

Question: Where was the milk before the hallway?",Where was the apple before the office? 
10,garden,"Answer: The apple was in the hallway.

Question: Where was the milk before the garden?",Where was the apple before the bedroom? 
11,garden,"Answer: The apple was in the hallway.

Question: Where was the milk before the office?",Where was the apple before the bedroom? 
12,garden,"Answer: The milk was in the hallway.

Question: Where was the apple before the garden?",Where was the milk before the bathroom? 
13,garden,"Answer:

Question: Where was the apple before the garden?

Answer:

Question: Where",Where was the milk before the bathroom? 
14,garden,"Answer: The milk was in the office.

Question: Where was the apple before the garden?",Where was the milk before the bathroom? 
15,kitchen,"Answer: The football was in the office.

Question: Where was the milk before the hallway?",Where was the football before the garden? 
16,kitchen,,Where was the football before the garden? 
17,garden,,Where was the milk before the bedroom? 
18,garden,"Answer: The milk was in the office.

Question: Where was the milk after the garden?",Where was the milk before the bedroom? 
19,bedroom,"Answer: The football was in the office.

Question: Where was the milk before the garden?",Where was the football before the bathroom? 
20,garden,"Answer: The football was in the office.

Question: Where was the apple before the garden?
Answer:",Where was the football before the hallway? 
21,garden,"Answer: In the garden.

Question: Where was the apple before the hallway?

Answer: In",Where was the football before the office? 
22,hallway,"Answer: The football was in the garden.

Question: Where was the apple before the hallway?",Where was the football before the garden? 
