,target,output,question
0,office,"Answer: In the hallway.

""I don't know,"" replied Carmen, with a little sigh. """,Where was the apple before the bathroom? 
1,office,"Answer: In the garden.

Question: Where was the apple after the hallway?

Answer: In",Where was the apple before the hallway? 
2,office,"Answer: The apple was in the hallway before the hallway.

Question: Where was the apple after the hallway",Where was the apple before the hallway? 
3,bathroom,"Answer: In the hallway.

Question: Where is the football now?

Answer: In the garden",Where was the football before the garden? 
4,bathroom,"Answer: In the hallway.

Question: Where was the milk before the hallway?

Answer: In",Where was the football before the garden? 
5,garden,"Answer: The apple was in the hallway before the bathroom.

Question: Where was the apple after the hallway",Where was the apple before the bathroom? 
6,kitchen,"Answer: In the hallway.
Question: Where was the milk after the hallway?
Answer: In the office.",Where was the milk before the office? 
7,kitchen,"Answer: In the hallway.











End of the Project G",Where was the apple before the office? 
8,kitchen,"Answer: In the hallway.

Question: Where was the apple before the hallway?

Answer: In",Where was the apple before the office? 
9,bedroom,"Answer: In the hallway.

Question: Where was the apple before the hallway?

Answer: In",Where was the apple before the office? 
10,garden,,Where was the apple before the bedroom? 
11,garden,Answer: In the hallway.,Where was the apple before the bedroom? 
12,garden,"Answer: In the hallway.

Question: Where was the milk after the hallway?

Answer: In",Where was the milk before the bathroom? 
13,garden,Answer: In the hallway. Question: Where was the milk after the bathroom? Answer: In the hallway. Question: Where,Where was the milk before the bathroom? 
14,garden,"Answer: In the hallway.

Question: Where was the apple before the hallway?

Answer: In",Where was the milk before the bathroom? 
15,kitchen,"Answer: In the hallway.




Frank Merriwell Down South. CHAPTER III.",Where was the football before the garden? 
16,kitchen,Answer: In the hallway. Question: Where was the football after the hallway? Answer: In the garden. Question: Where,Where was the football before the garden? 
17,garden,Answer: In the kitchen. Question: Where was the milk after the bedroom? Answer: In the kitchen. Question: Where,Where was the milk before the bedroom? 
18,garden,"Answer: In the kitchen.

The Question: Where was the football before the office?

Answer:",Where was the milk before the bedroom? 
19,bedroom,Answer: In the hallway.,Where was the football before the bathroom? 
20,garden,Answer: In the hallway. Question: Where was the hallway before the hallway? Answer: In the hallway. Question: Where,Where was the football before the hallway? 
21,garden,Answer: In the hallway. Question: Where was the apple before the hallway? Answer: In the kitchen. Question: Where,Where was the football before the office? 
22,hallway,"Answer: In the hallway.

Question: Where was the apple before the hallway?

Answer: In",Where was the football before the garden? 
23,office,"Answer: In the hallway.

Question: Where was the apple before the hallway?

Answer: In",Where was the milk before the kitchen? 
24,kitchen,"Answer: In the hallway.

Question: Where was the apple before the hallway? Answer: In the office.",Where was the milk before the bedroom? 
25,bathroom,"Answer: The football was in the hallway before the bedroom.

Question: Where was the apple before the hallway",Where was the football before the bedroom? 
26,office,"Answer: In the hallway.

Question: Where was the apple before the hallway?

Answer: In",Where was the football before the bedroom? 
27,garden,"Answer: The football was in the hallway.

Question: Where was the apple before the hallway?",Where was the football before the office? 
28,garden,"Answer: In the hallway.

than that of Great Britain, yet it involves a greater degree of
danger",Where was the football before the office? 
29,garden,"Literatur,” in the _Deutsche Monatsschrift_, 1770,",Where was the apple before the office? 
30,bathroom,"Question: Where was the apple before the hallway?

Question: Where was the apple before the hallway?",Where was the apple before the hallway? 
31,office,"Answer: In the hallway.

Question: Where was the apple after the hallway?

Answer: In",Where was the apple before the kitchen? 
32,office,Answer: In the hallway. Question: Where was the apple before the hallway? Answer: In the hallway. Question: Where,Where was the apple before the kitchen? 
