,target,output,result,question
0,hallway, Mary got the milk there.,0.0,Where is the milk? 
1,hallway, The football is in the kitchen.,0.0,Where is the football? 
2,hallway, The football is in the bedroom.,0.0,Where is the football? 
3,hallway, The football is in the garden.,0.0,Where is the football? 
4,garden, The milk is in the hallway.,0.0,Where is the milk? 
5,garden, Daniel's office,0.0,Where is the milk? 
6,bedroom, Mary moved the football to the office.,0.0,Where is the football? 
7,bedroom, It is there.,0.0,Where is the milk? 
8,kitchen, The football is in the garden.,0.0,Where is the football? 
9,kitchen, The football is in the office.,0.0,Where is the football? 
10,bedroom, The football is in the garden.,0.0,Where is the football? 
11,hallway, The football is in the garden.,0.0,Where is the football? 
12,garden, Mary put the milk in the fridge.,0.0,Where is the milk? 
13,garden, The milk is in the kitchen.,0.0,Where is the milk? 
14,bathroom, The apple is on the table.,0.0,Where is the apple? 
15,garden, The milk is in the kitchen.,0.0,Where is the milk? 
16,garden, The milk is in the garden.,1.0,Where is the milk? 
17,garden, The milk is in the bathroom.,0.0,Where is the milk? 
18,kitchen, The apple is in the garden.,0.0,Where is the apple? 
19,kitchen, The apple is in the garden.,0.0,Where is the apple? 
20,bedroom, The apple is on the table.,0.0,Where is the apple? 
21,bedroom, The apple is in the bedroom.,1.0,Where is the apple? 
22,bathroom, The football is in the office.,0.0,Where is the football? 
23,bathroom, Mary put the football there.,0.0,Where is the football? 
24,bedroom, The milk is there.,0.0,Where is the milk? 
25,kitchen, The milk is in the kitchen.,1.0,Where is the milk? 
26,kitchen, Mary journeyed to the kitchen.,1.0,Where is the milk? 
27,bathroom, Daniel dropped the apple there.,0.0,Where is the apple? 
28,bathroom, The apple is in the kitchen.,0.0,Where is the apple? 
29,kitchen, The milk is on the counter.,0.0,Where is the milk? 
30,garden, Daniel dropped the apple.,0.0,Where is the apple? 
31,garden, The apple is on the table.,0.0,Where is the apple? 
32,kitchen, Mary left the football.,0.0,Where is the football? 
33,kitchen, The apple is there.,0.0,Where is the apple? 
34,kitchen, The apple is on the table.,0.0,Where is the apple? 
35,office," She asked.

""Where is the milk?"" she asked.

""Where is the milk?"" she",0.0,Where is the milk? 
36,kitchen, The football is in the office.,0.0,Where is the football? 
37,kitchen, The football is in the office.,0.0,Where is the football? 
38,kitchen, The football is in the office.,0.0,Where is the football? 
39,bedroom, The milk is in the kitchen.,0.0,Where is the milk? 
40,bedroom, Mary went back to the kitchen.,0.0,Where is the milk? 
41,office, The milk is there.,0.0,Where is the milk? 
42,office, Mary put the milk in the refrigerator.,0.0,Where is the milk? 
43,office, John left the milk there.,0.0,Where is the milk? 
44,kitchen, The apple is in the garden.,0.0,Where is the apple? 
45,bedroom, Mary went back to the bedroom.,1.0,Where is the milk? 
46,office, I don't know.,0.0,Where is the football? 
47,bathroom, The football is there.,0.0,Where is the football? 
48,bathroom, It is on the floor.,0.0,Where is the football? 
49,bedroom, The milk is in the kitchen.,0.0,Where is the milk? 
50,bathroom, Daniel took the milk there.,0.0,Where is the milk? 
51,hallway, The apple is in the garden.,0.0,Where is the apple? 
52,kitchen, The football is in the garden.,0.0,Where is the football? 
53,kitchen, The football is in the garden.,0.0,Where is the football? 
54,kitchen, Sandra put down the football.,0.0,Where is the football? 
55,bathroom, The apple is on the table.,0.0,Where is the apple? 
56,bathroom, The milk is on the table.,0.0,Where is the milk? 
57,kitchen, The milk is there.,0.0,Where is the milk? 
58,kitchen, The milk is there.,0.0,Where is the milk? 
59,bedroom, John discarded the apple.,0.0,Where is the apple? 
60,garden," I asked.

""Here,"" said the Signore, ""in the
cage.""

""Then",0.0,Where is the milk? 
61,garden, The milk is in the garden.,1.0,Where is the milk? 
62,kitchen, The football is in the garden.,0.0,Where is the football? 
63,kitchen, John dropped the football.,0.0,Where is the football? 
64,kitchen,1st.,0.0,Where is the football? 
65,kitchen, Daniel grabbed the football there.,0.0,Where is the football? 
66,kitchen, It's on the ground.,0.0,Where is the football? 
67,bedroom, The milk is in the kitchen.,0.0,Where is the milk? 
68,bedroom, The milk is in the kitchen.,0.0,Where is the milk? 
69,bedroom, The football is at the office.,0.0,Where is the football? 
70,garden, The apple is in the kitchen.,0.0,Where is the apple? 
71,garden, The apple is in the kitchen.,0.0,Where is the apple? 
72,bathroom, The apple is in the garden.,0.0,Where is the apple? 
73,bathroom, The apple is there.,0.0,Where is the apple? 
74,bathroom, The apple is there.,0.0,Where is the apple? 
75,office, The apple is in the kitchen.,0.0,Where is the apple? 
76,hallway, The milk is in the fridge.,0.0,Where is the milk? 
77,hallway, The milk is in the kitchen.,0.0,Where is the milk? 
78,hallway, The milk is there.,0.0,Where is the milk? 
79,hallway, The milk is there.,0.0,Where is the milk? 
80,bathroom, John got the football there.,0.0,Where is the football? 
81,bathroom, Daniel moved to the garden.,0.0,Where is the football? 
82,kitchen, The football is in the garden.,0.0,Where is the football? 
83,kitchen, There is no football.,0.0,Where is the football? 
84,kitchen,1. John got the football there. 2. John picked up the football there. 3,0.0,Where is the football? 
85,bathroom, The milk is on the table.,0.0,Where is the milk? 
86,kitchen, Sandra got the apple there.,0.0,Where is the apple? 
87,bathroom, The milk is in the kitchen.,0.0,Where is the milk? 
88,bedroom, It's in the garden.,0.0,Where is the football? 
89,kitchen, The apple is in the kitchen.,1.0,Where is the apple? 
90,kitchen, The milk is in the kitchen.,1.0,Where is the milk? 
91,kitchen, Mary went to the kitchen.,1.0,Where is the milk? 
92,kitchen, The milk is in the kitchen.,1.0,Where is the milk? 
93,kitchen, Mary left the milk there.,0.0,Where is the milk? 
94,kitchen, Mary left the milk there.,0.0,Where is the milk? 
95,bathroom, The football is in the garden.,0.0,Where is the football? 
96,bathroom, Mary went to the garden.,0.0,Where is the football? 
97,bathroom, It is on the ground.,0.0,Where is the football? 
98,bathroom, John put down the football.,0.0,Where is the football? 
99,hallway, The milk is in the kitchen.,0.0,Where is the milk? 
100,office, John discarded the milk.,0.0,Where is the milk? 
101,office, The milk is in the kitchen.,0.0,Where is the milk? 
102,kitchen, The milk is in the kitchen.,1.0,Where is the milk? 
103,kitchen, The milk is in the kitchen.,1.0,Where is the milk? 
104,bedroom, The football is in the garden.,0.0,Where is the football? 
105,bathroom, The football is in the bedroom.,0.0,Where is the football? 
106,bedroom, The milk is in the kitchen.,0.0,Where is the milk? 
107,bathroom, The apple is in the kitchen.,0.0,Where is the apple? 
108,bedroom, Mary put it down there.,0.0,Where is the milk? 
109,bathroom, The apple is on the table.,0.0,Where is the apple? 
110,bedroom, John picked up the football there.,0.0,Where is the football? 
111,bedroom, The football is on the floor.,0.0,Where is the football? 
112,bedroom, John discarded the football.,0.0,Where is the football? 
113,bedroom, The football is there.,0.0,Where is the football? 
114,office, The apple is in the garden.,0.0,Where is the apple? 
115,office, John grabbed the football there.,0.0,Where is the football? 
116,hallway, John went back to the garden.,0.0,Where is the football? 
117,office, John moved to the bathroom.,0.0,Where is the milk? 
118,bedroom, The milk is in the fridge.,0.0,Where is the milk? 
119,bathroom, The apple is in the garden.,0.0,Where is the apple? 
120,hallway," Mary journeyed to the kitchen.

Where is the milk?  John journeyed to the",0.0,Where is the apple? 
121,bedroom, The milk is in the bedroom.,1.0,Where is the milk? 
122,garden, The apple is on the table.,0.0,Where is the apple? 
123,garden, The football is there.,0.0,Where is the football? 
124,garden, The football is there.,0.0,Where is the football? 
125,kitchen, Mary picked up the football there.,0.0,Where is the football? 
126,kitchen, The football is in the bathroom.,0.0,Where is the football? 
127,kitchen, Mary put down the football.,0.0,Where is the football? 
128,bedroom, Mary put down the football.,0.0,Where is the football? 
129,bedroom, The football is there.,0.0,Where is the football? 
130,kitchen, The football is in the office.,0.0,Where is the football? 
131,kitchen, Mary moved to the office.,0.0,Where is the football? 
132,kitchen, The milk is in the kitchen.,1.0,Where is the milk? 
133,hallway, The football is there.,0.0,Where is the football? 
134,hallway, The football is there.,0.0,Where is the football? 
135,office, Mary put down the football there.,0.0,Where is the football? 
136,office, The milk is in the kitchen.,0.0,Where is the milk? 
137,office, The football is in the bedroom.,0.0,Where is the football? 
138,kitchen, The football is there.,0.0,Where is the football? 
139,bathroom, The football is there.,0.0,Where is the football? 
140,bedroom, Daniel dropped the football.,0.0,Where is the football? 
141,bedroom, Daniel dropped the football.,0.0,Where is the football? 
142,bedroom, The football is on the ground.,0.0,Where is the football? 
143,bedroom, The football is in the hallway.,0.0,Where is the football? 
144,garden, The football is there.,0.0,Where is the football? 
145,kitchen, There.,0.0,Where is the apple? 
146,bathroom, The milk is in the kitchen.,0.0,Where is the milk? 
147,garden, Mary took the milk there.,0.0,Where is the milk? 
148,kitchen, The apple is on the table.,0.0,Where is the apple? 
149,kitchen, The apple is in the garden.,0.0,Where is the apple? 
150,bedroom, A.,0.0,Where is the apple? 
151,bedroom, John took the apple.,0.0,Where is the apple? 
152,bedroom, Daniel left the apple.,0.0,Where is the apple? 
153,kitchen, The football is in the garden.,0.0,Where is the football? 
154,kitchen, The football is in the garden.,0.0,Where is the football? 
155,hallway, John moved the football to the bedroom.,0.0,Where is the football? 
156,hallway, Mary picked up the football.,0.0,Where is the football? 
157,bedroom, A. In the kitchen.  Q. Where is the milk?  A. In the,0.0,Where is the milk? 
158,bedroom, The milk is in the kitchen.,0.0,Where is the milk? 
159,hallway, Mary travelled to the bathroom.,0.0,Where is the football? 
160,garden, The apple is in the garden.,1.0,Where is the apple? 
161,garden, The apple is there.,0.0,Where is the apple? 
162,garden, The apple is there.,0.0,Where is the apple? 
163,garden, The apple is there.,0.0,Where is the apple? 
164,bedroom, I don't know.,0.0,Where is the football? 
165,garden, John grabbed the football there.,0.0,Where is the football? 
166,garden, John went to the garden.,1.0,Where is the football? 
167,hallway, The apple is in the garden.,0.0,Where is the apple? 
168,hallway, John put the apple on the table.,0.0,Where is the apple? 
169,office, The football is in the office.,1.0,Where is the football? 
170,bedroom, John took the apple to the bedroom.,1.0,Where is the apple? 
171,bathroom, The apple is on the table.,0.0,Where is the apple? 
