,target,output,result,question
0,hallway, John is in the hallway.,1.0,Where is John? 
1,bathroom, Mary is in the bathroom.,1.0,Where is Mary? 
2,kitchen, I thought she was in the kitchen.,1.0,Where is Sandra? 
3,hallway, Sandra is in the hallway.,1.0,Where is Sandra? 
4,kitchen, Sandra is in the kitchen.,1.0,Where is Sandra? 
5,hallway, Sandra travelled to the hallway.,1.0,Where is Sandra? 
6,garden, Sandra is in the garden.,1.0,Where is Sandra? 
7,hallway, Daniel is in the hallway.,1.0,Where is Daniel? 
8,office, Sandra is in the kitchen.,0.0,Where is Sandra? 
9,office, Daniel journeyed to the hallway.,0.0,Where is Daniel? 
10,kitchen, Mary journeyed to the kitchen.,1.0,Where is Mary? 
11,garden,1,0.0,Where is Mary? 
12,office, Daniel is at the office.,1.0,Where is Daniel? 
13,bedroom, Mary moved to the garden.,0.0,Where is Mary? 
14,bedroom, Mary is in the garden.,0.0,Where is Mary? 
15,kitchen, John is in the hallway.,0.0,Where is John? 
16,garden, John is in the hallway.,0.0,Where is John? 
17,kitchen, John is in the hallway.,0.0,Where is John? 
18,office, Daniel was in the office.,1.0,Where is Daniel? 
19,kitchen, John is in the hallway.,0.0,Where is John? 
20,hallway, Mary is in the kitchen.,0.0,Where is Mary? 
21,office, John is in the office.,1.0,Where is John? 
22,office, John journeyed to the office.,1.0,Where is John? 
23,hallway, Daniel went back to the bathroom.,0.0,Where is Sandra? 
24,bedroom, Daniel moved to the bedroom.,1.0,Where is Daniel? 
25,bedroom," I haven't seen her since she went to the bedroom.

I
don't know, but I",1.0,Where is Sandra? 
26,bedroom, Mary is in the bedroom.,1.0,Where is Mary? 
27,kitchen, Daniel is in the kitchen.,1.0,Where is Daniel? 
28,kitchen, Daniel is in the kitchen.,1.0,Where is Daniel? 
29,kitchen, Daniel is in the kitchen.,1.0,Where is Daniel? 
30,hallway, Daniel went to the office.,0.0,Where is Sandra? 
31,office," John is in the office.

Where is Daniel?  Daniel is in the office.",1.0,Where is John? 
32,kitchen, Sandra is in the bathroom.,0.0,Where is Sandra? 
33,kitchen, Sandra is in the kitchen.,1.0,Where is Sandra? 
34,bathroom, Sandra is in the kitchen.,0.0,Where is Sandra? 
35,office,"1. In the office
2. In the bedroom",1.0,Where is Mary? 
36,bathroom, Mary is in the bathroom.,1.0,Where is Mary? 
37,garden, In the office.,0.0,Where is Mary? 
38,kitchen, Sandra is in the hallway.,0.0,Where is Sandra? 
39,bedroom, Daniel is in the bedroom.,1.0,Where is Daniel? 
40,bathroom, She's in the bathroom.,1.0,Where is Sandra? 
41,garden, Daniel moved to the garden.,1.0,Where is Daniel? 
42,bathroom, Daniel is in the garden.  Mary is in the bedroom.  Where is Frankie?,0.0,Where is Sandra? 
43,hallway, Daniel went back to the hallway.,1.0,Where is Daniel? 
44,garden, Daniel is in the garden.,1.0,Where is Daniel? 
45,kitchen, Mary is in the kitchen.,1.0,Where is Mary? 
46,hallway, Daniel is in the hallway.,1.0,Where is Daniel? 
47,bathroom, Mary went back to the hallway.,0.0,Where is Sandra? 
48,office, John is in the office.,1.0,Where is John? 
49,bedroom, John moved to the bedroom.,1.0,Where is John? 
50,bedroom, John is in the bedroom.,1.0,Where is John? 
51,office, John is in the hallway.,0.0,Where is John? 
52,garden, John journeyed to the bedroom.,0.0,Where is John? 
53,garden, John journeyed to the office.,0.0,Where is John? 
54,kitchen, John went to the garden.,0.0,Where is Daniel? 
55,bedroom,1. In the bedroom. 2. In the garden. 3. In the kitchen.,1.0,Where is Mary? 
56,kitchen, Mary went to the bedroom.,0.0,Where is Mary? 
57,hallway, Mary is in the bedroom.,0.0,Where is Mary? 
58,garden, Daniel is in the garden.,1.0,Where is Daniel? 
59,hallway, Sandra is in the kitchen.,0.0,Where is Sandra? 
60,hallway, Sandra is at the Stephens' home.,0.0,Where is Sandra? 
61,office," Daniel, who had been
watching the interview from a distance, now stepped forward, and",0.0,Where is Daniel? 
62,bathroom, Daniel asked.,0.0,Where is Sandra? 
63,garden, Daniel went back to the bedroom.,0.0,Where is Daniel? 
64,garden, Daniel is in the office.,0.0,Where is Daniel? 
65,kitchen, John is in the kitchen.,1.0,Where is John? 
66,kitchen, John is in the kitchen.,1.0,Where is John? 
67,bathroom, John asked.,0.0,Where is Daniel? 
68,office, Daniel is in the office.,1.0,Where is Daniel? 
69,office, Daniel is in the kitchen.,0.0,Where is Daniel? 
70,garden,1 tony  in Isle de Vacoa.,0.0,Where is Mary? 
71,hallway, Sandra is in the hallway.,1.0,Where is Sandra? 
72,garden, Mary is in the garden.,1.0,Where is Mary? 
73,bedroom, Mary is in the garden.,0.0,Where is Mary? 
74,bathroom, Mary went to the bedroom.,0.0,Where is Mary? 
75,kitchen, Daniel is in the kitchen.,1.0,Where is Daniel? 
76,kitchen, John is in the kitchen.,1.0,Where is John? 
77,kitchen, Daniel is in the garden.,0.0,Where is Daniel? 
78,hallway, Daniel went to the kitchen.,0.0,Where is Daniel? 
79,office, Daniel is in the kitchen.,0.0,Where is Daniel? 
80,garden, John is in the garden.,1.0,Where is John? 
81,bathroom, John is in the bathroom.,1.0,Where is John? 
82,bedroom,1,0.0,Where is Sandra? 
83,garden, Mary is in the garden.,1.0,Where is Mary? 
