,target,output,result,question
0,hallway, Where is the milk?  Where is the milk?  Where is the milk?  Where is,0.0,Where is the milk? 
1,hallway, There,0.0,Where is the football? 
2,hallway, John has the football.,0.0,Where is the football? 
3,hallway, John got the football there.,0.0,Where is the football? 
4,garden, Mary got the milk there.,0.0,Where is the milk? 
5,garden, Sandra put it down there.,0.0,Where is the milk? 
6,bedroom," I have it here.

""Where's the
football?"" he asked.

""Where's the
",0.0,Where is the football? 
7,bedroom, There.,0.0,Where is the milk? 
8,kitchen, The football is in Jersey City.,0.0,Where is the football? 
9,kitchen, Daniel took the football there.,0.0,Where is the football? 
10,bedroom, There.,0.0,Where is the football? 
11,hallway, John got the football there.,0.0,Where is the football? 
12,garden, Daniel dropped the milk.,0.0,Where is the milk? 
13,garden, The milk is in the office.,0.0,Where is the milk? 
14,bathroom, The apple is on the table.,0.0,Where is the apple? 
15,garden, Mary dropped the milk.,0.0,Where is the milk? 
16,garden, The milk is in the kitchen.,0.0,Where is the milk? 
17,garden, The milk is in the bathroom.,0.0,Where is the milk? 
18,kitchen," It was in the Barberini library at Rome, in 1630.",0.0,Where is the apple? 
19,kitchen, It is not known where this now is.,0.0,Where is the apple? 
20,bedroom, Mary left the apple on the table.,0.0,Where is the apple? 
21,bedroom, Mary left the apple there.,0.0,Where is the apple? 
22,bathroom, Daniel put down the football.,0.0,Where is the football? 
23,bathroom, Daniel grabbed the football there.,0.0,Where is the football? 
24,bedroom, John left the milk.,0.0,Where is the milk? 
25,kitchen, The milk is in the refrigerator.,0.0,Where is the milk? 
26,kitchen," LAGARD

_In the refrigerator._

MAURICE

_He looks at his father._

",0.0,Where is the milk? 
27,bathroom, Daniel picked it up.,0.0,Where is the apple? 
28,bathroom, I ate it.,0.0,Where is the apple? 
29,kitchen, I need it for my coffee.,0.0,Where is the milk? 
30,garden, Mary got the football there.,0.0,Where is the apple? 
31,garden, The apple is at Venice.,0.0,Where is the apple? 
32,kitchen," Mary left the football at Howkins, W., Hillmorton Grounds, Rugby.",0.0,Where is the football? 
33,kitchen, The apple is on the table.,0.0,Where is the apple? 
34,kitchen, It is on the ground.,0.0,Where is the apple? 
35,office, I don't know.,0.0,Where is the milk? 
36,kitchen, John left the football.,0.0,Where is the football? 
37,kitchen, There is no football.,0.0,Where is the football? 
38,kitchen, The football is in Gascony.,0.0,Where is the football? 
39,bedroom, The milk is in the kitchen.,0.0,Where is the milk? 
40,bedroom, The milk is in the kitchen.,0.0,Where is the milk? 
41,office, John put down the milk.,0.0,Where is the milk? 
42,office," I put it down right here.

Where is the milk?  I put it down right here",0.0,Where is the milk? 
43,office, John got the milk there.,0.0,Where is the milk? 
44,kitchen, The apple is on the table.,0.0,Where is the apple? 
45,bedroom," I want some of it.""

The professor and the Irish lad disappeared beneath the surface of the
water",0.0,Where is the milk? 
46,office," Frank, Barney and the professor left their friends in Florida and moved northward toward Tennessee.",0.0,Where is the football? 
47,bathroom," I
have it here.

I
have it here.

I
have it here.

I",0.0,Where is the football? 
48,bathroom," I have it here.

The football is in my hands.

I have the football.

I have",0.0,Where is the football? 
49,bedroom, Mary discarded the milk.,0.0,Where is the milk? 
50,bathroom," The milk is gone.

The milk is gone.

The milk is gone.

The milk is gone",0.0,Where is the milk? 
51,hallway, John grabbed the apple there.,0.0,Where is the apple? 
52,kitchen, I don't know.  I don't know.  I don't know.  I,0.0,Where is the football? 
53,kitchen, Sandra put down the football.,0.0,Where is the football? 
54,kitchen, Sandra picked up the football there.,0.0,Where is the football? 
55,bathroom, The apple is in front of the gate.,0.0,Where is the apple? 
56,bathroom, John put down the milk.,0.0,Where is the milk? 
57,kitchen, The milk is there.,0.0,Where is the milk? 
58,kitchen, It's in the fridge.,0.0,Where is the milk? 
59,bedroom, There.,0.0,Where is the apple? 
60,garden," It was hidden inside an ancient steel gauntlet, ostensibly used as a paperweight.",0.0,Where is the milk? 
61,garden," asked Cyril.

The
doctor was a tall, thin man with a long, sad face.

The",0.0,Where is the milk? 
62,kitchen," There is an old Club in this town (Birmingham) called the ""Bear Club,"" and",0.0,Where is the football? 
63,kitchen, I don't know.,0.0,Where is the football? 
64,kitchen, [Footnote 239: The East.--Ver.,0.0,Where is the football? 
65,kitchen, There,0.0,Where is the football? 
66,kitchen, Daniel discarded the football.,0.0,Where is the football? 
67,bedroom, The milk is in the kitchen.,0.0,Where is the milk? 
68,bedroom, The milk is in the kitchen.,0.0,Where is the milk? 
69,bedroom, The football is there.,0.0,Where is the football? 
70,garden, It is on the table.,0.0,Where is the apple? 
71,garden, The apple is on the table.,0.0,Where is the apple? 
72,bathroom, The apple is on the table.,0.0,Where is the apple? 
73,bathroom, The apple is there.,0.0,Where is the apple? 
74,bathroom, The apple is there.,0.0,Where is the apple? 
75,office, There.,0.0,Where is the apple? 
76,hallway, The milk is in the storage tank.,0.0,Where is the milk? 
77,hallway, The milk is there.,0.0,Where is the milk? 
78,hallway, Mary left the milk.,0.0,Where is the milk? 
79,hallway, The milk is there.,0.0,Where is the milk? 
80,bathroom, I found it there.,0.0,Where is the football? 
81,bathroom,"1st New York State Volunteers, who has been
wounded in the leg and is now resting",0.0,Where is the football? 
82,kitchen, John discarded the football.,0.0,Where is the football? 
83,kitchen," [_Looking round._] I don't know.

[_Looking round._] I don't know.

",0.0,Where is the football? 
84,kitchen, There.,0.0,Where is the football? 
85,bathroom, The milk is in the storage tank.,0.0,Where is the milk? 
86,kitchen, There.,0.0,Where is the apple? 
87,bathroom, The milk is in the kitchen.,0.0,Where is the milk? 
88,bedroom, I don't know.  I haven't seen it.  I don't know anything about,0.0,Where is the football? 
89,kitchen, The apple is on the ground.,0.0,Where is the apple? 
90,kitchen, The milk is in the kitchen.,1.0,Where is the milk? 
91,kitchen, The milk is in the kitchen.,1.0,Where is the milk? 
92,kitchen, Mary dropped the milk there.,0.0,Where is the milk? 
93,kitchen, Mary left the milk there.,0.0,Where is the milk? 
94,kitchen, The milk is there.,0.0,Where is the milk? 
95,bathroom, There.,0.0,Where is the football? 
96,bathroom, John got the football there.,0.0,Where is the football? 
97,bathroom, I don't know.,0.0,Where is the football? 
98,bathroom, John put it down.,0.0,Where is the football? 
99,hallway, The milk is in the storage tank.,0.0,Where is the milk? 
100,office, John discarded the milk.,0.0,Where is the milk? 
101,office, John discarded the milk.,0.0,Where is the milk? 
102,kitchen, John took the milk there.,0.0,Where is the milk? 
103,kitchen, John took the milk there.,0.0,Where is the milk? 
104,bedroom, I don't know.,0.0,Where is the football? 
105,bathroom," The football is in Lord Street, almost in the center of the town.",0.0,Where is the football? 
106,bedroom, Mary went back to the kitchen.,0.0,Where is the milk? 
107,bathroom, The apple is on the table.,0.0,Where is the apple? 
108,bedroom, Mary discarded the milk.,0.0,Where is the milk? 
109,bathroom, The apple is there.,0.0,Where is the apple? 
110,bedroom, John dropped the football.,0.0,Where is the football? 
111,bedroom, The football is at the Bishop of Exeter.,0.0,Where is the football? 
112,bedroom, The football is in the south-east corner.,0.0,Where is the football? 
113,bedroom, The football is there.,0.0,Where is the football? 
114,office, Sandra discarded the apple.,0.0,Where is the apple? 
115,office, A.,0.0,Where is the football? 
116,hallway, There it is.,0.0,Where is the football? 
117,office, I have not seen it since I came in.  I have been looking for it this half,0.0,Where is the milk? 
118,bedroom," It is placed on the side of the hill, where formerly stood the old castle.",0.0,Where is the milk? 
119,bathroom, The apple is on the table.,0.0,Where is the apple? 
120,hallway," The heart of the tree, which lies at
top between the fruit branches, and weighs from",0.0,Where is the apple? 
121,bedroom," Mary asked.

In the
cupboard, replied the voice.

Mary opened
the cupboard, and",0.0,Where is the milk? 
122,garden, John grabbed the apple there.,0.0,Where is the apple? 
123,garden, John discarded the football.,0.0,Where is the football? 
124,garden, The football is there.,0.0,Where is the football? 
125,kitchen, Mary put down the football.,0.0,Where is the football? 
126,kitchen, There.,0.0,Where is the football? 
127,kitchen, Mary put it down.,0.0,Where is the football? 
128,bedroom, The football is there.,0.0,Where is the football? 
129,bedroom, The football is there.,0.0,Where is the football? 
130,kitchen, John took the football there.,0.0,Where is the football? 
131,kitchen, A,0.0,Where is the football? 
132,kitchen, Mary moved to the kitchen.,1.0,Where is the milk? 
133,hallway, The football is there.,0.0,Where is the football? 
134,hallway, The football is at the park.,0.0,Where is the football? 
135,office, There.,0.0,Where is the football? 
136,office, The milk is on the table.,0.0,Where is the milk? 
137,office," Mary put down the football.

Where is the football?  Mary put down the football.",0.0,Where is the football? 
138,kitchen, The football is there.,0.0,Where is the football? 
139,bathroom, The football is there.,0.0,Where is the football? 
140,bedroom, Daniel picked it up.,0.0,Where is the football? 
141,bedroom, Daniel dropped the football.,0.0,Where is the football? 
142,bedroom," The football is in Portsmouth, N.",0.0,Where is the football? 
143,bedroom, The football is at the northeast corner.,0.0,Where is the football? 
144,garden, The football is there.,0.0,Where is the football? 
145,kitchen, John got the football there.,0.0,Where is the apple? 
146,bathroom," I have to take it to the
store.""

""Here it is,"" said Agricola",0.0,Where is the milk? 
147,garden, Mary left the milk there.,0.0,Where is the milk? 
148,kitchen, It is in the garden.,0.0,Where is the apple? 
149,kitchen, Daniel dropped the apple.,0.0,Where is the apple? 
150,bedroom, It's movements are as the movements of a sublime tragedy.,0.0,Where is the apple? 
151,bedroom," It is on the table.

Where is the table?  It is in the room.

Where",0.0,Where is the apple? 
152,bedroom, The apple is in the Eastern Market.,0.0,Where is the apple? 
153,kitchen, There.,0.0,Where is the football? 
154,kitchen," I have got it here."" ""I have got it here."" ""I have got it here",0.0,Where is the football? 
155,hallway, Sandra put down the football.,0.0,Where is the football? 
156,hallway, I put it down there.,0.0,Where is the football? 
157,bedroom, The milk is in the kitchen.,0.0,Where is the milk? 
158,bedroom, It's in the fridge.,0.0,Where is the milk? 
159,hallway, The football is on the ground.,0.0,Where is the football? 
160,garden,1,0.0,Where is the apple? 
161,garden, The apple is there.,0.0,Where is the apple? 
162,garden, The apple is not present in the scene.,0.0,Where is the apple? 
163,garden, The apple is not in the room.,0.0,Where is the apple? 
164,bedroom, I dropped it.,0.0,Where is the football? 
165,garden, The football is on the ground.,0.0,Where is the football? 
166,garden, Daniel has the football.,0.0,Where is the football? 
167,hallway,"1. in Massachusetts, 2. in Europe, 3. in America",0.0,Where is the apple? 
168,hallway, The apple is in the garden.,0.0,Where is the apple? 
169,office, Daniel discarded the football.,0.0,Where is the football? 
170,bedroom, The apple is on the table.,0.0,Where is the apple? 
171,bathroom, Robert picked it up.,0.0,Where is the apple? 
172,hallway, John took the milk there.,0.0,Where is the milk? 
173,hallway, The milk is at Riddings Farm.,0.0,Where is the milk? 
174,bathroom, I don't know.,0.0,Where is the apple? 
175,kitchen, Mary asked.,0.0,Where is the milk? 
176,hallway, There.,0.0,Where is the apple? 
177,kitchen, Mary got the apple there.,0.0,Where is the apple? 
178,office, Mary got the milk there.,0.0,Where is the milk? 
179,office, The milk is in the kitchen.,0.0,Where is the milk? 
180,garden," I have it here.

""Then I'll
send for the doctor at once.  I",0.0,Where is the milk? 
181,garden, I took it there.,0.0,Where is the milk? 
182,garden,"1

The milk is in the kitchen.

The milk is in the kitchen.

The milk is in",0.0,Where is the milk? 
183,kitchen," [2]
    I gave it to Brian, and he gave it to you.
    You",0.0,Where is the apple? 
184,kitchen, The apple is in the garden.,0.0,Where is the apple? 
185,office, The apple is in the wagon box.,0.0,Where is the apple? 
186,office, The apple is in the garden at Broadlands.,0.0,Where is the apple? 
187,kitchen, The milk is in the office.,0.0,Where is the milk? 
188,office, Mary put it down.,0.0,Where is the apple? 
189,kitchen, It is “M .,0.0,Where is the milk? 
190,garden, I ate it.  I ate it.  I ate it.  I ate it.,0.0,Where is the apple? 
191,garden, The apple is on the table.,0.0,Where is the apple? 
192,garden, Daniel left the apple.,0.0,Where is the apple? 
193,bedroom, Daniel dropped the milk.,0.0,Where is the milk? 
194,bedroom, The milk is in the bedroom.,1.0,Where is the milk? 
195,bathroom, John discarded the apple.,0.0,Where is the apple? 
196,bathroom, John discarded the apple.,0.0,Where is the apple? 
197,garden, I left it there.,0.0,Where is the milk? 
198,kitchen, I left the milk there.,0.0,Where is the milk? 
199,kitchen, There.,0.0,Where is the milk? 
200,office, The milk is in the top drawer of a shaving table standing near the head of Mr. Mary,0.0,Where is the milk? 
201,office, Mary moved to the garden.,0.0,Where is the milk? 
202,hallway, The milk is in the garden.,0.0,Where is the milk? 
203,garden, The milk is at the store.,0.0,Where is the milk? 
204,garden, The milk is at the store.,0.0,Where is the milk? 
205,office, The milk is in the kitchen.,0.0,Where is the milk? 
206,office, Mary left the milk.,0.0,Where is the milk? 
207,garden, The apple is on the table.,0.0,Where is the apple? 
208,bathroom, John dropped the milk there.,0.0,Where is the milk? 
209,bathroom, The milk is in the kitchen.,0.0,Where is the milk? 
210,kitchen, Mary got the football there.,0.0,Where is the football? 
211,kitchen, It is on the ground.,0.0,Where is the football? 
212,kitchen, The football is at the very small place.,0.0,Where is the football? 
213,kitchen, Mary picked up the milk there.,0.0,Where is the milk? 
214,garden, The football is there.,0.0,Where is the football? 
215,office, The apple is there.,0.0,Where is the apple? 
216,office, The apple is on the table.,0.0,Where is the apple? 
217,office, The apple is on the table.,0.0,Where is the apple? 
