,target,output,question
0,office,bathroom</s></s>,Where was the apple before the bathroom? 
1,office,hallway</s></s>,Where was the apple before the hallway? 
2,office,hallway</s></s>,Where was the apple before the hallway? 
3,bathroom,garden</s></s>,Where was the football before the garden? 
4,bathroom,garden</s></s>,Where was the football before the garden? 
5,garden,bathroom</s></s>,Where was the apple before the bathroom? 
6,kitchen,office</s></s>,Where was the milk before the office? 
7,kitchen,office</s></s>,Where was the apple before the office? 
8,kitchen,office</s></s>,Where was the apple before the office? 
9,garden,bedroom</s></s>,Where was the apple before the bedroom? 
10,garden,office</s></s>,Where was the apple before the bedroom? 
11,garden,bathroom</s></s>,Where was the milk before the bathroom? 
12,garden,bathroom</s></s>,Where was the milk before the bathroom? 
13,garden,bathroom</s></s>,Where was the milk before the bathroom? 
14,kitchen,garden</s></s>,Where was the football before the garden? 
15,kitchen,garden</s></s>,Where was the football before the garden? 
16,garden,bedroom</s></s>,Where was the milk before the bedroom? 
17,garden,bedroom</s></s>,Where was the milk before the bedroom? 
18,bedroom,bathroom</s></s>,Where was the football before the bathroom? 
19,garden,garden</s></s>,Where was the football before the hallway? 
20,garden,office</s></s>,Where was the football before the office? 
21,hallway,garden</s></s>,Where was the football before the garden? 
22,office,garden</s></s>,Where was the milk before the kitchen? 
23,kitchen,bedroom</s></s>,Where was the milk before the bedroom? 
24,bathroom,bedroom</s></s>,Where was the football before the bedroom? 
25,office,bedroom</s></s>,Where was the football before the bedroom? 
26,garden,office</s></s>,Where was the football before the office? 
27,garden,office</s></s>,Where was the football before the office? 
28,garden,office</s></s>,Where was the apple before the office? 
29,bathroom,hallway</s></s>,Where was the apple before the hallway? 
30,office,kitchen</s></s>,Where was the apple before the kitchen? 
31,office,kitchen</s></s>,Where was the apple before the kitchen? 
32,hallway,bedroom</s></s>,Where was the milk before the bedroom? 
33,bedroom,garden</s></s>,Where was the milk before the garden? 
34,hallway,hallway</s></s>,Where was the apple before the bathroom? 
35,hallway,kitchen</s></s>,Where was the football before the kitchen? 
36,garden,hallway</s></s>,Where was the football before the hallway? 
37,garden,hallway</s></s>,Where was the football before the hallway? 
38,garden,hallway</s></s>,Where was the milk before the hallway? 
39,hallway,garden</s></s>,Where was the milk before the bathroom? 
40,bedroom,bathroom</s></s>,Where was the apple before the bathroom? 
41,bedroom,garden</s></s>,Where was the apple before the bathroom? 
42,bedroom,bathroom</s></s>,Where was the apple before the bathroom? 
43,bedroom,bathroom</s></s>,Where was the apple before the bathroom? 
44,bedroom,hallway</s></s>,Where was the milk before the hallway? 
45,kitchen,garden</s></s>,Where was the apple before the garden? 
46,garden,bedroom</s></s>,Where was the apple before the bedroom? 
47,garden,kitchen</s></s>,Where was the football before the kitchen? 
48,bathroom,bedroom</s></s>,Where was the apple before the bedroom? 
49,bathroom,bedroom</s></s>,Where was the apple before the bedroom? 
50,office,hallway</s></s>,Where was the football before the hallway? 
51,kitchen,bathroom</s></s>,Where was the apple before the office? 
52,office,garden</s></s>,Where was the football before the garden? 
53,office,bedroom</s></s>,Where was the football before the bedroom? 
54,garden,hallway</s></s>,Where was the apple before the hallway? 
55,hallway,bedroom</s></s>,Where was the football before the bedroom? 
56,bathroom,hallway</s></s>,Where was the football before the hallway? 
57,bedroom,kitchen</s></s>,Where was the football before the kitchen? 
58,garden,bathroom</s></s>,Where was the football before the bathroom? 
59,garden,bathroom</s></s>,Where was the football before the bathroom? 
60,bathroom,office</s></s>,Where was the milk before the office? 
61,bathroom,office</s></s>,Where was the milk before the office? 
62,bathroom,office</s></s>,Where was the milk before the office? 
63,garden,bedroom</s></s>,Where was the football before the bedroom? 
64,kitchen,bathroom</s></s>,Where was the football before the bathroom? 
65,office,hallway</s></s>,Where was the football before the hallway? 
66,hallway,garden</s></s>,Where was the apple before the garden? 
67,bathroom,kitchen</s></s>,Where was the milk before the kitchen? 
68,kitchen,bathroom</s></s>,Where was the apple before the bathroom? 
69,garden,hallway</s></s>,Where was the milk before the hallway? 
70,hallway,bedroom</s></s>,Where was the milk before the office? 
71,garden,hallway</s></s>,Where was the milk before the hallway? 
72,office,bathroom</s></s>,Where was the apple before the bathroom? 
73,office,bathroom</s></s>,Where was the apple before the bathroom? 
74,kitchen,office</s></s>,Where was the milk before the office? 
75,kitchen,office</s></s>,Where was the milk before the office? 
76,kitchen,office</s></s>,Where was the milk before the office? 
77,bathroom,hallway</s></s>,Where was the apple before the hallway? 
78,bathroom,bedroom</s></s>,Where was the milk before the bedroom? 
