,target,output,question
0,office,"Answer: The apple was in the kitchen.

Question: What was the apple before the bathroom?",Where was the apple before the bathroom? 
1,office,"Answer: The garden.

Question: What was the apple before the hallway?

Answer: The garden",Where was the apple before the hallway? 
2,office,"SIR TRISTRAM. The garden.

SIR TRISTRAM. The garden.",Where was the apple before the hallway? 
3,bathroom,SIR TRISTRAM. John went to the garden. John went to the kitchen. John went to the,Where was the football before the garden? 
4,bathroom,"GEORGIANA. The garden.

Question: Where was the football before the garden?",Where was the football before the garden? 
5,garden,"Answer: The kitchen.

Question: What was the apple before the bathroom?

Answer: The kitchen",Where was the apple before the bathroom? 
6,kitchen,"Answer: The milk was in the office.

Question: What was the milk before the office?",Where was the milk before the office? 
7,kitchen,"Sandra: The apple was in the kitchen.

Question: Where was the apple before the office?",Where was the apple before the office? 
8,kitchen,"Answer: The apple was in the kitchen.

Question: What was the apple before the office?",Where was the apple before the office? 
9,garden,_Lady Culverin. _Lady Culverin._ I was in the kitchen. _Lady Culverin,Where was the apple before the bedroom? 
10,garden,"Answer: The kitchen.

Question: What was the apple before the bedroom?

Answer: The kitchen",Where was the apple before the bedroom? 
11,garden,Answer: The milk was in the kitchen. The milk was in the kitchen. The milk was in the kitchen.,Where was the milk before the bathroom? 
12,garden,"Answer: The milk was in the kitchen.

Question: Where was the milk before the bathroom?",Where was the milk before the bathroom? 
13,garden,"Answer: The milk was in the kitchen.

Question: What was the milk before the bathroom?",Where was the milk before the bathroom? 
14,kitchen,"Answer: The garden.

Question: Where was the football before the garden?

Answer: The garden",Where was the football before the garden? 
15,kitchen,"Answer: The garden.

Question: Where was the football before the garden?

Answer: The garden",Where was the football before the garden? 
16,garden,"Answer: The milk was in the kitchen.

Question: What was the milk before the bedroom?",Where was the milk before the bedroom? 
17,garden,Answer: The milk was in the kitchen. The milk was in the kitchen. The milk was in the kitchen.,Where was the milk before the bedroom? 
18,bedroom,"Answer: The bathroom.

Question: Where was the football before the bathroom?

Answer: The bathroom",Where was the football before the bathroom? 
19,garden,Answer: The football was in the garden. The hive-bees were not in the garden. The hive-bees,Where was the football before the hallway? 
20,garden,"Answer: The office.

Question: What was the dog's name?

Answer: The dog.",Where was the football before the office? 
21,hallway,Sandra went to the kitchen. Sandra went back to the kitchen. Sandra went back to the office. Sandra went back to the,Where was the football before the garden? 
22,office,"Answer: The milk was in the kitchen.

Question: Where was the milk before the kitchen?",Where was the milk before the kitchen? 
23,kitchen,"Answer: The milk was in the kitchen.

Question: Where was the milk before the bedroom?",Where was the milk before the bedroom? 
24,bathroom,"Answer: The hotel.

Question: What was the hotel before the bedroom?

Answer: The hotel",Where was the football before the bedroom? 
25,office,"Answer: The football was in the kitchen.

Question: What was the football before the bedroom?",Where was the football before the bedroom? 
26,garden,"Answer: The office.

Question: Where was the football before the office?

Answer: The office",Where was the football before the office? 
27,garden,"Answer: The office.

Question: Where was the football before the office?

Answer: The office",Where was the football before the office? 
28,garden,"Answer: The office.

Question: Where was the apple before the office?

Answer: The office",Where was the apple before the office? 
29,bathroom,"Answer: The apple was in the garden. The courtiers were
disappointed. They were not satisfied with the",Where was the apple before the hallway? 
30,office,"Answer: The apple was found in the kitchen of the house of the
Indian King of the Aztecs,",Where was the apple before the kitchen? 
