,target,output,question
0,football,"Fred: I gave him a letter from the professor. He told me that he had been

sent to the",What did Fred give to Jeff? 
1,Fred,"Frank: ""Carlos, I have no idea. I have no idea what you

were doing. I",Who gave the football to Jeff? 
2,football,"Fred: I gave it to him.

Question: What did you do with it?

Fred:",What did Fred give to Jeff? 
3,Jeff,"Fred: I gave it to him, and he gave it to me. I had no idea of the",Who did Fred give the football to? 
4,Fred,"Jeff: I have no answer to that question. I have no answer to

that question. I have no",Who did Jeff give the football to? 
5,Jeff,"Fred, who gave it to
the steersman, and who gave it to the terrier?

The ste",Who gave the apple? 
6,Bill,"Fred: The captain.

Bill: The captain.

Fred: The captain.

Bill:",Who received the apple? 
7,apple,"Mary: ""I gave it to him. I gave it to him. I gave it to him. I gave",What did Bill give to Fred? 
8,apple,"Frenshaw: ""I gave him a little bit of money, and he gave me a little bit of",What did Bill give to Fred? 
9,Fred,"Mary: I have received it from Mr.

McGee.

Question: What is the price",Who received the apple? 
10,Mary,"Answer: The milk of the Shire mare was given to the

first prize winner at the Royal Show",Who received the milk? 
11,milk,"Mary gave the milk to Bill. Plate 2nd represents the mode of equipment for carrying Rockets on
horseback,",What did Mary give to Bill? 
12,Bill,"Answer: The men.

Question: What is the purpose of the milk?

Answer: The purpose",Who received the milk? 
13,Bill,"Bill: I have no idea.

Mary: I have no idea.

Bill: I have no",Who did Mary give the milk to? 
14,milk,"Bill: ""I have a little bit of a question. I have a little bit of a question. I have",What did Mary give to Bill? 
15,Jeff,"Answer: The Indian. The Indian was a

Indian, and he was a member of the Indian Corps. He was",Who received the football? 
16,Fred,"Answer: The Prince of Wales, who was the first to give it to Fred, was the first to give it",Who gave the football to Jeff? 
17,football,"Answer: He gave it to him.

Question: What did he give to Jeff?

Answer:",What did Fred give to Jeff? 
18,Jeff,"Answer: Mrs.
Smith. Answer: Mrs.
Smith. Answer: Mrs.
Smith. Answer: Mrs.",Who received the football? 
19,Mary,Mrs. Smith: I don't know. I don't know. I don't know. I don't know,Who gave the milk? 
20,milk,"Answer: He gave her a letter from the Guardians.

Question: What did you do to her?",What did Jeff give to Mary? 
21,Mary,"Answer: The grocer's.

Question: What was the purpose of the milk?

Answer: The",Who gave the milk to Jeff? 
22,Mary,"Answer: The milk was given to Jeff by the

Father of the children.

Question: What was",Who gave the milk to Jeff? 
23,Bill,"Answer: The apple was given to Jeff by the

father of the apple.

Question: What is",Who gave the apple to Jeff? 
24,Jeff,Answer: I have been asked this question by a friend of mine. He said that he had been asked this question,Who gave the apple? 
25,apple,Answer: He gave to me a little apple. I have not seen him in a long time. I have seen,What did Jeff give to Fred? 
26,Fred,"Bill: The letter was sent to the Duke of Albemarle,

the Duke of Albemar",Who received the apple? 
27,Jeff,"Bill: The apple.

Question: What did you do?

Bill: I took the apple.",Who received the apple? 
28,Jeff,"""I don't know. I don't know. I don't know. I don't know. I don",Who gave the apple? 
29,Fred,Answer: The deceased was a man of twenty-five years of age. He was,Who did Jeff give the apple to? 
30,Mary,"Answer: The man who had given it to me.

Question: What was the name of the man who",Who gave the milk? 
31,Bill,"Answer: The American

President of the United States.

Question: Who gave the milk?",Who gave the milk? 
32,Bill,"Answer: The King of Scouts.

Question: Who gave the milk to Mary?

Answer: The",Who gave the milk to Mary? 
33,milk,"Answer: He gave her a little milk.

The boys of New York Stump were not so much in",What did Bill give to Mary? 
34,apple,"Fred: She gave him a little bit of bread, and a little bit of water.

Question: What",What did Mary give to Fred? 
35,Jeff,"Answer: The boy who gave the milk to Fred.

Question: What did Fred give the milk to?",Who did Fred give the milk to? 
36,Jeff,"Answer: Fred.

Question: What did he give the milk to?

Answer: Fred.",Who did Fred give the milk to? 
37,milk,Answer: He gave her a bottle of milk. He gave her a bottle of milk. He gave her a bottle,What did Jeff give to Mary? 
38,milk,"Answer: He gave her a bottle of milk.

Question: What did Mary give to Jeff?",What did Jeff give to Mary? 
39,Fred,"Answer: The Yanks.

Question: Who gave the apple?

Answer: The Yanks.",Who gave the apple? 
40,Mary,"Fred: I have been told that the company had given it to

Mary. I have been told that the",Who gave the milk? 
41,milk,"Fred: She gave him a letter from her uncle, which she had written to him.

Question: What",What did Mary give to Fred? 
42,Jeff,Fred: I don't know. I don't know. I don't know. I don't know. I,Who gave the milk? 
43,Fred,"Answer: The Countess's auld housekeeper.

Question: What is the matter with you, Mrs",Who received the milk? 
44,Mary,"Fred: I have no idea.

Question: What did you do?

Fred: I did not",Who gave the milk? 
45,Bill,"Answer: Mrs. O'Shaughnessy.

Question: What did Mary give the milk to?",Who did Mary give the milk to? 
46,milk,"Mary: ""I gave him a little milk, and he was very happy. I

thought he was very",What did Mary give to Bill? 
47,Mary,"Answer: The soldier who had been

in the woods.

Question: What is the cause of this",Who gave the milk? 
48,Mary,"Answer: The sergeant of the guard.

Question: What did the sergeant give the milk to?",Who did Bill give the milk to? 
49,Bill,"Answer: The man who gave the milk to Mary.

Question: What did the man who gave the milk",Who gave the milk to Mary? 
50,Mary,"Answer: The man who gave the apple to Mary.

Question: What did you do with the apple?",Who gave the apple to Fred? 
51,Fred,"Answer: The man who gave the apple to Mary.

Question: What is the meaning of the word """,Who gave the apple to Mary? 
52,apple,Answer: Fred gave the apple to Mary. Fred went to the kitchen. Mary went to the bathroom. Fred went,What did Fred give to Mary? 
53,apple,"Fred: She gave him a small piece of apple. He took it and gave it to her.

Question",What did Mary give to Jeff? 
54,apple,"EMIL GRELIEU

I don't know. I don't know. I don't know.",What did Mary give to Jeff? 
55,Fred,"JEANNE

_The man who received it. _The man who received it. _The man",Who received the football? 
56,football,"_The answer is that he gave it to Fred.

_The answer is that he gave it to Fred",What did Bill give to Fred? 
57,Bill,"Mary: I have no idea.

Bill: I have no idea.

Mary: I have no",Who gave the apple? 
58,Bill,"Answer: Mary.

Question: What did Mary give the apple to?

Answer: Mary.",Who did Mary give the apple to? 
59,Jeff,"Answer: The author of the book, Hans-Hermann Höss, who was a German writer and",Who did Bill give the apple to? 
60,Jeff,"Answer: The following question is asked by the reader:

Question: Who did Bill give the apple to?",Who did Bill give the apple to? 
61,Bill,"Answer: The wife of the baroness.

Question: What was the apple to Jeff?",Who gave the apple to Jeff? 
62,Jeff,Miss Trotter: I don't know. I don't know. I don't know. I don't,Who gave the apple to Bill? 
63,Bill,"Mary: Peter.

Peter: Mary.

Mary: Peter.

Peter: Mary.",Who received the apple? 
64,Mary,Mary: I have no idea. I have no idea. I have no idea. I have no idea. I,Who gave the milk? 
65,Mary,"Answer: The author of the _Letters on the Suppression of the Monasteries_,

who",Who gave the apple to Bill? 
