,target,output,question
0,football,"Answer: apple

Example:

Fred gave the apple to Fred. Fred passed the apple to Bill.",What did Fred give to Jeff? 
1,Fred,"Answer: Fred

Example:

Fred picked up the football there. Fred handed the football to Bill.",Who gave the football to Jeff? 
2,football,"Answer: apple

Example:

Fred gave the apple to Fred. Fred passed the apple to Bill.",What did Fred give to Jeff? 
3,Jeff,"Answer: Fred

Example:

Fred gave the football to Fred. Fred passed the football to Fred.",Who did Fred give the football to? 
4,Fred,"Answer: Fred

Example:

Fred gave the football to Fred. Fred gave the football to Fred.",Who did Jeff give the football to? 
5,Jeff,"Answer: Fred

Example:

Fred gave the apple to Mary. Mary gave the apple to Fred.",Who gave the apple? 
6,Bill,"Answer: Fred

Example:

Fred took the apple to Fred. Fred gave the apple to Bill.",Who received the apple? 
7,apple,"Answer: apple

Example:

Fred gave the apple to Bill. Bill passed the football to Fred.",What did Bill give to Fred? 
8,apple,"Answer: apple

Example:

Fred gave the apple to Bill. Bill passed the apple to Fred.",What did Bill give to Fred? 
9,Fred,"Answer: Fred

Example:

Fred took the apple to Mary. Fred gave the apple to Bill.",Who received the apple? 
10,Mary,"Answer: Fred

Example:

Fred took the football there. Fred passed the football to Fred. Fred",Who received the milk? 
11,milk,"Answer: apple

Example:

Fred took the football there. Fred gave the football to Bill. Bill",What did Mary give to Bill? 
12,Bill,"Answer: Fred

Example:

Fred took the football there. Fred passed the football to Fred. Fred",Who received the milk? 
13,Bill,"Answer: Fred

Example:

Fred took the football there. Fred handed the football to Bill. Bill",Who did Mary give the milk to? 
14,milk,"Answer: apple

Example:

Mary gave the apple to Fred. Fred gave the apple to Bill.",What did Mary give to Bill? 
15,Jeff,"Answer: Fred

Example:

Fred took the football there. Fred handed the football to Bill. Bill",Who received the football? 
16,Fred,"Answer: Fred

Example:

Fred gave the football to Fred. Fred passed the football to Fred.",Who gave the football to Jeff? 
17,football,"Answer: apple

Example:

Fred gave the apple to Fred. Fred passed the apple to Fred.",What did Fred give to Jeff? 
18,Jeff,"Answer: Fred

Example:

Fred took the football there. Fred handed the football to Bill. Bill",Who received the football? 
19,Mary,"Answer: Fred

Example:

Fred gave the apple to Fred. Fred passed the apple to Fred.",Who gave the milk? 
20,milk,"Answer: apple

Your answer should contain only one word. Do not write anything else after that. Do not",What did Jeff give to Mary? 
21,Mary,"Answer: Fred

Example:

Fred took the football there. Fred gave the football to Fred. Fred",Who gave the milk to Jeff? 
