,target,output,question
0,bedroom,"Answer: bathroom

Example:

The bathroom is east of the kitchen. The bedroom is west of the",What is the bathroom east of?
1,bedroom,"Answer: bedroom

Example:

The bedroom is west of the kitchen. The hallway is west of the",What is west of the kitchen?
2,bathroom,"Answer: north

Example:

The bathroom is north of the garden. The hallway is north of the",What is north of the garden?
3,bedroom,"Answer: south of the kitchen

Example:

The kitchen is south of the bathroom. The bedroom is",What is south of the kitchen?
4,bedroom,"Answer: office

Example:

The office is east of the kitchen. The office is east of the",What is east of the kitchen?
5,garden,"Answer: bathroom

Example:

The bathroom is west of the kitchen. The bathroom is west of the",What is the bathroom west of?
6,kitchen,"Answer: east

Example:

The kitchen is east of the bedroom. The bedroom is west of the",What is east of the bedroom?
7,bathroom,"Answer: garden

Example:

The garden is south of the kitchen. The bedroom is north of the",What is the garden south of?
8,kitchen,"Answer: south of the office

Example:

The office is south of the office. The office is",What is south of the office?
9,office,"Answer: east

Example:

The office is west of the hallway. The hallway is west of the",What is east of the hallway?
10,garden,"Answer: office

Example:

The office is south of the office. The office is south of the",What is north of the office?
11,garden,"Answer: office

Example:

The office is south of the kitchen. The office is south of the",What is south of the kitchen?
12,bathroom,"Answer: bedroom

Example:

The bathroom is east of the kitchen. The bedroom is east of the",What is east of the kitchen?
13,garden,"Answer: west of the kitchen

Example:

The bathroom is east of the kitchen. The bedroom is",What is west of the kitchen?
14,garden,"Answer: office

Example:

The office is south of the office. What is south of the office",What is north of the bedroom?
15,garden,"Answer: hallway

Example:

The hallway is south of the kitchen. The bedroom is north of the",What is east of the hallway?
16,hallway,"Answer: office

Example:

The office is south of the office. The office is south of the",What is east of the office?
17,office,"Answer: south of the bathroom

Example:

The office is south of the bathroom. The kitchen is",What is south of the bathroom?
18,garden,"Answer: bedroom

Example:

The bedroom is north of the kitchen. The bedroom is north of the",What is the bedroom north of?
19,garden,"Answer: bedroom

Example:

The kitchen is east of the kitchen. The bedroom is west of the",What is the kitchen west of?
20,garden,"Answer: office

Example:

The office is west of the office. The office is west of the",What is the office east of?
21,garden,"Answer: bathroom

Example:

The bathroom is south of the kitchen. The bedroom is north of the",What is the bathroom south of?
22,bathroom,"Answer: north

Example:

The kitchen is south of the bedroom. The bathroom is north of the",What is north of the bedroom?
23,bathroom,"Answer: bedroom

Example:

The office is south of the bathroom. The bathroom is south of the",What is the bedroom south of?
24,hallway,"Answer: office

Example:

The office is west of the bedroom. The bedroom is west of the",What is the bedroom west of?
25,office,"Answer: office

Example:

The office is east of the bathroom. The office is east of the",What is east of the bathroom?
26,office,"Answer: north

Example:

The office is south of the kitchen. The bedroom is south of the",What is north of the bedroom?
27,hallway,"Answer: hallway

Example:

The office is east of the bathroom. The hallway is west of the",What is west of the bathroom?
28,garden,"Answer: office

Example:

The office is north of the office. What is the office north of",What is the bathroom north of?
29,garden,"Answer: office

Example:

The office is south of the office. The office is south of the",What is north of the office?
30,bedroom,"Answer: office

Example:

The office is east of the kitchen. The office is east of the",What is east of the kitchen?
31,kitchen,"Answer: bathroom

Example:

The bathroom is east of the hallway. The bathroom is west of the",What is the bathroom east of?
32,bathroom,"Answer: south of the garden

Example:

The bathroom is north of the garden. The bedroom is",What is north of the garden?
33,kitchen,"Answer: bedroom

Example:

The bedroom is east of the kitchen. The bedroom is west of the",What is the bedroom west of?
34,bedroom,"Answer: bedroom

Example:

The kitchen south of the kitchen. The bedroom is north of the kitchen",What is the kitchen south of?
35,garden,"Answer: bathroom

Example:

The bathroom is east of the kitchen. The bedroom is east of the",What is the bathroom east of?
36,office,"Answer: south of the hallway

Example:

The office is south of the hallway. The hallway is",What is south of the hallway?
37,bedroom,"Answer: south

Example:

The hallway is south of the bathroom. The bedroom is north of the",What is north of the bathroom?
38,bedroom,"Answer: office

Example:

The office is east of the office. The office is east of the",What is the bathroom east of?
39,office,"Answer: south

Example:

The office is south of the kitchen. The office is north of the",What is north of the bedroom?
40,bathroom,"Answer: south of the kitchen

Example:

The bathroom is south of the kitchen. The hallway is",What is south of the kitchen?
41,bedroom,"Answer: bathroom

Example:

The office is south of the office. The office is south of the",What is west of the office?
42,kitchen,"Answer: garden

Example:

The garden is south of the kitchen. The bedroom is north of the",What is the garden south of?
43,garden,"Answer: south of the bedroom

Example:

The bedroom is south of the kitchen. The bedroom is",What is south of the bedroom?
44,garden,"Answer: office

Example:

The office south of the office. The office south of the office.",What is the office south of?
45,hallway,"Answer: office

Example:

The office is east of the office. The hallway is east of the",What is the office east of?
46,garden,"Answer: office

Example:

The office is south of the office. The office is south of the",What is south of the office?
