,target,output,question
0,bedroom,"and
and
and the
and
and
and
and
and
and",What is the bathroom east of?
1,bedroom,"and
and the
and
and
and
and
and
and
and",What is west of the kitchen?
2,bathroom,"and the
and the
and the
and the


and the",What is north of the garden?
3,bedroom,,What is south of the kitchen?
4,bedroom,,What is east of the kitchen?
5,garden,"Label: the hallway




CHAPTER XXXVII.--THE",What is the bathroom west of?
6,kitchen,,What is east of the bedroom?
7,bathroom,"Answer: the bedroom

Question: What is the garden north of?",What is the garden south of?
8,kitchen,,What is south of the office?
9,office,"and the
and the
and the
and the",What is east of the hallway?
10,garden,"and
and, which is, and


and",What is north of the office?
11,garden,,What is south of the kitchen?
12,bathroom,"""I's, and, and, and, and, and, and, and,",What is east of the kitchen?
13,garden,"""I's, and the he's, and the
"" and",What is west of the kitchen?
14,garden,,What is north of the bedroom?
15,garden,Context: Reuben took the seat in the drawing-room of the Minsters indicated,What is east of the hallway?
16,hallway,Label: The hallway is west of the bathroom.,What is east of the office?
17,office,,What is south of the bathroom?
18,garden,,What is the bedroom north of?
19,garden,,What is the kitchen west of?
20,garden,"1,
,
, 1,
,
,
, 1,",What is the office east of?
21,garden,"on
, 1, and
on



on",What is the bathroom south of?
22,bathroom,"Output: bathroom

Question: What is the name of the person who was the",What is north of the bedroom?
23,bathroom,"Label: bedroom

Context: The house is a large one, and the rooms",What is the bedroom south of?
24,hallway,"Label: office





""The Slave's Love""",What is the bedroom west of?
25,office,"sand the
thoughthe'sand the
the
sand",What is east of the bathroom?
26,office,,What is north of the bedroom?
27,hallway,"and, and
and, and
"" and
"" and, and
"" and",What is west of the bathroom?
28,garden,,What is the bathroom north of?
29,garden,,What is north of the office?
30,bedroom,"and, and the
and, and the
and the
and the
and the",What is east of the kitchen?
31,kitchen,"Context: The kitchen is east of the hallway. And, if Rags had known",What is the bathroom east of?
32,bathroom,"and
and




and the
and the
and
and
and",What is north of the garden?
33,kitchen,of the Moors. The Moors.,What is the bedroom west of?
34,bedroom,,What is the kitchen south of?
35,garden,"and, and the








and, which, and the",What is the bathroom east of?
36,office,"thus, and the,",What is south of the hallway?
37,bedroom,"and the

s
s
and

and the
and",What is north of the bathroom?
38,bedroom,,What is the bathroom east of?
39,office,,What is north of the bedroom?
40,bathroom,of the feet of the feet of the feet of the feet of the feet of the feet of the,What is south of the kitchen?
41,bedroom,,What is west of the office?
42,kitchen,,What is the garden south of?
43,garden,"I had been a








and the


and I",What is south of the bedroom?
44,garden,"and
and
and
and
and
and the
and
and
and",What is the office south of?
45,hallway,,What is the office east of?
46,garden,,What is south of the office?
47,garden,,What is west of the bedroom?
48,garden,,What is east of the hallway?
49,garden,"their, and the, and the
and the, and the
and the
and",What is the office south of?
50,bedroom,"s, and the


s,",What is the hallway north of?
51,garden,"""I have been sover, and the
""I have been the
""
""",What is north of the bathroom?
52,hallway,and the,What is the bedroom north of?
53,bathroom,,What is east of the garden?
54,bathroom,"on


on



on


on


on",What is west of the bedroom?
55,garden,"Context: The garden lies breathless,
   Where Kama, the Deathless,",What is east of the hallway?
56,hallway,,What is the bedroom east of?
57,kitchen,,What is west of the hallway?
58,hallway,,What is south of the bedroom?
59,kitchen,"""


""



""",What is the garden north of?
60,hallway,,What is the bedroom north of?
61,bedroom,"and, and, and, and, and, and, and, and, and, and",What is south of the hallway?
62,kitchen,"and, and
and
and, and
and, and, and, and, and",What is the hallway north of?
63,hallway,,What is west of the bedroom?
64,bedroom,,What is east of the garden?
65,office,"Context: The bedroom is south of the garden. Truly, in this instance,",What is the bedroom north of?
66,bathroom,,What is the bedroom north of?
67,office,,What is the garden south of?
68,kitchen,"Context: The Brownies, when they reach the top of the hill, find a village",What is the bathroom west of?
69,garden,"and the
and the
and the
and the



s, and the",What is the hallway east of?
70,bathroom,,What is south of the bedroom?
71,kitchen,"""
""
""
""
""
""
""",What is the garden south of?
72,garden,,What is the bedroom south of?
73,bathroom,"and the

and the


and

and",What is north of the office?
74,bathroom,,What is the hallway north of?
75,bedroom,"and the
and the
and the
and the
and the
and the",What is south of the hallway?
76,bedroom,,What is the hallway east of?
77,bathroom,"and the, and the
and the
and the
and the",What is north of the office?
78,kitchen,of the,What is east of the garden?
79,hallway,,What is the kitchen south of?
80,garden,,What is west of the office?
81,office,,What is the bedroom west of?
82,kitchen,"and, and the

and",What is the hallway south of?
83,garden,,What is the office west of?
84,bathroom,and the,What is north of the hallway?
85,office,,What is west of the garden?
86,office,,What is west of the garden?
87,garden,,What is east of the bathroom?
88,bathroom,,What is north of the office?
89,kitchen,,What is the bedroom west of?
90,office,Label: The bathroom is south of the office.,What is the bathroom south of?
91,office,"Label: the office

Question: What is the name of the man who is in",What is east of the bedroom?
92,bedroom,,What is south of the office?
93,bathroom,,What is the garden west of?
94,garden,,What is the bedroom west of?
95,hallway,,What is north of the garden?
96,bedroom,"""I am.",What is the kitchen west of?
97,kitchen,thought,What is west of the bedroom?
98,bathroom,"""I't.





""I'm to the
""",What is the kitchen north of?
99,garden,"""I't, and I's, and I't, and
""I",What is the office north of?
100,bedroom,"""I's, and that he's, and he's, and he'",What is east of the hallway?
101,kitchen,,What is south of the hallway?
102,bedroom,"--and--and--and--and--and--and--and--and


""",What is the office west of?
103,bathroom,,What is the kitchen north of?
104,hallway,"Context: +------------------------------------------------------------------+
  |                                                                  |",What is west of the bedroom?
105,bedroom,"and
and the
and the
and the
and the
and the
and",What is west of the kitchen?
106,office,,What is the kitchen south of?
107,bathroom,"and a




and",What is west of the garden?
108,bedroom,,What is the bathroom south of?
109,bathroom,,What is the kitchen west of?
110,garden,"Context: The hallway is east of the bathroom.

Answer: bathroom",What is the hallway west of?
111,hallway,"the
     of the
     of the
     of the
     of the",What is the kitchen south of?
112,office,"Output: room

Question: What is the name of the man who was the Governor",What is south of the bathroom?
113,hallway,Context: <p>The office is west of the bedroom.</p>,What is the office west of?
114,bedroom,,What is the kitchen north of?
115,office,"and
and
and
and
and
and
and
and
and",What is the garden east of?
116,bedroom,"Context: ""I have received your memorandum of the 26th May,",What is the hallway south of?
117,bedroom,"Output: the hallway.

Question: What is the garden west of?",What is the garden west of?
118,hallway,,What is north of the office?
119,office,"""I's, and the

""I's, and",What is west of the hallway?
120,bedroom,,What is the bathroom north of?
121,kitchen,,What is the hallway north of?
122,office,"5, and, and, and, and, and, and, and",What is east of the bathroom?
123,bathroom,"""I't
""
""
""
""
""
""
""",What is north of the hallway?
124,bathroom,,What is the bedroom north of?
125,kitchen,,What is west of the garden?
126,bathroom,,What is north of the kitchen?
127,hallway,"and the same, and the
and the
and the
and the",What is the bedroom east of?
128,garden,,What is the bedroom south of?
129,hallway,,What is east of the bathroom?
130,garden,,What is the bedroom east of?
131,kitchen,"""--and
""--and the
""--and the
""--and the most",What is south of the bathroom?
132,kitchen,,What is east of the garden?
133,bathroom,"""I's, and
""I's, and
""I's,",What is the hallway east of?
134,office,"""I's",What is the hallway east of?
135,kitchen,""" and the
"" and the
"" and the
"" and the
"" and",What is the garden east of?
136,bathroom,"""I'sand the

""I'sand the,",What is the bedroom south of?
137,hallway,"""I's, and
""I's, and
""I's",What is the garden east of?
138,kitchen,,What is south of the hallway?
139,hallway,"and the
and the
and the
and the
and the
and the",What is west of the kitchen?
140,kitchen,"thusual
and the",What is north of the garden?
141,office,,What is the kitchen west of?
142,bathroom,"the, and the, and the, and the, and the, and the, and the,",What is the kitchen north of?
143,bathroom,,What is east of the kitchen?
144,bathroom,,What is east of the garden?
145,kitchen,"and, and her, and the
and, and
and, and
and
and",What is the office south of?
146,hallway,,What is the kitchen north of?
147,hallway,,What is the bedroom west of?
148,bathroom,,What is the office west of?
149,hallway,,What is the office south of?
150,bathroom,,What is north of the hallway?
151,garden,"and



and

and",What is the bathroom east of?
152,kitchen,"of the
   of the
   of the
   of",What is the bathroom east of?
153,hallway,"Context: The old man's face was wrinkled and weather-beaten,",What is south of the kitchen?
154,hallway,,What is south of the office?
155,garden,,What is the bedroom west of?
156,office,,What is south of the bedroom?
157,bathroom,,What is north of the garden?
158,garden,"I's, and I's, but I's, but I's, but",What is the bedroom east of?
159,bedroom,,What is south of the kitchen?
160,hallway,""" and the
"" and the major, and the",What is the office south of?
161,bathroom,,What is north of the garden?
162,hallway,"and
      and
      and
      and
      and
      and",What is east of the bathroom?
163,hallway,"Context: The building was constructed in 1849, and the territorial politicians",What is the office east of?
164,bathroom,,What is the office west of?
165,kitchen,"Options:
- the hallway
- the kitchen
- the living room
-",What is west of the bedroom?
166,office,,What is north of the hallway?
167,garden,"Answer: The office is north of the office.

Question: What is the name",What is the office north of?
168,kitchen,"Options:
- the kitchen
- the bedroom
- the bathroom
- the",What is west of the hallway?
169,bedroom,,What is the garden south of?
170,hallway,"Label: The hallway

Question: What is the bedroom south of?",What is the bedroom north of?
171,bathroom,,What is the hallway west of?
172,kitchen,,What is north of the garden?
173,hallway,,What is the bathroom north of?
174,bathroom,,What is south of the office?
175,office,"Label: the office

Question: What is the name of the man who is the",What is east of the bathroom?
176,hallway,"Context: The Minster house was the most splendid mansion in Dearborn County,",What is the bedroom west of?
177,hallway,,What is the office south of?
178,kitchen,Context: The noise that Sherman heard that night was the blowing up of the rolling,What is south of the office?
179,bathroom,"and the



and the





and",What is the garden south of?
180,hallway,,What is the bedroom north of?
181,bathroom,"Context: The garden is west of the hallway. And then--"" the thought appeared to",What is east of the hallway?
182,bedroom,"""


""

""


""
""
""
""",What is the hallway west of?
183,bathroom,,What is south of the garden?
