,target,output,question
0,hallway,"Output: in the garage

<context>
""Whether you took the",Where is the milk? 
1,hallway,Label: The football is in the hallway.,Where is the football? 
2,hallway,"Label: The football is in the hallway.


Question: What is the",Where is the football? 
3,hallway,"Label: The football is in the hallway.

Question: What is the name",Where is the football? 
4,garden,"Output: balcony

Question: Where is the screw driver?",Where is the milk? 
5,garden,"Label: The milk is in the office.

<context>
“I see",Where is the milk? 
6,bedroom,"Label: The football is in the balcony.

<context>
The",Where is the football? 
7,bedroom,"Output: The office

<prompt> Generate a summary for this dialogue",Where is the milk? 
8,kitchen,"Label: The football is in the office.

<context>
The first volume",Where is the football? 
9,kitchen,"Label: The football is in the hallway.

<context>
Mary",Where is the football? 
10,bedroom,"Label: The football is in the office.

<context>
Their",Where is the football? 
11,hallway,"Label: The football is in the garden.

<context>
The Oat",Where is the football? 
12,garden,Label: The milk is in the hallway.,Where is the milk? 
13,garden,"Label: The bathroom

<context>
The following is a list of the",Where is the milk? 
14,bathroom,"Label: The bottle is in the balcony.


Question: What",Where is the apple? 
15,garden,"Label: The milk is in the garden.

<context>
The old man",Where is the milk? 
16,garden,"Label: The milk is in the garden.

<context>
The man went",Where is the milk? 
17,garden,"Label: The milk is in the bathroom.

<context>
And you",Where is the milk? 
18,kitchen,Label: The apple is in the office.,Where is the apple? 
19,kitchen,"Label: The apple is in the hallway.

<context>
He reached",Where is the apple? 
20,bedroom,"Label: The office.

<context>
""I'm glad you'",Where is the apple? 
21,bedroom,Output: The office,Where is the apple? 
22,bathroom,"Label: The football is in the hallway.

<context>
""I",Where is the football? 
23,bathroom,"Label: The football is in the hallway.

<context>
The man",Where is the football? 
24,bedroom,"Label: The milk is in the bedroom.


Question: Where is the",Where is the milk? 
25,kitchen,"Output: The milk is in the hallway.

<context>
The Old",Where is the milk? 
26,kitchen,"Label: The milk is in the office.

<context>
The Pray",Where is the milk? 
27,bathroom,Label: The apple is in the garden.,Where is the apple? 
28,bathroom,"Label: The apple is in the garden.

<context>
The eyes of",Where is the apple? 
29,kitchen,"Label: The milk is in the bedroom.


Question: Where is the",Where is the milk? 
30,garden,"Label: The apple is in the garden.

<context>
""I have",Where is the apple? 
31,garden,"Label: The apple is in the garden.


Context: I'm a",Where is the apple? 
32,kitchen,"Output: The football is in the hallway.

Question: Where is the football",Where is the football? 
33,kitchen,"Output: The garden

<context>
The enemy retired in an orderly",Where is the apple? 
34,kitchen,Label: The apple is in the garden.,Where is the apple? 
35,office,"Label: The milk is in the office.

<context>
""I have",Where is the milk? 
36,kitchen,"Label: The football is in the garden.

<context>
""I am",Where is the football? 
37,kitchen,Label: The hallway,Where is the football? 
38,kitchen,"Label: hallway


Context: The Inspector was a man of few",Where is the football? 
39,bedroom,Label: The milk is in the hallway.,Where is the milk? 
40,bedroom,Output: The milk is in the hallway.,Where is the milk? 
41,office,Label: The milk is in the office.,Where is the milk? 
42,office,"Output: The milk is in the bedroom.

<context>
The last",Where is the milk? 
43,office,"Label: The milk is in the hallway.

<context>
The line",Where is the milk? 
44,kitchen,"Label: The apple is in the garden.

<context>
The Maya",Where is the apple? 
45,bedroom,"Label: The milk is in the hallway.

<context>
The May",Where is the milk? 
46,office,"Label: The football is in the hallway.

<context>
""I",Where is the football? 
47,bathroom,"Label: The football is in the office.

<context>
Jose went back",Where is the football? 
48,bathroom,"Label: The football is in the bathroom.


Question: Where is the",Where is the football? 
49,bedroom,Output: The milk is in the bathroom.,Where is the milk? 
50,bathroom,"Output: in the garden

<context>
At
last, he melt",Where is the milk? 
51,hallway,"Output: The garden

Question: What is the name of the person who is thank",Where is the apple? 
52,kitchen,"Output: the bathroom

<context>
""I don't believe it",Where is the football? 
53,kitchen,"Label: The football is in the bathroom.


<context>
The",Where is the football? 
54,kitchen,"Label: The football is in the bathroom.

<context>
Their",Where is the football? 
55,bathroom,"Label: The apple is in the office.


<context>
The E",Where is the apple? 
56,bathroom,"Label: The milk is in the bathroom.

<context>
""I",Where is the milk? 
57,kitchen,"Output: The milk is in the bathroom.


Context: I'm",Where is the milk? 
58,kitchen,"Label: The milk is in the bathroom.

<context>
Their",Where is the milk? 
59,bedroom,"Label: The apple is in the bathroom.

<context>
John went",Where is the apple? 
60,garden,"Label: The milk is in the garden.

<context>
I was born",Where is the milk? 
61,garden,"Output: the balcony.

Question: Where is the bottle?",Where is the milk? 
62,kitchen,"Label: The football is in the office.



<context>
The",Where is the football? 
63,kitchen,"Label: The football is in the garden.

<context>
Here, as",Where is the football? 
64,kitchen,Label: office,Where is the football? 
65,kitchen,"Label: The balcony









End of",Where is the football? 
66,kitchen,"Label: The football is in the hallway.

<context>
""I",Where is the football? 
67,bedroom,"Output: hallway

<context>
cried Ketchim, jumping",Where is the milk? 
68,bedroom,"Output: The bedroom.


Question: Where is the milk?",Where is the milk? 
69,bedroom,"Label: The football is in the hallway.


Context: I went to",Where is the football? 
70,garden,Label: The bottle is in the balcony.,Where is the apple? 
71,garden,"Label: The apple is in the bathroom.

<context>
The path",Where is the apple? 
72,bathroom,"Label: The apple is in the bathroom.

<context>
I smiled",Where is the apple? 
73,bathroom,"Label: The apple is in the garden.




[Decoration]",Where is the apple? 
74,bathroom,Label: The apple is in the bathroom.,Where is the apple? 
75,office,"Label: The apple is in the bathroom.

<context>
""I",Where is the apple? 
76,hallway,"Output: The milk is in the hallway.

<context>
""N",Where is the milk? 
77,hallway,"Label: The milk is in the hallway.

<context>
""I",Where is the milk? 
78,hallway,"Output: The milk is in the bathroom.

<context>
The following",Where is the milk? 
79,hallway,"Label: The milk is in the hallway.


Context: The following is",Where is the milk? 
80,bathroom,"Label: The football is in the bathroom.

Question: Where is the sc",Where is the football? 
81,bathroom,"Label: The football is in the hallway.

<context>
The following",Where is the football? 
82,kitchen,Label: bedroom,Where is the football? 
83,kitchen,Label: The garden,Where is the football? 
84,kitchen,"Label: The football is in the hallway.

<context>
John went",Where is the football? 
85,bathroom,"Label: The milk is in the balcony.

<context>
""",Where is the milk? 
86,kitchen,"Label: The apple is in the hallway.

<context>
""I",Where is the apple? 
87,bathroom,"Output: The milk is in the hallway.

<context>
John went",Where is the milk? 
88,bedroom,"Label: The football is in the hallway.

<context>
John went",Where is the football? 
89,kitchen,"Label: The apple is in the office.

<context>
""It'",Where is the apple? 
90,kitchen,"Output: The milk is in the bathroom.

Question: Where is the sc",Where is the milk? 
91,kitchen,"Output: The milk is in the hallway.

<context>
John went",Where is the milk? 
92,kitchen,"Label: The milk is in the bathroom.

<context>
""I",Where is the milk? 
93,kitchen,"Label: The balcony

<context>
""I'm going to",Where is the milk? 
94,kitchen,"Label: hallway


Context: The following article contains an answer for the question",Where is the milk? 
95,bathroom,"Label: The football is in the garden.

<context>
Mary went",Where is the football? 
96,bathroom,"Output: The football is in the hallway.

<context>
""There",Where is the football? 
97,bathroom,"Label: The football is in the hallway.

<context>
""I",Where is the football? 
98,bathroom,"Label: The football is in the bedroom.

<context>
""What",Where is the football? 
99,hallway,Label: The bathroom,Where is the milk? 
100,office,"Output: The bathroom

<context>
Mary went to the bathroom",Where is the milk? 
101,office,"Label: The milk is in the office.

<context>
The first thing",Where is the milk? 
102,kitchen,"Label: The bathroom

<context>
""He
countermarched",Where is the milk? 
103,kitchen,Output: The milk is in the office.,Where is the milk? 
