,target,output,question
0,office,"Label: Before the bathroom the apple was in the bedroom.

<context",Where was the apple before the bathroom? 
1,office,Label: Before the hallway the apple was in the bedroom.,Where was the apple before the hallway? 
2,office,"Label: Before the hallway the apple was in the bedroom.

<context",Where was the apple before the hallway? 
3,bathroom,"Label: Before the garden the football was in the hallway.

<context>",Where was the football before the garden? 
4,bathroom,"Label: Before the garden the football was in the hallway.

<context>",Where was the football before the garden? 
5,garden,"Label: Before the bathroom the apple was in the hallway.


Context",Where was the apple before the bathroom? 
6,kitchen,Output: Before the office the milk was in the hallway.,Where was the milk before the office? 
7,kitchen,"Answer: Before the office the apple was in the hallway.

<context>",Where was the apple before the office? 
8,kitchen,"Answer: Before the office the apple was in the garden.
</question>
<question",Where was the apple before the office? 
9,bedroom,"Answer: Before the office the apple was in the hallway.
</example>
<",Where was the apple before the office? 
10,garden,"Answer: Before the bedroom the apple was in the garden.

<context>",Where was the apple before the bedroom? 
11,garden,Label: Before the bedroom the apple was in the garden.,Where was the apple before the bedroom? 
12,garden,"Answer: Before the bathroom the milk was in the hallway.
</example>",Where was the milk before the bathroom? 
13,garden,"Label: Before the bathroom the milk was in the hallway.

<context",Where was the milk before the bathroom? 
14,garden,"Answer: Before the bathroom the milk was in the hallway.
</example>",Where was the milk before the bathroom? 
15,kitchen,"Answer: Before the garden the football was in the hallway.
</question>
<",Where was the football before the garden? 
16,kitchen,"Label: Before the garden the football was in the office.

<context>",Where was the football before the garden? 
17,garden,Label: Before the bedroom the milk was in the office.,Where was the milk before the bedroom? 
18,garden,"Answer: Before the bedroom the milk was in the garden.
</question>
<",Where was the milk before the bedroom? 
19,bedroom,"Label: Before the bathroom the football was in the hallway.

<context",Where was the football before the bathroom? 
20,garden,"Label: Before the hallway the football was in the garden.

<context>",Where was the football before the hallway? 
21,garden,"Answer: Before the office the football was in the hallway.
</example>
<",Where was the football before the office? 
22,hallway,"Answer: Before the garden the football was in the hallway.
</question>
<",Where was the football before the garden? 
23,office,"Answer: Before the kitchen the milk was in the office.

<context>
John",Where was the milk before the kitchen? 
24,kitchen,"Answer: Before the bedroom the milk was in the hallway.
</question>",Where was the milk before the bedroom? 
25,bathroom,"Label: Before the bedroom the football was in the garden.

<context>",Where was the football before the bedroom? 
26,office,"Label: Before the bedroom the football was in the garden.

<context>",Where was the football before the bedroom? 
27,garden,"Answer: Before the office the football was in the hallway.
</question>
<",Where was the football before the office? 
28,garden,"Label: Before the office the football was in the hallway.

<context>",Where was the football before the office? 
29,garden,"Label: Before the office the apple was in the hallway.

<context>",Where was the apple before the office? 
30,bathroom,"Answer: Before the hallway the apple was in the bedroom.

<context>",Where was the apple before the hallway? 
31,office,"Label: Before the kitchen the apple was in the bathroom.

<context>",Where was the apple before the kitchen? 
32,office,"Label: Before the kitchen the apple was in the bathroom.

<context>",Where was the apple before the kitchen? 
33,hallway,"Answer: Before the bedroom the milk was in the hallway.
</example>",Where was the milk before the bedroom? 
34,bedroom,"Label: Before the garden the milk was in the hallway.

<context>",Where was the milk before the garden? 
35,hallway,"Label: Before the bathroom the apple was in the bedroom.

<context",Where was the apple before the bathroom? 
36,hallway,"Label: Before the kitchen the football was in the bathroom.

<context>",Where was the football before the kitchen? 
37,bathroom,"Label: Before the kitchen the apple was in the bathroom.

<context>",Where was the apple before the kitchen? 
38,garden,"Label: Before the bathroom the apple was in the hallway.

<context",Where was the apple before the bathroom? 
39,garden,"Label: Before the bathroom the apple was in the bedroom.

<context",Where was the apple before the bathroom? 
40,garden,"Answer: Before the hallway the football was in the bedroom.
</question>",Where was the football before the hallway? 
41,garden,"Answer: Before the hallway the football was in the garden.
</question>
<",Where was the football before the hallway? 
42,garden,"Answer: Before the hallway the milk was in the bathroom.
</question>",Where was the milk before the hallway? 
43,hallway,"Label: Before the bathroom the milk was in the hallway.

<context",Where was the milk before the bathroom? 
44,bathroom,"Label: Before the hallway the football was in the garden.

<context>",Where was the football before the hallway? 
45,bedroom,"Label: Before the bathroom the apple was in the bedroom.

<context",Where was the apple before the bathroom? 
46,bedroom,"Answer: Before the bathroom the apple was in the hallway.

<context>",Where was the apple before the bathroom? 
47,bedroom,"Label: Before the bathroom the apple was in the bedroom.

<context",Where was the apple before the bathroom? 
48,bedroom,"Label: Before the bathroom the apple was in the bedroom.

<context",Where was the apple before the bathroom? 
49,bedroom,"Label: Before the hallway the milk was in the bedroom.

<context",Where was the milk before the hallway? 
50,kitchen,"Answer: Before the garden the apple was in the hallway.
</example>
<",Where was the apple before the garden? 
51,garden,"Label: Before the bedroom the apple was in the bathroom.

<context",Where was the apple before the bedroom? 
52,garden,"Label: Before the kitchen the football was in the bathroom.

<context>",Where was the football before the kitchen? 
53,bathroom,"Label: Before the bedroom the apple was in the bathroom.

<context",Where was the apple before the bedroom? 
54,bathroom,"Answer: Before the bedroom the apple was in the bathroom.
</question>",Where was the apple before the bedroom? 
55,office,"Label: Before the hallway the football was in the office.

<context>",Where was the football before the hallway? 
56,kitchen,"Label: Before the office the apple was in the garden.

<context>",Where was the apple before the office? 
57,office,"Label: Before the garden the football was in the hallway.

<context>",Where was the football before the garden? 
58,office,"Label: Before the bedroom the football was in the garden.

<context>",Where was the football before the bedroom? 
59,garden,Label: Before the hallway the apple was in the office.,Where was the apple before the hallway? 
60,hallway,"Answer: Before the bedroom the football was in the garden.
</question>
<",Where was the football before the bedroom? 
61,bathroom,"Answer: Before the hallway the football was in the bathroom.
</question>",Where was the football before the hallway? 
62,bedroom,"Output: Before the kitchen the football was in the bathroom.

<context>",Where was the football before the kitchen? 
63,garden,"Answer: Before the bathroom the football was in the office.
</question>",Where was the football before the bathroom? 
64,garden,"Answer: Before the bathroom the football was in the bedroom.

<context>",Where was the football before the bathroom? 
65,bathroom,"Label: Before the office the milk was in the bathroom.

<context>",Where was the milk before the office? 
66,bathroom,"Label: Before the office the milk was in the bathroom.

<context>",Where was the milk before the office? 
67,bathroom,"Answer: Before the office the milk was in the bathroom.
</question>
<",Where was the milk before the office? 
68,garden,"Answer: Before the bedroom the football was in the garden.
</question>
<",Where was the football before the bedroom? 
69,kitchen,"Answer: Before the bathroom the football was in the hallway.
</question>",Where was the football before the bathroom? 
70,office,"Label: Before the hallway the football was in the office.

<context>",Where was the football before the hallway? 
71,hallway,"Answer: Before the garden the apple was in the hallway.
</question>
<",Where was the apple before the garden? 
72,bathroom,"Label: Before the kitchen the milk was in the hallway.

<context>",Where was the milk before the kitchen? 
73,kitchen,"Label: Before the bathroom the apple was in the hallway.

<context",Where was the apple before the bathroom? 
74,garden,"Label: Before the bathroom the apple was in the hallway.

<context",Where was the apple before the bathroom? 
75,garden,"Label: Before the hallway the milk was in the office.

<context>",Where was the milk before the hallway? 
76,hallway,"Answer: Before the office the milk was in the hallway.

<context>",Where was the milk before the office? 
77,garden,"Answer: Before the hallway the milk was in the garden.

<context>",Where was the milk before the hallway? 
78,office,"Label: Before the bathroom the apple was in the hallway.

<context",Where was the apple before the bathroom? 
79,office,Label: Before the bathroom the apple was in the hallway.,Where was the apple before the bathroom? 
80,kitchen,Label: Before the office the milk was in the bathroom.,Where was the milk before the office? 
81,kitchen,Label: Before the office the milk was in the garden.,Where was the milk before the office? 
82,kitchen,"Label: Before the office the milk was in the bathroom.

<context>",Where was the milk before the office? 
83,bathroom,"Answer: Before the hallway the apple was in the bedroom.
</question>",Where was the apple before the hallway? 
84,bathroom,"Answer: Before the bedroom the milk was in the hallway.

<context>",Where was the milk before the bedroom? 
85,garden,"Label: Before the bathroom the apple was in the hallway.

<context",Where was the apple before the bathroom? 
86,bathroom,"Answer: Before the kitchen the milk was in the hallway.
</example>",Where was the milk before the kitchen? 
87,bathroom,"Label: Before the kitchen the milk was in the hallway.

<context>",Where was the milk before the kitchen? 
88,garden,"Answer: Before the bathroom the milk was in the hallway.
</question>",Where was the milk before the bathroom? 
89,bathroom,"Answer: Before the bedroom the football was in the office.

<context>",Where was the football before the bedroom? 
90,hallway,"Label: Before the kitchen the milk was in the bathroom.

<context>",Where was the milk before the kitchen? 
91,hallway,"Answer: Before the kitchen the milk was in the hallway.

<context>",Where was the milk before the kitchen? 
92,garden,"Answer: Before the bedroom the milk was in the garden.

<context>",Where was the milk before the bedroom? 
93,bedroom,"Label: Before the kitchen the football was in the garden.

<context>",Where was the football before the kitchen? 
94,kitchen,"Answer: Before the bedroom the apple was in the bathroom.

<context>",Where was the apple before the bedroom? 
95,kitchen,"Answer: Before the hallway the apple was in the bedroom.

<context>",Where was the apple before the hallway? 
96,kitchen,"Label: Before the hallway the apple was in the bedroom.

<context",Where was the apple before the hallway? 
97,hallway,"Label: Before the kitchen the apple was in the bathroom.

<context>",Where was the apple before the kitchen? 
98,bedroom,"Label: Before the bathroom the milk was in the bedroom.

<context",Where was the milk before the bathroom? 
99,bathroom,"Label: Before the bedroom the milk was in the hallway.

<context",Where was the milk before the bedroom? 
100,office,"Answer: Before the bathroom the milk was in the bedroom.
</question>",Where was the milk before the bathroom? 
101,office,"Answer: Before the bathroom the milk was in the bedroom.
</example>",Where was the milk before the bathroom? 
102,bedroom,"Answer: Before the office the football was in the garden.

<context>
John",Where was the football before the office? 
103,bedroom,"Label: Before the office the football was in the garden.

<context>",Where was the football before the office? 
104,office,"Answer: Before the bathroom the milk was in the bedroom.
</question>",Where was the milk before the bathroom? 
105,hallway,"Label: Before the bathroom the football was in the garden.

<context>",Where was the football before the bathroom? 
106,garden,"Label: Before the hallway the football was in the garden.

<context>",Where was the football before the hallway? 
107,garden,Label: Before the hallway the football was in the garden.,Where was the football before the hallway? 
108,hallway,"Label: Before the bathroom the apple was in the bedroom.

<context",Where was the apple before the bathroom? 
109,hallway,"Label: Before the bathroom the apple was in the garden.

<context>",Where was the apple before the bathroom? 
110,garden,"Label: Before the hallway the apple was in the bedroom.

<context",Where was the apple before the hallway? 
111,garden,"Label: Before the hallway the apple was in the bedroom.

<context",Where was the apple before the hallway? 
112,hallway,"Answer: Before the kitchen the football was in the hallway.

<context>",Where was the football before the kitchen? 
113,hallway,Label: Before the kitchen the football was in the garden.,Where was the football before the kitchen? 
114,kitchen,"Label: Before the garden the apple was in the bedroom.

<context>",Where was the apple before the garden? 
115,hallway,"Label: Before the bathroom the milk was in the hallway.

<context",Where was the milk before the bathroom? 
116,hallway,"Label: Before the bathroom the milk was in the hallway.

<context",Where was the milk before the bathroom? 
117,hallway,"Answer: Before the bathroom the milk was in the hallway.
</example>",Where was the milk before the bathroom? 
118,bedroom,"Label: Before the office the football was in the hallway.

<context>",Where was the football before the office? 
119,bedroom,"Answer: Before the office the football was in the hallway.
</example>
<",Where was the football before the office? 
120,garden,"Label: Before the kitchen the apple was in the bathroom.

<context>",Where was the apple before the kitchen? 
121,garden,"Answer: Before the hallway the milk was in the bathroom.
</question>",Where was the milk before the hallway? 
122,garden,"Label: Before the hallway the milk was in the garden.

<context>",Where was the milk before the hallway? 
123,garden,"Answer: Before the hallway the milk was in the bedroom.
</context>",Where was the milk before the hallway? 
124,office,"Answer: Before the garden the apple was in the hallway.
</question>
<",Where was the apple before the garden? 
125,kitchen,"Output: Before the garden the milk was in the office.

<context>",Where was the milk before the garden? 
126,kitchen,"Label: Before the garden the milk was in the bathroom.

<context>",Where was the milk before the garden? 
127,kitchen,"Label: Before the garden the milk was in the office.

<context>",Where was the milk before the garden? 
128,office,"Answer: Before the kitchen the apple was in the garden.

<context>
John",Where was the apple before the kitchen? 
129,office,"Label: Before the kitchen the apple was in the bathroom.

<context>",Where was the apple before the kitchen? 
130,garden,"Answer: Before the kitchen the milk was in the bedroom.
</question>
<",Where was the milk before the kitchen? 
131,bathroom,"Answer: Before the office the milk was in the bathroom.

<context>",Where was the milk before the office? 
132,bathroom,"Answer: Before the office the milk was in the hallway.
</question>
<",Where was the milk before the office? 
