,target,output,question
0,football,"Label: a football




[Decoration]


VII",What did Fred give to Jeff? 
1,Fred,"Answer: Fred




Question: What is the name of the person who",Who gave the football to Jeff? 
2,football,Label: a football,What did Fred give to Jeff? 
3,Jeff,"Label: Jeff





<context>

""I am glad",Who did Fred give the football to? 
4,Fred,"Label: Fred

<context>
Talbot was not a man to be",Who did Jeff give the football to? 
5,Jeff,"Output: Jeff
<context>",Who gave the apple? 
6,Bill,"Context: ""I'm going to be a soldier, too,"" said Jessie,",Who received the apple? 
7,apple,"Answer: the apple





End of the Project Gutenberg E",What did Bill give to Fred? 
8,apple,"Label: an apple




CHAPTER XVI

THE WE",What did Bill give to Fred? 
9,Fred,Label: Fred,Who received the apple? 
10,Mary,"Context: ""I have been thinking,"" said the colonel, ""that I would like",Who received the milk? 
11,milk,"Label: The fastened door.


Context:

""I have just",What did Mary give to Bill? 
12,Bill,"Label: Mary





Question: What is the name of the person",Who received the milk? 
13,Bill,"Label: Bill


Context: The following is a list of the principal officers of",Who did Mary give the milk to? 
14,milk,Label: milk,What did Mary give to Bill? 
15,Jeff,"Context: The little wife was proud of her manly husband, as the following passage",Who received the football? 
16,Fred,Output: Fred,Who gave the football to Jeff? 
17,football,Label: milk,What did Fred give to Jeff? 
18,Jeff,Label: Fred,Who received the football? 
19,Mary,Answer: Mary,Who gave the milk? 
20,milk,"Output: milk


_PART III_

SCOTLAND",What did Jeff give to Mary? 
21,Mary,"Output: Mary


Question: Who was the father of the woman who desired to study",Who gave the milk to Jeff? 
22,Mary,"Output: Mary


Context:",Who gave the milk to Jeff? 
23,Bill,Label: Bill,Who gave the apple to Jeff? 
24,Jeff,"Options:
- Jeff
- Bill
- Mary
- Fred

Output:",Who gave the apple? 
25,apple,Label: apple,What did Jeff give to Fred? 
26,Fred,Label: Ruby,Who received the apple? 
27,Jeff,"Label: Jeff




[Illustration]




CHAP",Who received the apple? 
28,Jeff,"Answer: Jack




[Illustration]




[Illustration",Who gave the apple? 
29,Fred,Label: Fred,Who did Jeff give the apple to? 
30,Mary,"Label: Bill


Question: Who was the girl's lover?",Who gave the milk? 
31,Bill,Label: Mary,Who gave the milk? 
32,Bill,"Context: The Pay Accounts must, like the Trade Accounts, be closed on the",Who gave the milk to Mary? 
33,milk,"Output: the milk

Question: What did Fred give to Mary?

Output",What did Bill give to Mary? 
34,apple,Label: the apple,What did Mary give to Fred? 
35,Jeff,Label: Jeff,Who did Fred give the milk to? 
36,Jeff,"Label: Mary





<context>",Who did Fred give the milk to? 
37,milk,Label: milk,What did Jeff give to Mary? 
38,milk,Label: milk,What did Jeff give to Mary? 
39,Fred,"Label: Bill

<context>
""But Aggie,"" argued Alfred,",Who gave the apple? 
40,Mary,"Output: Fred

<context>

Question: Who was the person who was",Who gave the milk? 
41,milk,"Context: ""I'm going to take a little walk,"" said Mary, as she",What did Mary give to Fred? 
42,Jeff,"Label: Mary


Context: The man from Denver and the Steel King",Who gave the milk? 
43,Fred,"Label: Fred




  TRANSCRIBER'S AMEND",Who received the milk? 
44,Mary,Context: The man who had been sitting on the bench rose and came towards the group,Who gave the milk? 
45,Bill,"Context: JO. I'm sorry for her, the poor thing. You gave",Who did Mary give the milk to? 
46,milk,Label: milk,What did Mary give to Bill? 
47,Mary,"Label: Bill

<context>

Answer: Bill journeyed to the hall",Who gave the milk? 
48,Mary,"Label: Mary

<context>
'Drill on the deficiency,'",Who did Bill give the milk to? 
49,Bill,"Label: Bill





<prompter> What are the key",Who gave the milk to Mary? 
50,Mary,Label: Mary,Who gave the apple to Fred? 
51,Fred,"Label: Burt





<context>",Who gave the apple to Mary? 
52,apple,Label: the house,What did Fred give to Mary? 
53,apple,Label: the minority,What did Mary give to Jeff? 
54,apple,"Output: the apple

Question: What did Mary give to Jeff?
Output: the",What did Mary give to Jeff? 
55,Fred,"Label: Fred

Question: Who journeyed to the bathroom?

Label",Who received the football? 
56,football,"Label: apple


Question: What did Jimmy do when he saw the woman?",What did Bill give to Fred? 
57,Bill,"Label: Bill

<context>

Context: The following morning, as Zo",Who gave the apple? 
58,Bill,Label: Bill,Who did Mary give the apple to? 
59,Jeff,Label: Jeff,Who did Bill give the apple to? 
60,Jeff,"Label: Jeff





<context>",Who did Bill give the apple to? 
61,Bill,"Label: Barney Mulloy




CHAPTER XXVII.",Who gave the apple to Jeff? 
62,Jeff,"Label: Jeff





<context>",Who gave the apple to Bill? 
63,Bill,Label: Bill,Who received the apple? 
64,Mary,"Label: Jeff

<context>

Answer: Jeff put down the milk.",Who gave the milk? 
65,Mary,"Answer: Mary

</context>

Question: What is the name of the",Who gave the apple to Bill? 
66,Bill,Output: Bill.,Who did Mary give the apple to? 
67,Mary,"Context: ""I've been thinking,"" he said, ""that I'd like",Who did Bill give the apple to? 
68,apple,Label: apple,What did Bill give to Mary? 
69,Mary,Context: The train was slowing down for Freeport. Fred journeyed to the bath,Who did Bill give the apple to? 
70,apple,"Context: Fred journeyed to the bathroom. He had been in the office
all",What did Fred give to Jeff? 
71,Jeff,Output: Jeff,Who gave the football? 
72,Jeff,"Output: Jeff

Question: What is the name of the person who is begging",Who gave the football? 
73,apple,Label: apple,What did Fred give to Bill? 
74,apple,"Context: Fred went to the garden. ""I have been thinking,"" said he, """,What did Fred give to Bill? 
75,Fred,"Label: Fred

<context>

Answer: Fred
</context>",Who gave the football? 
76,Fred,"Label: Moira




[Illustration: HUMOROUS]",Who gave the football? 
77,Mary,Output: Fred,Who received the football? 
78,Mary,"Label: Fred





<context>",Who gave the football? 
79,football,"Context: ""I'm glad you gave that poor devil the turkeys,"" he said",What did Mary give to Fred? 
80,milk,"Label: milk

Question: What is the name of the person who was a good",What did Fred give to Jeff? 
81,milk,"Label: milk

Context: The next day was Sunday, and the family went to",What did Fred give to Jeff? 
82,Fred,Label: Fred,Who did Jeff give the milk to? 
83,milk,"Label: milk


Context:

""I am glad to see you looking",What did Jeff give to Fred? 
84,Jeff,Label: Fred,Who gave the milk to Fred? 
85,Fred,"Label: Fred

Output: Fred",Who did Mary give the apple to? 
86,Fred,Label: Fred,Who gave the apple to Mary? 
87,Mary,"Context: The Governor-General of the Dutch East Indies, Hendrick Zwaar",Who gave the apple? 
88,Jeff,"Label: Fred

</context>

Question: Who did Mary give the football",Who did Mary give the apple to? 
89,Jeff,Context: The ball was kicked by the player of the opposing team. The ball,Who received the football? 
90,football,"Options:
- a football
- a ball
- a soccer ball
-",What did Mary give to Jeff? 
91,Mary,Label: Mary,Who received the football? 
92,Mary,"Label: Jeff

Question: Who journeyed to the bedroom?

Label",Who gave the football? 
