,target,output,question
0,bedroom,"Label: bedroom

<context>
The hallway is east of the bath",What is the bathroom east of?
1,bedroom,"Output: bedroom

<context>
The hallway is north of the garden",What is west of the kitchen?
2,bathroom,"<answer>hallway</answer>

<context>
The hallway is",What is north of the garden?
3,bedroom,"Label: bedroom

<context>
The Chinese people are a very proud people",What is south of the kitchen?
4,bedroom,"Label: bedroom

<context>
The bedroom is north of the hall",What is east of the kitchen?
5,garden,"Label: hallway

<context>
The hallway is north of the garden",What is the bathroom west of?
6,kitchen,"Label: garden

<context>
The bedroom is north of the hallway",What is east of the bedroom?
7,bathroom,"Output: bedroom

<context>
The man replied that M. Campan",What is the garden south of?
8,kitchen,"Label: bedroom

<context>
The King was in the garden. The",What is south of the office?
9,office,"Label: garden

<context>
The hallway is north of the garden.",What is east of the hallway?
10,garden,"Label: garden

<context>
The hallway is south of the office.",What is north of the office?
11,garden,"<context>
The hallway is south of the kitchen. The bedroom is north",What is south of the kitchen?
12,bathroom,"Output: bedroom

<context>
The bedroom is north of the bath",What is east of the kitchen?
13,garden,"Label: garden
<context>
The garden is west of the bedroom. The",What is west of the kitchen?
14,garden,"Output: garden

<context>
The garden is north of the bedroom.",What is north of the bedroom?
15,garden,"Output: garden
</context>

<context>
[10]",What is east of the hallway?
16,hallway,"Label: hallway

<context>
The hallway is east of the office",What is east of the office?
17,office,"Label: bedroom

<context>
The hallway is south of the bath",What is south of the bathroom?
18,garden,"Label: bedroom

<context>
The hallway is north of the garden",What is the bedroom north of?
19,garden,"Label: bedroom
<context>
Coupling, accidents due to,",What is the kitchen west of?
20,garden,"Label: bedroom

<context>
""I'm going to get a",What is the office east of?
21,garden,"Label: bedroom

<context>
""I'm going to the _",What is the bathroom south of?
22,bathroom,"Label: bathroom
<context>
""I'm going to the city to",What is north of the bedroom?
23,bathroom,"Output: bedroom
<context>
I am an ass, a jealous ass",What is the bedroom south of?
24,hallway,"Label: office
<context>
The hallway is east of the bedroom.",What is the bedroom west of?
25,office,"<answer>office</answer>

<context>
The hallway is south",What is east of the bathroom?
26,office,"Label: hallway

<context>
The following is a list of the principal",What is north of the bedroom?
27,hallway,"Label: hallway

<context>
The hallway is west of the bath",What is west of the bathroom?
28,garden,"Label: office
</context>
<context>
The hallway is north of",What is the bathroom north of?
29,garden,"Label: garden

<context>
""I'm glad you've come",What is north of the office?
30,bedroom,"Label: bedroom

<context>
The hallway is south of the office",What is east of the kitchen?
31,kitchen,"Output: hallway
</example>
<example>
The hallway is north",What is the bathroom east of?
32,bathroom,"Output: bedroom

<context>
""I'm glad you've",What is north of the garden?
33,kitchen,"Label: hallway

<context>
""I'm

Question:",What is the bedroom west of?
34,bedroom,"Label: bedroom

<context>
""I'm going to have a",What is the kitchen south of?
35,garden,"Output: bedroom

<context>
""The next few months will slip",What is the bathroom east of?
36,office,"Output: bedroom
<context>
The hallway is south of the bathroom",What is south of the hallway?
37,bedroom,"<answer> hallway
</answer>

<context>
""I'",What is north of the bathroom?
38,bedroom,"Label: hallway
</context>
<context>
""I'm glad",What is the bathroom east of?
39,office,"Output: office

<context>
The office is north of the bedroom.",What is north of the bedroom?
40,bathroom,"Output: bathroom
</example>
<example>
The hallway is south",What is south of the kitchen?
41,bedroom,"Label: bedroom

<context>
The city of New York is the largest",What is west of the office?
