,target,output,question
0,football,,What did Fred give to Jeff? 
1,Fred,,Who gave the football to Jeff? 
2,football,"to the
to the
to the
to the",What did Fred give to Jeff? 
3,Jeff,"10, and the
   10, and the",Who did Fred give the football to? 
4,Fred,"Output: Fred.

Question: What is the name of the person who is the",Who did Jeff give the football to? 
5,Jeff,"Answer: Jeff

Context: The author of the “Empfindsame Reise”",Who gave the apple? 
6,Bill,"Context:

""I'll give you the apple,"" said Fred, and he",Who received the apple? 
7,apple,,What did Bill give to Fred? 
8,apple,,What did Bill give to Fred? 
9,Fred,the,Who received the apple? 
10,Mary,,Who received the milk? 
11,milk,,What did Mary give to Bill? 
12,Bill,,Who received the milk? 
13,Bill,,Who did Mary give the milk to? 
14,milk,,What did Mary give to Bill? 
15,Jeff,,Who received the football? 
16,Fred,"to the
was to the




was the
and her.",Who gave the football to Jeff? 
17,football,"and the, and the, and the, and the",What did Fred give to Jeff? 
18,Jeff,"and



and",Who received the football? 
19,Mary,,Who gave the milk? 
20,milk,their the,What did Jeff give to Mary? 
21,Mary,"to the
to the
to the
to the
to the
to the
to the",Who gave the milk to Jeff? 
22,Mary,"and
and
and
and
and
and
and
and",Who gave the milk to Jeff? 
23,Bill,,Who gave the apple to Jeff? 
24,Jeff,,Who gave the apple? 
25,apple,,What did Jeff give to Fred? 
26,Fred,"the
the
the
the
the
the
to the
the
the
to",Who received the apple? 
27,Jeff,"the
their the
their.

their.
their.
the",Who received the apple? 
28,Jeff,"and,",Who gave the apple? 
29,Fred,"and, and


and, and

and, and",Who did Jeff give the apple to? 
30,Mary,"to the
to the
to the
to",Who gave the milk? 
31,Bill,,Who gave the milk? 
32,Bill,,Who gave the milk to Mary? 
33,milk,,What did Bill give to Mary? 
34,apple,,What did Mary give to Fred? 
35,Jeff,"and the

and the

and
and
and",Who did Fred give the milk to? 
36,Jeff,Label: Jeff,Who did Fred give the milk to? 
37,milk,"to the

to the
to the


to the",What did Jeff give to Mary? 
38,milk,,What did Jeff give to Mary? 
39,Fred,,Who gave the apple? 
40,Mary,,Who gave the milk? 
41,milk,"Label: a basket

Question: What is the name of the person who is a",What did Mary give to Fred? 
42,Jeff,,Who gave the milk? 
43,Fred,,Who received the milk? 
44,Mary,"the


theiris to the
theiris to the",Who gave the milk? 
45,Bill,Label: Bill,Who did Mary give the milk to? 
46,milk,,What did Mary give to Bill? 
47,Mary,,Who gave the milk? 
48,Mary,,Who did Bill give the milk to? 
49,Bill,"and the, and the, and the, and the
and",Who gave the milk to Mary? 
50,Mary,,Who gave the apple to Fred? 
51,Fred,,Who gave the apple to Mary? 
52,apple,,What did Fred give to Mary? 
53,apple,,What did Mary give to Jeff? 
54,apple,,What did Mary give to Jeff? 
55,Fred,,Who received the football? 
56,football,"of the, and the, and the, and the, and the, and the,",What did Bill give to Fred? 
57,Bill,,Who gave the apple? 
58,Bill,,Who did Mary give the apple to? 
59,Jeff,"Context: Bill journeyed to the hallway.

Answer: Fred",Who did Bill give the apple to? 
60,Jeff,"and the

and the
and the
and the",Who did Bill give the apple to? 
61,Bill,"10, and the 10, and 10, and 111",Who gave the apple to Jeff? 
62,Jeff,,Who gave the apple to Bill? 
63,Bill,"the
the.
the.
to the
to the

to the",Who received the apple? 
64,Mary,"and, and
and, and
and, and
and, and his, and his",Who gave the milk? 
65,Mary,the,Who gave the apple to Bill? 
66,Bill,"Label: Bill

Question: What is the name of the man who is the lawyer",Who did Mary give the apple to? 
67,Mary,"Label: Mary

Context: The girl had been in a half-insensible",Who did Bill give the apple to? 
68,apple,"had been to him to the

had been",What did Bill give to Mary? 
69,Mary,,Who did Bill give the apple to? 
70,apple,"the
the
to the
to the

to the",What did Fred give to Jeff? 
71,Jeff,and the,Who gave the football? 
72,Jeff,"the















to the",Who gave the football? 
73,apple,"and, and his, and the
and, and his, and the
and, and",What did Fred give to Bill? 
74,apple,,What did Fred give to Bill? 
75,Fred,"Answer: Jack

Question: Who is the little girl?

Answer: Ruby",Who gave the football? 
76,Fred,,Who gave the football? 
77,Mary,,Who received the football? 
78,Mary,"Context: 

Answer: Jeff journeyed to the office. The whole population,",Who gave the football? 
79,football,"and the South.
and the South.
and the South.
and the South.",What did Mary give to Fred? 
80,milk,"""I was the
""I was the
"" and
"" and
""I was",What did Fred give to Jeff? 
81,milk,,What did Fred give to Jeff? 
82,Fred,"""I'm, and the



""
""I",Who did Jeff give the milk to? 
83,milk,"thor
thor",What did Jeff give to Fred? 
84,Jeff,,Who gave the milk to Fred? 
85,Fred,,Who did Mary give the apple to? 
86,Fred,,Who gave the apple to Mary? 
87,Mary,the,Who gave the apple? 
88,Jeff,,Who did Mary give the apple to? 
89,Jeff,,Who received the football? 
90,football,,What did Mary give to Jeff? 
91,Mary,"the
to the
to the
to the
to the
to the
to the",Who received the football? 
92,Mary,Label: Johnnie,Who gave the football? 
93,Jeff,Answer: Jeff,Who did Mary give the football to? 
94,Bill,"and the    and the    and the    and the    and the
    and the",Who did Fred give the apple to? 
95,Jeff,,Who did Mary give the apple to? 
96,Mary,,Who gave the apple to Jeff? 
97,apple,,What did Jeff give to Fred? 
98,Fred,,Who did Jeff give the apple to? 
99,milk,,What did Bill give to Mary? 
100,Bill,,Who did Mary give the apple to? 
101,Bill,,Who received the apple? 
102,Fred,,Who gave the apple? 
103,Bill,,Who gave the apple? 
104,apple,,What did Mary give to Bill? 
105,Jeff,,Who received the milk? 
106,Mary,,Who gave the milk? 
107,Jeff,,Who did Mary give the milk to? 
108,football,"to the
to the
to the
to the
to the
to the
to",What did Bill give to Mary? 
109,Mary,,Who gave the football? 
110,apple,Label: an apple,What did Jeff give to Mary? 
111,apple,,What did Jeff give to Mary? 
112,Mary,,Who gave the apple? 
113,Mary,,Who gave the apple? 
114,Mary,"s, and the


s, and the",Who received the apple? 
115,Bill,,Who gave the milk? 
116,milk,"Answer: milk

Question: What is the name of the poison which is in to",What did Mary give to Bill? 
117,Bill,"Question:

Context:
Question:
Context:
Question:",Who did Mary give the milk to? 
118,milk,,What did Bill give to Mary? 
119,Mary,,Who did Bill give the milk to? 
120,milk,,What did Mary give to Bill? 
121,Mary,"Options:
- Bill
- Fred
- Mary
- the girl

Output",Who gave the milk? 
122,Mary,,Who gave the milk? 
123,Jeff,,Who did Bill give the football to? 
124,Bill,,Who gave the football to Jeff? 
125,Jeff,"and the
and the
and the
and the
and the
and the
and",Who received the football? 
126,Jeff,"Options:
- Jeff
- Fred
- Bill
- Jeff and Bill
-",Who gave the football to Bill? 
127,football,"and the
and the
and the
and the
and the",What did Jeff give to Bill? 
128,football,,What did Jeff give to Bill? 
129,apple,,What did Fred give to Mary? 
130,Bill,"to the
to the
to the
to the
to the
their the
and",Who received the apple? 
131,apple,,What did Mary give to Bill? 
132,apple,,What did Mary give to Bill? 
133,apple,,What did Jeff give to Mary? 
134,Fred,the.,Who gave the apple? 
135,football,,What did Fred give to Jeff? 
136,football,,What did Fred give to Jeff? 
137,Jeff,,Who gave the football? 
138,Fred,,Who did Jeff give the football to? 
139,football,"the
the",What did Fred give to Mary? 
140,football,"the
the",What did Jeff give to Mary? 
141,Mary,,Who received the football? 
142,football,,What did Mary give to Jeff? 
143,Jeff,,Who gave the football? 
144,Bill,"""I's, and
""I's, and
""I's,",Who received the apple? 
145,Fred,,Who received the apple? 
146,Fred,,Who received the apple? 
147,Mary,,Who did Bill give the football to? 
148,Bill,"--and I's, and I's, and I's, and I's",Who gave the football to Mary? 
149,Fred,,Who received the football? 
150,Bill,,Who received the apple? 
151,Jeff,"and the




and the

and the

and the
and",Who gave the apple to Bill? 
152,Bill,,Who received the apple? 
153,Bill,,Who gave the apple to Jeff? 
154,apple,,What did Bill give to Jeff? 
155,football,,What did Mary give to Bill? 
156,football,"I had
I had you, but I had

I had to you, but I",What did Mary give to Bill? 
157,Mary,,Who did Bill give the football to? 
158,football,,What did Bill give to Mary? 
159,Bill,"to the
to the

to the",Who received the apple? 
160,Bill,,Who did Fred give the apple to? 
161,apple,,What did Fred give to Bill? 
162,apple,,What did Fred give to Bill? 
163,Fred,"Context: 'I'll give you a shilling for it,' said Crass,",Who gave the apple? 
164,Jeff,had been a,Who received the apple? 
165,Jeff,,Who received the apple? 
166,Jeff,"""ter'saw the
""ter'saw the
""ter's the",Who received the apple? 
167,Jeff,,Who received the apple? 
168,apple,,What did Mary give to Jeff? 
169,Bill,,Who gave the milk to Fred? 
170,football,,What did Mary give to Bill? 
171,Bill,,Who did Mary give the football to? 
172,football,,What did Bill give to Mary? 
173,football,,What did Bill give to Mary? 
174,Mary,"1, and1, and1, and1, and1, and, and, and",Who did Bill give the football to? 
175,football,,What did Jeff give to Bill? 
176,football,Answer: football,What did Bill give to Mary? 
177,Mary,,Who received the football? 
178,Bill,"Answer: Dan

Question: Dan
Context: Dan's disguise.",Who gave the football? 
179,football,,What did Bill give to Fred? 
180,Fred,,Who gave the milk to Jeff? 
181,milk,,What did Jeff give to Mary? 
182,Mary,,Who received the milk? 
183,Mary,,Who gave the milk? 
184,Fred,"Answer: Mary

Output: Fred

<prompter> What are the",Who received the milk? 
185,football,"Answer: the football

Context: Mary went back to the bedroom. Bill took",What did Mary give to Bill? 
186,football,,What did Mary give to Bill? 
187,football,,What did Mary give to Bill? 
188,Bill,,Who gave the football? 
189,football,,What did Bill give to Mary? 
190,Fred,,Who gave the football? 
191,Fred,"Answer: Fred

Question: Who was the foreman of the Pioneer and",Who gave the football to Jeff? 
192,football,,What did Fred give to Jeff? 
193,apple,,What did Bill give to Fred? 
194,Bill,,Who gave the apple to Fred? 
195,milk,,What did Mary give to Bill? 
196,Mary,,Who gave the milk? 
197,Bill,,Who gave the milk? 
198,milk,,What did Bill give to Mary? 
199,Mary,,Who gave the milk? 
200,milk,,What did Jeff give to Bill? 
201,milk,,What did Jeff give to Bill? 
202,milk,,What did Jeff give to Bill? 
