,target,output,question
0,bedroom,"Label: hallway

Question: What is the bathroom east of?",What is the bathroom east of?
1,bedroom,"Context: ""I have been thinking,"" said the Major, ""that I would go to",What is west of the kitchen?
2,bathroom,"Label: hallway


Question: What is north of the bathroom?",What is north of the garden?
3,bedroom,"Label: bedroom


Question: What is the name of the person who is",What is south of the kitchen?
4,bedroom,"Answer: the bedroom

Question: What is the name of the man who is",What is east of the kitchen?
5,garden,Label: garden,What is the bathroom west of?
6,kitchen,"Context: ""The Minstrel came once more to view
    The eastern ridge",What is east of the bedroom?
7,bathroom,"Context: The garden is north of the bedroom. ""Not too many, old man",What is the garden south of?
8,kitchen,Context: Patience had been a model of behavior all the evening. Mother would be,What is south of the office?
9,office,"Context: The office is east of the hallway. ""I'll take it back",What is east of the hallway?
10,garden,"Context: ""The same leaves, the same animals, the same arrangement, are used by",What is north of the office?
11,garden,"Label: the office

<context>
One might have put this man under a",What is south of the kitchen?
12,bathroom,"Context: ""The voice of history and the practice of historians has been to dwell upon",What is east of the kitchen?
13,garden,Label: garden,What is west of the kitchen?
14,garden,Label: office,What is north of the bedroom?
15,garden,"Context: The garden is east of the hallway. ""I'll take the child",What is east of the hallway?
16,hallway,"Answer: the hallway


Question: What is west of the bathroom?",What is east of the office?
17,office,Context: The office is south of the bathroom. He came to with a sense of,What is south of the bathroom?
18,garden,"Label: garden

Question: What is the garden south of?

Label:",What is the bedroom north of?
19,garden,Context: The bedroom is west of the kitchen. The bedroom is west of the,What is the kitchen west of?
20,garden,"Context: The old gentleman was sitting in his library, with his head
resting on",What is the office east of?
21,garden,Answer: the garden,What is the bathroom south of?
22,bathroom,"Context: ""I don't see but what I shall have
to interview Miss Mag",What is north of the bedroom?
23,bathroom,Label: bathroom,What is the bedroom south of?
24,hallway,"Context: The Minstrel's hand he kindly press'd,--
""Oh",What is the bedroom west of?
25,office,Label: The office.,What is east of the bathroom?
26,office,"Output: the hallway


Dr. Inglis was not long in deciding",What is north of the bedroom?
27,hallway,"Answer: The hallway




CHAPTER XII

THE R",What is west of the bathroom?
28,garden,Context: The office is north of the bathroom. She has the most absolute confidence in,What is the bathroom north of?
29,garden,"Options:
- a garden
- a train
- a room
- a house",What is north of the office?
30,bedroom,"Label: the bedroom




_A Selection from the Catalogue of_",What is east of the kitchen?
31,kitchen,"Context: The boy was a stranger to Frank, but he was a handsome, well",What is the bathroom east of?
32,bathroom,"Label: bedroom




CHAPTER XXVII. ""I",What is north of the garden?
33,kitchen,"Context: The hallway is west of the bedroom.

Output: the hall",What is the bedroom west of?
34,bedroom,"Label: The hallway




CHAPTER XX. The boys had",What is the kitchen south of?
35,garden,Context: The house is west of the bathroom. The bathroom is east of the,What is the bathroom east of?
36,office,Context: Fred's first thought was for the young Confederate officer whom he saw,What is south of the hallway?
37,bedroom,Label: bedroom,What is north of the bathroom?
38,bedroom,Label: office,What is the bathroom east of?
39,office,"Options:

- the office

- the bedroom

- the kitchen",What is north of the bedroom?
40,bathroom,"Context: The hallway is south of the bathroom. ""No; an awkward",What is south of the kitchen?
41,bedroom,"Context: ""I have been thinking,"" said I, ""that I would like to see",What is west of the office?
42,kitchen,"Context: ""I have been thinking,"" said I, ""that I would like to see",What is the garden south of?
43,garden,"Label: garden


Question: What is the name of the person who is left",What is south of the bedroom?
44,garden,Label: hallway,What is the office south of?
45,hallway,"Context: The Duke of Monmouth was seated in his private room, and was",What is the office east of?
46,garden,"Context: 'The garden is south of the office. On the whole, though he bore",What is south of the office?
47,garden,"Options:
- a bathroom
- a bathroom
- a bathroom",What is west of the bedroom?
48,garden,"Label: the Bidwells




CHAPTER XVII.--THE",What is east of the hallway?
49,garden,"Answer: the office




                                GREECE. Historical notice—",What is the office south of?
50,bedroom,Context: The hallway is north of the garden. (In that case its light may,What is the hallway north of?
51,garden,"Options:
- the garden
 - the vestibule
 - the church
 -",What is north of the bathroom?
52,hallway,"Context: ""I am sixteen years and eight months old to-day,"" Elean",What is the bedroom north of?
53,bathroom,"Options:
- bathroom
- bathroom
- bathroom
- bathroom",What is east of the garden?
54,bathroom,"Context: ""I am very glad,"" faltered Mrs. ""You don't look",What is west of the bedroom?
55,garden,"Context: The armourer, indeed, while he heard the lips that were dearest",What is east of the hallway?
56,hallway,"Answer: the hallway

Question: What is the bedroom east of?",What is the bedroom east of?
57,kitchen,"Label: garden


The smith, who was a man of few words,",What is west of the hallway?
58,hallway,Label: hallway,What is south of the bedroom?
59,kitchen,Context: The garden is north of the house. The garden is south of the house.,What is the garden north of?
60,hallway,"Answer: the hallway.

Question: What is the bedroom south of?",What is the bedroom north of?
61,bedroom,Context: I was told recently of a new tapeworm graft that makes the,What is south of the hallway?
62,kitchen,"Context: The hallway is north of the garden.

Answer: the garden",What is the hallway north of?
63,hallway,"Label: hallway

Question: What is west of the hallway?",What is west of the bedroom?
64,bedroom,"Label: bedroom

Question: What is the name of the instrument that is shown",What is east of the garden?
65,office,Context: The Indians of the Orinoco had a curious contrivance of this kind,What is the bedroom north of?
66,bathroom,"Context: The hallway is north of the bedroom. The first method was, of",What is the bedroom north of?
67,office,"Context: The little girl is standing at the window, looking out. There is no change",What is the garden south of?
68,kitchen,Context: The garden is west of the bathroom. Thorne’s presence Ruby never,What is the bathroom west of?
69,garden,"Answer: the bathroom

Question: What is the name of the person who is",What is the hallway east of?
70,bathroom,Label: bathroom,What is south of the bedroom?
71,kitchen,"Label: the garden


Question: What is the name of the man who is",What is the garden south of?
72,garden,Answer: the garden,What is the bedroom south of?
73,bathroom,"Context: ""I'll not tell, or make it uncomfortable for you",What is north of the office?
74,bathroom,Context: The hallway is north of the office. I'm to take him across,What is the hallway north of?
75,bedroom,"Context: The garden is south of the bedroom. he added, appealing to C",What is south of the hallway?
76,bedroom,"Context: ""Well!"" The bedroom is west of the hallway. said the editor",What is the hallway east of?
77,bathroom,"Context: The office is north of the garden.

Answer: garden

Question",What is north of the office?
78,kitchen,Answer: bathroom,What is east of the garden?
79,hallway,"Answer: the hallway



Question: What is the hallway south of",What is the kitchen south of?
80,garden,"Output: the garden




CHAPTER XXXV.--THE MIN",What is west of the office?
81,office,"Label: the office




  [Illustration: From col. Copyright",What is the bedroom west of?
82,kitchen,Label: The bathroom,What is the hallway south of?
83,garden,"Context: The Church has already reduced Spain to a guitar, Italy to a hand-organ",What is the office west of?
84,bathroom,"Label: bathroom




320. The Bible

The",What is north of the hallway?
85,office,"Context: ""The office is west of the garden. It was very easy to tell you",What is west of the garden?
86,office,Context: The major was a very handsome and very powerful potentate. He had,What is west of the garden?
87,garden,Context: The Boer homestead is as unpretentious as its owner.,What is east of the bathroom?
88,bathroom,Context: The office is north of the bathroom. Nowhere in the world is the,What is north of the office?
89,kitchen,Context: The hallway is west of the bedroom. The bedroom is east of,What is the bedroom west of?
90,office,Context: The office is north of the bathroom. He can condense a chapter,What is the bathroom south of?
91,office,"Context: The palms and bamboos of Durban, the Zulu polic",What is east of the bedroom?
92,bedroom,Context: The covert meaning was seized with lightning rapidity by Courtland. Spring,What is south of the office?
93,bathroom,"Context: The garden was situated in the centre of the city, and was
surr",What is the garden west of?
94,garden,"Label: the garden




[Decoration]


XII",What is the bedroom west of?
95,hallway,"Options:
- the hallway
- the reception room
- the stairs",What is north of the garden?
96,bedroom,"Context: The fact is, I find it difficult to give proper attention to this business while",What is the kitchen west of?
97,kitchen,Label: The kitchen,What is west of the bedroom?
98,bathroom,Context: The office is south of the bathroom. This determination of Captain Flint,What is the kitchen north of?
99,garden,"Context: The office was in the centre of the building, and the entrance to it was",What is the office north of?
100,bedroom,"Context: The hallway is a long narrow passageway that runs through the
middle of",What is east of the hallway?
101,kitchen,Context: The kitchen is south of the hallway. There is only one question I wish,What is south of the hallway?
102,bedroom,Context: The office is west of the bathroom. The office is west of the bath,What is the office west of?
103,bathroom,Context: The bathroom is north of the garden. The bathroom is south of the,What is the kitchen north of?
104,hallway,Context: The hallway is west of the bedroom. Where should the night-d,What is west of the bedroom?
105,bedroom,Label: garden,What is west of the kitchen?
106,office,"Label: the hallway

<context>
Althea was too young as",What is the kitchen south of?
107,bathroom,"Context: ""The bathroom is west of the garden,"" said Aggie. """,What is west of the garden?
108,bedroom,"Context: ""Well,"" continued Alfred at the 'phone, ""that woman has the wrong",What is the bathroom south of?
109,bathroom,"Context: The kitchen is east of the garden. It was not an elegant, or even",What is the kitchen west of?
110,garden,Context: The hallway is east of the bathroom. The hallway is east of,What is the hallway west of?
111,hallway,Context: The kitchen is north of the bathroom. The consulting engineers of almost,What is the kitchen south of?
112,office,Context: The office is south of the bathroom. I had twice before been at Port,What is south of the bathroom?
113,hallway,"Answer: the office


Question: What is the office east of?",What is the office west of?
114,bedroom,"Context: The house is a large one, and the rooms are large and airy.",What is the kitchen north of?
115,office,Context: The house was built in 1850 by the architect John L.,What is the garden east of?
116,bedroom,"Context: Aunt Maggie don't have
nothin' much, y",What is the hallway south of?
117,bedroom,"Options:
- the hallway
- the hall
- the bedroom
-",What is the garden west of?
118,hallway,Label: The hallway is north of the office.,What is north of the office?
119,office,"Label: the office




                              CHAPTER XIV. “I’m",What is west of the hallway?
120,bedroom,Context: The boys had been in the apartment for a little more than an hour when,What is the bathroom north of?
121,kitchen,"Answer: the kitchen

Question: What is the hallway north of?",What is the hallway north of?
122,office,"Context: The site anciently called Tuilet, was perhaps also the Volubilis",What is east of the bathroom?
123,bathroom,"Label: bathroom

<context>
One morning shortly after starting, we came",What is north of the hallway?
124,bathroom,"Label: the bathroom

<context>

Answer: The bedroom is",What is the bedroom north of?
125,kitchen,"Context: The kitchen is west of the garden. ""You seem to be very popular around",What is west of the garden?
126,bathroom,"Options:
- a bathroom
 - a cellar
 - a house
 -",What is north of the kitchen?
127,hallway,"Context: The house was built in the old style, and had a large porch in",What is the bedroom east of?
128,garden,"Context: The mother had been long awake, without looking up; but now when she",What is the bedroom south of?
129,hallway,"Context: The hallway is east of the bathroom. The mother was sitting
there",What is east of the bathroom?
130,garden,"Context: The Clergyman had been away from home for a week, and when",What is the bedroom east of?
131,kitchen,Label: bedroom,What is south of the bathroom?
