,target,output,question
0,hallway,"Mary got the milk there.

Answer: The milk is in",Where is the milk? 
1,hallway,The football is in the first location.,Where is the football? 
2,hallway,"The football is not mentioned in the context after John got it. Therefore,",Where is the football? 
3,hallway,The football is in the kitchen. (John went to the kitchen.),Where is the football? 
4,garden,"Mary travelled to the hallway. Therefore, the milk is in the hallway",Where is the milk? 
5,garden,The milk is in the garden. (Sandra went to the garden and,Where is the milk? 
6,bedroom,The text does not provide information about the location of the football.,Where is the football? 
7,bedroom,The milk is there. (Note: The text does not specify a location,Where is the milk? 
8,kitchen,The football is in the location where Daniel grabbed it.,Where is the football? 
9,kitchen,"Daniel dropped the football in the location where he was at the time, but",Where is the football? 
10,bedroom,The football is in Morocco.,Where is the football? 
11,hallway,John left the football in the hallway.,Where is the football? 
12,garden,The milk is in the location where Daniel dropped it.,Where is the milk? 
13,garden,"Daniel dropped the milk in the location where he was before he dropped it,",Where is the milk? 
14,bathroom,"Mary dropped the apple in the context of the text. Therefore, the apple",Where is the apple? 
15,garden,"Mary dropped the milk in the location where she was at the time, but",Where is the milk? 
16,garden,"Mary dropped the milk in the garden.

Answer: The milk",Where is the milk? 
17,garden,"Mary dropped the milk in the garden.

Answer: The milk",Where is the milk? 
18,kitchen,Daniel discarded the apple there. (Answer: The apple is in,Where is the apple? 
19,kitchen,Daniel discarded the apple there. (Answer: The apple is in,Where is the apple? 
20,bedroom,Mary left the apple in the bedroom.,Where is the apple? 
21,bedroom,Mary took the apple there. (The location is not explicitly stated in the,Where is the apple? 
22,bathroom,The football is in the hallway.,Where is the football? 
23,bathroom,"The football is discarded there. (It is not clear where ""there",Where is the football? 
24,bedroom,"John got the milk in the location where the text states ""John got the",Where is the milk? 
25,kitchen,The milk is in the location where John grabbed it.,Where is the milk? 
26,kitchen,"The milk is in one of the locations mentioned in the context, but it",Where is the milk? 
27,bathroom,The apple is in the location where Daniel dropped it.,Where is the apple? 
28,bathroom,The apple is at Resaca.,Where is the apple? 
29,kitchen,The milk is in the kitchen.,Where is the milk? 
30,garden,"Daniel dropped the apple in the context provided, but there is no information given",Where is the apple? 
31,garden,"Daniel dropped the apple in the text, but there is no information about where",Where is the apple? 
32,kitchen,"Mary went back to the kitchen.

Answer: The football is",Where is the football? 
33,kitchen,The apple is in the kitchen. (Sandra put it there.),Where is the apple? 
34,kitchen,The apple is in the kitchen. (Sandra got the apple there.),Where is the apple? 
35,office,"Sandra got the milk there.

Answer: The milk is",Where is the milk? 
36,kitchen,"The football is in the text, but there is no information given about where",Where is the football? 
37,kitchen,The football is in the kitchen.,Where is the football? 
38,kitchen,"The football is mentioned several times in the context, but it is not clear",Where is the football? 
39,bedroom,Sandra got the milk at the ancient cemetery of the Madeleine,Where is the milk? 
40,bedroom,The milk is in the context. It is mentioned several times but there is,Where is the milk? 
41,office,"The milk is in the bedroom.

Answer: The milk is",Where is the milk? 
42,office,"John got the milk there.

Answer: The milk is in",Where is the milk? 
43,office,"John got the milk there.

Answer: The milk is in",Where is the milk? 
44,kitchen,The apple is in the kitchen.,Where is the apple? 
45,bedroom,"Mary picked up the milk there. Therefore, the milk is in the place",Where is the milk? 
46,office,Sandra moved to the office.,Where is the football? 
47,bathroom,The football is in the office.,Where is the football? 
48,bathroom,The football is in the office. (Sandra moved to the office before,Where is the football? 
49,bedroom,Mary discarded the milk. (There is no location specified for this action,Where is the milk? 
50,bathroom,The milk is at Northampton.,Where is the milk? 
51,hallway,"John grabbed the apple there. [Based on the context provided, the apple",Where is the apple? 
52,kitchen,The football is in the kitchen.,Where is the football? 
53,kitchen,The football is in the kitchen.,Where is the football? 
54,kitchen,The football is at Castel d'Asso.,Where is the football? 
55,bathroom,The apple is in the bathroom.,Where is the apple? 
56,bathroom,"The milk is in one of the locations mentioned in the text, but there",Where is the milk? 
57,kitchen,The milk is in the kitchen. (John took the milk there.),Where is the milk? 
58,kitchen,The milk is in the bathroom. (John picked it up there),Where is the milk? 
59,bedroom,The apple is in the bathroom. (John left it there.),Where is the apple? 
60,garden,"The milk is not mentioned in the context provided. Therefore, it is impossible",Where is the milk? 
61,garden,The milk is not mentioned in the context of the Sacrament of Bapt,Where is the milk? 
62,kitchen,The football is not mentioned in the context.,Where is the football? 
63,kitchen,"John dropped the football there.

Answer: The football is there",Where is the football? 
64,kitchen,John dropped the football in the first location.,Where is the football? 
65,kitchen,The text does not provide any information about a football or its location.,Where is the football? 
66,kitchen,"Daniel discarded the football.

Answer: The football is where",Where is the football? 
67,bedroom,"Daniel discarded the milk there. (In the context, ""there""",Where is the milk? 
68,bedroom,"Daniel discarded the milk there. (In the context, ""there""",Where is the milk? 
69,bedroom,Daniel discarded the football.,Where is the football? 
70,garden,"Daniel dropped the apple.

Answer: The apple is in the",Where is the apple? 
71,garden,The apple is in the bedroom.,Where is the apple? 
72,bathroom,The apple is in the bathroom.,Where is the apple? 
73,bathroom,"The apple is in the second location, the office. (Sandra trav",Where is the apple? 
74,bathroom,The apple is in the kitchen. (John went back to the kitchen after,Where is the apple? 
75,office,"The apple is not mentioned in the context provided. Therefore, it is impossible",Where is the apple? 
76,hallway,"Mary moved to the hallway. Therefore, the milk is in the hallway.",Where is the milk? 
77,hallway,Mary moved to the hallway. The milk is in the hallway.,Where is the milk? 
78,hallway,The milk is in the hallway.,Where is the milk? 
79,hallway,"Mary took the milk there.

Answer: The milk is in",Where is the milk? 
80,bathroom,The football is in the garden.,Where is the football? 
81,bathroom,The football is at the location where John got it.,Where is the football? 
82,kitchen,The football is in the kitchen.,Where is the football? 
83,kitchen,John moved to the hallway. John got the football there. Answer: The,Where is the football? 
84,kitchen,The football is in the kitchen.,Where is the football? 
85,bathroom,The milk is with Aggie.,Where is the milk? 
86,kitchen,The apple is in the kitchen.,Where is the apple? 
87,bathroom,"John went to the hallway. John dropped the milk there.

An",Where is the milk? 
88,bedroom,The football is there. (Answer based on the fact that Sandra,Where is the football? 
89,kitchen,Mary had the apple in the kitchen.,Where is the apple? 
90,kitchen,Mary picked up the milk there. (The location is not explicitly stated in,Where is the milk? 
91,kitchen,"Mary dropped the milk in the kitchen. Therefore, the milk is in the",Where is the milk? 
92,kitchen,Mary dropped the milk in the kitchen.,Where is the milk? 
93,kitchen,"Mary dropped the milk there.
Therefore, the milk is in the",Where is the milk? 
94,kitchen,Mary dropped the milk in the kitchen.,Where is the milk? 
95,bathroom,The football is in the place where John got it.,Where is the football? 
96,bathroom,"John moved to the bathroom.
Answer: The football is in the",Where is the football? 
97,bathroom,John journeyed to the bedroom.,Where is the football? 
98,bathroom,John got the football in the bedroom.,Where is the football? 
99,hallway,"John discarded the milk. Therefore, the milk is not in any location",Where is the milk? 
100,office,The milk is in the kitchen. (Based on the last fact given that,Where is the milk? 
101,office,The text does not provide information about the location of the milk.,Where is the milk? 
102,kitchen,The milk is in the office.,Where is the milk? 
103,kitchen,"The milk is in one of the locations mentioned in the text, but there",Where is the milk? 
104,bedroom,The football is in the location where John left it.,Where is the football? 
