,target,output,question
0,office,"The apple was before the bathroom, but the context does not provide information on",Where was the apple before the bathroom? 
1,office,The apple was before the hallway with Daniel.,Where was the apple before the hallway? 
2,office,John left the apple there before entering the hallway.,Where was the apple before the hallway? 
3,bathroom,The football was before the hallway before Daniel journeyed to the garden.,Where was the football before the garden? 
4,bathroom,The football was before the garden when the men were preparing food in an empty,Where was the football before the garden? 
5,garden,The apple was with Sandra before he went to the bathroom.,Where was the apple before the bathroom? 
6,kitchen,The milk was left there by Daniel before he went to the office.,Where was the milk before the office? 
7,kitchen,The apple was before the office when Mary journeyed to the office.,Where was the apple before the office? 
8,kitchen,The apple was before the office before Sandra took it.,Where was the apple before the office? 
9,bedroom,The apple was before the office when Mary picked it up.,Where was the apple before the office? 
10,garden,Daniel discarded the apple in the bedroom.,Where was the apple before the bedroom? 
11,garden,The apple was before the office before the bedroom.,Where was the apple before the bedroom? 
12,garden,The milk was before the bathroom when the context was last mentioned.,Where was the milk before the bathroom? 
13,garden,The milk was on the table before the bathroom.,Where was the milk before the bathroom? 
14,garden,"The milk was before the football in the text. However, the context suggests",Where was the milk before the bathroom? 
15,kitchen,The football was with Sandra before the garden.,Where was the football before the garden? 
16,kitchen,The football was with Sandra before she went to the office.,Where was the football before the garden? 
17,garden,The milk was with Sandra before she went to the bedroom.,Where was the milk before the bedroom? 
18,garden,The milk was before the office before Sandra put it down there.,Where was the milk before the bedroom? 
19,bedroom,The football was in the office before the bathroom.,Where was the football before the bathroom? 
20,garden,The football was before the garden before Sandra journeyed to the hallway.,Where was the football before the hallway? 
21,garden,The football was with Mary before she went to the office.,Where was the football before the office? 
22,hallway,The context does not provide information on where the football was before the garden.,Where was the football before the garden? 
23,office,"The milk was before the kitchen in a public house called ""Lady St",Where was the milk before the kitchen? 
24,kitchen,The milk was before the kitchen before Sarah went to the bedroom.,Where was the milk before the bedroom? 
25,bathroom,The football was with Sandra before the bedroom.,Where was the football before the bedroom? 
26,office,The football was before the office before it was moved to the bedroom.,Where was the football before the bedroom? 
27,garden,The football was before the office when Sandra dropped it there.,Where was the football before the office? 
28,garden,The football was before the office when Sandra dropped it there.,Where was the football before the office? 
29,garden,The apple was before the office when Daniel left it there.,Where was the apple before the office? 
30,bathroom,Daniel left the apple in the hallway before going to the office.,Where was the apple before the hallway? 
31,office,The apple was before the kitchen at Rutland Village.,Where was the apple before the kitchen? 
32,office,The apple was before the office before Sandra moved it to the kitchen.,Where was the apple before the kitchen? 
33,hallway,Daniel dropped the milk before going to the bedroom.,Where was the milk before the bedroom? 
34,bedroom,Daniel put down the milk before going to the hallway.,Where was the milk before the garden? 
35,hallway,"Sandra put down the apple there, implying that it was in the",Where was the apple before the bathroom? 
36,hallway,"The football was before the kitchen, specifically in the passage leading to it.",Where was the football before the kitchen? 
37,bathroom,The apple was with Sandra before she went to the kitchen.,Where was the apple before the kitchen? 
38,garden,The apple was with Sandra before she went to the bathroom.,Where was the apple before the bathroom? 
39,garden,The apple was with Sandra before she went to the bathroom.,Where was the apple before the bathroom? 
40,garden,The football was before the hallway when Daniel left it there.,Where was the football before the hallway? 
41,garden,"The football was before the hallway, but the exact location is not specified in",Where was the football before the hallway? 
42,garden,The milk was discarded by Sandra there before entering the hallway.,Where was the milk before the hallway? 
43,hallway,The milk was before the bathroom before Daniel took it there.,Where was the milk before the bathroom? 
44,bathroom,The football was before the hallway when John discarded it there.,Where was the football before the hallway? 
45,bedroom,The apple was with John before he went to the bathroom.,Where was the apple before the bathroom? 
46,bedroom,The apple was before the milk in the kitchen before John went to the bathroom,Where was the apple before the bathroom? 
47,bedroom,The apple was before the bedroom before Mary moved to the garden.,Where was the apple before the bathroom? 
48,bedroom,The apple was in John's hand before he went to the bathroom.,Where was the apple before the bathroom? 
49,bedroom,The milk was in John's hand before he went to the hallway.,Where was the milk before the hallway? 
50,kitchen,The apple was with Sandra before she went to the garden.,Where was the apple before the garden? 
51,garden,"The apple was before the bedroom, but Sandra picked it up.",Where was the apple before the bedroom? 
52,garden,The football was in the hallway before the kitchen.,Where was the football before the kitchen? 
53,bathroom,The apple was before the kitchen before it was taken to the bedroom.,Where was the apple before the bedroom? 
54,bathroom,The apple was discarded there before the bedroom.,Where was the apple before the bedroom? 
55,office,The football was before the door of the Royal Hotel.,Where was the football before the hallway? 
56,kitchen,The apple was with Mary before she went to the office.,Where was the apple before the office? 
57,office,"The football was before the garden in the context of the text. However,",Where was the football before the garden? 
