,target,output,question
0,bedroom,The hallway is east of the bathroom.,What is the bathroom east of?
1,bedroom,"The bedroom is west of the kitchen, according to the context provided. However",What is west of the kitchen?
2,bathroom,The bathroom is north of the garden.,What is north of the garden?
3,bedroom,"The bedroom is south of the kitchen, according to the context provided. However",What is south of the kitchen?
4,bedroom,The bedroom is east of the kitchen.,What is east of the kitchen?
5,garden,The bathroom is west of the hallway.,What is the bathroom west of?
6,kitchen,The kitchen is east of the bedroom.,What is east of the bedroom?
7,bathroom,The bedroom is north of the garden.,What is the garden south of?
8,kitchen,The kitchen is south of the office.,What is south of the office?
9,office,"According to the context provided, the hallway is east of the garden. Therefore",What is east of the hallway?
10,garden,"The garden is north of the office, according to Tacitus'",What is north of the office?
11,garden,The garden is south of the kitchen.,What is south of the kitchen?
12,bathroom,"The bathroom is east of the kitchen, according to the text.",What is east of the kitchen?
13,garden,The garden is west of the kitchen.,What is west of the kitchen?
14,garden,The text does not explicitly state that the garden is north of the bedroom.,What is north of the bedroom?
15,garden,"The text mentions that the garden is east of the hallway. Therefore,",What is east of the hallway?
16,hallway,The hallway is east of the office.,What is east of the office?
17,office,The office is south of the bathroom.,What is south of the bathroom?
18,garden,"The kitchen is north of the bedroom, according to the context provided.",What is the bedroom north of?
19,garden,The bedroom is west of the kitchen.,What is the kitchen west of?
20,garden,The hallway is east of the office.,What is the office east of?
21,garden,The kitchen is south of the bathroom.,What is the bathroom south of?
22,bathroom,The bathroom is north of the bedroom.,What is north of the bedroom?
23,bathroom,"Based on the context provided, the bathroom is north of the bedroom.",What is the bedroom south of?
24,hallway,The office is west of the bedroom.,What is the bedroom west of?
25,office,"The office is east of the bathroom, according to the text. However,",What is east of the bathroom?
26,office,"According to the context provided, the office is north of the bedroom. However",What is north of the bedroom?
27,hallway,"The context mentions two illustrations, one of which is labeled as """,What is west of the bathroom?
28,garden,The office is north of the bathroom.,What is the bathroom north of?
29,garden,The garden is north of the office.,What is north of the office?
30,bedroom,The bedroom is east of the kitchen.,What is east of the kitchen?
31,kitchen,"The kitchen is west of the bathroom. Therefore, the bathroom is east of",What is the bathroom east of?
32,bathroom,The bathroom is north of the garden.,What is north of the garden?
33,kitchen,The hallway is west of the bedroom.,What is the bedroom west of?
34,bedroom,The hallway is south of the kitchen.,What is the kitchen south of?
35,garden,The context does not provide information about what is east of the bathroom.,What is the bathroom east of?
36,office,"The office is south of the hallway. However, it's important to",What is south of the hallway?
37,bedroom,The bedroom is north of the bathroom based on the context provided.,What is north of the bathroom?
38,bedroom,"The office is east of the bathroom. However, there seems to be a",What is the bathroom east of?
39,office,The office is north of the bedroom.,What is north of the bedroom?
40,bathroom,The bathroom is south of the kitchen in the context provided.,What is south of the kitchen?
41,bedroom,The bedroom is west of the office in Cape Town.,What is west of the office?
42,kitchen,The kitchen is south of the garden.,What is the garden south of?
43,garden,"The garden is south of the bedroom, according to the context provided.",What is south of the bedroom?
44,garden,The hallway is south of the office.,What is the office south of?
45,hallway,"The office is east of the bedroom, according to the context provided. However",What is the office east of?
46,garden,The garden is south of the office.,What is south of the office?
47,garden,The garden is west of the bedroom.,What is west of the bedroom?
48,garden,The garden is east of the hallway.,What is east of the hallway?
49,garden,"The office is south of a hallway or a garden, depending on the context",What is the office south of?
50,bedroom,"The garden. The text states, ""The hallway is south of the garden",What is the hallway north of?
51,garden,"The garden is north of the bathroom. However, it's important to",What is north of the bathroom?
52,hallway,"Based on the context provided, the bedroom is not explicitly stated to be north",What is the bedroom north of?
53,bathroom,"The bathroom is east of the garden. (From the context provided, it",What is east of the garden?
54,bathroom,The bathroom is west of the bedroom.,What is west of the bedroom?
55,garden,The garden is east of the hallway.,What is east of the hallway?
56,hallway,The kitchen is east of the bedroom.,What is the bedroom east of?
57,kitchen,The kitchen is west of the hallway.,What is west of the hallway?
58,hallway,The hallway is south of the bedroom.,What is south of the bedroom?
59,kitchen,The bathroom is north of the garden.,What is the garden north of?
60,hallway,"The bedroom is north of the hallway. However, the context also mentions",What is the bedroom north of?
61,bedroom,The bedroom is south of the hallway.,What is south of the hallway?
62,kitchen,The garden is north of the hallway. (From the given context),What is the hallway north of?
63,hallway,"The hallway is west of the bedroom. Additionally, the garden is also west",What is west of the bedroom?
64,bedroom,The bedroom is east of the garden.,What is east of the garden?
65,office,The bedroom is south of the garden.,What is the bedroom north of?
66,bathroom,The hallway is north of the bedroom.,What is the bedroom north of?
67,office,The bedroom is south of the garden.,What is the garden south of?
68,kitchen,The garden is west of the bathroom.,What is the bathroom west of?
69,garden,The bathroom is east of the hallway.,What is the hallway east of?
70,bathroom,"The bathroom is south of the bedroom. However, it is important to note",What is south of the bedroom?
71,kitchen,The office is south of the garden.,What is the garden south of?
72,garden,"The hallway is south of the bedroom, according to the text.",What is the bedroom south of?
73,bathroom,The bathroom is north of the office.,What is north of the office?
74,bathroom,"Based on the context provided, the hallway is south of the office.",What is the hallway north of?
75,bedroom,The bedroom is south of the hallway.,What is south of the hallway?
76,bedroom,The bathroom is east of the hallway.,What is the hallway east of?
77,bathroom,The bathroom is north of the office. (From the context provided in the,What is north of the office?
78,kitchen,The kitchen is east of the garden.,What is east of the garden?
79,hallway,The office is south of the kitchen.,What is the kitchen south of?
80,garden,The garden is west of the office.,What is west of the office?
81,office,The bedroom is not mentioned in relation to any specific direction in the context provided,What is the bedroom west of?
82,kitchen,"The bathroom. The context mentions that ""the bathroom is south of the",What is the hallway south of?
83,garden,"The garden is east of the office. Therefore, the office is west of",What is the office west of?
84,bathroom,The bathroom is north of the hallway.,What is north of the hallway?
85,office,The office and the bathroom are west of the garden.,What is west of the garden?
86,office,The office is west of the garden.,What is west of the garden?
87,garden,"The context does not provide an answer to the question ""What is east of",What is east of the bathroom?
88,bathroom,The bathroom is north of the office.,What is north of the office?
89,kitchen,The hallway is west of the bedroom.,What is the bedroom west of?
90,office,The office is north of the bathroom.,What is the bathroom south of?
91,office,The office is east of the bedroom.,What is east of the bedroom?
92,bedroom,The bedroom is south of the office. (From the context of the conversation,What is south of the office?
93,bathroom,"The kitchen is west of the bathroom in the given context. However, there",What is the garden west of?
94,garden,The hallway is west of the bedroom.,What is the bedroom west of?
95,hallway,The kitchen is north of the garden.,What is north of the garden?
96,bedroom,The bathroom is west of the kitchen.,What is the kitchen west of?
97,kitchen,"The context states that the office is west of the kitchen, and the kitchen",What is west of the bedroom?
98,bathroom,"The bathroom is south of the kitchen. Therefore, the kitchen is north of",What is the kitchen north of?
99,garden,The bedroom is north of the office.,What is the office north of?
100,bedroom,The family horses and the family carriage are located east of the hallway.,What is east of the hallway?
101,kitchen,The kitchen is south of the hallway.,What is south of the hallway?
102,bedroom,The bathroom is west of the office.,What is the office west of?
103,bathroom,"The bathroom is south of the kitchen. Therefore, the kitchen is not north",What is the kitchen north of?
104,hallway,The hallway is west of the bedroom. (From the text provided by Mort,What is west of the bedroom?
105,bedroom,"The bedroom is west of the kitchen, according to the context provided.",What is west of the kitchen?
106,office,The office is south of the kitchen.,What is the kitchen south of?
107,bathroom,The bathroom is west of the garden.,What is west of the garden?
108,bedroom,The bathroom is south of the bedroom.,What is the bathroom south of?
109,bathroom,The context provided does not give any information about what the kitchen is west of,What is the kitchen west of?
110,garden,The context does not provide information about what the hallway is west of.,What is the hallway west of?
111,hallway,"The context does mention that ""The kitchen is north of the bathroom,"" so",What is the kitchen south of?
112,office,The context does not provide information about what is specifically located south of the bathroom,What is south of the bathroom?
113,hallway,The bedroom is west of the office.,What is the office west of?
114,bedroom,The context does not provide information about the kitchen being north of anything. The,What is the kitchen north of?
115,office,The hallway is east of the garden.,What is the garden east of?
116,bedroom,The office is south of the hallway.,What is the hallway south of?
117,bedroom,The bedroom is west of the hallway in the given context.,What is the garden west of?
118,hallway,The hallway is north of the office.,What is north of the office?
119,office,"The context does not provide an answer to the question ""What is west of",What is west of the hallway?
120,bedroom,"The bedroom. The text states that ""the bathroom is south of the bedroom",What is the bathroom north of?
121,kitchen,"The hallway is north of the kitchen, according to the given text.",What is the hallway north of?
122,office,"The office is east of the bathroom, according to the context. However,",What is east of the bathroom?
123,bathroom,"The bathroom is north of the hallway, according to the context provided.",What is north of the hallway?
124,bathroom,The hallway is north of the bedroom.,What is the bedroom north of?
125,kitchen,"The kitchen and the office are both west of the garden, according to the",What is west of the garden?
126,bathroom,"The bathroom is north of the kitchen, according to the text.",What is north of the kitchen?
127,hallway,The garden is east of the bedroom.,What is the bedroom east of?
128,garden,The bedroom is north of the kitchen.,What is the bedroom south of?
129,hallway,The hallway is east of the bathroom.,What is east of the bathroom?
130,garden,The hallway is east of the bedroom.,What is the bedroom east of?
131,kitchen,"The kitchen is south of the bathroom. (From the text: ""The",What is south of the bathroom?
132,kitchen,The kitchen is east of the garden.,What is east of the garden?
133,bathroom,The hallway is east of the office.,What is the hallway east of?
