,target,output,question
0,hallway,John is not mentioned in the given text. The text describes an event at,Where is John? 
1,bathroom,"Mary is in the house with the hermit, Bruin, and other",Where is Mary? 
2,kitchen,Sandra has gone to the kitchen.,Where is Sandra? 
3,hallway,Sandra is in the kitchen with Samantha. She had asked Sam,Where is Sandra? 
4,kitchen,Sandra is not mentioned in the given context. The conversation is between Hor,Where is Sandra? 
5,hallway,Sandra travelled to the hallway after the conversation between Pollexfen and,Where is Sandra? 
6,garden,Sandra traveled to the kitchen during the conversation between Lucile and Pollex,Where is Sandra? 
7,hallway,"Daniel is with Eugenia, helping her climb out of a dangerous led",Where is Daniel? 
8,office,"Sandra is at the Summit House, where she works as a house",Where is Sandra? 
9,office,"Daniel is mentioned in the text, but he is not present in the scenes",Where is Daniel? 
10,kitchen,Mary is mentioned in the context as going to the kitchen. It is not,Where is Mary? 
11,garden,"Mary is a person mentioned in the text, but there is no clear indication",Where is Mary? 
12,office,"Daniel is a character mentioned in the text, but he is not present during",Where is Daniel? 
13,bedroom,Mary is a character in the text. She is the daughter of the narr,Where is Mary? 
14,bedroom,Mary moved to the kitchen.,Where is Mary? 
15,kitchen,John is at his house in Rockville. He has retired from his position,Where is John? 
16,garden,John has journeyed to the kitchen.,Where is John? 
17,kitchen,John has journeyed to different places throughout the text. He started in the,Where is John? 
18,office,"Daniel is not mentioned in the context provided. The context focuses on Frank,",Where is Daniel? 
19,kitchen,John is in the kitchen.,Where is John? 
20,hallway,Mary is a chambermaid at the leading hotel in Lexington. She,Where is Mary? 
21,office,John is a lieutenant in the Confederate army who rode back to see if,Where is John? 
22,office,John is a sailor who was killed in a sea-skirmish,Where is John? 
23,hallway,Sandra travelled to the hallway.,Where is Sandra? 
24,bedroom,Daniel is not mentioned in the context provided. The context discusses various aspects,Where is Daniel? 
25,bedroom,Sandra is not mentioned in the given text. The text describes a man,Where is Sandra? 
26,bedroom,Mary is not mentioned in the context provided. The context is about various aspects,Where is Mary? 
27,kitchen,Daniel has traveled to the kitchen.,Where is Daniel? 
28,kitchen,Daniel is not mentioned in the context provided. The context is about the history,Where is Daniel? 
29,kitchen,Daniel is not mentioned in the context provided. The context focuses on Lester,Where is Daniel? 
