,target,output,question
0,office,The apple was in the office before the bathroom.,Where was the apple before the bathroom? 
1,office,"The apple was before the hallway, specifically where John left it.",Where was the apple before the hallway? 
2,office,The apple was before the hallway where John left it.,Where was the apple before the hallway? 
3,bathroom,The football was in Daniel's hand before he left for the garden.,Where was the football before the garden? 
4,bathroom,The football was in the office before the garden.,Where was the football before the garden? 
5,garden,The apple was in Sandra's hand before she moved to the bathroom,Where was the apple before the bathroom? 
6,kitchen,The milk was with Daniel before he went to the office.,Where was the milk before the office? 
7,kitchen,The apple was left on the floor in the office before Mary journeyed there,Where was the apple before the office? 
8,kitchen,The apple was on the ground before the office before Sandra picked it up,Where was the apple before the office? 
9,bedroom,The apple was before the office when Sandra traveled there with it. However,Where was the apple before the office? 
10,garden,The apple was with Daniel before he went to the bedroom.,Where was the apple before the bedroom? 
11,garden,The apple was in the bedroom before Daniel moved it.,Where was the apple before the bedroom? 
12,garden,The milk was in the bedroom before the bathroom.,Where was the milk before the bathroom? 
13,garden,The milk was dropped in the bathroom by Mary before the context shifts to the,Where was the milk before the bathroom? 
14,garden,The milk was in Sandra's possession before she went to the bathroom,Where was the milk before the bathroom? 
15,kitchen,"Before the garden, John had the football. It is not mentioned where he",Where was the football before the garden? 
16,kitchen,"Before the garden, the football was with John.",Where was the football before the garden? 
17,garden,The milk was in the office before the bedroom.,Where was the milk before the bedroom? 
18,garden,The milk was in the office before Mary moved to the bedroom.,Where was the milk before the bedroom? 
19,bedroom,The football was left in the office before the bathroom.,Where was the football before the bathroom? 
20,garden,The football was in Sandra's possession before the hallway.,Where was the football before the hallway? 
21,garden,The football was with Sandra before the office.,Where was the football before the office? 
22,hallway,The football was with John before he went to the garden.,Where was the football before the garden? 
23,office,"The milk was before in the office or hallway, depending on the context provided",Where was the milk before the kitchen? 
24,kitchen,The text does not provide information on where the milk was before it was put,Where was the milk before the bedroom? 
25,bathroom,The football was with Sandra before she went to the bedroom.,Where was the football before the bedroom? 
26,office,The football was in the hallway before the bedroom.,Where was the football before the bedroom? 
27,garden,The football was with Sandra before she traveled to the office.,Where was the football before the office? 
28,garden,"The football was before the office after Daniel journeyed there. However, it",Where was the football before the office? 
29,garden,"The apple was before the office when Daniel dropped it there. However, it",Where was the apple before the office? 
30,bathroom,The apple was before the office before Mary went to the office and discarded,Where was the apple before the hallway? 
31,office,The apple was left there by Sandra before entering the kitchen.,Where was the apple before the kitchen? 
32,office,The apple was before the office before Sandra moved there and grabbed it.,Where was the apple before the kitchen? 
33,hallway,The milk was in Daniel's hand before he went to the bedroom.,Where was the milk before the bedroom? 
34,bedroom,The milk was in Daniel's hands before he went to the garden.,Where was the milk before the garden? 
35,hallway,"The apple was before the bathroom when Sandra went there. However, the",Where was the apple before the bathroom? 
36,hallway,The football was before the bathroom before Sandra picked it up and went to,Where was the football before the kitchen? 
37,bathroom,The apple was with Sandra before she went to the kitchen.,Where was the apple before the kitchen? 
38,garden,"The apple was on the table before the bathroom. However, Sandra picked",Where was the apple before the bathroom? 
39,garden,The apple was on the floor before the bathroom before Mary picked it up.,Where was the apple before the bathroom? 
40,garden,The football was dropped by Daniel in the hallway before he left Doctor Louis',Where was the football before the hallway? 
41,garden,Daniel left the football there before going to the hallway.,Where was the football before the hallway? 
42,garden,The milk was before the office before Sandra discarded it.,Where was the milk before the hallway? 
43,hallway,The milk was in the hallway before the bathroom.,Where was the milk before the bathroom? 
44,bathroom,The football was before the hallway where John dropped it.,Where was the football before the hallway? 
45,bedroom,The apple was in John's hand before he went to the bathroom.,Where was the apple before the bathroom? 
46,bedroom,The apple was with John before he went to the bathroom.,Where was the apple before the bathroom? 
47,bedroom,The apple was with John before the bathroom.,Where was the apple before the bathroom? 
48,bedroom,The apple was with John before he went to the bedroom.,Where was the apple before the bathroom? 
49,bedroom,The milk was in John's possession before he went to the hallway.,Where was the milk before the hallway? 
50,kitchen,The apple was with Sandra before she went to the garden.,Where was the apple before the garden? 
51,garden,The apple was with Sandra before she went to the kitchen.,Where was the apple before the bedroom? 
52,garden,"The football was discarded in the kitchen before Daniel traveled there. However,",Where was the football before the kitchen? 
53,bathroom,"The apple was with Sandra before she went to the bedroom. However,",Where was the apple before the bedroom? 
54,bathroom,The apple was discarded in the kitchen before Daniel went to the bedroom.,Where was the apple before the bedroom? 
55,office,"Before the hallway, Mary picked up the football.",Where was the football before the hallway? 
56,kitchen,The apple was with Sandra before the office.,Where was the apple before the office? 
57,office,The football was with Mary before she moved to the office.,Where was the football before the garden? 
58,office,Mary picked up the football before going to the bedroom.,Where was the football before the bedroom? 
59,garden,"Before the hallway, the apple was in Sandra's hand.",Where was the apple before the hallway? 
60,hallway,The football was in the bedroom before John picked it up again after the men,Where was the football before the bedroom? 
61,bathroom,The football was with Daniel before the hallway.,Where was the football before the hallway? 
62,bedroom,The football was with Daniel before the kitchen.,Where was the football before the kitchen? 
63,garden,The football was with John before he traveled to the bathroom.,Where was the football before the bathroom? 
64,garden,The football was with Daniel before he journeyed to the garden.,Where was the football before the bathroom? 
65,bathroom,The milk was in Sandra's hands before she traveled to the office,Where was the milk before the office? 
66,bathroom,"Sandra had the milk before she went to the office. However, she",Where was the milk before the office? 
67,bathroom,"Sandra had the milk before she went to the office. However, she",Where was the milk before the office? 
68,garden,The football was dropped there by John before entering the bedroom.,Where was the football before the bedroom? 
69,kitchen,"The football was before the bathroom, specifically mentioned as being there before Sandra",Where was the football before the bathroom? 
70,office,The football was dropped there by Daniel.,Where was the football before the hallway? 
71,hallway,The apple was in John's hand before he traveled to the garden.,Where was the apple before the garden? 
72,bathroom,The milk was in Sandra's hands before she went to the kitchen,Where was the milk before the kitchen? 
73,kitchen,The apple was with John before he went to the bathroom.,Where was the apple before the bathroom? 
74,garden,The apple was in the hallway before the bathroom. Daniel picked it up there,Where was the apple before the bathroom? 
75,garden,"Before the hallway, John was taking the milk from the milk can or container",Where was the milk before the hallway? 
76,hallway,The milk was dropped before the office by Daniel.,Where was the milk before the office? 
77,garden,The milk was with John before he went to the hallway.,Where was the milk before the hallway? 
78,office,The apple was with Daniel before he went to the bathroom.,Where was the apple before the bathroom? 
79,office,The apple was with Daniel before he went to the bathroom.,Where was the apple before the bathroom? 
80,kitchen,The context does not provide information on where the milk was before Mary moved to,Where was the milk before the office? 
81,kitchen,"Before the office, Mary dropped the milk.",Where was the milk before the office? 
82,kitchen,Mary dropped the milk before reaching the office.,Where was the milk before the office? 
83,bathroom,The apple was with Mary before the hallway.,Where was the apple before the hallway? 
84,bathroom,The milk was in Mary's possession before she went to the bedroom.,Where was the milk before the bedroom? 
85,garden,The apple was left at the office before Mary journeyed to the bathroom.,Where was the apple before the bathroom? 
