,target,output,question
0,no,Answer: no.,Is John in the kitchen? 
1,no,No.,Is John in the kitchen? 
2,yes,Yes.,Is John in the garden? 
3,yes,Yes. (Daniel travelled to the bathroom in the context.),Is Daniel in the bathroom? 
4,no,Yes,Is Daniel in the bedroom? 
5,no,Answer: no.,Is Daniel in the office? 
6,no,No.,Is Daniel in the hallway? 
7,yes,Yes.,Is Daniel in the hallway? 
8,no,No.,Is John in the kitchen? 
9,yes,Yes.,Is Daniel in the hallway? 
10,yes,Yes.,Is John in the hallway? 
11,no,No.,Is John in the bedroom? 
12,yes,Yes.,Is Sandra in the garden? 
13,yes,Yes,Is Mary in the kitchen? 
14,yes,Yes.,Is Mary in the kitchen? 
15,yes,Yes.,Is John in the hallway? 
16,yes,Yes.,Is John in the hallway? 
17,no,No.,Is Daniel in the kitchen? 
18,no,No.,Is John in the bathroom? 
19,no,Yes,Is Daniel in the bedroom? 
20,yes,Yes.,Is Mary in the bedroom? 
21,no,No.,Is Mary in the kitchen? 
22,yes,Yes,Is Daniel in the bathroom? 
23,no,No.,Is Sandra in the bedroom? 
24,no,No.,Is John in the bedroom? 
25,yes,Yes.,Is John in the office? 
26,yes,Yes.,Is Mary in the garden? 
27,yes,Yes,Is John in the office? 
28,no,Answer: yes (based on the latest location John was in),Is John in the office? 
29,yes,Yes.,Is Mary in the hallway? 
30,yes,Yes.,Is John in the garden? 
31,no,Answer: no.,Is John in the bathroom? 
32,no,No.,Is Sandra in the bedroom? 
33,no,No.,Is Sandra in the bedroom? 
34,no,Yes.,Is Sandra in the garden? 
35,no,Answer: no.,Is Mary in the kitchen? 
36,yes,Yes.,Is Sandra in the garden? 
37,yes,Yes.,Is Mary in the garden? 
38,yes,Yes,Is Mary in the garden? 
39,no,No.,Is Mary in the office? 
40,yes,Yes.,Is John in the kitchen? 
41,no,No.,Is John in the hallway? 
42,no,Yes.,Is Sandra in the kitchen? 
43,no,No.,Is Mary in the bathroom? 
44,yes,"Yes

<context>
John went back to the kitchen. Mary got the football there.",Is Mary in the office? 
45,yes,$no$,Is Daniel in the office? 
46,yes,Yes.,Is Daniel in the hallway? 
47,no,No.,Is Mary in the bathroom? 
48,yes,Yes.,Is Mary in the kitchen? 
49,yes,Yes.,Is John in the kitchen? 
50,yes,Yes.,Is Mary in the kitchen? 
51,yes,Yes.,Is Mary in the kitchen? 
52,yes,Yes.,Is Daniel in the kitchen? 
53,yes,Yes. (Based on the latest location Mary was in.),Is Mary in the garden? 
54,yes,No.,Is Sandra in the kitchen? 
55,no,Answer: no.,Is John in the bathroom? 
56,no,No.,Is Mary in the bedroom? 
57,yes,Yes.,Is Mary in the bathroom? 
58,no,No.,Is Mary in the bedroom? 
59,no,"Yes

<context>
John travelled to the office. Daniel picked up the football there",Is Mary in the office? 
60,no,No.,Is John in the garden? 
61,no,No.,Is Daniel in the bedroom? 
62,no,No.,Is Sandra in the office? 
63,no,No.,Is Mary in the office? 
64,yes,Yes.,Is Mary in the kitchen? 
65,yes,Yes.,Is John in the kitchen? 
66,yes,Yes.,Is John in the kitchen? 
67,yes,Yes.,Is Sandra in the garden? 
68,no,Yes.,Is Sandra in the kitchen? 
69,no,Answer: No. (John was last in the bathroom.),Is John in the garden? 
70,no,No.,Is Sandra in the bedroom? 
71,yes,Yes.,Is Mary in the bedroom? 
72,no,No.,Is Sandra in the bathroom? 
73,yes,Yes.,Is Mary in the garden? 
74,no,No.,Is John in the garden? 
75,yes,Yes.,Is Daniel in the bathroom? 
76,yes,Yes.,Is Mary in the bedroom? 
77,yes,Yes.,Is John in the bedroom? 
78,no,No.,Is Mary in the bathroom? 
79,yes,Yes.,Is Sandra in the office? 
80,yes,Yes,Is Sandra in the office? 
81,no,No.,Is Sandra in the bedroom? 
82,yes,Yes.,Is Daniel in the bathroom? 
83,yes,Yes.,Is Mary in the hallway? 
84,no,"Yes

Question: Is Daniel in the bathroom? [
Yes

Question: Is Sand",Is John in the bedroom? 
85,no,Answer: no.,Is John in the bathroom? 
86,yes,Yes.,Is Sandra in the office? 
87,no,No.,Is Sandra in the kitchen? 
88,yes,Yes,Is Sandra in the hallway? 
89,yes,Yes.,Is Mary in the bathroom? 
90,yes,Yes.,Is Mary in the bathroom? 
91,no,No.,Is Mary in the kitchen? 
92,no,Answer: no.,Is Mary in the office? 
93,no,Yes.,Is Mary in the bathroom? 
94,yes,Yes.,Is Mary in the kitchen? 
95,no,Answer: no.,Is Mary in the bedroom? 
96,no,Yes.,Is Mary in the hallway? 
97,yes,Answer: yes. (Based on the latest location John was in.),Is John in the bedroom? 
98,yes,Yes.,Is Daniel in the kitchen? 
99,no,No.,Is Daniel in the garden? 
100,no,No.,Is John in the hallway? 
101,no,"No.

<context>
John took the apple there. John went to the bathroom.",Is John in the hallway? 
102,no,"Answer: no.

John was last seen in the office.",Is John in the bathroom? 
103,no,"Answer: no.

John was last seen in the office. Therefore, the answer to the",Is John in the bathroom? 
104,no,No.,Is John in the bedroom? 
105,no,Answer: no.,Is Mary in the kitchen? 
106,no,No.,Is John in the hallway? 
107,no,Yes.,Is John in the kitchen? 
108,no,No.,Is Sandra in the bathroom? 
109,no,Yes.,Is John in the hallway? 
110,no,Answer: no.,Is Daniel in the office? 
111,no,No.,Is Daniel in the bedroom? 
112,yes,Yes.,Is Daniel in the kitchen? 
113,yes,Yes.,Is Daniel in the kitchen? 
114,yes,Yes.,Is John in the hallway? 
115,no,Answer: no.,Is Daniel in the office? 
116,yes,Yes.,Is Daniel in the hallway? 
117,yes,Yes,Is Sandra in the bedroom? 
118,yes,Yes,Is Sandra in the bedroom? 
119,no,No.,Is Daniel in the bathroom? 
120,no,Answer: no.,Is John in the office? 
121,yes,Yes.,Is John in the kitchen? 
122,yes,Yes.,Is Daniel in the office? 
123,no,No.,Is Daniel in the bedroom? 
124,yes,Yes.,Is Sandra in the garden? 
125,no,No.,Is Sandra in the garden? 
126,no,No.,Is Sandra in the hallway? 
127,no,No.,Is Mary in the hallway? 
128,no,No.,Is John in the kitchen? 
129,no,No.,Is Mary in the hallway? 
130,no,$no$,Is Sandra in the garden? 
131,yes,Yes.,Is Daniel in the bathroom? 
132,no,No.,Is Sandra in the bedroom? 
133,yes,Yes.,Is John in the garden? 
134,no,No.,Is John in the hallway? 
135,no,Answer: no.,Is John in the office? 
136,no,No.,Is John in the bathroom? 
137,no,No.,Is Mary in the office? 
138,no,Yes.,Is John in the hallway? 
139,no,No.,Is Mary in the kitchen? 
140,no,Answer: no.,Is Daniel in the kitchen? 
141,yes,Yes.,Is Daniel in the garden? 
142,no,No.,Is Daniel in the bedroom? 
143,no,Answer: no.,Is John in the bathroom? 
144,yes,Yes.,Is John in the office? 
145,yes,Yes.,Is John in the kitchen? 
146,no,No.,Is John in the hallway? 
147,yes,Yes.,Is Mary in the hallway? 
148,no,No.,Is Mary in the bedroom? 
149,no,No.,Is John in the kitchen? 
150,yes,Yes,Is Sandra in the bathroom? 
151,yes,Yes.,Is Sandra in the garden? 
152,no,No.,Is Sandra in the hallway? 
