,target,output,question
0,kitchen,kitchen.,Where will yann go?
1,hungry,"hungry

Explanation: Yann went to the kitchen because he was hungry, and there",Why did yann get the apple?
2,thirsty,thirsty,Why did antoine go to the kitchen?
3,bedroom,"bedroom

<context>
Jason is thirsty. Yann is tired.",Where will yann go?
4,thirsty,thirsty,Why did sumit go to the kitchen?
5,garden,"living room

<context>
Jason is bored. Jason went to the den.",Where will jason go?
6,garden,"living room

<context>
Sumit is cold.
</context>

Question",Where will yann go?
7,thirsty,thirsty,Why did yann go to the kitchen?
8,bored,The context does not provide enough information to determine why Jason got the football. The only information given is,Why did jason get the football?
9,kitchen,kitchen,Where will yann go?
10,hungry,Antoine was hungry. (Answer: apple),Why did antoine get the apple?
11,bedroom,"bedroom (assuming Antoine has a bedroom)

<context>
Antoine is tired",Where will antoine go?
12,hungry,hungry,Why did yann go to the kitchen?
13,kitchen,kitchen (Answer: Sumit will go to the kitchen.),Where will sumit go?
14,bedroom,"bedroom (assuming Antoine has a bedroom)

<context>
Antoine is tired",Where will antoine go?
15,kitchen,kitchen,Where will jason go?
16,bored,"bored (in the previous context, Jason went to the garden before Sumit moved to the bedroom,",Why did jason go to the garden?
17,thirsty,"Sumit was thirsty. (Answer: thirsty)

Explanation",Why did sumit get the milk?
18,hungry,hungry,Why did jason go to the kitchen?
19,tired,tired,Why did jason go to the bedroom?
20,bedroom,bedroom (assuming Antoine was in the latest location mentioned before being described as tired),Where will antoine go?
21,thirsty,"Sumit is thirsty.
Answer: milk.",Why did sumit get the milk?
22,kitchen,kitchen,Where will jason go?
23,kitchen,kitchen,Where will antoine go?
24,bored,bored,Why did sumit go to the garden?
25,garden,garden (Assuming Sumit followed Yann to the garden since the last mentioned location),Where will sumit go?
26,bedroom,bedroom,Where will sumit go?
27,hungry,hungry,Why did sumit go to the kitchen?
28,bored,garden,Why did sumit get the football?
29,garden,"bedroom (or any other place where Sumit was last)

Explanation: Based on",Where will sumit go?
30,thirsty,thirsty,Why did sumit get the milk?
31,thirsty,thirsty,Why did sumit go to the kitchen?
32,kitchen,kitchen.,Where will yann go?
33,kitchen,kitchen,Where will yann go?
34,thirsty,thirsty,Why did yann go to the kitchen?
35,thirsty,"Yann got the milk for Sumit or for himself while being in the kitchen. Therefore, the",Why did yann get the milk?
36,hungry,hungry,Why did jason get the apple?
37,hungry,"hungry (or: he was hungry)

Explanation: The context states that ""Ant",Why did antoine get the apple?
38,tired,tired,Why did antoine go to the bedroom?
39,hungry,hungry,Why did sumit go to the kitchen?
40,bedroom,"bedroom

<context>
Antoine is hungry. Yann is tired.
</context",Where will yann go?
41,bedroom,"bedroom

<context>
Jason is bored. Antoine is tired.
</context",Where will antoine go?
42,garden,"answer: nowhere (or: he will do nothing)

Explanation: The question asks",Where will jason go?
43,tired,Answer: bedroom,Why did yann get the pajamas?
44,hungry,hungry,Why did sumit go to the kitchen?
45,tired,Answer: bedroom (This is the latest location Sumit was in before getting the pajamas),Why did sumit get the pajamas?
46,bored,The context does not provide enough information to determine why Antoine got the football. The only information given,Why did antoine get the football?
47,kitchen,"kitchen (Antoine being in the kitchen may influence Sumit's decision, but based on the",Where will sumit go?
48,bored,bored,Why did yann go to the garden?
49,hungry,hungry,Why did jason go to the kitchen?
50,garden,"living room

<context>
Sumit is cold.
</context>

Question",Where will yann go?
51,thirsty,thirsty,Why did yann go to the kitchen?
52,tired,tired,Why did jason go to the bedroom?
53,garden,Answer: bedroom or any other place where sumit can get bored.,Where will sumit go?
54,tired,tired,Why did yann go to the bedroom?
55,garden,"living room

<context>
Jason is bored. Jason went to the den.",Where will jason go?
56,kitchen,kitchen,Where will yann go?
57,bored,bored,Why did yann go to the garden?
58,bedroom,"bedroom (assuming Jason has a bedroom)

Explanation: Based on the context provided",Where will jason go?
59,hungry,hungry,Why did jason go to the kitchen?
60,kitchen,kitchen,Where will antoine go?
61,kitchen,kitchen,Where will yann go?
62,thirsty,thirsty,Why did jason go to the kitchen?
63,garden,"living room

<context>
Antoine is bored. Antoine went to the den.",Where will antoine go?
64,hungry,"The context does not provide information on why Antoine got the apple. Therefore, I cannot answer the",Why did antoine get the apple?
65,kitchen,kitchen (assuming Sumit went to the latest location where someone was mentioned),Where will sumit go?
66,thirsty,thirsty,Why did jason get the milk?
67,thirsty,thirsty,Why did yann go to the kitchen?
68,hungry,hungry,Why did jason get the apple?
