,target,output,question
0,bedroom,The hallway.,What is the bathroom east of?
1,bedroom,The bedroom.,What is west of the kitchen?
2,bathroom,The bathroom.,What is north of the garden?
3,bedroom,The bathroom.,What is south of the kitchen?
4,bedroom,The bedroom.,What is east of the kitchen?
5,garden,The garden.,What is the bathroom west of?
6,kitchen,kitchen,What is east of the bedroom?
7,bathroom,The context does not provide enough information to determine which location is south of the,What is the garden south of?
8,kitchen,kitchen.,What is south of the office?
9,office,garden,What is east of the hallway?
10,garden,The garden.,What is north of the office?
11,garden,The hallway is south of the kitchen.,What is south of the kitchen?
12,bathroom,The bathroom.,What is east of the kitchen?
13,garden,The context does not provide information about what is west of the kitchen.,What is west of the kitchen?
14,garden,kitchen,What is north of the bedroom?
15,garden,The garden.,What is east of the hallway?
16,hallway,The hallway.,What is east of the office?
17,office,office,What is south of the bathroom?
18,garden,kitchen,What is the bedroom north of?
19,garden,"bedroom

Answer:
The kitchen is west of the bedroom.",What is the kitchen west of?
20,garden,The hallway.,What is the office east of?
21,garden,The kitchen.,What is the bathroom south of?
22,bathroom,"The bathroom. However, the given context mentions that Sir Thomas Trench",What is north of the bedroom?
23,bathroom,The given context does not provide any information about the bedroom being south of anything,What is the bedroom south of?
24,hallway,kitchen,What is the bedroom west of?
25,office,The office.,What is east of the bathroom?
26,office,The hallway.,What is north of the bedroom?
27,hallway,office,What is west of the bathroom?
28,garden,The office.,What is the bathroom north of?
29,garden,The garden.,What is north of the office?
30,bedroom,The bedroom.,What is east of the kitchen?
31,kitchen,The kitchen.,What is the bathroom east of?
32,bathroom,The bedroom.,What is north of the garden?
33,kitchen,The hallway.,What is the bedroom west of?
34,bedroom,The hallway.,What is the kitchen south of?
35,garden,The garden.,What is the bathroom east of?
36,office,office,What is south of the hallway?
37,bedroom,The bedroom.,What is north of the bathroom?
38,bedroom,office.,What is the bathroom east of?
39,office,"The kitchen. However, the text does not provide any information about the exact",What is north of the bedroom?
40,bathroom,The hallway.,What is south of the kitchen?
41,bedroom,The bedroom.,What is west of the office?
42,kitchen,"The kitchen is not mentioned in the context provided, so I cannot answer the",What is the garden south of?
43,garden,The given context does not provide information about the location of the bathroom in relation,What is south of the bedroom?
44,garden,The hallway.,What is the office south of?
45,hallway,The context does not provide information about what the office is east of.,What is the office east of?
46,garden,The garden.,What is south of the office?
47,garden,The garden.,What is west of the bedroom?
48,garden,The garden.,What is east of the hallway?
49,garden,The hallway.,What is the office south of?
50,bedroom,"kitchen

Answer:

The hallway is north of the kitchen",What is the hallway north of?
51,garden,The office.,What is north of the bathroom?
52,hallway,"kitchen

Explanation: Based on the context provided, the bedroom",What is the bedroom north of?
53,bathroom,bathroom,What is east of the garden?
