,target,output,question
0,football,Fred gave the football to Jeff.,What did Fred give to Jeff? 
1,Fred,Fred gave the football to Jeff.,Who gave the football to Jeff? 
2,football,Fred gave the football to Jeff.,What did Fred give to Jeff? 
3,Jeff,Fred gave the football to Jeff.,Who did Fred give the football to? 
4,Fred,Fred gave the football to Jeff at one point in the text.,Who did Jeff give the football to? 
5,Jeff,Jeff gave the apple to Fred.,Who gave the apple? 
6,Bill,Fred received the apple from Jeff.,Who received the apple? 
7,apple,Bill handed the apple to Fred.,What did Bill give to Fred? 
8,apple,Bill gave the apple to Fred.,What did Bill give to Fred? 
9,Fred,The apple was handed from one person to another several times throughout the text.,Who received the apple? 
10,Mary,Fred received the milk.,Who received the milk? 
11,milk,Mary gave the milk to Bill.,What did Mary give to Bill? 
12,Bill,Mary received the milk.,Who received the milk? 
13,Bill,"Mary gave the milk to Bill. However, in the next sentence, Bill",Who did Mary give the milk to? 
14,milk,Mary gave the milk to Bill.,What did Mary give to Bill? 
15,Jeff,Fred received the football.,Who received the football? 
16,Fred,Fred gave the football to Jeff.,Who gave the football to Jeff? 
17,football,Fred gave the football to Jeff.,What did Fred give to Jeff? 
18,Jeff,Fred received the football.,Who received the football? 
19,Mary,Mary gave the milk.,Who gave the milk? 
20,milk,Jeff passed the milk to Mary.,What did Jeff give to Mary? 
21,Mary,Mary passed the milk to Jeff.,Who gave the milk to Jeff? 
22,Mary,Mary gave the milk to Jeff.,Who gave the milk to Jeff? 
23,Bill,Bill gave the apple to Jeff.,Who gave the apple to Jeff? 
24,Jeff,"Bill gave the apple to Jeff, and then Jeff handed it back to Bill",Who gave the apple? 
25,apple,Jeff gave an apple to Fred.,What did Jeff give to Fred? 
26,Fred,"Jeff received the apple in the text. However, it's important to",Who received the apple? 
27,Jeff,Jeff received the apple in this context.,Who received the apple? 
28,Jeff,"Jeff gave the apple to Fred. However, it's important to note",Who gave the apple? 
29,Fred,Jeff gave the apple to Fred.,Who did Jeff give the apple to? 
30,Mary,Mary gave the milk.,Who gave the milk? 
31,Bill,"Mary gave the milk to Bill. However, it's important to note",Who gave the milk? 
32,Bill,Bill gave the milk to Mary.,Who gave the milk to Mary? 
33,milk,Bill gave the milk to Mary.,What did Bill give to Mary? 
34,apple,"Mary gave an apple to Fred. However, the context also mentions that",What did Mary give to Fred? 
35,Jeff,Fred gave the milk to Jeff.,Who did Fred give the milk to? 
36,Jeff,Fred gave the milk to Jeff.,Who did Fred give the milk to? 
37,milk,Jeff gave the milk to Mary.,What did Jeff give to Mary? 
38,milk,Jeff gave the milk to Mary.,What did Jeff give to Mary? 
39,Fred,Fred gave the apple to Bill.,Who gave the apple? 
40,Mary,"Fred, Mary, and Jeff all passed the milk to each other at different",Who gave the milk? 
41,milk,Mary gave the milk to Fred.,What did Mary give to Fred? 
42,Jeff,"Jeff passed the milk to Mary, and then Mary passed it to Fred.",Who gave the milk? 
43,Fred,The text does not provide clear information on who received the milk at different points,Who received the milk? 
44,Mary,Fred and Jeff both picked up and put down the milk at different points in,Who gave the milk? 
45,Bill,Mary gave the milk to Bill.,Who did Mary give the milk to? 
46,milk,Mary gave the milk to Bill.,What did Mary give to Bill? 
47,Mary,Mary gave the milk to Bill. (Answer based on the context provided,Who gave the milk? 
48,Mary,Bill gave the milk to Mary.,Who did Bill give the milk to? 
49,Bill,Bill gave the milk to Mary.,Who gave the milk to Mary? 
50,Mary,Mary gave the apple to Fred.,Who gave the apple to Fred? 
51,Fred,Fred handed the apple to Mary.,Who gave the apple to Mary? 
52,apple,Fred gave the apple to Mary.,What did Fred give to Mary? 
53,apple,Mary gave the apple to Jeff.,What did Mary give to Jeff? 
54,apple,Mary gave the apple to Jeff.,What did Mary give to Jeff? 
55,Fred,Bill received the football.,Who received the football? 
56,football,Bill gave the football to Fred.,What did Bill give to Fred? 
57,Bill,Bill gave the apple to Mary.,Who gave the apple? 
58,Bill,Mary gave the apple to Bill.,Who did Mary give the apple to? 
59,Jeff,"Bill gave the apple to Mary. However, the text mentions Bill giving",Who did Bill give the apple to? 
60,Jeff,Bill gave the apple to Jeff.,Who did Bill give the apple to? 
61,Bill,Bill gave the apple to Jeff.,Who gave the apple to Jeff? 
62,Jeff,Jeff gave the apple to Bill.,Who gave the apple to Bill? 
63,Bill,"Bill gave the apple to Jeff, and Jeff gave it back to Bill.",Who received the apple? 
64,Mary,Mary gave the milk to Jeff.,Who gave the milk? 
65,Mary,Mary passed the apple to Bill.,Who gave the apple to Bill? 
66,Bill,Mary passed the apple to Bill.,Who did Mary give the apple to? 
67,Mary,Bill gave the apple to Mary.,Who did Bill give the apple to? 
68,apple,Bill gave the apple to Mary.,What did Bill give to Mary? 
69,Mary,"Bill gave the apple to Mary. However, it's important to note",Who did Bill give the apple to? 
70,apple,Fred gave the apple to Jeff.,What did Fred give to Jeff? 
71,Jeff,Fred gave the football.,Who gave the football? 
72,Jeff,Fred gave the football to Jeff.,Who gave the football? 
73,apple,Fred gave the apple to Bill.,What did Fred give to Bill? 
74,apple,Fred gave the apple to Bill.,What did Fred give to Bill? 
75,Fred,"Fred passed the football to Mary. However, the context also mentions that",Who gave the football? 
76,Fred,Fred gave the football. The context describes him passing it to Mary in the,Who gave the football? 
77,Mary,"In the given context, Fred received the football from Bill in the first poem",Who received the football? 
78,Mary,"Fred gave the football to Mary in the first poem excerpt, and",Who gave the football? 
79,football,Mary gave the football to Fred.,What did Mary give to Fred? 
80,milk,Fred gave the milk to Jeff.,What did Fred give to Jeff? 
81,milk,Fred gave the milk to Jeff.,What did Fred give to Jeff? 
82,Fred,Jeff gave the milk to Fred.,Who did Jeff give the milk to? 
83,milk,Jeff gave the milk to Fred.,What did Jeff give to Fred? 
84,Jeff,Jeff gave the milk to Fred.,Who gave the milk to Fred? 
85,Fred,"Mary gave the apple to Fred.

Regarding the context, it",Who did Mary give the apple to? 
86,Fred,Bill gave the apple to Mary.,Who gave the apple to Mary? 
87,Mary,"The apple was given by Bill to Mary. However, it is mentioned that",Who gave the apple? 
88,Jeff,Mary gave the apple to Jeff.,Who did Mary give the apple to? 
89,Jeff,Jeff received the football.,Who received the football? 
90,football,Mary gave the football to Jeff.,What did Mary give to Jeff? 
91,Mary,The context does not provide information on who received the football last. The football,Who received the football? 
92,Mary,The context does not provide information on who gave the football to whom at the,Who gave the football? 
93,Jeff,Mary gave the football to Jeff.,Who did Mary give the football to? 
94,Bill,Fred gave the apple to Bill.,Who did Fred give the apple to? 
95,Jeff,Mary gave the apple to Jeff.,Who did Mary give the apple to? 
96,Mary,Mary gave the apple to Jeff.,Who gave the apple to Jeff? 
97,apple,Jeff gave the apple to Fred.,What did Jeff give to Fred? 
98,Fred,Fred received the apple from Jeff.,Who did Jeff give the apple to? 
99,milk,Bill passed the milk to Mary.,What did Bill give to Mary? 
100,Bill,Mary gave the apple to Bill.,Who did Mary give the apple to? 
101,Bill,Bill received the apple in the context provided.,Who received the apple? 
102,Fred,"Jeff picked up the apple there. Later, Bill took the apple from Jeff",Who gave the apple? 
103,Bill,The context does not provide clear information on who gave the apple to whom in,Who gave the apple? 
104,apple,Mary gave the apple to Bill.,What did Mary give to Bill? 
105,Jeff,Mary received the milk.,Who received the milk? 
106,Mary,"Mary gave the milk to Jeff. However, the context also mentions an",Who gave the milk? 
107,Jeff,Mary gave the milk to Jeff.,Who did Mary give the milk to? 
108,football,Bill handed the football to Mary.,What did Bill give to Mary? 
109,Mary,"Bill gave the football to Mary. Then, Mary passed it to someone else",Who gave the football? 
110,apple,Jeff gave the apple to Mary.,What did Jeff give to Mary? 
111,apple,Jeff gave the apple to Mary.,What did Jeff give to Mary? 
112,Mary,Mary gave the apple to Jeff.,Who gave the apple? 
113,Mary,"Jeff gave the apple to Mary. However, later in the text, E",Who gave the apple? 
114,Mary,Mary received the apple in the context provided.,Who received the apple? 
115,Bill,Mary gave the milk.,Who gave the milk? 
116,milk,Mary gave the milk to Bill.,What did Mary give to Bill? 
117,Bill,Mary gave the milk to Bill.,Who did Mary give the milk to? 
118,milk,Bill gave Mary milk.,What did Bill give to Mary? 
119,Mary,"Bill gave the milk to Mary. However, there seems to be a repet",Who did Bill give the milk to? 
120,milk,Mary handed the milk to Bill.,What did Mary give to Bill? 
