,target,output,question
0,office,,Where was the apple before the bathroom? 
1,office,Answer: The apple was in the office before the hallway.,Where was the apple before the hallway? 
2,office,,Where was the apple before the hallway? 
3,bathroom,Answer: It was in the hallway.,Where was the football before the garden? 
4,bathroom,,Where was the football before the garden? 
5,garden,,Where was the apple before the bathroom? 
6,kitchen,Answer: The milk was in the kitchen before the office.,Where was the milk before the office? 
7,kitchen,Answer: The apple was in the garden.,Where was the apple before the office? 
8,kitchen,,Where was the apple before the office? 
9,bedroom,,Where was the apple before the office? 
10,garden,Answer: The apple was in the kitchen before the bedroom.,Where was the apple before the bedroom? 
11,garden,Answer: The apple was in the kitchen before the bedroom.,Where was the apple before the bedroom? 
12,garden,Answer: The milk was in the kitchen before Sandra moved to,Where was the milk before the bathroom? 
13,garden,,Where was the milk before the bathroom? 
14,garden,Answer: The milk was in the hallway before the bathroom,Where was the milk before the bathroom? 
15,kitchen,Answer: The football was in the office before the garden.,Where was the football before the garden? 
16,kitchen,Answer: The football was in the office before the garden.,Where was the football before the garden? 
17,garden,Answer: The milk was in the kitchen before the bedroom.,Where was the milk before the bedroom? 
18,garden,,Where was the milk before the bedroom? 
19,bedroom,Answer: The football was in the office before the bathroom.,Where was the football before the bathroom? 
20,garden,Answer: The football was in the garden before the hallway.,Where was the football before the hallway? 
21,garden,,Where was the football before the office? 
22,hallway,Answer: The football was in the garden with John.,Where was the football before the garden? 
23,office,,Where was the milk before the kitchen? 
24,kitchen,,Where was the milk before the bedroom? 
25,bathroom,Answer: The football was in the hallway before the bedroom,Where was the football before the bedroom? 
26,office,Answer: The football was in the hallway before the bedroom,Where was the football before the bedroom? 
27,garden,,Where was the football before the office? 
28,garden,,Where was the football before the office? 
29,garden,Answer: The apple was in the garden with Mary.,Where was the apple before the office? 
30,bathroom,,Where was the apple before the hallway? 
31,office,Answer: The apple was in the garden with Sandra.,Where was the apple before the kitchen? 
32,office,Answer: The apple was in the garden before it was moved to,Where was the apple before the kitchen? 
33,hallway,,Where was the milk before the bedroom? 
34,bedroom,,Where was the milk before the garden? 
35,hallway,Answer: The apple was in the garden with Sandra.,Where was the apple before the bathroom? 
36,hallway,Answer: The football was in the hallway before the kitchen.,Where was the football before the kitchen? 
37,bathroom,Answer: The apple was in the hallway before the kitchen.,Where was the apple before the kitchen? 
38,garden,,Where was the apple before the bathroom? 
39,garden,Answer: The apple was in the kitchen before the bathroom.,Where was the apple before the bathroom? 
40,garden,Answer: The football was in the hallway before John moved to,Where was the football before the hallway? 
41,garden,Answer: The football was in the hallway before John moved to,Where was the football before the hallway? 
42,garden,Answer: The milk was in the kitchen before the hallway.,Where was the milk before the hallway? 
43,hallway,,Where was the milk before the bathroom? 
44,bathroom,Answer: The football was in the kitchen before the hallway.,Where was the football before the hallway? 
45,bedroom,,Where was the apple before the bathroom? 
46,bedroom,Answer: The apple was in the bedroom before the bathroom,Where was the apple before the bathroom? 
47,bedroom,Answer: The apple was in the bedroom before the bathroom,Where was the apple before the bathroom? 
48,bedroom,Answer: The apple was on the table in the hallway.,Where was the apple before the bathroom? 
49,bedroom,,Where was the milk before the hallway? 
50,kitchen,Answer: The apple was in the kitchen before the garden.,Where was the apple before the garden? 
51,garden,Answer: The apple was in the kitchen with Daniel.,Where was the apple before the bedroom? 
52,garden,Answer: The football was in the hallway before the kitchen.,Where was the football before the kitchen? 
53,bathroom,Answer: The apple was in the kitchen before the bedroom.,Where was the apple before the bedroom? 
54,bathroom,Answer: The apple was in the garden with Sandra.,Where was the apple before the bedroom? 
55,office,Answer: The football was on the table in the room where Mary was,Where was the football before the hallway? 
56,kitchen,Answer: The apple was in the office.,Where was the apple before the office? 
57,office,Answer: The football was in the office before Mary moved to the,Where was the football before the garden? 
58,office,,Where was the football before the bedroom? 
59,garden,Answer: The apple was in the office before the hallway.,Where was the apple before the hallway? 
60,hallway,Answer: The football was in the bedroom with John before the,Where was the football before the bedroom? 
61,bathroom,Answer: The football was in the office with Daniel before he went to,Where was the football before the hallway? 
62,bedroom,Answer: The football was in the garden with Daniel.,Where was the football before the kitchen? 
63,garden,Answer: The football was in the garden with Daniel.,Where was the football before the bathroom? 
64,garden,Answer: The football was in the office before the bathroom.,Where was the football before the bathroom? 
65,bathroom,Answer: Sandra got the milk in the kitchen.,Where was the milk before the office? 
66,bathroom,,Where was the milk before the office? 
67,bathroom,,Where was the milk before the office? 
68,garden,Answer: The football was in the kitchen before it was moved to,Where was the football before the bedroom? 
69,kitchen,Answer: The football was in the hallway before it was moved,Where was the football before the bathroom? 
70,office,Answer: It was in the garden with Daniel.,Where was the football before the hallway? 
71,hallway,Answer: It was in the hallway.,Where was the apple before the garden? 
72,bathroom,Answer: In the bathroom.,Where was the milk before the kitchen? 
73,kitchen,Answer: The apple was in the hallway.,Where was the apple before the bathroom? 
74,garden,,Where was the apple before the bathroom? 
75,garden,Answer: The milk was in the kitchen before John moved to the,Where was the milk before the hallway? 
76,hallway,,Where was the milk before the office? 
77,garden,,Where was the milk before the hallway? 
78,office,Answer: It was in the garden with Daniel.,Where was the apple before the bathroom? 
79,office,Answer: It was in the office with Daniel.,Where was the apple before the bathroom? 
80,kitchen,,Where was the milk before the office? 
81,kitchen,Answer: The milk was in the office before it was moved to,Where was the milk before the office? 
82,kitchen,,Where was the milk before the office? 
83,bathroom,Answer: The apple was in the garden with Mary.,Where was the apple before the hallway? 
84,bathroom,,Where was the milk before the bedroom? 
85,garden,Answer: The apple was in the kitchen with Daniel.,Where was the apple before the bathroom? 
86,bathroom,Answer: The milk was in the hallway before it was moved,Where was the milk before the kitchen? 
87,bathroom,Answer: It was in the hallway.,Where was the milk before the kitchen? 
88,garden,,Where was the milk before the bathroom? 
89,bathroom,Answer: The football was in the garden before the bedroom.,Where was the football before the bedroom? 
90,hallway,,Where was the milk before the kitchen? 
91,hallway,Answer: The milk was in the hallway before it was taken,Where was the milk before the kitchen? 
92,garden,,Where was the milk before the bedroom? 
93,bedroom,Answer: The football was in the hallway before it was moved,Where was the football before the kitchen? 
94,kitchen,Answer: The apple was in the kitchen before the bedroom.,Where was the apple before the bedroom? 
95,kitchen,Answer: The apple was in the garden with Sandra.,Where was the apple before the hallway? 
96,kitchen,,Where was the apple before the hallway? 
97,hallway,Answer: The apple was in the hallway before the kitchen.,Where was the apple before the kitchen? 
98,bedroom,,Where was the milk before the bathroom? 
99,bathroom,Answer: The milk was in the kitchen before the bedroom.,Where was the milk before the bedroom? 
100,office,,Where was the milk before the bathroom? 
101,office,Answer: The milk was in the kitchen before it was in the,Where was the milk before the bathroom? 
102,bedroom,,Where was the football before the office? 
103,bedroom,,Where was the football before the office? 
104,office,,Where was the milk before the bathroom? 
105,hallway,Answer: The football was in the hallway.,Where was the football before the bathroom? 
106,garden,Answer: The football was at the hallway before it was moved,Where was the football before the hallway? 
107,garden,,Where was the football before the hallway? 
108,hallway,,Where was the apple before the bathroom? 
109,hallway,,Where was the apple before the bathroom? 
110,garden,Answer: The apple was in the kitchen.,Where was the apple before the hallway? 
111,garden,,Where was the apple before the hallway? 
112,hallway,Answer: The football was in the hallway before Daniel moved to the,Where was the football before the kitchen? 
113,hallway,Answer: The football was in the hallway before the kitchen.,Where was the football before the kitchen? 
114,kitchen,Answer: The apple was in the hallway before John went back,Where was the apple before the garden? 
115,hallway,,Where was the milk before the bathroom? 
116,hallway,Answer: The milk was in the kitchen before it was in the,Where was the milk before the bathroom? 
117,hallway,,Where was the milk before the bathroom? 
118,bedroom,Answer: It was in the kitchen.,Where was the football before the office? 
119,bedroom,Answer: The football was in the garden with John.,Where was the football before the office? 
120,garden,Answer: The apple was in the hallway.,Where was the apple before the kitchen? 
121,garden,,Where was the milk before the hallway? 
122,garden,,Where was the milk before the hallway? 
123,garden,,Where was the milk before the hallway? 
124,office,Answer: The apple was in the kitchen before it was moved to,Where was the apple before the garden? 
125,kitchen,,Where was the milk before the garden? 
126,kitchen,Answer: The milk was in the office.,Where was the milk before the garden? 
127,kitchen,Answer: In the kitchen.,Where was the milk before the garden? 
128,office,Answer: The apple was in the garden with Sandra.,Where was the apple before the kitchen? 
129,office,Answer: The apple was in the kitchen before it was moved to,Where was the apple before the kitchen? 
130,garden,Answer: The milk was in the kitchen before John picked it up,Where was the milk before the kitchen? 
131,bathroom,Answer: The milk was in the kitchen.,Where was the milk before the office? 
132,bathroom,Answer: The milk was in the kitchen before the office.,Where was the milk before the office? 
133,bathroom,Answer: The milk was in the kitchen before the office.,Where was the milk before the office? 
134,bathroom,Answer: The apple was in the garden before the hallway.,Where was the apple before the hallway? 
135,garden,Answer: The football was in the garden.,Where was the football before the kitchen? 
136,garden,Answer: The football was in the garden with Sandra before it,Where was the football before the kitchen? 
137,garden,Answer: The football was in the garden.,Where was the football before the kitchen? 
138,bedroom,,Where was the football before the garden? 
139,bedroom,Answer: The football was in the garden before the garden.,Where was the football before the garden? 
140,kitchen,Answer: The milk was in the kitchen before Mary journeyed to,Where was the milk before the bedroom? 
141,kitchen,Answer: The milk was in the kitchen before it was moved to,Where was the milk before the bedroom? 
142,kitchen,,Where was the milk before the bedroom? 
143,bathroom,Answer: The football was in the garden before the hallway.,Where was the football before the hallway? 
144,bathroom,Answer: The football was in the kitchen before the hallway.,Where was the football before the hallway? 
145,office,,Where was the football before the garden? 
146,garden,Answer: The football was in the garden before the hallway.,Where was the football before the hallway? 
147,garden,Answer: The football was in the hallway before John moved to the,Where was the football before the hallway? 
148,garden,Answer: The football was in the garden before the hallway.,Where was the football before the hallway? 
149,hallway,Answer: The milk was in the hallway before it was moved,Where was the milk before the kitchen? 
150,kitchen,Answer: The milk was in the kitchen before the office.,Where was the milk before the office? 
151,garden,Answer: The apple was in the kitchen before it was moved to,Where was the apple before the bathroom? 
152,garden,,Where was the apple before the bathroom? 
153,bathroom,Answer: The milk was in the hallway before it was taken to,Where was the milk before the kitchen? 
154,bathroom,Answer: The milk was in the bedroom before it was moved,Where was the milk before the kitchen? 
155,bathroom,Answer: The apple was in the office before Mary moved to the,Where was the apple before the office? 
156,bathroom,Answer: The apple was in the garden before the office.,Where was the apple before the office? 
157,bedroom,,Where was the apple before the bathroom? 
158,bedroom,Answer: The apple was in the dining-room before the bath,Where was the apple before the bathroom? 
159,garden,Answer: The apple was in the bathroom.,Where was the apple before the hallway? 
160,office,Answer: The football was in the hallway before it was taken,Where was the football before the kitchen? 
161,office,Answer: The apple was in the office.,Where was the apple before the bedroom? 
162,office,Answer: The football was in the office before the kitchen.,Where was the football before the kitchen? 
163,garden,,Where was the milk before the office? 
164,bathroom,Answer: The milk was in the office before John moved to the,Where was the milk before the bedroom? 
165,kitchen,Answer: The milk was in the refrigerator.,Where was the milk before the office? 
166,kitchen,Answer: The milk was in the kitchen.,Where was the milk before the office? 
167,kitchen,Answer: The milk was in the kitchen before the office.,Where was the milk before the office? 
168,kitchen,,Where was the milk before the garden? 
169,bedroom,,Where was the milk before the kitchen? 
170,bathroom,Answer: The football was in the garden.,Where was the football before the kitchen? 
171,bathroom,Answer: The football was in the living room before it was moved to,Where was the football before the kitchen? 
172,bathroom,Answer: It was in the garden with John.,Where was the football before the office? 
173,bathroom,Answer: The football was in the office before the office.,Where was the football before the office? 
174,bathroom,Answer: The milk was in the kitchen before the office.,Where was the milk before the office? 
175,office,,Where was the football before the bedroom? 
176,bedroom,,Where was the football before the garden? 
177,kitchen,Answer: The football was in the office with Sandra before she,Where was the football before the garden? 
178,kitchen,Answer: The football was in the garden with Sandra.,Where was the football before the garden? 
179,hallway,Answer: The football was in the office before Sandra moved to,Where was the football before the bedroom? 
180,garden,Answer: The milk was in the kitchen before it was moved to,Where was the milk before the bedroom? 
181,bathroom,Answer: The football was in the garden with Mary.,Where was the football before the office? 
182,bathroom,Answer: It was in the garden with Daniel.,Where was the football before the office? 
183,bathroom,,Where was the football before the office? 
184,garden,,Where was the apple before the bathroom? 
185,bathroom,Answer: The football was in the bedroom before Mary moved to,Where was the football before the hallway? 
186,bedroom,,Where was the milk before the bathroom? 
