,target,output,question
0,hallway,Answer: The milk is in the refrigerator.,Where is the milk? 
1,hallway,Answer: The football is in the living room.,Where is the football? 
2,hallway,"Well, and, and, and, and, and, and, and",Where is the football? 
3,hallway,,Where is the football? 
4,garden,"s thet, in hiss, in his, the, his,",Where is the milk? 
5,garden,"the, the, the, the, the, the, the, the",Where is the milk? 
6,bedroom,Answer: The football is in the garden.,Where is the football? 
7,bedroom,"his own, his, to, his, the, his own, by",Where is the milk? 
8,kitchen,"so, and so, and so, and so, and so, and",Where is the football? 
9,kitchen,,Where is the football? 
10,bedroom,in the most of the most of the most of the most of the most,Where is the football? 
11,hallway,"he, and the by the by the by the by the
by the",Where is the football? 
12,garden,"s
He would
He was
He was
He",Where is the milk? 
13,garden,,Where is the milk? 
14,bathroom,"t, in thet, and thet, thet, the",Where is the apple? 
15,garden,Answer: Mary dropped the milk.,Where is the milk? 
16,garden,,Where is the milk? 
17,garden,,Where is the milk? 
18,kitchen,"no, to the most desirable, the most desirable, no,",Where is the apple? 
19,kitchen,"in the, the, the, and, the, the, and,",Where is the apple? 
20,bedroom,,Where is the apple? 
21,bedroom,".
.
.
.",Where is the apple? 
22,bathroom,"""in theology, and theology, and theology, and",Where is the football? 
23,bathroom,"her, her, her, her, her, her, her, her",Where is the football? 
24,bedroom,"the, the, the, the, the, the, the, the",Where is the milk? 
25,kitchen,"He.
He.
He.
He.
He.",Where is the milk? 
26,kitchen,he.,Where is the milk? 
27,bathroom,"the. He. He. He. He.
He.
He",Where is the apple? 
28,bathroom,he,Where is the apple? 
29,kitchen,"it, it, it, it, it, it, it, it",Where is the milk? 
30,garden,,Where is the apple? 
31,garden,"its, which is no man's, the, its, the,",Where is the apple? 
32,kitchen,,Where is the football? 
33,kitchen,heavily's and the,Where is the apple? 
34,kitchen,,Where is the apple? 
35,office,the,Where is the milk? 
36,kitchen,"of
of
of",Where is the football? 
37,kitchen,"""Carlengaged
""Carl, the
""some",Where is the football? 
38,kitchen,Answer: The football is in the hallway.,Where is the football? 
39,bedroom,,Where is the milk? 
40,bedroom,,Where is the milk? 
41,office,"the.

</",Where is the milk? 
42,office,"You."" I."" I."" I."" I."" I'll."" I",Where is the milk? 
43,office,"</
</
</
</


</",Where is the milk? 
44,kitchen,"""Well.
""Well.
""Well.
""Well",Where is the apple? 
45,bedroom,"the, and the, and the, and the, and the,",Where is the milk? 
46,office,,Where is the football? 
47,bathroom,"sweet, and




heart, and
heart,",Where is the football? 
48,bathroom,"he, he, the
he, he, he, he,",Where is the football? 
49,bedroom,,Where is the milk? 
50,bathroom,"Answer: In the refrigerator.

Question: What",Where is the milk? 
51,hallway,,Where is the apple? 
52,kitchen,"the, and the, and the, and the, but the, but",Where is the football? 
53,kitchen,"Well, and the, and the, and the, and the, and",Where is the football? 
54,kitchen,"the, the, the, the, and the, and the, and",Where is the football? 
55,bathroom,,Where is the apple? 
56,bathroom,"the
to, the
to
heard, the
hear",Where is the milk? 
57,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
58,kitchen,"her, and, and, and, and, and, and, and",Where is the milk? 
59,bedroom,"was, and the,",Where is the apple? 
60,garden,"the, and the, and the, and the, the, the,",Where is the milk? 
61,garden,"her, her, her, her, her, and, her, her",Where is the milk? 
62,kitchen,,Where is the football? 
63,kitchen,,Where is the football? 
64,kitchen,,Where is the football? 
65,kitchen,"the, the, the, the, the, the, the, the",Where is the football? 
66,kitchen,<,Where is the football? 
67,bedroom,"and, the, the, the, and, the, the, the",Where is the milk? 
68,bedroom,10000.,Where is the milk? 
69,bedroom,Answer: Daniel dropped the football.,Where is the football? 
70,garden,Answer: The apple is in the kitchen.,Where is the apple? 
71,garden,,Where is the apple? 
72,bathroom,Answer: The apple is in the kitchen.,Where is the apple? 
73,bathroom,Answer: The apple is in the kitchen.,Where is the apple? 
74,bathroom,,Where is the apple? 
75,office,,Where is the apple? 
76,hallway,The.,Where is the milk? 
77,hallway,Answer: In the refrigerator.,Where is the milk? 
78,hallway,too'yous,Where is the milk? 
79,hallway,</,Where is the milk? 
80,bathroom,,Where is the football? 
81,bathroom,,Where is the football? 
82,kitchen,"</
</
</
</
</
</",Where is the football? 
83,kitchen,"the, the, the, and the, andy, the, and",Where is the football? 
84,kitchen,,Where is the football? 
85,bathroom,,Where is the milk? 
86,kitchen,,Where is the apple? 
87,bathroom,Answer: In the refrigerator.,Where is the milk? 
88,bedroom,"the, and, and, and, and, and, and, and",Where is the football? 
89,kitchen,he-wise-wise-wise-wise-wise-wise-wise,Where is the apple? 
