,target,output,question
0,bedroom,,What is the bathroom east of?
1,bedroom,"well, the, the, the, the, the, the, the",What is west of the kitchen?
2,bathroom,"</s, the, the, the, the, the, the",What is north of the garden?
3,bedroom,,What is south of the kitchen?
4,bedroom,"church, to the, to the, to, to, the, to",What is east of the kitchen?
5,garden,Answer: The bathroom is west of the hallway.,What is the bathroom west of?
6,kitchen,,What is east of the bedroom?
7,bathroom,Answer: The garden south of the bedroom is the garden of,What is the garden south of?
8,kitchen,,What is south of the office?
9,office,and the,What is east of the hallway?
10,garden,"</.
</.
</.
</
</
</",What is north of the office?
11,garden,,What is south of the kitchen?
12,bathroom,"What, her, her, her, to, her, the, her",What is east of the kitchen?
13,garden,"""an's the, the, the, the",What is west of the kitchen?
14,garden,"she'er way, and, and, and, and, and,",What is north of the bedroom?
15,garden,Answer: The garden is east of the hallway.,What is east of the hallway?
16,hallway,,What is east of the office?
17,office,,What is south of the bathroom?
18,garden,,What is the bedroom north of?
19,garden,,What is the kitchen west of?
20,garden,"16.
16.


15.",What is the office east of?
21,garden,,What is the bathroom south of?
22,bathroom,Answer: The bathroom is north of the bedroom.,What is north of the bedroom?
23,bathroom,Answer: The bedroom south of the kitchen is the dining,What is the bedroom south of?
24,hallway,Answer: The office,What is the bedroom west of?
25,office,"well of the

in, in the, with the, with the",What is east of the bathroom?
26,office,"so, and so, and so, and so, and so, and",What is north of the bedroom?
27,hallway,"Well, the, the, the, the, the, the, the",What is west of the bathroom?
28,garden,"he, and the, and the, and, and, and the,",What is the bathroom north of?
29,garden,,What is north of the office?
30,bedroom,,What is east of the kitchen?
31,kitchen,Answer: The bathroom is east of the kitchen.,What is the bathroom east of?
32,bathroom,What a,What is north of the garden?
33,kitchen,"the, the, the, and of the, and of the,",What is the bedroom west of?
34,bedroom,,What is the kitchen south of?
35,garden,"the, the, the, the, and the, and the,",What is the bathroom east of?
36,office,"```ish, which, the, which, the, which,",What is south of the hallway?
37,bedroom,"y, the, the, the, the, the, the, the",What is north of the bathroom?
38,bedroom,,What is the bathroom east of?
39,office,,What is north of the bedroom?
40,bathroom,,What is south of the kitchen?
41,bedroom,,What is west of the office?
42,kitchen,"I, and the truthfully, and she had, and she was,",What is the garden south of?
43,garden,"of the, and the, and, and, and, and, and",What is south of the bedroom?
44,garden,"her, her, her, her, her, her, her, her",What is the office south of?
45,hallway,,What is the office east of?
46,garden,"me, the, the, the, the, the, the, the",What is south of the office?
47,garden,"her, her, her, her, and so, her, her,",What is west of the bedroom?
48,garden,,What is east of the hallway?
49,garden,"the, the, the, the, the, the, the, the",What is the office south of?
50,bedroom,,What is the hallway north of?
51,garden,,What is north of the bathroom?
52,hallway,"the, the, the, the, the, the, the, the",What is the bedroom north of?
53,bathroom,"xx, his, the, the,",What is east of the garden?
54,bathroom,,What is west of the bedroom?
55,garden,Answer: The east is the direction opposite to the west. In,What is east of the hallway?
56,hallway,"Answer.


""",What is the bedroom east of?
57,kitchen,"the, the, the, in the, the, in the, in",What is west of the hallway?
58,hallway,"he,"" he, and his, and his, and his, and his",What is south of the bedroom?
