Unnamed: 0,target,output,question
0,hallway,"Answer: In the kitchen.

Question: What is he doing?

Answer: He is sitting on",Where is John? 
1,bathroom,"Answer: In the bathroom.

Question: What is the price of butter?

Answer: 1",Where is Mary? 
2,kitchen,"Options:

- In the kitchen
- In the bedroom
- In the bathroom
- In the hallway",Where is Sandra? 
3,hallway,"Answer: She is in the kitchen.

Question: Where is John?

Answer: He is in",Where is Sandra? 
4,kitchen,"Options:

- In the kitchen
- In the bedroom
- In the hallway
- In the garden",Where is Sandra? 
5,hallway,"Answer: She is in the kitchen, making a cake.

Question: Where is <NAME>?",Where is Sandra? 
6,garden,"Answer: In the kitchen.




[Decoration]




[Decoration]",Where is Sandra? 
7,hallway,"Answer: In the office.

Question: Where is Sandra?

Answer: In the garden.",Where is Daniel? 
8,office,"Answer: Sandra is in the kitchen.

Question: Where is Sandra?

Answer: Sandra is in",Where is Sandra? 
9,office,"Answer: In the kitchen.

Question: Where is John?

Answer: In the office.",Where is Daniel? 
10,kitchen,,Where is Mary? 
11,garden,"Answer: She is in the garden.

Question: What is she doing?

Answer: She is",Where is Mary? 
12,office,"Answer: He's gone to the office.

Question: What is the name of the inn?",Where is Daniel? 
13,bedroom,"Answer: In the kitchen.

Question: Where is Daniel?

Answer: In the garden.",Where is Mary? 
14,bedroom,"Options:

1. In the bedroom
2. In the kitchen
3. In the hallway
4",Where is Mary? 
15,kitchen,"Answer: He is in the kitchen.

Question: What is he doing?

Answer: He is",Where is John? 
16,garden,,Where is John? 
17,kitchen,Answer: the office,Where is John? 
18,office,"Options:

1. In the hallway.
2. In the kitchen.
3. In the garden",Where is Daniel? 
19,kitchen,"Answer: John is in the kitchen.

Question: Where is Sandra?

Answer: Sandra is in",Where is John? 
20,hallway,"Answer: She is in the kitchen.

Question: What is the name of the man who is in the",Where is Mary? 
21,office,"Answer: He is in the office.

Question: What is he doing?

Answer: He is",Where is John? 
22,office,"Answer: He is in the kitchen.

Question: What is he doing?

Answer: He is",Where is John? 
23,hallway,"Answer: In the kitchen.

Question: Where is Daniel?

Answer: In the bedroom.",Where is Sandra? 
24,bedroom,"Options:

1) In the kitchen
2) In the bedroom
3) In the hallway
4",Where is Daniel? 
25,bedroom,"Options:

1. In the studio
2. In the cafe
3. In the garden
4",Where is Sandra? 
26,bedroom,"Options:

1. In the bedroom
2. In the kitchen
3. In the bedroom
4",Where is Mary? 
27,kitchen,"Answer: In the kitchen.

Question: Where is John?

Answer: In the bathroom.",Where is Daniel? 
28,kitchen,"Answer: The bedroom.

Question: Where is Sandra?

Answer: The kitchen.

Question",Where is Daniel? 
29,kitchen,"Answer: In the kitchen.

Question: Where is Sandra?

Answer: In the garden.",Where is Daniel? 
30,hallway,Answer: Sandra moved to the hallway.,Where is Sandra? 
31,office,"Answer: He is in the kitchen.

Question: What is he doing?

Answer: He is",Where is John? 
32,kitchen,Answer: In the kitchen.,Where is Sandra? 
33,kitchen,"Answer: In the kitchen.

Question: Where is Sandra?

Answer: In the kitchen.",Where is Sandra? 
34,bathroom,"Options:

- In the bedroom
- In the kitchen
- In the bathroom
- In the garden",Where is Sandra? 
35,office,"Answer: Mary is in the bedroom.

Question: What is Mary doing?

Answer: Mary is",Where is Mary? 
36,bathroom,"Choices:

- In the kitchen
- In the bathroom
- In the hallway
- In the",Where is Mary? 
37,garden,"Answer: In the kitchen.

Question: What is the name of the little black girl?

Answer",Where is Mary? 
38,kitchen,Choices:  1. In the kitchen. 2. In the bedroom. 3. In the hallway,Where is Sandra? 
39,bedroom,"Answer: Daniel is in the hallway.

Question: Where is Sandra?

Answer: Sandra is in",Where is Daniel? 
40,bathroom,"Answer: In the bathroom.

the positive, comparative, and superlative degrees of the adjective
""s",Where is Sandra? 
41,garden,"Answer: In the bedroom.

Question: Where is the professor?

Answer: In the bedroom.",Where is Daniel? 
42,bathroom,"Answer: In the bathroom.

Question: Where is Daniel?

Answer: In the hallway.",Where is Sandra? 
43,hallway,"Answer: In the kitchen.




  [Illustration: From col. Copyright by
                 Nature Study",Where is Daniel? 
44,garden,"Answer: In the kitchen.

Question: Where is Sandra?

Answer: In the bedroom.",Where is Daniel? 
45,kitchen,"Answer: She is in the kitchen.

Question: What is she doing?

Answer: She is",Where is Mary? 
46,hallway,"Answer: He is in the house.

Question: Where is the house?

Answer: It is",Where is Daniel? 
47,bathroom,"Answer: In the hallway.

Question: Where is Mary?

Answer: In the kitchen.",Where is Sandra? 
48,office,""" ""He's in the kitchen,"" said Macloud. ""I'll go and get him."" """,Where is John? 
49,bedroom,"Answer: In the bedroom.

Question: Where is Sandra?

Answer: In the bathroom.",Where is John? 
50,bedroom,"Answer: He is in the city.

Question: What is he doing?

Answer: He is",Where is John? 
51,office,"Answer: He is in the office.

Question: Where is Patience?

Answer: She is",Where is John? 
52,garden,"Options:

1). The manor
2). The parsonage
3). The",Where is John? 
53,garden,"Answer: In the kitchen.

Question: What is he doing?

Answer: He is making a",Where is John? 
54,kitchen,"Options:

  - In the bedroom
  - In the kitchen
  - In the office",Where is Daniel? 
55,bedroom,Choices: (A) Venice (B) the Campo St. Polo (C) the Campo,Where is Mary? 
56,kitchen,"Answer: In the kitchen.

Question: Where is Daniel?

Answer: In the bedroom.",Where is Mary? 
57,hallway,"Answer: Mary is in the kitchen.

Question: Where is Sandra?

Answer: Sandra is in",Where is Mary? 
58,garden,"Answer: in the kitchen.

Question: Where is Mary?

Answer: in the office.",Where is Daniel? 
59,hallway,"Options:

- the office
- the kitchen
- the hallway
- the bedroom
- the garden",Where is Sandra? 
60,hallway,"Options:

1. In the hospital.
2. In the forest.
3. In the school",Where is Sandra? 
61,office,"Answer: He is in the hallway.

Question: What is he doing?

Answer: He is",Where is Daniel? 
62,bathroom,"Answer: In the hallway.

Question: Where is John?

Answer: In the office.",Where is Sandra? 
63,garden,Choices:  1. In the bathroom. 2. In the hallway. 3. In the office,Where is Daniel? 
64,garden,"Choices: -bathroom -garden -hallway -office

Answer: hallway",Where is Daniel? 
65,kitchen,"Answer: He is in the kitchen.

Question: Where is John?

Answer: He is in",Where is John? 
66,kitchen,"Answer: John is in the hallway.

Question: Where is John?

Answer: John is in",Where is John? 
67,bathroom,"Answer: The kitchen.

Question: Where is Sandra?

Answer: The bathroom.

Question",Where is Daniel? 
68,office,"Options:

- In the kitchen
- In the bathroom
- In the bedroom
- In the office",Where is Daniel? 
69,office,"Options:

- In the kitchen
- In the bedroom
- In the office
- In the hallway",Where is Daniel? 
70,garden,"Answer: In the garden.

Question: Where is Sandra?

Answer: In the bedroom.",Where is Mary? 
71,hallway,"Answer: She is in the kitchen.

    Don Philip Nellamapane and Don Gaspar Ilengen",Where is Sandra? 
72,garden,"Answer: Mary is in the kitchen.

Question: Where is Mary?

Answer: Mary is in",Where is Mary? 
73,bedroom,"Answer: Mary is in the bedroom.

Question: Where is Mary?

Answer: Mary is in",Where is Mary? 
74,bathroom,"Answer: Mary is in the bedroom.

Question: Where is John?

Answer: John is in",Where is Mary? 
75,kitchen,"Answer: He is in the kitchen.

Question: What is he doing?

Answer: He is",Where is Daniel? 
76,kitchen,"Answer: He is in the kitchen.

Question: What is he doing?

Answer: He is",Where is John? 
77,kitchen,"Answer: He is in the kitchen.

Question: Where is Daniel?

Answer: He is in",Where is Daniel? 
78,hallway,"Answer: He is in the kitchen.

Question: What is he doing?

Answer: He is",Where is Daniel? 
79,office,Answer: in the kitchen.,Where is Daniel? 
80,garden,"Answer: John is in the garden.

Question: Where is John?

Answer: John is in",Where is John? 
81,bathroom,"Answer: John is in the garden.

Question: What is John doing?

Answer: John is",Where is John? 
82,bedroom,"Options:

- In the bedroom
- In the kitchen
- In the bathroom
- In the garden",Where is Sandra? 
83,garden,"Answer: Mary is in the kitchen.

Question: Where is John?

Answer: John is in",Where is Mary? 
84,office,## 1.1.1.1.1.1.1.1.1.1.1,Where is Daniel? 
85,garden,Answer: garden,Where is Sandra? 
86,garden,"Answer: Mary is in the garden.

Question: Where is Sandra?

Answer: Sandra is in",Where is Mary? 
87,hallway,"Answer: Nerac.

Question: Who is John's love interest?

Answer: Laure",Where is John? 
88,kitchen,"Option:  in the kitchen

 Option: in the office

 Option: in the garden

 Option",Where is Sandra? 
89,kitchen,"Answer: In the garden.

Question: Where is Catharine?

Answer: In the garden",Where is Daniel? 
90,bathroom,Answer: in the bathroom,Where is Sandra? 
91,bathroom,"Option A:  in the kitchen

 Option B: in the bathroom

 Option C: in the bedroom",Where is John? 
92,hallway,"Answer: In the kitchen.

Question: Where is Sandra?

Answer: In the kitchen.",Where is Sandra? 
93,bathroom,"Answer: In the bathroom.

Question: Where is Sandra?

Answer: In the bathroom.",Where is Sandra? 
94,bathroom,"Answer: Sandra is in the kitchen.

Question: Where is Daniel?

Answer: Daniel is in",Where is Sandra? 
95,kitchen,Answer: In the kitchen.,Where is John? 
96,kitchen,"Option:  in the kitchen

 Option:  in the hallway

 Option:  in the kitchen",Where is Sandra? 
97,kitchen,"Options:

1. In the kitchen
2. In the bedroom
3. In the hallway
4",Where is Mary? 
98,bedroom,"Answer: In the kitchen.







End of the Project Gutenberg EBook of The",Where is Mary? 
99,bedroom,"Answer: The kitchen.

Question: Where is John?

Answer: The kitchen.

Question",Where is Mary? 
100,bedroom,"Answer: In the bedroom.

Question: What is she doing?

Answer: She is listening to",Where is Mary? 
101,bathroom,"Answer: In the bathroom.
Question: Where is Mary?
Answer: In the bathroom.
Question: Where",Where is Sandra? 
102,office,"Answer: Mary is in the bathroom.

Question: Where is Daniel?

Answer: Daniel is in",Where is Mary? 
103,garden,"Answer: In the kitchen.

Question: Where is Sandra?

Answer: In the hallway.",Where is Daniel? 
104,garden,"Answer: In the bedroom.

Question: Where is John?

Answer: In the kitchen.",Where is Daniel? 
105,hallway,"Option A: In the kitchen

 Option B: In the bedroom

 Option C: In the living room",Where is Mary? 
106,bedroom,"Answer: In the woods.

Question: What is the name of the man who was killed?",Where is Daniel? 
107,bathroom,"Answer: In the kitchen.

Question: Where is John?

Answer: In the kitchen.",Where is Daniel? 
108,office,"Answer: He is in the kitchen.

Question: What is he doing?

Answer: He is",Where is Daniel? 
109,bedroom,"Answer: He is in the kitchen.

Question: What is he doing?

Answer: He is",Where is John? 
110,bathroom,"Answer: He is in the kitchen.

Question: What is the name of the man who is in the",Where is Daniel? 
111,bathroom,,Where is Daniel? 
112,kitchen,"Answer: He is in the kitchen.

Question: What is he doing?

Answer: He is",Where is John? 
113,hallway,"Options: - At the hospital
- At the White Springs Hotel
- At the operating room
- not enough",Where is John? 
114,kitchen,"Answer: In the kitchen.

Question: Where is John?

Answer: In the office.",Where is Mary? 
115,garden,"Answer: In the garden.

Question: What is the name of the giant?

Answer: Fort",Where is Sandra? 
116,office,"Answer: He is in the kitchen.

Question: What is he doing?

Answer: He is",Where is John? 
117,kitchen,"Answer: In the kitchen.






End of the Project Gutenberg EBook of Remin",Where is Mary? 
118,bathroom,"Answer: In the hallway.

Question: Where is Sandra?

Answer: In the kitchen.",Where is Daniel? 
119,office,"Answer: In the office.

Question: Where is Sandra?

Answer: In the kitchen.",Where is Daniel? 
120,bedroom,"Answer: Daniel is in the bedroom.

Question: What is Daniel doing?

Answer: Daniel is",Where is Daniel? 
121,bathroom,"Answer: In the bathroom.

Question: Where is Mary? Answer: In the bathroom.

Question: Where",Where is Mary? 
122,bedroom,"Answer: In the office.

Question: Where is Sandra?

Answer: In the office.",Where is Daniel? 
123,hallway,"Options:

1. In the bathroom
2. In the hallway
3. In the kitchen
4",Where is Daniel? 
124,bedroom,"Answer: In the kitchen.

Question: Where is John?

Answer: In the office.",Where is Mary? 
125,office,"Options: - The office
- The Gomal River
- The Gir-dao plain
- The G",Where is Sandra? 
126,garden,"Answer: John is in the garden.

Question: What is John doing?

Answer: John is",Where is John? 
127,garden,Answer: In the lion's den. Question: Where is the lion? Answer: In the Senate. Question: Where,Where is Daniel? 
128,garden,"Answer: She is in the garden.

Question: Where is John?

Answer: He is in",Where is Sandra? 
129,bathroom,Answer: The answer is 1,Where is Sandra? 
130,garden,"Answer: In the garden.

in vain for the original, and I am inclined to believe that the author
has",Where is Sandra? 
131,hallway,"Answer: In the bedroom.






End of the Project Gutenberg EBook of Scientific American",Where is Mary? 
132,bathroom,"Options:

1. In the kitchen
2. In the bedroom
3. In the bathroom
4",Where is Sandra? 
133,garden,"Answer: In the kitchen.

Question: Where is John?

Answer: In the kitchen.",Where is Sandra? 
134,kitchen,Answer: In the kitchen.,Where is John? 
135,bathroom,"Answer: Sandra is in the bathroom.

Question: Where is Sandra?

Answer: Sandra is in",Where is Sandra? 
136,office,"Answer: In the office.

    My _first_ is a thing, my _second_ is a thing,",Where is Sandra? 
137,kitchen,"Answer: In the kitchen.

Question: Where is John?

Answer: In the kitchen.",Where is John? 
138,bathroom,Choices:  1. In the kitchen. 2. In the bathroom. 3. In the bedroom,Where is Sandra? 
139,bathroom,"Answer: In the bedroom.

Question: Where is Sandra?

Answer: In the bathroom.",Where is John? 
140,office,"Answer: In Patrick’s Close, Dublin.

Question: What is the profession of the author?",Where is Mary? 
141,hallway,"Answer: Mary is in the hallway.

Question: Where is John?

Answer: John is in",Where is Mary? 
142,hallway,"Answer: Mary is in the hallway.

Question: Where is John?

Answer: John is in",Where is Mary? 
143,office,"Answer: Sandra is in the kitchen.

Question: Where is Sandra?

Answer: Sandra is in",Where is Sandra? 
144,bedroom,"Answer: In the kitchen.

Question: Where is the kitchen?

Answer: In the house.",Where is Sandra? 
145,kitchen,"Answer: She is in the kitchen.

Question: What is she doing?

Answer: She is",Where is Sandra? 
146,kitchen,"Choices: (A) bedroom (B) kitchen (C) living room (D) bathroom

A",Where is Sandra? 
147,kitchen,"Answer: In the kitchen.

Question: Where is Sandra?

Answer: In the kitchen.",Where is Daniel? 
148,kitchen,"Answer: In the kitchen.











End of the Project G",Where is Sandra? 
149,kitchen,"Options:

  - In the bedroom
  - In the kitchen
  - In the office",Where is Daniel? 
150,garden,"Answer: Daniel is in the bedroom.











End of the Project",Where is Daniel? 
151,garden,Answer: in the garden.,Where is Sandra? 
152,bathroom,"Answer: He is in the office.

Question: What is he doing?

Answer: He is",Where is Daniel? 
153,office,"Answer: He is in the office.

Question: Where is Sandra?

Answer: He is in",Where is Daniel? 
154,bedroom,"Answer: He is in the bedroom.

Question: Where is Sandra?

Answer: She is in",Where is John? 
155,bathroom,"Answer: Mary journeyed to the bedroom.

Question: What is the name of the country in the valley",Where is Mary? 
