Unnamed: 0,target,output,question
0,hallway,"Answer: John is in the hallway.

Question: Who is Hilary?

Answer: Hilary",Where is John? 
1,bathroom,"Answer: Mary is in the bathroom.

Question: Where is John?

Answer: John is in",Where is Mary? 
2,kitchen,,Where is Sandra? 
3,hallway,"Option A: In the kitchen

 Option B: In the hallway

 Option C: In the garden",Where is Sandra? 
4,kitchen,Choices:  1. In the kitchen. 2. In the hallway. 3. In the garden,Where is Sandra? 
5,hallway,"Answer: In the kitchen.

Question: What is Sandra doing?

Answer: She is making a",Where is Sandra? 
6,garden,"Options:
(A).
(B).
(C).
(D).",Where is Sandra? 
7,hallway,"Options:

-   The hallway
-   The office
-   The kitchen
-   The garden",Where is Daniel? 
8,office,,Where is Sandra? 
9,office,"Options: - office
- garden
- hallway
- bathroom
- kitchen

Option: office",Where is Daniel? 
10,kitchen,"Answer: Mary is in the kitchen.









End of the Project G",Where is Mary? 
11,garden,"Answer: In the kitchen.

Question: Where is Daniel?

Answer: In the office.",Where is Mary? 
12,office,"Answer: He is in the office.

Question: Where is Mary?

Answer: She is in",Where is Daniel? 
13,bedroom,"Answer: Mary is in the kitchen.

Question: Where is Daniel?

Answer: Daniel is in",Where is Mary? 
14,bedroom,"Answer: Mary moved to the kitchen.

Question: Where is John?

Answer: John journeyed",Where is Mary? 
15,kitchen,"Options:
(A) In the kitchen.
(B) In the hallway.
(C) In",Where is John? 
16,garden,"Answer: He is in the kitchen.

Question: Where is Sandra?

Answer: She is in",Where is John? 
17,kitchen,"Answer: John is in the kitchen.

Question: Where is John?

Answer: John is in",Where is John? 
18,office,"Answer: The office.

Question: Where is John?

Answer: The kitchen.

Question",Where is Daniel? 
19,kitchen,Choices:  1. In the kitchen. 2. In the hallway. 3. In the garden,Where is John? 
20,hallway,Choices:  1. In the kitchen. 2. In the hallway. 3. In the bedroom,Where is Mary? 
21,office,Choices:  1. In the office. 2. In the hallway. 3. In the kitchen,Where is John? 
22,office,Choices:  1. In the office. 2. In the hallway. 3. In the bathroom,Where is John? 
23,hallway,"Options:
(A) In the office.
(B) In the garden.
(C) In",Where is Sandra? 
24,bedroom,"Answer: In the office.

Question: Where is John?

Answer: In the garden.",Where is Daniel? 
25,bedroom,"Answer: In the kitchen.

Question: Why?

Answer: Because she is a woman.",Where is Sandra? 
26,bedroom,"Answer: Mary went to the bedroom.

Question: Where is Mary?

Answer: Mary went to",Where is Mary? 
27,kitchen,bedroom.,Where is Daniel? 
28,kitchen,"Answer: He is in the kitchen.

Question: Who is Daniel?

Answer: He is a",Where is Daniel? 
29,kitchen,Choices:  1. In the bedroom. 2. In the kitchen. 3. In the bathroom,Where is Daniel? 
30,hallway,"Answer: In the hallway.

Question: Who is the author of the book?

Answer: <",Where is Sandra? 
31,office,"Answer: John is in the office.

Question: Where is Sandra?

Answer: Sandra is in",Where is John? 
32,kitchen,"Answer: Sandra is in the kitchen.

Question: Where is John?

Answer: John is in",Where is Sandra? 
33,kitchen,"Answer: Sandra is in the kitchen.

Question: Where is John?

Answer: John is in",Where is Sandra? 
34,bathroom,"""And why,"" the Hunter cried, ""for me
    This hospitality?""
    ""For",Where is Sandra? 
35,office,,Where is Mary? 
36,bathroom,"Options: (A) bedroom (B) bathroom (C) hallway (D) office

A",Where is Mary? 
37,garden,"Answer: In the garden.

Question: Where is Sandra?

Answer: In the kitchen.",Where is Mary? 
38,kitchen,"Options:
(A) In the kitchen.
(B) In the hallway.
(C) In",Where is Sandra? 
39,bedroom,Choices:  1. In the kitchen. 2. In the hallway. 3. In the bedroom,Where is Daniel? 
40,bathroom,Answer: Sandra travelled to the bathroom.,Where is Sandra? 
41,garden,"Answer: In the kitchen.

Question: What is he doing?

Answer: He is cooking dinner",Where is Daniel? 
42,bathroom,Options: - In the bathroom. - In the hallway. - In the bedroom. - In the garden.,Where is Sandra? 
43,hallway,"Answer: The kitchen.

Question: Where is Mary?

Answer: The bedroom.

Question",Where is Daniel? 
44,garden,"Options:

1. In the garden
2. In the bedroom
3. In the kitchen
4",Where is Daniel? 
45,kitchen,"Answer: In the kitchen.

Question: What does Mary want?

Answer: She wants to know",Where is Mary? 
46,hallway,"Answer: Daniel is in the kitchen.

Question: Where is Mary?

Answer: Mary is in",Where is Daniel? 
47,bathroom,,Where is Sandra? 
48,office,,Where is John? 
49,bedroom,office,Where is John? 
50,bedroom,"Options: 
(A)bathroom (B)bedroom (C)hallway (D)cour",Where is John? 
51,office,"Answer: John is in the office.

Question: What is John doing?

Answer: John is",Where is John? 
52,garden,"Context: [Illustration: COPYRIGHT, 1911, PATRIOT PUB. THE",Where is John? 
53,garden,"Options:

1. In the kitchen.
2. In the bedroom.
3. In the office",Where is John? 
54,kitchen,"## Chapter 4




[Illustration]




CHAPTER IV.",Where is Daniel? 
55,bedroom,"Answer: In the bedroom.

Question: What is she doing?

Answer: She is looking at",Where is Mary? 
56,kitchen,"Answer: Mary is in the kitchen.

Question: Where is Daniel?

Answer: Daniel is in",Where is Mary? 
57,hallway,,Where is Mary? 
58,garden,Choices:  1. In the kitchen. 2. In the office. 3. In the garden,Where is Daniel? 
59,hallway,"Options: - office
- kitchen
- hallway
- bedroom

Answer: kitchen",Where is Sandra? 
60,hallway,Choices:  1. In the hallway. 2. In the kitchen. 3. In the bedroom,Where is Sandra? 
61,office,Answer: office,Where is Daniel? 
62,bathroom,"Options:
(A) In the office.
(B) In the bathroom.
(C) In",Where is Sandra? 
63,garden,"Options:
(A) In the office.
(B) In the bathroom.
(C) In",Where is Daniel? 
64,garden,,Where is Daniel? 
65,kitchen,,Where is John? 
66,kitchen,"Answer: John is in the kitchen.

Question: Where is Mary?

Answer: Mary is in",Where is John? 
67,bathroom,"Option A: In the kitchen

 Option B: In the hallway

 Option C: In the bathroom",Where is Daniel? 
68,office,Choices:  1. In the kitchen. 2. In the bedroom. 3. In the bathroom,Where is Daniel? 
69,office,Choices:  1. In the kitchen. 2. In the bedroom. 3. In the hallway,Where is Daniel? 
70,garden,"Answer: In the garden.

Question: What is the name of the poem?

Answer: The",Where is Mary? 
71,hallway,"Answer: The office.

Question: Where is Mary?

Answer: The garden.

Question",Where is Sandra? 
72,garden,,Where is Mary? 
73,bedroom,"Answer: In the kitchen.

Question: Where is John?

Answer: In the hallway.",Where is Mary? 
74,bathroom,,Where is Mary? 
75,kitchen,"Answer: He went to the kitchen.

Question: Where is John?

Answer: He went to",Where is Daniel? 
76,kitchen,"Answer: John is in the kitchen.

Question: Where is Mary?

Answer: Mary is in",Where is John? 
77,kitchen,Choices:  1. In the office. 2. In the kitchen. 3. In the garden,Where is Daniel? 
78,hallway,"Options:

1. In the kitchen
2. In the office
3. In the bedroom
4",Where is Daniel? 
79,office,"Answer: The office.

Question: Where is Sandra?

Answer: The garden.

Question",Where is Daniel? 
80,garden,"Options:

1). In the palace.
2). In the garden.
3).",Where is John? 
81,bathroom,"Answer: John is in the garden.

Question: What is John doing?

Answer: John is",Where is John? 
82,bedroom,"## 2.

Context: The
next morning, when the sun rose, the little girl was sitting",Where is Sandra? 
83,garden,"## 1.

## 2.

## 3.

## 4.",Where is Mary? 
84,office,Choices:  1. In the bedroom. 2. In the office. 3. In the kitchen,Where is Daniel? 
85,garden,Answer: In the garden.,Where is Sandra? 
86,garden,"Answer: Mary is in the garden.

Question: What is Sandra doing?

Answer: Sandra is",Where is Mary? 
87,hallway,"Options:
(A) In the garden.
(B) In the kitchen.
(C) In",Where is John? 
88,kitchen,"Answer: The kitchen.

Question: Where is John?

Answer: The office.

Question",Where is Sandra? 
89,kitchen,Choices:  1. In the kitchen. 2. In the office. 3. In the bedroom,Where is Daniel? 
90,bathroom,Context: Sandra moved to the kitchen.,Where is Sandra? 
91,bathroom,"Answer: In the bathroom.

Question: Where is Sandra?

Answer: In the kitchen.",Where is John? 
92,hallway,Choices: 1. In the kitchen. 2. In the bedroom. 3. In the hallway,Where is Sandra? 
93,bathroom,## 2.,Where is Sandra? 
94,bathroom,"Options:

1. In the kitchen
2. In the bathroom
3. In the bedroom",Where is Sandra? 
95,kitchen,"Answer: John is in the kitchen.

Question: Where is Sandra?

Answer: Sandra is in",Where is John? 
96,kitchen,"Answer: The kitchen.

Question: Who is the Dean?

Answer: <NAME>.",Where is Sandra? 
97,kitchen,"Options:
(A) In the kitchen.
(B) In the bedroom.
(C) In",Where is Mary? 
98,bedroom,"Options:
(A) kitchen
(B) bedroom
(C) hallway
(D) living room",Where is Mary? 
99,bedroom,"Options:
(A) In the kitchen.
(B) In the bedroom.
(C) In",Where is Mary? 
100,bedroom,,Where is Mary? 
101,bathroom,"Options:

1. In the bedroom.
2. In the bathroom.
3. In the kitchen",Where is Sandra? 
102,office,,Where is Mary? 
103,garden,"Answer: In the kitchen.




[Decoration]


V. _PHASES IN",Where is Daniel? 
104,garden,Choices:  1. In the office. 2. In the kitchen. 3. In the bathroom,Where is Daniel? 
105,hallway,"Answer: In the hallway.

Question: What is she doing?

Answer: Moving.",Where is Mary? 
106,bedroom,"## 10

Context: I am not sure that I have not been too severe on the
mis",Where is Daniel? 
107,bathroom,,Where is Daniel? 
108,office,Choices:  1. In the bedroom. 2. In the kitchen. 3. In the bathroom,Where is Daniel? 
109,bedroom,"Options: - The bedroom
- The kitchen
- The office
- The garden

The answer is The",Where is John? 
110,bathroom,"Options:
(A)The bathroom
(B)The office
(C)The British Museum
(",Where is Daniel? 
