Unnamed: 0,target,output,question
0,football,"[Decoration]


VII. _THE LITTLE GIRL'S",What did Fred give to Jeff? 
1,Fred,Choices:  1. Fred. 2. Jeff. 3. The Judge. 4. The,Who gave the football to Jeff? 
2,football,"Answer: The football.

Question: What did Jeff give to Fred?

Answer: The football.",What did Fred give to Jeff? 
3,Jeff,Answer: Jeff.,Who did Fred give the football to? 
4,Fred,"Answer: Fred.

Question: Who was the dark-complexioned gentleman?

Answer: The Earl",Who did Jeff give the football to? 
5,Jeff,"Answer: Jeff.

Question: Who was the author of ""The Prodigal Son""?",Who gave the apple? 
6,Bill,"Answer: Fred, Bill, and Tom.

Question: Who was the first to receive the apple?",Who received the apple? 
7,apple,"Answer: The apple.

Question: What did Fred give to Bill?

Answer: The apple.",What did Bill give to Fred? 
8,apple,,What did Bill give to Fred? 
9,Fred,"Answer: Fred.

Question: Who gave the apple to Fred?

Answer: Bill.",Who received the apple? 
10,Mary,"Answer: Mary.

Question: Who was the leader of the four soldiers?

Answer: Captain Bas",Who received the milk? 
11,milk,"Answer: She gave him the milk.

Question: What did Bill do with the milk?

Answer",What did Mary give to Bill? 
12,Bill,"Answer: Mary.

Question: Who gave the milk?

Answer: Fred.

Question:",Who received the milk? 
13,Bill,"Answer: Bill.

Question: Who did Bill give the milk to?

Answer: Mary.",Who did Mary give the milk to? 
14,milk,,What did Mary give to Bill? 
15,Jeff,"Option A: Fred

 Option B: Jeff

 Option C: Asaph Hall

 Option D:",Who received the football? 
16,Fred,,Who gave the football to Jeff? 
17,football,"Fact: Fred gave the football to Jeff.

Fact: Fred gave the football to Jeff.

Fact",What did Fred give to Jeff? 
18,Jeff,"Choices: - Jeff - Mary - Fred - not enough information

Answer: Fred",Who received the football? 
19,Mary,"Answer: Mary

Question: Who took the milk?

Answer: Jeff

Question: Who went",Who gave the milk? 
20,milk,"Question: What did Mary give to Bill?

Question: What did Bill give to Fred?

Question",What did Jeff give to Mary? 
21,Mary,Choices: (A) Elsie (B) Mary (C) Bill (D) Fred,Who gave the milk to Jeff? 
22,Mary,"Option A: Mary

 Option B: Fred

 Option C: Bill

 Option D: Els",Who gave the milk to Jeff? 
23,Bill,"Answer: Bill

Question: Who got the milk?

Answer: Mary

Question: Who went",Who gave the apple to Jeff? 
24,Jeff,"Answer: Bill.

Question: Who got the apple?

Answer: Bill.

Question:",Who gave the apple? 
25,apple,## Chapter 10,What did Jeff give to Fred? 
26,Fred,"Answer: Jeff.

Question: Who went to the kitchen?

Answer: Jeff.

Question",Who received the apple? 
27,Jeff,"Answer: Fred

Question: Who received the milk?

Answer: Jeff

Question: Who received",Who received the apple? 
28,Jeff,"Answer: Fred.

Question: Who passed the apple?

Answer: Jeff.

Question:",Who gave the apple? 
29,Fred,Answer: Fred,Who did Jeff give the apple to? 
30,Mary,Jeff.,Who gave the milk? 
31,Bill,"Answer: Mary.

Question: Who got the milk?

Answer: Bill.

Question:",Who gave the milk? 
32,Bill,"Answer: Bill gave the milk to Mary.

Question: Who moved to the kitchen?

Answer:",Who gave the milk to Mary? 
33,milk,"Choices: (A) milk (B) apple (C) football (D) nothing

A",What did Bill give to Mary? 
34,apple,"Answer: the apple.

Question: What did Fred give to Mary?

Answer: the milk.",What did Mary give to Fred? 
35,Jeff,Answer: Jeff,Who did Fred give the milk to? 
36,Jeff,"Answer: Jeff

Question: Who did Fred drop the milk to?

Answer: Mary

Question",Who did Fred give the milk to? 
37,milk,,What did Jeff give to Mary? 
38,milk,Choices: 1. A football. 2. A milk. 3. An apple. 4,What did Jeff give to Mary? 
39,Fred,Answer: Fred,Who gave the apple? 
40,Mary,"Answer: Mary.

Question: Who grabbed the milk?

Answer: Jeff.

Question:",Who gave the milk? 
41,milk,Options: (A) A letter. (B) A book. (C) A bill. (D),What did Mary give to Fred? 
42,Jeff,"Choices:
(A).
Bill.
(B).
Fred.
(C",Who gave the milk? 
43,Fred,"Answer: Mary, Fred, Bill, Jeff, and Mary.

Question: Who gave the milk?",Who received the milk? 
44,Mary,Answer: Fred.,Who gave the milk? 
45,Bill,"Answer: Bill.

Question: Who was the author of the book that Beulah was reading?",Who did Mary give the milk to? 
46,milk,,What did Mary give to Bill? 
47,Mary,"Option A: Bill

 Option B: Mary

 Option C: Gertrude

 Option D",Who gave the milk? 
48,Mary,"Answer: Mary

Question: Who did Bill give the apple to?

Answer: Jeff

Question",Who did Bill give the milk to? 
49,Bill,Choices: 1. Bill. 2. Christine. 3. Sidney. 4. K,Who gave the milk to Mary? 
50,Mary,,Who gave the apple to Fred? 
51,Fred,"Answer: Fred.

Question: Who grabbed the apple there?

Answer: Bill.

Question",Who gave the apple to Mary? 
52,apple,"Answer: The apple.

Question: What did Mary give to Fred?

Answer: The apple.",What did Fred give to Mary? 
53,apple,,What did Mary give to Jeff? 
54,apple,"Answer: Mary gave the apple to Jeff.

Question: What did Jeff give to Mary?

Answer",What did Mary give to Jeff? 
55,Fred,"Options: (A) Fred (B) Bill (C) Zoie (D) Mary

A",Who received the football? 
56,football,,What did Bill give to Fred? 
57,Bill,"Answer: Bill.

Question: Who took the apple?

Answer: Mary.

Question:",Who gave the apple? 
58,Bill,"Answer: Bill.

Question: Who did Bill give the apple to?

Answer: Mary.",Who did Mary give the apple to? 
59,Jeff,Bill gave the apple to Jeff.,Who did Bill give the apple to? 
60,Jeff,Answer: Jeff.,Who did Bill give the apple to? 
61,Bill,"Answer: Bill.

Question: Who took the milk there?

Answer: Mary.

Question",Who gave the apple to Jeff? 
62,Jeff,"Answer: Jeff.

Question: Who passed the apple to Bill?

Answer: Jeff.",Who gave the apple to Bill? 
63,Bill,"Answer: Bill.

Question: Who received the football?

Answer: Mary.

Question:",Who received the apple? 
64,Mary,Answer: Mary.,Who gave the milk? 
65,Mary,Answer: Mary.,Who gave the apple to Bill? 
66,Bill,,Who did Mary give the apple to? 
67,Mary,"Answer: Mary.

Question: Who did Mary give the apple to?

Answer: Bill.",Who did Bill give the apple to? 
68,apple,"Answer: The apple.

Question: What did Mary give to Bill?

Answer: The apple.",What did Bill give to Mary? 
69,Mary,"Option A: Mary

 Option B: Stephen

 Option C: Fred

 Option D: Bill",Who did Bill give the apple to? 
70,apple,"CHAPTER VII. THE JUDGE'S LAST DAYS

The Judge",What did Fred give to Jeff? 
71,Jeff,"Options:

- Fred
- Jeff
- Bill
- Julian Schmidt
- <NAME>
-",Who gave the football? 
72,Jeff,,Who gave the football? 
73,apple,"Options:

1. The apple
2. The football
3. The book
4. The apple",What did Fred give to Bill? 
74,apple,"Answer: the apple.

Question: What did Bill give to Fred?

Answer: the apple.",What did Fred give to Bill? 
75,Fred,"Answer: Fred.

Question: Who dropped the football?

Answer: Mary.

Question:",Who gave the football? 
76,Fred,"Answer: Jerry.

Question: Who got the football?

Answer: Mary.

Question:",Who gave the football? 
77,Mary,,Who received the football? 
78,Mary,"Answer: Mary.

Question: Who got the football?

Answer: Fred.

Question:",Who gave the football? 
79,football,Answer:,What did Mary give to Fred? 
80,milk,"Answer: The milk.

Question: What did Jeff give to Fred?

Answer: The milk.",What did Fred give to Jeff? 
81,milk,"Answer: The milk.

Question: What did Jeff give to Fred?

Answer: The football.",What did Fred give to Jeff? 
82,Fred,Choices:  1. Mary. 2. Fred. 3. Bill. 4. Poc,Who did Jeff give the milk to? 
83,milk,## 10,What did Jeff give to Fred? 
84,Jeff,"Answer: Jeff.

Question: Who took the football there?

Answer: Bill.

Question",Who gave the milk to Fred? 
85,Fred,"Answer: Fred.

Question: Who was the author of the book ""The Prodigal Son""?",Who did Mary give the apple to? 
86,Fred,,Who gave the apple to Mary? 
87,Mary,"Answer: Bill.

Question: Who journeyed to the office?

Answer: Mary.",Who gave the apple? 
88,Jeff,Answer: Fred,Who did Mary give the apple to? 
89,Jeff,"Bill, Mary, Jeff, and Fred.",Who received the football? 
90,football,"Answer: The football.

Question: What did Jeff give to Mary?

Answer: The apple.",What did Mary give to Jeff? 
91,Mary,Choices:  1. Mary. 2. Bill. 3. Jeff. 4. Mother B,Who received the football? 
92,Mary,"Option A: Mary

 Option B: Bill

 Option C: Jeff

 Option D: John",Who gave the football? 
93,Jeff,"Answer: Jeff.

Question: Who did Fred go back to the garden?

Answer: The garden",Who did Mary give the football to? 
94,Bill,"Answer: Bill.

Question: Who did Mary give the football to?

Answer: Jeff.",Who did Fred give the apple to? 
95,Jeff,"Answer: Jeff.

Question: What did the Senator do to Jennie?

Answer: He kissed",Who did Mary give the apple to? 
96,Mary,,Who gave the apple to Jeff? 
97,apple,,What did Jeff give to Fred? 
98,Fred,"Option A: Mary

 Option B: Fred

 Option C: Mary and Fred

 Option D:",Who did Jeff give the apple to? 
99,milk,"Answer: The milk.

Question: What did Mary give to Jeff?

Answer: The apple.",What did Bill give to Mary? 
100,Bill,Answer: Bill.,Who did Mary give the apple to? 
101,Bill,"Answer: Bill.

Question: Who went to the bathroom?

Answer: Jeff.

Question",Who received the apple? 
102,Fred,"Answer: Bill.

Question: Who moved the apple?

Answer: Bill.

Question:",Who gave the apple? 
103,Bill,"Answer: Bill.

Question: Who moved the apple?

Answer: Bill.

Question:",Who gave the apple? 
104,apple,"Answer: She gave him the apple.

Question: What did Bill give to Mary?

Answer:",What did Mary give to Bill? 
105,Jeff,"End of the Project Gutenberg EBook of Notes and Queries, Number 1",Who received the milk? 
106,Mary,"Answer: Mary.

Question: Who moved to the garden?

Answer: Mary.

Question",Who gave the milk? 
107,Jeff,"Options:

A).
B).
C).
D).

Answer:",Who did Mary give the milk to? 
108,football,"Option A: a football

 Option B: a book

 Option C: a letter

 Option D",What did Bill give to Mary? 
109,Mary,"Answer: Mary.

Question: Who moved to the garden?

Answer: Mary.

Question",Who gave the football? 
110,apple,"## 1.1.1

### 1.1.1.1

#### 1",What did Jeff give to Mary? 
111,apple,"Option A: a football

 Option B: an apple

 Option C: a book

 Option D",What did Jeff give to Mary? 
112,Mary,Choices: (A) Mary (B) Jeff (C) Bill (D) Yorick,Who gave the apple? 
113,Mary,"Answer: Mary.

Question: Who travelled to the hallway?

Answer: Jeff.

Question",Who gave the apple? 
114,Mary,"Answer: Mary.

Question: Who gave the apple to Mary?

Answer: Jeff.",Who received the apple? 
115,Bill,"Answer: Mary.

Question: Who moved to the office?

Answer: Havens.",Who gave the milk? 
116,milk,Choices: (A) a letter (B) a book (C) a milk (D) a coffee,What did Mary give to Bill? 
117,Bill,Answer: Bill,Who did Mary give the milk to? 
118,milk,"Answer: The milk.

Question: What did Mary give to Bill?

Answer: The apple.",What did Bill give to Mary? 
119,Mary,"Answer: Mary

Question: Who did Mary give the milk to?

Answer: Bill

Question",Who did Bill give the milk to? 
120,milk,,What did Mary give to Bill? 
121,Mary,"Answer: Mary.

Question: Who got the milk?

Answer: Bill.

Question:",Who gave the milk? 
122,Mary,"Answer: Mary.

Question: Who grabbed the milk?

Answer: Bill.

Question:",Who gave the milk? 
123,Jeff,,Who did Bill give the football to? 
124,Bill,,Who gave the football to Jeff? 
125,Jeff,,Who received the football? 
126,Jeff,"Option1: The author

 Option2: The author's friend

 Option3: The author'",Who gave the football to Bill? 
127,football,,What did Jeff give to Bill? 
128,football,"Answer: The football.

Question: What did Bill give to Jeff?

Answer: The football.",What did Jeff give to Bill? 
129,apple,"Fact: Fred handed the apple to Mary.

Question: What did Fred give to Mary?

Fact",What did Fred give to Mary? 
130,Bill,"Options:

1. Mary
2. Bill
3. The Consul-General
4. The",Who received the apple? 
131,apple,"Option A: a letter

 Option B: a book

 Option C: a medal

 Option D",What did Mary give to Bill? 
132,apple,"Option A: a letter

 Option B: a book

 Option C: an apple

 Option D",What did Mary give to Bill? 
133,apple,"Option A: a letter

 Option B: a book

 Option C: a present

 Option D",What did Jeff give to Mary? 
134,Fred,,Who gave the apple? 
135,football,"Option A: a football

 Option B: a letter

 Option C: a book

 Option D",What did Fred give to Jeff? 
136,football,"Answer: the football

Question: What did Jeff give to Fred?

Answer: the football",What did Fred give to Jeff? 
137,Jeff,"Options:

1) Fred
2) Bill
3) Jeff
4) Mary

Answer:",Who gave the football? 
138,Fred,"Options:
(A) Fred
(B) Bill
(C) Mary
(D) Yvon",Who did Jeff give the football to? 
139,football,"Options:

1. The football
2. The milk
3. The football and the milk
4",What did Fred give to Mary? 
140,football,,What did Jeff give to Mary? 
