Unnamed: 0,target,output,question
0,office,Answer: office,Where was the apple before the bathroom? 
1,office,Answer: office,Where was the apple before the hallway? 
2,office,Answer: kitchen,Where was the apple before the hallway? 
3,bathroom,Answer: office,Where was the football before the garden? 
4,bathroom,Answer: bathroom,Where was the football before the garden? 
5,garden,Context: John went back to the kitchen. Daniel picked up the milk. I then stood up and put my,Where was the apple before the bathroom? 
6,kitchen,Context: John went back to the kitchen. Daniel picked up the milk. Sandra went back to the bedroom. Mary,Where was the milk before the office? 
7,kitchen,"Answer: The apple was in the bedroom.

Question: Where was the football before the garden?",Where was the apple before the office? 
8,kitchen,Answer: bedroom,Where was the apple before the office? 
9,garden,Choices: 1. The office. 2. The garden. 3. The kitchen. 4,Where was the apple before the bedroom? 
10,garden,Answer: office,Where was the apple before the bedroom? 
11,garden,Choices: 1. kitchen 2. office 3. garden 4. hallway 5. bedroom,Where was the milk before the bathroom? 
12,garden,office,Where was the milk before the bathroom? 
13,garden,office,Where was the milk before the bathroom? 
14,kitchen,"Choices:
(A)bathroom
(B)kitchen
(C)office
(D",Where was the football before the garden? 
15,kitchen,"And now she's back again, you see,
    And now she's off, and now",Where was the football before the garden? 
16,garden,Answer: office,Where was the milk before the bedroom? 
17,garden,Context: Daniel moved to the bathroom. John got the football. Sandra grabbed the milk. Sandra put down the milk,Where was the milk before the bedroom? 
18,bedroom,office,Where was the football before the bathroom? 
19,garden,117,Where was the football before the hallway? 
20,garden,bathroom.,Where was the football before the office? 
21,hallway,Context: John took the football. Daniel went back to the garden. Mary moved to the bathroom. Mary went,Where was the football before the garden? 
22,office,Answer: hallway,Where was the milk before the kitchen? 
23,kitchen,Answer: office,Where was the milk before the bedroom? 
24,bathroom,Answer: office,Where was the football before the bedroom? 
25,office,Answer: office,Where was the football before the bedroom? 
26,garden,Answer: garden,Where was the football before the office? 
27,garden,Answer: bathroom,Where was the football before the office? 
28,garden,Answer: hallway,Where was the apple before the office? 
29,bathroom,Answer: office,Where was the apple before the hallway? 
30,office,Answer: office,Where was the apple before the kitchen? 
31,office,Answer: office,Where was the apple before the kitchen? 
32,hallway,Answer: hallway,Where was the milk before the bedroom? 
33,bedroom,", Answer: the office

Question: Where was the football before the office?, Answer: the garden

Question",Where was the milk before the garden? 
34,hallway,bathroom.,Where was the apple before the bathroom? 
35,hallway,Answer: bathroom,Where was the football before the kitchen? 
36,garden,Answer: office,Where was the football before the hallway? 
37,garden,Answer: office,Where was the football before the hallway? 
38,garden,bathroom.,Where was the milk before the hallway? 
39,hallway,Context: Sandra took the milk. Daniel journeyed to the office. John took the football. Daniel went to the,Where was the milk before the bathroom? 
40,bedroom,Answer: hallway,Where was the apple before the bathroom? 
41,bedroom,bathroom.,Where was the apple before the bathroom? 
42,bedroom,bathroom.,Where was the apple before the bathroom? 
43,bedroom,Answer: hallway,Where was the apple before the bathroom? 
44,bedroom,Answer: kitchen,Where was the milk before the hallway? 
45,kitchen,bathroom,Where was the apple before the garden? 
46,garden,bathroom,Where was the apple before the bedroom? 
47,garden,bathroom,Where was the football before the kitchen? 
48,bathroom,Answer: kitchen,Where was the apple before the bedroom? 
49,bathroom,bathroom,Where was the apple before the bedroom? 
50,office,"Answer: kitchen

Question: Where was the football before the office?

Answer: kitchen

Question",Where was the football before the hallway? 
51,kitchen,Answer: kitchen,Where was the apple before the office? 
52,office,Answer: office,Where was the football before the garden? 
53,office,"Context: They are
not employed to give their thoughts, but simply to repeat the ideas of
others. Mary",Where was the football before the bedroom? 
54,garden,Answer: office,Where was the apple before the hallway? 
55,hallway,Answer: office,Where was the football before the bedroom? 
56,bathroom,Answer: bedroom,Where was the football before the hallway? 
57,bedroom,"Context: Every day had its trials
and temptations; not a day passed in which there were none. Daniel",Where was the football before the kitchen? 
58,garden,Answer: hallway,Where was the football before the bathroom? 
59,garden,Answer: kitchen,Where was the football before the bathroom? 
60,bathroom,bathroom.,Where was the milk before the office? 
61,bathroom,Answer: bathroom,Where was the milk before the office? 
62,bathroom,Answer: kitchen,Where was the milk before the office? 
63,garden,Answer: office,Where was the football before the bedroom? 
64,kitchen,office,Where was the football before the bathroom? 
65,office,Answer: garden,Where was the football before the hallway? 
66,hallway,Answer: kitchen,Where was the apple before the garden? 
67,bathroom,Answer: bathroom,Where was the milk before the kitchen? 
68,kitchen,Answer: hallway,Where was the apple before the bathroom? 
69,garden,,Where was the milk before the hallway? 
70,hallway,Answer: hallway,Where was the milk before the office? 
