Unnamed: 0,target,output,question
0,hallway,"Answer: In the bedroom.

Question: Where is the milk?

Answer: In the hallway.",Where is the milk? 
1,hallway,"Answer: The football is in the hallway.

Question: Where is the milk?

Answer: The",Where is the football? 
2,hallway,"Option A: In the bedroom

 Option B: In the garden

 Option C: In the hallway",Where is the football? 
3,hallway,Choices:  1. In the kitchen. 2. In the garden. 3. In the hallway,Where is the football? 
4,garden,,Where is the milk? 
5,garden,"Answer: The milk is in the office.

Question: Where is the office?

Answer: The",Where is the milk? 
6,bedroom,"Answer: The football is in the bedroom.

Question: Where is the milk?

Answer: The",Where is the football? 
7,bedroom,"starch. As you chew the cracker, you will find that it tastes sweet. This is
because",Where is the milk? 
8,kitchen,,Where is the football? 
9,kitchen,"Answer: The football is in the kitchen.

Question: Where is the milk?

Answer: The",Where is the football? 
10,bedroom,Choices:  1. In the garden. 2. In the kitchen. 3. In the bedroom,Where is the football? 
11,hallway,"Options:

1. In the office
2. In the kitchen
3. In the hallway
4",Where is the football? 
12,garden,"Option A: In the kitchen

 Option B: In the office

 Option C: In the garden",Where is the milk? 
13,garden,"Question: Where is the football?

Question: Where is the apple?

Question: Where is the",Where is the milk? 
14,bathroom,"Option A: In the kitchen

 Option B: In the garden

 Option C: In the bathroom",Where is the apple? 
15,garden,Answer: The milk is in the kitchen.,Where is the milk? 
16,garden,"Answer: The milk is in the kitchen.

Question: Where is the milk?

Answer: The",Where is the milk? 
17,garden,"Option A: In the kitchen

 Option B: In the bathroom

 Option C: In the bedroom",Where is the milk? 
18,kitchen,"Answer: The apple is in the kitchen.

Question: Where is the milk?

Answer: The",Where is the apple? 
19,kitchen,Choices:  1. In the kitchen. 2. In the office. 3. In the bedroom,Where is the apple? 
20,bedroom,"Context: Mary moved to the kitchen. Mary travelled to the office. Venturi says, this is the history of",Where is the apple? 
21,bedroom,"Option 1: In the bedroom

Option 2: In the office

Option 3: In",Where is the apple? 
22,bathroom,"Option:  in the kitchen

 Option:  in the hallway

 Option:  in the bathroom",Where is the football? 
23,bathroom,"Answer: In the kitchen.

Question: Where is the milk?

Answer: In the hallway.",Where is the football? 
24,bedroom,"Answer: The milk is in the bedroom.

Question: Where is the football?

Answer: The",Where is the milk? 
