Unnamed: 0,target,output,question
0,hallway,"It was then that the door across the street was closed. He hoped, after all. I'm much more comfortable,",Where is John? 
1,bathroom,""" I'll not speak of it at all. But now that I am not proud of it, and after that.",Where is Mary? 
2,kitchen,"The only possible explanation is that he was
very difficult to cope with. The only possible explanation is that he",Where is Sandra? 
3,hallway,"(', the',',',',',', it's a lot of
them,",Where is Sandra? 
4,kitchen,""" said the sprite, with a snicker. ""I did not, sir,"" replied the sprite. """,Where is Sandra? 
5,hallway,"The answer is: ""In the room where the roses grow.""

   The answer is: """,Where is Sandra? 
6,garden,"But Grant said, without a quiver in his voice, ""I will hold my position to the last man."" But",Where is Sandra? 
7,hallway,"""No, but I've got to make it. He thought rapidly, then said in a low voice. He turned",Where is Daniel? 
8,office,""" he said in a voice that is so bad."" The Inspector said, turning to the door. But I am afraid",Where is Sandra? 
9,office,""" I am not a very good runner, and used to be in a house of ill repute. I am not a",Where is Daniel? 
10,kitchen,""" ""Well, I'm not sure of it, but I know it is possible."" ""Well, what do",Where is Mary? 
11,garden,""" ""Thot's right, me hearty!"" I'm not a bit afraid of it, and I",Where is Mary? 
12,office,"""I know not, my lord,"" replied the knight. ""I have but a
little knowledge of the matter,",Where is Daniel? 
13,bedroom,"Answer: The smith's anvil, and
the more ordinary class of spectators, who were not so much",Where is Mary? 
14,bedroom,""" ""I don't think he will be up,"" Pauline answered. ""I've been
waiting",Where is Mary? 
15,kitchen,""" ""I'll wait a bit,"" Jane said, as Pauline said, as the front gate clicked. """,Where is John? 
16,garden,"I know what manner of man he is!"" The words were scarcely out of his mouth when Juan leaped across the",Where is John? 
17,kitchen,""" He said, ""I am not real, but I love you so much. He said a little while before we started",Where is John? 
18,office,""" ""Wal, I'm a-goin' to take another tack, and I know it."" She watched",Where is Daniel? 
19,kitchen,"""

It is now tolerably certain that he was not prepared for war. It was probably one of the most",Where is John? 
20,hallway,"The answer is, in the
theological seminary of the Theophilanthropists. It is a great point",Where is Mary? 
21,office,""" The answer is, ""He is in the house.""

     *

     * The editor of the",Where is John? 
22,office,"John: I am in the kitchen.

John: I am in the kitchen.

John: I",Where is John? 
23,hallway,"Answer: In the next room.

The average number of cases reported under the head of suicides is also",Where is Sandra? 
24,bedroom,"The answer is, that he is in the midst of the people, and that he is
the only man who has ever",Where is Daniel? 
25,bedroom,"--where is Hamilcar? _Man._                                      I am a Roman, and I feel some sparks",Where is Sandra? 
26,bedroom,"The last letter that I can find of Paine was written to the printer, and it is not difficult to see what",Where is Mary? 
27,kitchen,"He was about 1800. He was not in debt, but I am indebted to him for a",Where is Daniel? 
28,kitchen,"Answer: In the country, and I believe that I am not
in the wrong.

""I am",Where is Daniel? 
29,kitchen,""" ""I'll be sure to get her back. I am only telling you this, and he lost no time in",Where is Daniel? 
30,hallway,"Answer: At the door of the hospital, with a large bottle of medicine in her hand.

+The Young",Where is Sandra? 
31,office,"Answer: In the kitchen.

 ‘I always think a very characteristic story of John, he never approved of",Where is John? 
32,kitchen,"She asked us how we wanted them dressed, and when she returned from the war. She asked me to go to bed at",Where is Sandra? 
33,kitchen,I know all about it. I am so glad we thought of putting him in here. But I know all about it.,Where is Sandra? 
34,bathroom,"It came as a cry in the night, and he went to her door and asked her. She moved her head against his",Where is Sandra? 
35,office,He gave her a wink. He was not sure that Le Moyne was right. He knew it had no basis,Where is Mary? 
36,bathroom,"I don't see anything in it, and the
operator can get no response. It is only a matter of time",Where is Mary? 
37,garden,""" ""I see,"" said the judge, as he glanced at his uniform. ""I see,"" said the",Where is Mary? 
38,kitchen,"I think I have three as good a class as I could get. And I long to see her again, for her health",Where is Sandra? 
39,bedroom,"She was saved from the West, and seemed almost to belong to an earlier generation. But it was a goodly sight to",Where is Daniel? 
40,bathroom,""" ""I'll try to talk to you, but I am sure it will come to an end. I know it",Where is Sandra? 
41,garden,"I tell you at once. I am sure of it."" I am sure of it, but how can I get it",Where is Daniel? 
42,bathroom,"The church of St. Mark’s must have been admired in the days of its freshness,
though this",Where is Sandra? 
43,hallway,"Answer: In the first place it is easy to
determine how far the Italian Gothic churches are similar to",Where is Daniel? 
44,garden,"Answer: The first bay, as shown in the plan, is the narthex, which is
the vest",Where is Daniel? 
45,kitchen,"I'm going to ride over it."" ""Very well, and so will you go over it. She would not",Where is Mary? 
46,hallway,""" ""I've been trying to win him over."" He looked at me with a smile. I am only trying",Where is Daniel? 
