Unnamed: 0,target,output,question
0,hallway,Answer: In the kitchen.,Where is the milk? 
1,hallway,Answer: in the hallway,Where is the football? 
2,hallway,"Option A: In the bedroom

 Option B: In the kitchen

 Option C: In the hallway",Where is the football? 
3,hallway,"Option A: bedroom

 Option B: garden

 Option C: kitchen

 Option D: hallway",Where is the football? 
4,garden,"Option A: In the kitchen

 Option B: In the garden

 Option C: In the hallway",Where is the milk? 
5,garden,"Options:

1. In the office
2. In the garden
3. In the bathroom
4",Where is the milk? 
6,bedroom,"Answer: In the bedroom.

Question: Where is Mary?

Answer: In the office.",Where is the football? 
7,bedroom,Answer: The milk is in the kitchen.,Where is the milk? 
8,kitchen,Answer: The football is in the kitchen.,Where is the football? 
9,kitchen,Answer: The football is in the kitchen.,Where is the football? 
10,bedroom,Answer: John got the football there.,Where is the football? 
11,hallway,"## 2.

Context: Mary picked up the apple there. During the forenoon of the 1",Where is the football? 
12,garden,Choices: 1. In the kitchen. 2. In the office. 3. In the garden,Where is the milk? 
13,garden,"Choices:
(A).
(B).
(C).
(D).",Where is the milk? 
14,bathroom,Answer: The apple is in the garden.,Where is the apple? 
15,garden,"Option A: In the office

 Option B: In the garden

 Option C: In the kitchen",Where is the milk? 
16,garden,Options: (A) The office (B) The garden (C) The kitchen (D) The bedroom,Where is the milk? 
17,garden,Answer: The milk is in the kitchen.,Where is the milk? 
18,kitchen,"Choices:
1. In the office.
2. In the kitchen.
3. In the bedroom",Where is the apple? 
19,kitchen,Answer: The apple is in the kitchen.,Where is the apple? 
20,bedroom,Answer: The apple is in the kitchen.,Where is the apple? 
21,bedroom,,Where is the apple? 
22,bathroom,Choices:  1. In the kitchen. 2. In the hallway. 3. In the bedroom,Where is the football? 
23,bathroom,,Where is the football? 
24,bedroom,Choices: 1. In the kitchen. 2. In the office. 3. In the bedroom,Where is the milk? 
25,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
26,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
27,bathroom,Answer: The apple is in the garden.,Where is the apple? 
28,bathroom,"Choices:
1. In the kitchen.
2. In the office.
3. In the garden",Where is the apple? 
29,kitchen,"Option A: In the kitchen

 Option B: In the office

 Option C: In the bedroom",Where is the milk? 
30,garden,"Option A: In the bedroom

 Option B: In the garden

 Option C: In the kitchen",Where is the apple? 
31,garden,"## 10.

Context: Daniel journeyed to the office. Many a year has passed away since",Where is the apple? 
32,kitchen,Choices:  1. In the bedroom. 2. In the garden. 3. In the kitchen,Where is the football? 
