Unnamed: 0,target,output,question
0,hallway,"Answer: In the cow.

    The Brownies, with a merry shout,
    Were",Where is the milk? 
1,hallway,""" ""I'll tell you,"" he said, ""if you will only put that thing down for a minute.",Where is the football? 
2,hallway,""" he exclaimed in a low voice. I'll put him in his crib. He glared at him with great",Where is the football? 
3,hallway,"But I was not aware of the fact that I had been so
faithful to the original. But what were paintings,",Where is the football? 
4,garden,"And all the world shall know thy name and fate! But when thy soul is at the will of God,",Where is the milk? 
5,garden,"It is true that the press groans beneath the burden of its labors. It is true that
books are not always",Where is the milk? 
6,bedroom,,Where is the football? 
7,bedroom,Answer: In the kitchen.,Where is the milk? 
8,kitchen,""" ""No, for I am not afraid of you."" I'm not afraid of you."" He was not",Where is the football? 
9,kitchen,"Answer: In the kitchen.


     +The Boy Auctioneer+; or, The Hero of",Where is the football? 
10,bedroom,"Answer: In the regiment, and the men put him down as a coward.

[43]",Where is the football? 
11,hallway,"I am sure I would not have dared to tell him, if I had not been so good a boy. I am",Where is the football? 
12,garden,"End of the Project Gutenberg Etext of The Story of the little angel,",Where is the milk? 
13,garden,"--I will go and do your errand."" ""Be assured, Jenny,"" replied Morton, ""that you",Where is the milk? 
14,bathroom,"--I have it in my hand,"" said Claverhouse,
turning his head. ""But, truly,",Where is the apple? 
15,garden,"I know not at what time of the night I awoke, but with black darkness all around me. I know not",Where is the milk? 
16,garden,"No, I am not a stranger in the world.
The man I am not a stranger in the world. I am",Where is the milk? 
17,garden,"Answer: In the pantry.

Question: What is the name of the man?

Answer: Tom",Where is the milk? 
18,kitchen,,Where is the apple? 
19,kitchen,"/The/ figures which are represented before the fire, and the
other objects which are near it, are to",Where is the apple? 
20,bedroom,"He was born in 1733, and he was born in Amsterdam. He was born in the year 1",Where is the apple? 
21,bedroom,"The answer is, that the
Church has been the judge of the dead. The dead are not the only
w",Where is the apple? 
22,bathroom,"said the Indian, with a smile of disdain. ""I am far from denying it,"" said the Indian. """,Where is the football? 
23,bathroom,"Well, well! I am very fond of him, my dear child!"" ""Well, well!"" said Frances,",Where is the football? 
24,bedroom,,Where is the milk? 
25,kitchen,"I'm not sure of it, but he got out of the car with a new gaiety. I'll",Where is the milk? 
