Unnamed: 0,target,output,question
0,office,"Options:

- In the office
- In the garden
- In the kitchen
- In the bedroom",Where was the apple before the bathroom? 
1,office,"Options:

- In the bedroom
- In the kitchen
- In the bathroom
- In the office",Where was the apple before the hallway? 
2,office,"Answer: The apple was in the kitchen.

Question: Where was the football before the office?",Where was the apple before the hallway? 
3,bathroom,"Answer: In the office.

Question: Where was the football before the kitchen?

Answer: In",Where was the football before the garden? 
4,bathroom,"Answer: The football was in the office.

Question: Where was the football before the office?",Where was the football before the garden? 
5,garden,"Options:

1. In the kitchen
2. In the office
3. In the garden
4",Where was the apple before the bathroom? 
6,kitchen,,Where was the milk before the office? 
7,kitchen,"Answer: The apple was in the kitchen.

Question: Where was the milk before the office?",Where was the apple before the office? 
8,kitchen,"Options:

1. In the office
2. In the kitchen
3. In the bedroom
4",Where was the apple before the office? 
9,bedroom,"Answer: The apple was in the office.

Question: Where was the apple before the kitchen?",Where was the apple before the office? 
10,garden,"Options: - office
- hallway
- kitchen
- bathroom

Answer: kitchen",Where was the apple before the bedroom? 
11,garden,Answer: In the kitchen.,Where was the apple before the bedroom? 
12,garden,Choices:  1. In the office. 2. In the kitchen. 3. In the hallway,Where was the milk before the bathroom? 
13,garden,"Options:

1. In the kitchen
2. In the office
3. In the bedroom
4",Where was the milk before the bathroom? 
14,garden,"Options:

1. In the kitchen
2. In the hallway
3. In the bedroom
4",Where was the milk before the bathroom? 
15,kitchen,"Option: In the office

 Option: In the bedroom

 Option: In the bathroom

 Option:",Where was the football before the garden? 
16,kitchen,"Option A: in the office

 Option B: in the kitchen

 Option C: in the bedroom",Where was the football before the garden? 
17,garden,Choices:  1. In the kitchen. 2. In the bathroom. 3. In the office,Where was the milk before the bedroom? 
18,garden,"Options:

1. In the office
2. In the garden
3. In the kitchen
4",Where was the milk before the bedroom? 
19,bedroom,"Option A: in the office

 Option B: in the kitchen

 Option C: in the bedroom",Where was the football before the bathroom? 
20,garden,Options: (A) In the office (B) In the garden (C) In the kitchen (D),Where was the football before the hallway? 
21,garden,Options: (A) In the office (B) In the garden (C) In the kitchen (D),Where was the football before the office? 
22,hallway,"Options:

- A: in the office
- B: in the hallway
- C: in the",Where was the football before the garden? 
23,office,"Answer: The milk was in the office.

Question: Where was the apple before the kitchen?",Where was the milk before the kitchen? 
24,kitchen,"Options:

- In the office
- In the kitchen
- In the hallway
- not enough information",Where was the milk before the bedroom? 
25,bathroom,Choices:  1. The football was in the bedroom. 2. The football was in the office.,Where was the football before the bedroom? 
26,office,"Option A: in the office

 Option B: in the garden

 Option C: in the hallway",Where was the football before the bedroom? 
27,garden,"Answer: The football was in the office.

Question: Where was the apple before the office?",Where was the football before the office? 
28,garden,"Options:

- In the office
- In the garden
- In the kitchen
- In the bedroom",Where was the football before the office? 
29,garden,"Options:

1. In the office
2. In the hallway
3. In the kitchen
4",Where was the apple before the office? 
30,bathroom,"Options:

- In the office
- In the kitchen
- In the hallway
- In the bathroom",Where was the apple before the hallway? 
31,office,"Answer: In the office.

    The Rev. Mr. H. C. B., of New",Where was the apple before the kitchen? 
32,office,"Options:

- In the office
- In the hallway
- In the garden
- In the bathroom",Where was the apple before the kitchen? 
33,hallway,"Option A: In the office

 Option B: In the hallway

 Option C: In the garden",Where was the milk before the bedroom? 
34,bedroom,"Answer: The milk was in the office.

Question: Where was the apple before the office?",Where was the milk before the garden? 
35,hallway,"Answer: The apple was in the garden.

Question: Where was the apple before the garden?",Where was the apple before the bathroom? 
36,hallway,"Answer: The football was in the garden.

Question: Where was the milk before the kitchen?",Where was the football before the kitchen? 
37,bathroom,"Options:

1. garden
2. office
3. hallway
4. bathroom
5. bedroom",Where was the apple before the kitchen? 
38,garden,"Option A: In the kitchen

 Option B: In the garden

 Option C: In the office",Where was the apple before the bathroom? 
39,garden,Answer: the kitchen.,Where was the apple before the bathroom? 
40,garden,"Options:

- A) The garden
- B) The kitchen
- C) The bedroom
-",Where was the football before the hallway? 
41,garden,"Answer: kitchen

Question: Where was the football before the kitchen?

Answer: garden

Question",Where was the football before the hallway? 
42,garden,"Option A:  in the kitchen

 Option B:  in the office

 Option C:  in",Where was the milk before the hallway? 
43,hallway,"Option A: In the office.

 Option B: In the kitchen.

 Option C: In the",Where was the milk before the bathroom? 
44,bathroom,Choices:  1. In the office. 2. In the kitchen. 3. In the garden,Where was the football before the hallway? 
45,bedroom,"Option A: In the kitchen

 Option B: In the bedroom

 Option C: In the bathroom",Where was the apple before the bathroom? 
46,bedroom,"Option A: In the office

 Option B: In the garden

 Option C: In the kitchen",Where was the apple before the bathroom? 
47,bedroom,"Options:

1. The office
2. The hallway
3. The bedroom
4. The garden",Where was the apple before the bathroom? 
48,bedroom,"Answer: The apple was in the hallway before the bathroom.

Question: Where was the milk before the hallway",Where was the apple before the bathroom? 
49,bedroom,"Answer: In the kitchen.

Question: Where was the milk after the hallway?

Answer: In",Where was the milk before the hallway? 
50,kitchen,Choices: (A) The office (B) The kitchen (C) The hallway (D) The bedroom,Where was the apple before the garden? 
51,garden,"Choices:

- The garden
- The kitchen
- The hallway
- The bathroom
- The",Where was the apple before the bedroom? 
52,garden,"Choices: - in the bedroom - in the garden - in the hallway - in the office

Answer:",Where was the football before the kitchen? 
53,bathroom,"Answer: The apple was in the kitchen.

Question: Where was the football before the kitchen?",Where was the apple before the bedroom? 
54,bathroom,Choices:  1. In the kitchen. 2. In the hallway. 3. In the bathroom,Where was the apple before the bedroom? 
55,office,Answer: In the pantry.,Where was the football before the hallway? 
56,kitchen,Choices:  1. In the kitchen. 2. In the hallway. 3. In the garden,Where was the apple before the office? 
57,office,"Answer: The football was in the office.

Question: Where was the apple before the office?",Where was the football before the garden? 
58,office,"Answer: The football was in the office.

Question: Where was the apple before the office?",Where was the football before the bedroom? 
59,garden,"Options:

1. in the office
2. in the kitchen
3. in the hallway
4",Where was the apple before the hallway? 
60,hallway,"Answer: In the kitchen.

Question: Where was the football after the bedroom?

Answer: In",Where was the football before the bedroom? 
61,bathroom,"Answer: In the bedroom.

Question: Where was the football before the office?

Answer: In",Where was the football before the hallway? 
62,bedroom,"Options:

1. In the bedroom
2. In the office
3. In the garden
4",Where was the football before the kitchen? 
63,garden,"Options:

1. office
2. garden
3. kitchen
4. bedroom
5. bathroom",Where was the football before the bathroom? 
64,garden,"Answer: In the office.

Question: Where was the football before the office?

Answer: In",Where was the football before the bathroom? 
65,bathroom,"Option A:  in the office

 Option B:  in the kitchen

 Option C:  in",Where was the milk before the office? 
66,bathroom,"Answer: kitchen

Question: Where was the apple before the office?

Answer: kitchen

Question",Where was the milk before the office? 
67,bathroom,"Options:

1. In the office
2. In the kitchen
3. In the bathroom
4",Where was the milk before the office? 
68,garden,"Answer: The football was in the hallway.

Question: Where was the football before the hallway?",Where was the football before the bedroom? 
69,kitchen,"Options:

1. In the office
2. In the kitchen
3. In the bedroom
4",Where was the football before the bathroom? 
70,office,"Answer: In the office.

Question: Where was the football before the office?

Answer: In",Where was the football before the hallway? 
71,hallway,"Answer: The apple was in the hallway.

Question: Where was the apple before the hallway?",Where was the apple before the garden? 
72,bathroom,"Answer: hallway

Question: Where was the football before the hallway?

Answer: garden

Question",Where was the milk before the kitchen? 
73,kitchen,"Answer: The apple was in the hallway.

Question: Where was the football before the hallway?",Where was the apple before the bathroom? 
74,garden,Answer: in the office,Where was the apple before the bathroom? 
75,garden,"Choices: A).
B).
C).
D).

Answer: C",Where was the milk before the hallway? 
76,hallway,"Option A: in the office

 Option B: in the garden

 Option C: in the hallway",Where was the milk before the office? 
77,garden,"Option1: in the office

 Option2: in the kitchen

 Option3: in the garden",Where was the milk before the hallway? 
78,office,"Answer: In the kitchen.

Question: Where was the milk before the office?

Answer: In",Where was the apple before the bathroom? 
79,office,"Answer: In the tree.

Question: Where was the apple after the bathroom?

Answer: In",Where was the apple before the bathroom? 
80,kitchen,Answer: In the kitchen.,Where was the milk before the office? 
81,kitchen,"Option: A: in the kitchen
B: in the bathroom
C: in the garden
D: in",Where was the milk before the office? 
82,kitchen,"Answer: In the kitchen.

Question: Where was the milk after the office?

Answer: In",Where was the milk before the office? 
83,bathroom,"Answer: In the kitchen

Question: Where was the milk before the kitchen?

Answer: In the",Where was the apple before the hallway? 
84,bathroom,Choices:  1. The kitchen. 2. The office. 3. The garden. 4,Where was the milk before the bedroom? 
85,garden,"Option A: In the kitchen

 Option B: In the office

 Option C: In the bedroom",Where was the apple before the bathroom? 
86,bathroom,"Options:

- The office
- The kitchen
- The bedroom
- The hallway
- The bathroom",Where was the milk before the kitchen? 
87,bathroom,"Answer: The milk was in the garden before the kitchen.

Question: Where was the apple before the kitchen",Where was the milk before the kitchen? 
88,garden,"Option A:  in the office

 Option B:  in the garden

 Option C:  in",Where was the milk before the bathroom? 
89,bathroom,"Options:

- in the office
- in the kitchen
- in the hallway
- in the bedroom",Where was the football before the bedroom? 
90,hallway,"Options:

- hallway
- office
- garden
- bathroom

Answer: hallway

Question",Where was the milk before the kitchen? 
91,hallway,"Options:

- In the office
- In the garden
- In the hallway
- In the bathroom",Where was the milk before the kitchen? 
92,garden,"Answer: The milk was in the kitchen before the bedroom.

Question: Where was the football before the office",Where was the milk before the bedroom? 
93,bedroom,"Answer: The football was in the kitchen.

Question: Where was the football before the office?",Where was the football before the kitchen? 
94,kitchen,"Answer: The apple was in the kitchen.

Question: Where was the apple after the bedroom?",Where was the apple before the bedroom? 
95,kitchen,Answer: the kitchen,Where was the apple before the hallway? 
96,kitchen,Choices:  1. In the kitchen. 2. In the bedroom. 3. In the hallway,Where was the apple before the hallway? 
97,hallway,Choices:  1. The kitchen. 2. The hallway. 3. The bedroom. 4,Where was the apple before the kitchen? 
98,bedroom,Choices:  1. In the kitchen. 2. In the bedroom. 3. In the hallway,Where was the milk before the bathroom? 
99,bathroom,"Option A: in the kitchen

 Option B: in the hallway

 Option C: in the bathroom",Where was the milk before the bedroom? 
100,office,"Answer: The milk was in the kitchen.

Question: Where was the apple before the bathroom?",Where was the milk before the bathroom? 
101,office,"Answer: The milk was in the kitchen.

Question: Where was the apple before the hallway?",Where was the milk before the bathroom? 
102,bedroom,"Choices:

- the office
- the garden
- the kitchen
- the hallway
- the",Where was the football before the office? 
103,bedroom,"Answer: The football was in the office.

Question: Where was the football before the office?",Where was the football before the office? 
104,office,"Answer: In the kitchen.

Question: Where was the apple before the office?

Answer: In",Where was the milk before the bathroom? 
105,hallway,Choices:  1. In the bedroom. 2. In the kitchen. 3. In the hallway,Where was the football before the bathroom? 
106,garden,"Answer: The football was in the garden before the hallway.

Question: Where was the football before the hallway",Where was the football before the hallway? 
107,garden,"Answer: In the
hallway. ""I am not a Black Republican,"" said Stephen, ""and I am not",Where was the football before the hallway? 
