Unnamed: 0,target,output,question
0,office,"Well, I know you poor girl, and I can't stand the heat there. Then, when I was in my",Where was the apple before the bathroom? 
1,office,"""Well, I know you were in the
room,"" he answered. But, did you know the meaning of the",Where was the apple before the hallway? 
2,office,"Answer: In the middle of the hall, which was covered with a carpet of
velvet, and her two",Where was the apple before the hallway? 
3,bathroom,"It is said that he read from a text of Scripture, and the choir chanted ""America,"" followed by a short",Where was the football before the garden? 
4,bathroom,,Where was the football before the garden? 
5,garden,"Answer: In the kitchen.
Question: What is the name of the man who had been so much in the habit",Where was the apple before the bathroom? 
6,kitchen,Answer: In the kitchen.,Where was the milk before the office? 
7,kitchen,"The answer is, in the most beautiful and most
   delicious of all the fruits of the earth,",Where was the apple before the office? 
8,kitchen,"Where the green turf, and where the flow'ry bed,
   Where the soft dews, and where",Where was the apple before the office? 
9,bedroom,"/The/ same question is to be asked of the same person, and the same
motion of the members,",Where was the apple before the office? 
10,garden,"/The/ air is more transparent, and appears of a blueish cast, the more
it is raised,",Where was the apple before the bedroom? 
11,garden,"""I have been able to say,"" said the doctor. ""I am glad of that,"" said the doctor.",Where was the apple before the bedroom? 
12,garden,Answer: In the kitchen.,Where was the milk before the bathroom? 
13,garden,"Answer: In the kitchen.

Question: What was the occasion of her being so well dressed?",Where was the milk before the bathroom? 
14,garden,"The answer is at the
foot of the stairs, and so might have passed for a time of great
reputation",Where was the milk before the bathroom? 
15,kitchen,""" ""Vot vas der name of the man I don't care about taking you along."" ""Vot",Where was the football before the garden? 
16,kitchen,"""Well, I don't know, but I'll be durned if I don't!"" ""But",Where was the football before the garden? 
17,garden,"I therefore refer Your Honours to the document sent to Colombo of December 12, 16",Where was the milk before the bedroom? 
18,garden,"Answer: In the kitchen.

The

Question: Where was the milk before the bedroom?
Answer:",Where was the milk before the bedroom? 
19,bedroom,"Answer: In the bedroom.

Question: Where was the football before the bedroom?

Answer: In",Where was the football before the bathroom? 
20,garden,"Answer: In the kitchen.





410. The




411",Where was the football before the hallway? 
21,garden,I assure you of that. Far from taking advantage of her virginity. I assure you of that. Far from taking advantage,Where was the football before the office? 
22,hallway,"""I know it is not the last time I was in the house. It is only a little while before I was born",Where was the football before the garden? 
23,office,"Answer: In the kitchen.

Question: What is the name of the author of 'The Channel Islands,",Where was the milk before the kitchen? 
24,kitchen,"Answer: In the kitchen.
Question: Where was the apple before the bedroom?
Answer: In the kitchen.",Where was the milk before the bedroom? 
25,bathroom,"""I know you were kind and sympathetic, but I thought it mighty clever. It never seemed so stupid before I spoke to",Where was the football before the bedroom? 
26,office,"asked Mellen. “I don’t know!” was the reply. The manager said in a moment, it being",Where was the football before the bedroom? 
27,garden,” asked Sam. “Nothing doing!” was the reply. “I don’t know what I’m going to,Where was the football before the office? 
28,garden,"--This is due to the fact that the proportion of the number of deaths is less than one in 13,0",Where was the football before the office? 
29,garden,"[46] The addition of German sentiment, and the continuation of the story of the
immoral element in his own",Where was the apple before the office? 
30,bathroom,"The other side of Yorick’s character, which is not so much a parody of Sterne, but",Where was the apple before the hallway? 
31,office,,Where was the apple before the kitchen? 
32,office,"He darted at his friend's shoulders. But I tell you, sir, that he was not in the air",Where was the apple before the kitchen? 
33,hallway,He stood in the hallway. Never had the Colonel's conduct carried a prophecy with it. She was bound to face that,Where was the milk before the bedroom? 
34,bedroom,"But we had to make a virtue of necessity, and imagine it all; the
very best of the world, yet with",Where was the milk before the garden? 
35,hallway,Answer: In the kitchen.,Where was the apple before the bathroom? 
36,hallway,"Answer: In the kitchen.

Question: What is the matter with her?

Answer: She is",Where was the football before the kitchen? 
37,bathroom,"""How long, how long,"" she said, ""that I'd be loth to use it at all!",Where was the apple before the kitchen? 
38,garden,I don't suppose any of you know anything about that game of poker! I don't suppose any of you know,Where was the apple before the bathroom? 
39,garden,"I am not a
man who has been a slave, and I am not a man who has been a slave. I",Where was the apple before the bathroom? 
40,garden,"He does not admit that the
more violent the persecution, the more heinous the crime. He does not admit that the",Where was the football before the hallway? 
41,garden,"Answer: In the kitchen.




CHAP. II.

     The son of the for",Where was the football before the hallway? 
