Unnamed: 0,target,output,question
0,hallway,"Answer: The most recent location of John is balcony.

Question: Where is John?

Answer:",Where is John? 
1,bathroom,"Answer: The most recent location of Mary is the kitchen.

Question: Where is the hermit?",Where is Mary? 
2,kitchen,"Options:

- The kitchen
- The bedroom
- The bathroom
- The hallway

Answer:",Where is Sandra? 
3,hallway,"Answer: She is in the kitchen.

Question: Where is John?

Answer: He is in",Where is Sandra? 
4,kitchen,"Answer: The kitchen.

Question: Where is Sandra?

Answer: The kitchen.

Question",Where is Sandra? 
5,hallway,"Answer: She is in the kitchen.

Question: Where is the cat?

Answer: It is",Where is Sandra? 
6,garden,"Answer: In the kitchen.




[Decoration]",Where is Sandra? 
7,hallway,"Answer: The most recent location of Daniel is the office.

Question: Where is Sandra?

Answer",Where is Daniel? 
8,office,"Answer: Sandra is in the kitchen.

Question: Where is Sandra?

Answer: Sandra is in",Where is Sandra? 
9,office,"Answer: The most recent location of Daniel is the hallway.

Question: Where is Sandra?

Answer",Where is Daniel? 
10,kitchen,,Where is Mary? 
11,garden,"Answer: Mary is in the kitchen.

Question: What is Mary doing?

Answer: Mary is",Where is Mary? 
12,office,"Options:

1. In the kitchen.
2. In the office.
3. In the garden",Where is Daniel? 
13,bedroom,"Options:

- The kitchen
- The bedroom
- The hallway
- not enough information",Where is Mary? 
14,bedroom,"Answer: The most recent location of Mary is the kitchen.

Question: Where is John?

Answer",Where is Mary? 
15,kitchen,"Answer: He is in the kitchen.

Question: What is he doing?

Answer: He is",Where is John? 
16,garden,,Where is John? 
17,kitchen,"Answer: The most recent location of John is the office.

Question: Where is Daniel?

Answer",Where is John? 
18,office,"Options:

1. In the hallway.
2. In the kitchen.
3. In the garden",Where is Daniel? 
19,kitchen,"Answer: John is in the kitchen.

Question: Where is Sandra?

Answer: Sandra is in",Where is John? 
20,hallway,"Answer: The most recent location of Mary is in the kitchen.

Question: Where is Fred?",Where is Mary? 
21,office,"Answer: He is in the kitchen.

Question: What is John doing?

Answer: He is",Where is John? 
22,office,"Answer: John is in the kitchen.

Question: Where is Mary?

Answer: Mary is in",Where is John? 
23,hallway,"Answer: In the bedroom.

Question: Where is John?

Answer: In the bathroom.",Where is Sandra? 
24,bedroom,"Options:

1. In the kitchen
2. In the garden
3. In the bedroom
4",Where is Daniel? 
25,bedroom,"Answer: The most recent location of Sandra is balcony.

Question: What is the most recent location of Charlie",Where is Sandra? 
26,bedroom,"Options:

1. In the bedroom
2. In the kitchen
3. In the bedroom
4",Where is Mary? 
27,kitchen,"Answer: The most recent location of Daniel is the kitchen.

Question: Where is Sandra?

Answer",Where is Daniel? 
28,kitchen,"Options:

1. The bedroom
2. The kitchen
3. The bathroom
4. The garden",Where is Daniel? 
29,kitchen,"Answer: The most recent location of Daniel is in the kitchen.

Question: Where is Sandra?",Where is Daniel? 
30,hallway,Answer: Sandra moved to the hallway.,Where is Sandra? 
31,office,"Answer: He is in the kitchen.

Question: What is he doing?

Answer: He is",Where is John? 
32,kitchen,"Answer: The kitchen.

Question: Where is Alphonse?

Answer: The bathroom.",Where is Sandra? 
33,kitchen,"Answer: Sandra is in the kitchen.

Question: Where is Sandra?

Answer: Sandra is in",Where is Sandra? 
34,bathroom,"Option1: In the bedroom
 Option2: In the kitchen

Option2",Where is Sandra? 
35,office,"Answer: Mary is in the bedroom.

Question: Where is Mary?

Answer: Mary is in",Where is Mary? 
36,bathroom,"Choices:

- In the bedroom
- In the bathroom
- In the hallway
- In the",Where is Mary? 
37,garden,"Answer: The most recent location of Mary is the office.

Question: What is the name of the organ",Where is Mary? 
38,kitchen,Answer: The most recent location of Sandra is the kitchen.,Where is Sandra? 
39,bedroom,"Answer: Daniel is in the hallway.

Question: Where is Sandra?

Answer: Sandra is in",Where is Daniel? 
40,bathroom,"Answer: In the bathroom.

the positive, comparative, and superlative degrees of the adjective
""",Where is Sandra? 
41,garden,"Answer: In the garden.

Question: Where is Daniel?

Answer: In the garden.",Where is Daniel? 
42,bathroom,"Answer: The most recent location of Sandra is the office.

Question: Where is John?

Answer",Where is Sandra? 
43,hallway,"Answer: In the kitchen.

Question: Where is Sandra?

Answer: In the bedroom.",Where is Daniel? 
44,garden,"Answer: The kitchen.

Question: Where is Sandra?

Answer: The bedroom.

Question",Where is Daniel? 
45,kitchen,"Answer: Mary went back to the kitchen.
Question: Who was the most prominent actor in the room?
Answer",Where is Mary? 
46,hallway,"Answer: He is in the kitchen.

Question: Where is the kitchen?

Answer: It is",Where is Daniel? 
47,bathroom,"Answer: She is in the bedroom.

Question: Where is Sandra?

Answer: She is in",Where is Sandra? 
48,office,""" ""I'm here,"" said John, from the doorway. ""I'm not in the habit of",Where is John? 
49,bedroom,"Answer: The most recent location of John is the bedroom.

Question: Where is Sandra?

Answer",Where is John? 
50,bedroom,"Answer: The most recent location of John is balcony.

Question: What is the name of the hall?",Where is John? 
51,office,"Options:

1. In the kitchen.
2. In the bedroom.
3. In the bedroom",Where is John? 
52,garden,"Answer: John is in the garden.

Question: Where is Tom?

Answer: Tom is in",Where is John? 
53,garden,"Answer: John is in the bedroom.

Question: Where is Pauline?

Answer: Pauline",Where is John? 
54,kitchen,"Options:

  1. In the kitchen
  2. In the bedroom
  3. In the",Where is Daniel? 
55,bedroom,"Answer: The bathroom.

Question: What is the name of the person who went to the bathroom?",Where is Mary? 
56,kitchen,"Answer: The most recent location of Mary is the kitchen.

Question: Where is Charlie?

Answer",Where is Mary? 
57,hallway,"Answer: The most recent location of Mary is the hallway.

Question: Where is Charlie?

Answer",Where is Mary? 
58,garden,"Answer: The most recent location of Daniel is the kitchen.

Question: Where is Sandra?

Answer",Where is Daniel? 
59,hallway,"Options:

- office
- kitchen
- garden
- hallway
- bedroom
- bathroom",Where is Sandra? 
60,hallway,"Options:

1. In the hospital.
2. In the forest.
3. In the school",Where is Sandra? 
61,office,"Answer: In the hallway.

Question: Where is Sandra?

Answer: In the hallway.",Where is Daniel? 
62,bathroom,"Answer: The most recent location of Sandra is the office.

Question: Where is John?

Answer",Where is Sandra? 
63,garden,"Answer: The most recent location of Daniel is the bathroom.

Question: Where is Sandra?

Answer",Where is Daniel? 
64,garden,"Answer: The most recent location of Daniel is the bathroom.

Question: Where is John?

Answer",Where is Daniel? 
65,kitchen,Answer: The most recent location of John is kitchen.,Where is John? 
66,kitchen,"Answer: The most recent location of John is kitchen.

Question: Where is Charlie?

Answer:",Where is John? 
67,bathroom,"Answer: The most recent location of Daniel is the kitchen.

Question: Where is Sandra?

Answer",Where is Daniel? 
68,office,"Options:

- The kitchen
- The bathroom
- The bedroom
- The office

Answer:",Where is Daniel? 
69,office,"Options: (A) kitchen (B) office (C) bedroom (D) bathroom

D",Where is Daniel? 
70,garden,"Answer: The garden.

Question: Where is Sandra?

Answer: The bedroom.

Question",Where is Mary? 
71,hallway,"Answer: She is in the office.

Question: Where is Sandra?

Answer: She is in",Where is Sandra? 
72,garden,"Answer: The most recent location of Mary is the garden.

Question: Where was Mary before the garden?",Where is Mary? 
73,bedroom,"Answer: Mary is in the bedroom.

Question: Where is John?

Answer: John is in",Where is Mary? 
74,bathroom,"Answer: Mary is in the kitchen.

Question: Where is Sandra?

Answer: Sandra is in",Where is Mary? 
75,kitchen,"Answer: The most recent location of Daniel is balcony.

Question: Who is the person who is not ill",Where is Daniel? 
76,kitchen,"Answer: The most recent location of John is the kitchen.

Question: Where is Judith?",Where is John? 
77,kitchen,"Answer: He is in the kitchen.

Question: Where is Daniel?

Answer: He is in",Where is Daniel? 
78,hallway,"Answer: The most recent location of Daniel is the kitchen.

Question: Where is Calhoun?",Where is Daniel? 
79,office,Answer: The most recent location of Daniel is the kitchen.,Where is Daniel? 
80,garden,"Answer: John went to the garden.
Question: Where is Daniel?
Answer: Daniel went to the garden.",Where is John? 
81,bathroom,"Answer: John is in the bathroom.
Question: Where is John?
Answer: John is in the bathroom.",Where is John? 
82,bedroom,"Answer: The most recent location of Sandra is the bedroom.

Question: Where is John?

Answer",Where is Sandra? 
83,garden,"Answer: The most recent location of Mary is the kitchen.

Question: Where is John?

Answer",Where is Mary? 
84,office,,Where is Daniel? 
85,garden,Answer: Sandra is in the garden.,Where is Sandra? 
86,garden,"Answer: Mary is in the garden.

Question: Where is Sandra?

Answer: Sandra is in",Where is Mary? 
87,hallway,Answer: The most recent location of John is the hallway.,Where is John? 
88,kitchen,"Option A:  in the kitchen

 Option B: in the bedroom

 Option C: in the office",Where is Sandra? 
89,kitchen,"Answer: The most recent location of Daniel is the kitchen.

Question: Where is Catharine?",Where is Daniel? 
90,bathroom,Answer: Sandra went back to the bathroom.,Where is Sandra? 
91,bathroom,"Answer: John is in the bathroom.

Question: Where is Sandra?

Answer: Sandra is in",Where is John? 
92,hallway,"Answer: The kitchen.
Question: Where is Sandra?
Answer: The kitchen.
Question: Where is Sandra",Where is Sandra? 
93,bathroom,"Answer: The most recent location of Sandra is the bathroom.

Question: Where was Sandra before the bathroom?",Where is Sandra? 
94,bathroom,Answer: The most recent location of Sandra is the bathroom.,Where is Sandra? 
95,kitchen,Answer: The most recent location of John is the kitchen.,Where is John? 
96,kitchen,"Option A: In the kitchen

 Option B: In the hallway

 Option C: In the kitchen",Where is Sandra? 
97,kitchen,"Options:

1. In the kitchen
2. In the bedroom
3. In the hallway
4",Where is Mary? 
98,bedroom,"Answer: She is in the kitchen.
Question: Where is Sandra?
Answer: She is in the kitchen.",Where is Mary? 
99,bedroom,"Answer: The most recent location of Mary is the bedroom.

Question: Where is Sandra?

Answer",Where is Mary? 
100,bedroom,"Answer: In the bedroom.
Question: What is she doing?
Answer: She is moving to the bedroom.",Where is Mary? 
101,bathroom,"Answer: In the bathroom.
Question: Where is Mary?
Answer: In the bedroom.
Question: Where",Where is Sandra? 
102,office,"Answer: The most recent location of Mary is the bathroom.

Question: Where is Daniel?

Answer",Where is Mary? 
103,garden,"Answer: The most recent location of Daniel is in the kitchen.

Question: Where is Sandra?",Where is Daniel? 
104,garden,"Answer: Daniel is in the bedroom.

Question: Where is Sandra?

Answer: Sandra is in",Where is Daniel? 
105,hallway,Options: (A) In the kitchen (B) In the hallway (C) In the basement (D),Where is Mary? 
106,bedroom,"Answer: In the hallway.

Question: Where is Gabriel?

Answer: In the bedroom.",Where is Daniel? 
107,bathroom,"Options:

- In the kitchen
- In the bedroom
- In the bathroom
- In the hallway",Where is Daniel? 
108,office,"Answer: The most recent location of Daniel is the kitchen.

Question: Where is Christine?

Answer",Where is Daniel? 
109,bedroom,"Answer: The most recent location of John is in the kitchen.

Question: Who is the most recent person",Where is John? 
110,bathroom,"Answer: He is in the kitchen.

Question: Who is the man in the kitchen?

Answer",Where is Daniel? 
111,bathroom,"Answer: He is in the kitchen.

Question: Where is John?

Answer: He is in",Where is Daniel? 
112,kitchen,"Answer: He is in the kitchen.

Question: Where is Christine?

Answer: She is in",Where is John? 
113,hallway,"Options:

1. In the operating room.
2. In the kitchen.
3. In the",Where is John? 
114,kitchen,"Answer: The most recent location of Mary is kitchen.

Question: Where is John?

Answer:",Where is Mary? 
115,garden,"Options:

1). In the kitchen
2). In the garden
3). In the",Where is Sandra? 
116,office,"Answer: In the pantry.
Question: Who was the first to die?
Answer: The major.
Question",Where is John? 
117,kitchen,"Answer: Mary is in the kitchen.

Question: Where is John?

Answer: John is in",Where is Mary? 
118,bathroom,"Answer: Daniel went to the bathroom.

Question: Where is John?

Answer: John went to",Where is Daniel? 
119,office,"Answer: The most recent location of Daniel is the office.

Question: Where is Sandra?

Answer",Where is Daniel? 
120,bedroom,"Answer: The most recent location of Daniel is bedroom.

Question: Where is Judith?

Answer",Where is Daniel? 
121,bathroom,"Answer: In the bathroom.

Question: Where is Mary? Answer: In the bathroom.

Question: Where",Where is Mary? 
122,bedroom,"Answer: The most recent location of Daniel is the bedroom.

Question: Where is Sandra?

Answer",Where is Daniel? 
123,hallway,"Options:

- The bathroom
- The hallway
- The kitchen
- not enough information",Where is Daniel? 
124,bedroom,Answer: The most recent location of Mary is the kitchen.,Where is Mary? 
125,office,"Answer: The most recent location of Sandra is office.

Question: Where is Sandra?

Answer:",Where is Sandra? 
126,garden,"Answer: John is in the office.

Question: Where is John?

Answer: John is in",Where is John? 
127,garden,Answer: In the lion's den. Question: Where is the lion? Answer: In the Senate. Question: Where,Where is Daniel? 
128,garden,"Answer: In the kitchen.

Question: Where is Sandra?

Answer: In the kitchen.",Where is Sandra? 
129,bathroom,"Answer: The last is the one used. The current is regulated by the
screw, H, which is",Where is Sandra? 
130,garden,"Answer: In the garden.

Question: Where is Sandra?

Answer: In the garden.",Where is Sandra? 
131,hallway,"End of the Project Gutenberg EBook of Scientific American Supplement, No. 3",Where is Mary? 
132,bathroom,"Options:

1. In the kitchen
2. In the bedroom
3. In the bathroom
4",Where is Sandra? 
133,garden,"Answer: In the kitchen.

Question: Where is John?

Answer: In the garden.",Where is Sandra? 
134,kitchen,"Answer: John is in the kitchen.

Question: Where is Mary?

Answer: Mary is in",Where is John? 
135,bathroom,"Answer: Sandra is in the bathroom.

Question: Where is Sandra?

Answer: Sandra is in",Where is Sandra? 
136,office,"Answer: In the office.

Question: What is the difference between a man and a woman? Answer: One is",Where is Sandra? 
137,kitchen,"Answer: In the kitchen.

Question: Where is John?

Answer: In the kitchen.",Where is John? 
