Unnamed: 0,target,output,question
0,office,"COUNT CLAIRMONT

_To the General._

I have brought a surgeon with me. GENER",Where was the apple before the bathroom? 
1,office,"Options:

1. in the office
2. in the kitchen
3. in the garden
4",Where was the apple before the hallway? 
2,office,"Options:

1. In the kitchen
2. In the office
3. In the hallway
4",Where was the apple before the hallway? 
3,bathroom,"Answer: The football was in the office.

Question: Where was the football before the office?",Where was the football before the garden? 
4,bathroom,"Option A: In the office

 Option B: In the bedroom

 Option C: In the hallway",Where was the football before the garden? 
5,garden,Choices: (A) the garden (B) the kitchen (C) the hallway (D) the bedroom,Where was the apple before the bathroom? 
6,kitchen,"Answer: The kitchen.

Question: Where was the football before the office?

Answer: The garden",Where was the milk before the office? 
7,kitchen,"Answer: The apple was in the kitchen.

Question: Where was the apple before the hallway?",Where was the apple before the office? 
8,kitchen,Choices: 1. The bedroom. 2. The kitchen. 3. The hallway. 4,Where was the apple before the office? 
9,bedroom,,Where was the apple before the office? 
10,garden,"Option A: In the kitchen

 Option B: In the office

 Option C: In the hallway",Where was the apple before the bedroom? 
11,garden,"Option A: in the kitchen

 Option B: in the office

 Option C: in the hallway",Where was the apple before the bedroom? 
12,garden,"Option A: in the kitchen

 Option B: in the office

 Option C: in the garden",Where was the milk before the bathroom? 
13,garden,"Option A: In the office

 Option B: In the kitchen

 Option C: In the hallway",Where was the milk before the bathroom? 
14,garden,"Answer: The milk was in the kitchen before the bathroom.

Question: Where was the football before the office",Where was the milk before the bathroom? 
15,kitchen,"Answer: The football was in the office.

Question: Where was the football before the office?",Where was the football before the garden? 
16,kitchen,"Answer: The football was in the office.

Question: Where was the football before the office?",Where was the football before the garden? 
17,garden,## 10,Where was the milk before the bedroom? 
18,garden,"Answer: In the office.

Question: Where was the milk before the office?

Answer: In",Where was the milk before the bedroom? 
19,bedroom,"Options:

- office
- garden
- kitchen
- hallway

Answer: office

Question",Where was the football before the bathroom? 
20,garden,"Options:

1. garden
2. office
3. bedroom
4. bathroom

Answer:",Where was the football before the hallway? 
21,garden,"Option A: In the garden

 Option B: In the office

 Option C: In the hallway",Where was the football before the office? 
22,hallway,"Options:

1. In the office
2. In the kitchen
3. In the garden
4",Where was the football before the garden? 
23,office,"Answer: In the refrigerator.

Question: Where was the milk after the kitchen?

Answer: In",Where was the milk before the kitchen? 
24,kitchen,Options: (A) The office (B) The kitchen (C) The hallway (D) The garden,Where was the milk before the bedroom? 
25,bathroom,"End of this Doctrine Publishing Corporation Digital Book ""The Man Who Became Rich Through a",Where was the football before the bedroom? 
26,office,"Answer: The football was in the office.

Question: Where was the football before the office?",Where was the football before the bedroom? 
27,garden,"Answer: The football was in the office.

Question: Where was the football before the office?",Where was the football before the office? 
28,garden,"Answer: The football was in the bedroom.

Question: Where was the apple before the office?",Where was the football before the office? 
29,garden,"Answer: The apple was in the kitchen.

Question: Where was the apple after the office?",Where was the apple before the office? 
