Unnamed: 0,target,output,question
0,football,"Choices: A).
B).
C).
D).
E).",What did Fred give to Jeff? 
1,Fred,Answer:,Who gave the football to Jeff? 
2,football,"Option:  a football

 Option:  a football

 Option:  a football

 Option:",What did Fred give to Jeff? 
3,Jeff,,Who did Fred give the football to? 
4,Fred,"Answer: Fred.

Question: Who did Fred give the football to?

Answer: Jeff.",Who did Jeff give the football to? 
5,Jeff,"Answer: Jeff.

Question: Who was the first to see the apparition?

Answer: Ed",Who gave the apple? 
6,Bill,"Option A:  Fred

 Option B:  Bill

 Option C:  Jeff

 Option",Who received the apple? 
7,apple,,What did Bill give to Fred? 
8,apple,"Answer: The apple.

Question: What did Fred give to Bill?

Answer: The apple.",What did Bill give to Fred? 
9,Fred,"Answer: Fred.

Question: Who gave the apple to Fred?

Answer: Bill.",Who received the apple? 
10,Mary,Answer: Fred,Who received the milk? 
11,milk,"Answer: The milk.

Question: What did Fred get from the kitchen?

Answer: The milk",What did Mary give to Bill? 
12,Bill,"Answer: Bill.

""I'll bet you a dollar he's a
cow-boy",Who received the milk? 
13,Bill,Answer: Bill.,Who did Mary give the milk to? 
14,milk,"Answer: milk.

Question: What did Bill do with the milk?

Answer: He gave it",What did Mary give to Bill? 
15,Jeff,,Who received the football? 
16,Fred,Choices:  1. Webb. 2. Burt. 3. Leonard. 4. Maggie,Who gave the football to Jeff? 
17,football,"Answer: A book.

Question: What did Webb do to Amy?

Answer: He kissed her",What did Fred give to Jeff? 
18,Jeff,"Answer: <NAME>.

Question: Who was the first to grab the football?

Answer:",Who received the football? 
19,Mary,"Answer: Mary.

Question: Who moved to the kitchen?

Answer: Mary.

Question",Who gave the milk? 
20,milk,"Option A: milk

 Option B: a letter

 Option C: a book

 Option D:",What did Jeff give to Mary? 
21,Mary,Answer: Mary.,Who gave the milk to Jeff? 
22,Mary,"Answer: Mary.

Question: Who went to the kitchen?

Answer: Fred.

Question",Who gave the milk to Jeff? 
23,Bill,"Answer: Bill.

Question: Who gave the milk to Mary?

Answer: Jeff.",Who gave the apple to Jeff? 
24,Jeff,"Answer: Bill.

Question: Who took the milk?

Answer: Mary.

Question:",Who gave the apple? 
25,apple,Answer:,What did Jeff give to Fred? 
26,Fred,"Answer: Patience.

Question: Who was the author of the book?

Answer: <NAME",Who received the apple? 
27,Jeff,"Answer: Fred.

Question: Who was the first to see the light in the parlor?",Who received the apple? 
28,Jeff,"Answer: Fred.

Question: Who passed the apple?

Answer: Jeff.

Question:",Who gave the apple? 
29,Fred,"Answer: Fred

Question: Who was the first chief of the St. Paul fire department?

Answer",Who did Jeff give the apple to? 
30,Mary,"Choices: (A) Bill (B) Mary (C) Jeff (D) Fred

A",Who gave the milk? 
31,Bill,"Answer: Mary.

Question: Who picked up the apple?

Answer: Fred.

Question",Who gave the milk? 
