Unnamed: 0,target,output,question
0,football,,What did Fred give to Jeff? 
1,Fred,"Answer: Fred.

Question: Who grabbed the milk?

Answer: Jeff.

Question:",Who gave the football to Jeff? 
2,football,,What did Fred give to Jeff? 
3,Jeff,Answer: Jeff.,Who did Fred give the football to? 
4,Fred,Answer: Fred,Who did Jeff give the football to? 
5,Jeff,Answer: Jeff,Who gave the apple? 
6,Bill,Answer: Fred,Who received the apple? 
7,apple,"Options:

1). The apple
2). The football
3). The book",What did Bill give to Fred? 
8,apple,,What did Bill give to Fred? 
9,Fred,"THE LITTLE WOMEN

A Comedy in Three Acts

_By <NAME",Who received the apple? 
10,Mary,"Options:
(A)Mary.
(B)Fred.
(C)Bill.
(",Who received the milk? 
11,milk,milk,What did Mary give to Bill? 
12,Bill,"## 1894

### 1894-01-01

Context",Who received the milk? 
13,Bill,Bill.,Who did Mary give the milk to? 
14,milk,milk.,What did Mary give to Bill? 
15,Jeff,Answer: Fred.,Who received the football? 
16,Fred,Fred.,Who gave the football to Jeff? 
17,football,milk,What did Fred give to Jeff? 
18,Jeff,Fred,Who received the football? 
19,Mary,Mary,Who gave the milk? 
20,milk,,What did Jeff give to Mary? 
21,Mary,Answer: Mary,Who gave the milk to Jeff? 
22,Mary,Mary.,Who gave the milk to Jeff? 
23,Bill,Bill.,Who gave the apple to Jeff? 
24,Jeff,"Answer: Bill

Question: Who received the apple?

Answer: Jeff

Question: Who was",Who gave the apple? 
25,apple,"Options:
(A) A knife.
(B) A glass.
(C) A silver",What did Jeff give to Fred? 
26,Fred,Answer: Jeff.,Who received the apple? 
27,Jeff,Answer: Jeff,Who received the apple? 
28,Jeff,"Answer: Fred.

Question: Who got the apple?

Answer: Jeff.

Question:",Who gave the apple? 
29,Fred,Answer: Fred,Who did Jeff give the apple to? 
30,Mary,"Answer: Mary.

Question: Who took the milk?

Answer: Bill.

Question:",Who gave the milk? 
31,Bill,Bill.,Who gave the milk? 
32,Bill,Bill.,Who gave the milk to Mary? 
33,milk,Choices:  1. The milk. 2. The apple. 3. The football. 4,What did Bill give to Mary? 
34,apple,Answer: the apple,What did Mary give to Fred? 
35,Jeff,Answer: Jeff,Who did Fred give the milk to? 
36,Jeff,Answer: Jeff,Who did Fred give the milk to? 
37,milk,Answer: milk,What did Jeff give to Mary? 
38,milk,Answer: milk,What did Jeff give to Mary? 
39,Fred,"Answer: Fred

Question: Who received the apple?

Answer: Bill

Question: Who is",Who gave the apple? 
40,Mary,Answer: Fred,Who gave the milk? 
41,milk,milk.,What did Mary give to Fred? 
42,Jeff,Answer: Jeff.,Who gave the milk? 
43,Fred,Answer: Mary.,Who received the milk? 
44,Mary,Answer: Fred,Who gave the milk? 
45,Bill,,Who did Mary give the milk to? 
46,milk,"Options:
(A) A football.
(B) A milk.
(C) An apple.",What did Mary give to Bill? 
47,Mary,,Who gave the milk? 
48,Mary,,Who did Bill give the milk to? 
49,Bill,"Options:
(A)Bill (B)Mary (C)Fred (D)Jeff

A",Who gave the milk to Mary? 
50,Mary,Answer: Mary,Who gave the apple to Fred? 
51,Fred,Answer: Jeff,Who gave the apple to Mary? 
52,apple,Yes.,What did Fred give to Mary? 
53,apple,Answer: apple,What did Mary give to Jeff? 
54,apple,apple.,What did Mary give to Jeff? 
55,Fred,Answer: Bill.,Who received the football? 
