Unnamed: 0,target,output,question
0,football,"Options:

1) A football
2) A dog collar
3) A letter
4) A",What did Fred give to Jeff? 
1,Fred,"Answer: Bill.

Question: Who was the man that Sidney was going to marry?

Answer",Who gave the football to Jeff? 
2,football,,What did Fred give to Jeff? 
3,Jeff,,Who did Fred give the football to? 
4,Fred,,Who did Jeff give the football to? 
5,Jeff,"Options:
(A).
(B).
(C).
(D).",Who gave the apple? 
6,Bill,"Option A: Mary

 Option B: Bill

 Option C: Fred

 Option D: Jeff",Who received the apple? 
7,apple,,What did Bill give to Fred? 
8,apple,"Options:

- apple
- football
- book
- nothing

Answer: apple

Question",What did Bill give to Fred? 
9,Fred,"Answer: Mary, Fred, Bill, and Jeff.

Question: Who gave the apple to Bill?",Who received the apple? 
10,Mary,Answer: Mary,Who received the milk? 
11,milk,"Answer: The milk.

Question: What did Fred give to Mary?

Answer: The apple.",What did Mary give to Bill? 
12,Bill,"Answer: Mary.

Question: Who was the first to speak?
Answer: The Inspector.

Question",Who received the milk? 
13,Bill,"Answer: Bill.

Question: Who did Mary pass the milk to?

Answer: Bill.",Who did Mary give the milk to? 
14,milk,"Answer: milk.

Question: What did Bill give to Mary?

Answer: the football.",What did Mary give to Bill? 
15,Jeff,,Who received the football? 
16,Fred,"Choices: - Webb - Burt - Leonard - Maggie

Webb",Who gave the football to Jeff? 
17,football,"Option A: a book

 Option B: a football

 Option C: a check

 Option D",What did Fred give to Jeff? 
18,Jeff,"Answer:

The Parson.

Question: Who threw the football?

Answer:",Who received the football? 
19,Mary,"Answer: Mary.

Question: Where did Mary get the milk?

Answer: From the kitchen.",Who gave the milk? 
20,milk,"Option A: milk

 Option B: a letter

 Option C: a book

 Option D:",What did Jeff give to Mary? 
21,Mary,Answer: Mary.,Who gave the milk to Jeff? 
22,Mary,"Answer: Mary.

Question: Who went to the hallway?

Answer: Bill.

Question",Who gave the milk to Jeff? 
23,Bill,"Answer: Mary

Question: Who grabbed the football?

Answer: Fred

Question: Who grabbed",Who gave the apple to Jeff? 
24,Jeff,"Answer: Bill.

Question: Who got the milk?

Answer: Mary.

Question:",Who gave the apple? 
25,apple,"Options:

1. The apple
2. The milk
3. The apple and the milk
4",What did Jeff give to Fred? 
26,Fred,"Answer: Mary.

Question: Who received the milk?

Answer: Bill.

Question:",Who received the apple? 
27,Jeff,"Answer: Fred.

Question: Who was the first to see the apple?

Answer: Jeff.",Who received the apple? 
28,Jeff,"Answer: Fred.

Question: Who was the first to get the apple?

Answer: Fred.",Who gave the apple? 
29,Fred,"Answer: Fred

Question: Who was the only one living in the city at the time of the fire?",Who did Jeff give the apple to? 
30,Mary,"Options:

1. Mary
2. Bill
3. Fred
4. Jeff
5. Mary",Who gave the milk? 
31,Bill,"Answer: Mary.

Question: Who moved to the kitchen?

Answer: Bill.

Question",Who gave the milk? 
32,Bill,Choices: (A) The narrator (B) The narrator's friend (C) The narrator's,Who gave the milk to Mary? 
33,milk,"Option: milk

 Option: apple

 Option: football

 Option: brick

 Option: gold",What did Bill give to Mary? 
34,apple,Choices: (A) the apple (B) the milk (C) the football (D) the milk,What did Mary give to Fred? 
35,Jeff,"Answer: Jeff.

Question: What did Mary do in the garden?

Answer: She moved to",Who did Fred give the milk to? 
36,Jeff,"Answer: Jeff.

Question: Who did Mary give the apple to?

Answer: Bill.",Who did Fred give the milk to? 
37,milk,"Answer: The milk.

Question: What did Fred give to Jeff?

Answer: The football.",What did Jeff give to Mary? 
38,milk,"Answer: the milk.

Question: What did Fred give to Bill?

Answer: the milk.",What did Jeff give to Mary? 
39,Fred,"Options:

1. Mary
2. Bill
3. Jeff
4. Fred

Answer:",Who gave the apple? 
40,Mary,Options: (A) Mary (B) Mattison (C) Croyden (D) Bill,Who gave the milk? 
41,milk,Options: (A) A letter (B) A wallet (C) A football (D) A milk,What did Mary give to Fred? 
42,Jeff,"Options: (A) Flora (B) Jane (C) Maggie (D) Mary

D",Who gave the milk? 
43,Fred,"Answer: Mary.

Question: Who passed the milk to Fred?

Answer: Mary.",Who received the milk? 
44,Mary,"Answer: Fred, Bill, and Mary.

Question: Who grabbed the milk?

Answer: Fred",Who gave the milk? 
45,Bill,Choices:  1. Bill. 2. Fred. 3. Jeff. 4. Bill and,Who did Mary give the milk to? 
46,milk,"Option A: milk

 Option B: a letter

 Option C: a football

 Option D:",What did Mary give to Bill? 
47,Mary,"Option: Mary

Option: Bill

Option: Fred

Option: Jeff

Answer: Mary",Who gave the milk? 
48,Mary,"Answer: Mary

Question: Who did Bill give the apple to?

Answer: Fred

Question",Who did Bill give the milk to? 
49,Bill,Answer: Bill.,Who gave the milk to Mary? 
50,Mary,"Answer: Mary.

Question: Who was the owner of the apple?

Answer: Mary.",Who gave the apple to Fred? 
51,Fred,"Choices: - Bill - Fred - Mary - Jeff

Bill",Who gave the apple to Mary? 
52,apple,"Option A: a book

 Option B: a letter

 Option C: an apple

 Option D",What did Fred give to Mary? 
