Unnamed: 0,target,output,question
0,hallway,,Where is the milk? 
1,hallway,,Where is the football? 
2,hallway,Answer: The football is in the hallway.,Where is the football? 
3,hallway,Answer: The football is in the hallway.,Where is the football? 
4,garden,Answer: The milk is in the kitchen.,Where is the milk? 
5,garden,Answer: The milk is in the office.,Where is the milk? 
6,bedroom,,Where is the football? 
7,bedroom,,Where is the milk? 
8,kitchen,,Where is the football? 
9,kitchen,The ’football’ is in ’kitchen’.,Where is the football? 
10,bedroom,Answer: The football is in the office.,Where is the football? 
11,hallway,Answer: The football is in the hallway.,Where is the football? 
12,garden,Answer: The milk is in the kitchen.,Where is the milk? 
13,garden,Answer: The milk is in the bathroom.,Where is the milk? 
14,bathroom,,Where is the apple? 
15,garden,Answer: The milk is in the garden.,Where is the milk? 
16,garden,Answer: The milk is in the kitchen.,Where is the milk? 
17,garden,Answer: The milk is in the kitchen.,Where is the milk? 
18,kitchen,Answer: The apple is in the kitchen.,Where is the apple? 
19,kitchen,The ’apple’ is in ’kitchen’.,Where is the apple? 
20,bedroom,Answer: The apple is in the bedroom.,Where is the apple? 
21,bedroom,"Fact: Mary travelled to the office.
Fact: Mary got the apple there.
Fact: Mary travelled to",Where is the apple? 
22,bathroom,Answer: The football is in the hallway.,Where is the football? 
23,bathroom,"Answer: The football is in the bathroom.

Question: Where is the milk?

Answer: The",Where is the football? 
24,bedroom,Answer: The milk is in the kitchen.,Where is the milk? 
25,kitchen,End of the Project Gutenberg EBook of Critical Miscellanies (Vol.,Where is the milk? 
26,kitchen,The answer is the following: The milk is in the kitchen.,Where is the milk? 
27,bathroom,Answer: The apple is in the kitchen.,Where is the apple? 
28,bathroom,"Option A: In the kitchen

 Option B: In the bathroom

 Option C: In the office",Where is the apple? 
29,kitchen,The milk is in the kitchen.,Where is the milk? 
30,garden,,Where is the apple? 
31,garden,The apple is in the garden.,Where is the apple? 
32,kitchen,The football is in the kitchen.,Where is the football? 
33,kitchen,Answer: The apple is in the kitchen.,Where is the apple? 
34,kitchen,Answer: The apple is in the kitchen.,Where is the apple? 
35,office,,Where is the milk? 
36,kitchen,,Where is the football? 
37,kitchen,"[Illustration]




CHAPTER X. “The Lord is my Shepherd",Where is the football? 
38,kitchen,,Where is the football? 
39,bedroom,Answer: The milk is in the kitchen.,Where is the milk? 
40,bedroom,Answer: The milk is in the kitchen.,Where is the milk? 
41,office,"Fact: John went to the office.
Fact: John left the milk.
Fact: Mary picked up the",Where is the milk? 
42,office,Answer: The milk is in the kitchen.,Where is the milk? 
43,office,,Where is the milk? 
44,kitchen,Answer: The apple is in the kitchen.,Where is the apple? 
45,bedroom,The milk is in the bedroom.,Where is the milk? 
46,office,Answer: The football is in the office.,Where is the football? 
47,bathroom,Answer: The football is in the office.,Where is the football? 
48,bathroom,,Where is the football? 
49,bedroom,Answer: The milk is in the bedroom.,Where is the milk? 
50,bathroom,Answer: The milk is in the garden.,Where is the milk? 
51,hallway,"Options:

- kitchen
- garden
- hallway
- bathroom
- garage
- balcony
-",Where is the apple? 
52,kitchen,,Where is the football? 
53,kitchen,The ’football’ is in ’kitchen’.,Where is the football? 
54,kitchen,Answer: The football is in the kitchen.,Where is the football? 
55,bathroom,Answer: The apple is in the bathroom.,Where is the apple? 
56,bathroom,Answer: The milk is in the kitchen.,Where is the milk? 
57,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
58,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
59,bedroom,Answer: The apple is in the bathroom.,Where is the apple? 
60,garden,Answer: The milk is in the bedroom.,Where is the milk? 
61,garden,Answer: The milk is in the office.,Where is the milk? 
62,kitchen,Answer: The football is in the kitchen.,Where is the football? 
63,kitchen,,Where is the football? 
64,kitchen,Answer: The football is in the kitchen.,Where is the football? 
65,kitchen,Answer: The football is in the kitchen.,Where is the football? 
66,kitchen,Answer: The football is in the kitchen.,Where is the football? 
67,bedroom,,Where is the milk? 
68,bedroom,,Where is the milk? 
69,bedroom,Answer: The football is in the kitchen.,Where is the football? 
70,garden,,Where is the apple? 
71,garden,Answer: The apple is in the kitchen.,Where is the apple? 
72,bathroom,Answer: The apple is in the bathroom.,Where is the apple? 
73,bathroom,"Fact: The apple is in the garden.

Fact: The apple is in the bathroom.

Fact",Where is the apple? 
74,bathroom,,Where is the apple? 
75,office,,Where is the apple? 
76,hallway,,Where is the milk? 
77,hallway,,Where is the milk? 
78,hallway,,Where is the milk? 
79,hallway,Answer: The milk is in the hallway.,Where is the milk? 
80,bathroom,The football is in the bathroom.,Where is the football? 
81,bathroom,The ’football’ is in ’bathroom’.,Where is the football? 
82,kitchen,Answer: The football is in the kitchen.,Where is the football? 
83,kitchen,Answer: The football is in the bathroom.,Where is the football? 
84,kitchen,The football is in the kitchen.,Where is the football? 
85,bathroom,Answer: The milk is in the bathroom.,Where is the milk? 
86,kitchen,,Where is the apple? 
87,bathroom,Answer: The milk is in the kitchen.,Where is the milk? 
88,bedroom,Answer: The football is in the hallway.,Where is the football? 
89,kitchen,,Where is the apple? 
90,kitchen,The milk is in the bathroom.,Where is the milk? 
91,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
92,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
93,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
94,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
95,bathroom,Answer: The football is in the bedroom.,Where is the football? 
96,bathroom,Answer: The football is in the bathroom.,Where is the football? 
97,bathroom,Answer: The football is in the bathroom.,Where is the football? 
98,bathroom,,Where is the football? 
99,hallway,,Where is the milk? 
100,office,Answer: The milk is in the bathroom.,Where is the milk? 
101,office,Answer: The milk is in the bathroom.,Where is the milk? 
102,kitchen,,Where is the milk? 
103,kitchen,,Where is the milk? 
104,bedroom,Answer: The football is in the bedroom.,Where is the football? 
105,bathroom,Answer: The football is in the kitchen.,Where is the football? 
106,bedroom,,Where is the milk? 
107,bathroom,,Where is the apple? 
108,bedroom,Answer: The milk is in the bedroom.,Where is the milk? 
109,bathroom,,Where is the apple? 
110,bedroom,Answer: The football is in the bedroom.,Where is the football? 
111,bedroom,Answer: The football is in the bedroom.,Where is the football? 
112,bedroom,,Where is the football? 
113,bedroom,Answer: The football is in the office.,Where is the football? 
114,office,Answer: The apple is in the office.,Where is the apple? 
115,office,The answer is the football is in the office.,Where is the football? 
116,hallway,Answer: The football is in the office.,Where is the football? 
117,office,Answer: The milk is in the office.,Where is the milk? 
118,bedroom,Answer: The milk is in the office.,Where is the milk? 
119,bathroom,Answer: The apple is in the bathroom.,Where is the apple? 
120,hallway,,Where is the apple? 
121,bedroom,Answer: The milk is in the garden.,Where is the milk? 
122,garden,The apple is in the garden.,Where is the apple? 
123,garden,Answer: The football is in the hallway.,Where is the football? 
124,garden,,Where is the football? 
125,kitchen,,Where is the football? 
126,kitchen,Answer: The football is in the office.,Where is the football? 
127,kitchen,,Where is the football? 
128,bedroom,Answer: The football is in the kitchen.,Where is the football? 
129,bedroom,Answer: The football is in the kitchen.,Where is the football? 
130,kitchen,Answer: The football is in the kitchen.,Where is the football? 
131,kitchen,Answer: The football is in the kitchen.,Where is the football? 
132,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
133,hallway,Answer: The football is in the hallway.,Where is the football? 
134,hallway,Answer: The football is in the office.,Where is the football? 
135,office,,Where is the football? 
136,office,The milk is in the office.,Where is the milk? 
137,office,"Option A: In the office

 Option B: In the bedroom

 Option C: In the hallway",Where is the football? 
138,kitchen,Answer: The football is in the bedroom.,Where is the football? 
139,bathroom,"Options:

-  The football is in the bedroom.
-  The football is in the hallway.",Where is the football? 
140,bedroom,Answer: The football is in the kitchen.,Where is the football? 
141,bedroom,Answer: The football is in the kitchen.,Where is the football? 
142,bedroom,Answer: The football is in the bedroom.,Where is the football? 
143,bedroom,The football is in the bedroom.,Where is the football? 
144,garden,Answer: The football is in the office.,Where is the football? 
145,kitchen,Answer: The apple is in the bathroom.,Where is the apple? 
146,bathroom,Answer: The milk is in the garden.,Where is the milk? 
147,garden,Answer: The milk is in the garden.,Where is the milk? 
148,kitchen,Answer: The apple is in the bathroom.,Where is the apple? 
149,kitchen,,Where is the apple? 
150,bedroom,"Fact: Sandra grabbed the apple there.
Fact: Sandra left the apple.

the bedroom",Where is the apple? 
151,bedroom,,Where is the apple? 
152,bedroom,"Options:
1) kitchen
2) bedroom
3) office
4) bathroom

Answer:",Where is the apple? 
153,kitchen,,Where is the football? 
154,kitchen,Answer: The football is in the kitchen.,Where is the football? 
155,hallway,Answer: The football is in the hallway.,Where is the football? 
156,hallway,Answer: The football is in the bedroom.,Where is the football? 
157,bedroom,Answer: The milk is in the kitchen.,Where is the milk? 
158,bedroom,Answer: The milk is in the kitchen.,Where is the milk? 
159,hallway,"Fact: Sandra grabbed the football there.
Fact: Sandra left the football.

The football is in the",Where is the football? 
160,garden,,Where is the apple? 
161,garden,,Where is the apple? 
162,garden,Answer: The apple is in the garden.,Where is the apple? 
163,garden,Answer: The apple is in the garden.,Where is the apple? 
164,bedroom,,Where is the football? 
165,garden,Answer: The football is in the bathroom.,Where is the football? 
166,garden,Answer: The football is in the bathroom.,Where is the football? 
167,hallway,,Where is the apple? 
168,hallway,,Where is the apple? 
169,office,Answer: The football is in the office.,Where is the football? 
170,bedroom,Answer: The apple is in the bedroom.,Where is the apple? 
171,bathroom,,Where is the apple? 
172,hallway,The milk is in the hallway.,Where is the milk? 
173,hallway,"The answer is the following object

The milk is in the bathroom.",Where is the milk? 
174,bathroom,"The answer is the following object

The apple is in the bathroom.",Where is the apple? 
175,kitchen,The milk is in the kitchen.,Where is the milk? 
176,hallway,,Where is the apple? 
177,kitchen,,Where is the apple? 
178,office,Answer: The milk is in the kitchen.,Where is the milk? 
179,office,,Where is the milk? 
180,garden,Answer: The milk is in the garden.,Where is the milk? 
181,garden,Answer: The milk is in the garden.,Where is the milk? 
182,garden,Answer: The milk is in the garden.,Where is the milk? 
183,kitchen,Answer: The apple is in the kitchen.,Where is the apple? 
184,kitchen,Answer: The apple is in the kitchen.,Where is the apple? 
185,office,Answer: The apple is in the kitchen.,Where is the apple? 
186,office,The apple is in the office.,Where is the apple? 
187,kitchen,,Where is the milk? 
188,office,Answer: The apple is in the office.,Where is the apple? 
189,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
190,garden,Answer: The apple is in the garden.,Where is the apple? 
191,garden,The apple is in the garden.,Where is the apple? 
192,garden,,Where is the apple? 
193,bedroom,,Where is the milk? 
194,bedroom,The answer is the following entity: the kitchen,Where is the milk? 
195,bathroom,,Where is the apple? 
196,bathroom,The apple is in the bathroom.,Where is the apple? 
197,garden,,Where is the milk? 
198,kitchen,The answer is the following: The milk is in the kitchen.,Where is the milk? 
199,kitchen,The answer is the following sentence: The milk is in the kitchen.,Where is the milk? 
200,office,,Where is the milk? 
201,office,,Where is the milk? 
202,hallway,,Where is the milk? 
203,garden,,Where is the milk? 
204,garden,Answer: The milk is in the hallway.,Where is the milk? 
205,office,Answer: The milk is in the office.,Where is the milk? 
206,office,Answer: The milk is in the office.,Where is the milk? 
207,garden,,Where is the apple? 
208,bathroom,Answer: The milk is in the office.],Where is the milk? 
209,bathroom,,Where is the milk? 
210,kitchen,Answer: The football is in the kitchen.,Where is the football? 
211,kitchen,,Where is the football? 
212,kitchen,,Where is the football? 
213,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
214,garden,Answer: The football is in the kitchen.,Where is the football? 
215,office,,Where is the apple? 
216,office,,Where is the apple? 
217,office,,Where is the apple? 
218,bathroom,,Where is the milk? 
219,bathroom,,Where is the milk? 
220,office,,Where is the apple? 
221,office,,Where is the apple? 
222,office,Answer: The apple is in the office.,Where is the apple? 
223,bedroom,Answer: The milk is in the kitchen.,Where is the milk? 
224,bedroom,Answer: The apple is in the kitchen.,Where is the apple? 
225,bedroom,,Where is the apple? 
226,kitchen,The apple is in the bedroom.,Where is the apple? 
227,garden,Answer: The football is in the kitchen.,Where is the football? 
228,bathroom,Answer: The milk is in the kitchen.,Where is the milk? 
229,garden,The ’football’ is in ’kitchen’.,Where is the football? 
230,bathroom,The football is in the hallway.,Where is the football? 
231,bathroom,Answer: The football is in the hallway.,Where is the football? 
232,bathroom,Answer: The football is in the bathroom.,Where is the football? 
233,garden,Answer: The apple is in the kitchen.,Where is the apple? 
234,bathroom,Answer: The football is in the bathroom.,Where is the football? 
235,bedroom,,Where is the apple? 
