Unnamed: 0,target,output,question
0,hallway,"Answer: It is in the kitchen.




THE BROWNIES' DANCING-S",Where is the milk? 
1,hallway,""" ""I'll tell you,"" he said, ""if you will only put that thing down for a minute.",Where is the football? 
2,hallway,""" he exclaimed in a low voice. He stopped in mid-air, he asked in a low voice. I'",Where is the football? 
3,hallway,"But I had not the slightest idea of the
extent of the work, and I was not aware of the extent of",Where is the football? 
4,garden,"[Decoration]


The seraph stood before the throne of God,
    And heard",Where is the milk? 
5,garden,"It is true that the press groans beneath the burden of its labors. It is
true that the press groans",Where is the milk? 
6,bedroom,,Where is the football? 
7,bedroom,Answer: In the kitchen.,Where is the milk? 
8,kitchen,""" ""No, for I am not afraid of you."" I'm afraid I'll be in a position to",Where is the football? 
9,kitchen,Answer: The football is in the kitchen.,Where is the football? 
10,bedroom,"Answer: In the regiment of the Ninety-Third, and that the enemy were all
killed",Where is the football? 
11,hallway,"I am sure you are not a bad boy,"" said I am glad you saw him at the door of the cabin,",Where is the football? 
12,garden,"End of the Project Gutenberg Etext of The Story of the little angel,",Where is the milk? 
13,garden,"--I will go and do your errand."" ""Be assured, Jenny,"" replied Morton, ""that you",Where is the milk? 
14,bathroom,Answer: In the kitchen.,Where is the apple? 
15,garden,"""'No,' I said in a tone of reproof. ""'No,' I said in a tone of",Where is the milk? 
16,garden,,Where is the milk? 
17,garden,Answer: In the pantry.,Where is the milk? 
18,kitchen,"The spirit of geometry guided him throughout, and the more he was in the habit of
shewing his sense",Where is the apple? 
19,kitchen,"/The/ figures which are represented before the fire, and the
other objects that are near it, are t",Where is the apple? 
20,bedroom,"He was born in 1733. He was born in the
city of Amsterdam. He was born in the",Where is the apple? 
21,bedroom,"The answer is, ""In the
very bosom of the universe."" The answer is, ""In the very heart",Where is the apple? 
22,bathroom,"said the Indian, with a smile of triumph. ""I am far from doubting it,"" replied the Indian. """,Where is the football? 
23,bathroom,"Well, well! I am very fond of it, my dear child; but I am growing stupid, or going crazy!",Where is the football? 
24,bedroom,,Where is the milk? 
25,kitchen,"He held her off a bit to look at her eyes. I'll promise to come back when you graduate, if you",Where is the milk? 
26,kitchen,"He knew how to talk well, but I am sorry he missed my mother's eyes. He knew how to talk well",Where is the milk? 
