Unnamed: 0,target,output,question
0,hallway,"Options:
(A).
(B).
(C).
(D).",Where is the milk? 
1,hallway,"Answer: The football is in the hallway.

Question: Who is the football?

Answer: The",Where is the football? 
2,hallway,"A. In the kitchen

B. In the hallway

C. In the garden

D.",Where is the football? 
3,hallway,"Answer: The football is in the kitchen.

Question: Where is the milk?

Answer: The",Where is the football? 
4,garden,"Answer: In the kitchen.

Question: Where is the football?

Answer: In the hallway.",Where is the milk? 
5,garden,"Answer: The milk is in the garden.

Question: Where is the milk?

Answer: The",Where is the milk? 
6,bedroom,"Options:

1. In the bedroom.
2. In the kitchen.
3. In the garden",Where is the football? 
7,bedroom,"Answer: The milk is in the kitchen.

Question: Where is the football?

Answer: The",Where is the milk? 
8,kitchen,"Options:

- The kitchen
- The bedroom
- The office
- The garden

Answer:",Where is the football? 
9,kitchen,"Options:

- In the bedroom
- In the kitchen
- In the garden
- In the hallway",Where is the football? 
10,bedroom,"Answer: The football is in the bedroom.

Question: Where is the milk?

Answer: The",Where is the football? 
11,hallway,"Answer: The football is in the kitchen.

Question: Where is the milk?

Answer: The",Where is the football? 
12,garden,"Answer: The milk is in the kitchen.

Question: Where is the apple?

Answer: The",Where is the milk? 
13,garden,Choices: 1. In the kitchen. 2. In the bathroom. 3. In the hallway,Where is the milk? 
14,bathroom,Choices:  1. In the kitchen. 2. In the garden. 3. In the bathroom,Where is the apple? 
15,garden,"Answer: The milk is in the kitchen.

Question: Where is the football?

Answer: The",Where is the milk? 
16,garden,"Option A: In the garden

 Option B: In the kitchen

 Option C: In the bedroom",Where is the milk? 
17,garden,"Answer: In the garden.

   I am writing this letter to you,
     To tell you the things",Where is the milk? 
18,kitchen,"Answer: The apple is in the kitchen.

Question: Where is the milk?

Answer: The",Where is the apple? 
19,kitchen,"Answer: The apple is in the hallway.

Question: Where is the milk?

Answer: The",Where is the apple? 
20,bedroom,"Option A: In the kitchen

 Option B: In the bedroom

 Option C: In the bathroom",Where is the apple? 
21,bedroom,"Option A: In the office

 Option B: In the bedroom

 Option C: In the kitchen",Where is the apple? 
22,bathroom,"Answer: In the kitchen.]




CHAPTER VI

""THE STUDIO",Where is the football? 
