Unnamed: 0,target,output,question
0,hallway,Answer: The milk is in the kitchen.,Where is the milk? 
1,hallway,Answer: The football is in the hallway.,Where is the football? 
2,hallway,"Options:

1. In the kitchen
2. In the hallway
3. In the garden
4",Where is the football? 
3,hallway,"Fact: John went to the kitchen.
Fact: John put down the football.
Fact: John went to",Where is the football? 
4,garden,,Where is the milk? 
5,garden,"Fact1: Sandra grabbed the milk there.
Fact2: Sandra put down the milk there.

the",Where is the milk? 
6,bedroom,"Fact: Daniel travelled to the bedroom.
Fact: Daniel dropped the football.

The football is in the",Where is the football? 
7,bedroom,Answer: The milk is in the garden.,Where is the milk? 
8,kitchen,Choices:  1. In the kitchen. 2. In the garden. 3. In the bedroom,Where is the football? 
9,kitchen,"Fact1: Daniel journeyed to the kitchen.
Fact2: Daniel went to the garden.
Fact3",Where is the football? 
10,bedroom,Answer: The football is in the office.,Where is the football? 
11,hallway,"Fact1: Daniel got the football there.
Fact2: Daniel travelled to the bedroom.
Fact3:",Where is the football? 
12,garden,Answer: The milk is in the kitchen.,Where is the milk? 
13,garden,Answer: The milk is in the kitchen.,Where is the milk? 
14,bathroom,Answer: The apple is in the kitchen.,Where is the apple? 
15,garden,The milk is in the garden.,Where is the milk? 
16,garden,The milk is in the garden.,Where is the milk? 
17,garden,"Fact: John travelled to the garden.
Fact: Mary travelled to the garden.
Fact: Mary got the",Where is the milk? 
18,kitchen,Answer: The apple is in the kitchen.,Where is the apple? 
19,kitchen,Answer: The apple is in the hallway.,Where is the apple? 
20,bedroom,Answer: The apple is in the kitchen.,Where is the apple? 
21,bedroom,Answer: The apple is in the office.,Where is the apple? 
22,bathroom,Answer: The football is in the kitchen.,Where is the football? 
23,bathroom,Answer: The football is in the bedroom.,Where is the football? 
24,bedroom,,Where is the milk? 
25,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
26,kitchen,"Answer: The milk is in the kitchen.

Question: Where is the football?

Answer: The",Where is the milk? 
27,bathroom,Answer: The apple is in the bathroom.,Where is the apple? 
28,bathroom,Answer: The apple is in the kitchen.,Where is the apple? 
29,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
30,garden,,Where is the apple? 
31,garden,Answer: The apple is in the garden.,Where is the apple? 
32,kitchen,,Where is the football? 
33,kitchen,Answer: The apple is in the kitchen.,Where is the apple? 
34,kitchen,Answer: The apple is in the kitchen.,Where is the apple? 
35,office,Answer: The milk is in the office.,Where is the milk? 
36,kitchen,Answer: The football is in the kitchen.,Where is the football? 
37,kitchen,"Options:

1. In the office.
2. In the kitchen.
3. In the hallway",Where is the football? 
38,kitchen,Answer: The football is in the kitchen.,Where is the football? 
39,bedroom,Answer: The milk is in the kitchen.,Where is the milk? 
40,bedroom,Answer: The milk is in the kitchen.,Where is the milk? 
41,office,,Where is the milk? 
42,office,,Where is the milk? 
43,office,"Fact: John got the milk there.

Fact: John left the milk.

Fact: Mary picked",Where is the milk? 
44,kitchen,"Answer: The apple is in the kitchen.

Question: Where is the milk?

Answer: The",Where is the apple? 
45,bedroom,"Fact: Mary picked up the milk there.
Fact: Mary went back to the bedroom.
Fact: Mary",Where is the milk? 
46,office,Answer: The football is in the office.,Where is the football? 
47,bathroom,Answer: The football is in the office.,Where is the football? 
48,bathroom,Answer: The football is in the bedroom.,Where is the football? 
49,bedroom,Answer: The milk is in the kitchen.,Where is the milk? 
50,bathroom,,Where is the milk? 
51,hallway,Answer: The apple is in the kitchen.,Where is the apple? 
52,kitchen,Answer: The football is in the kitchen.,Where is the football? 
53,kitchen,,Where is the football? 
54,kitchen,Answer: The football is in the kitchen.,Where is the football? 
55,bathroom,Answer: The apple is in the bathroom.,Where is the apple? 
56,bathroom,Answer: The milk is in the bathroom.,Where is the milk? 
57,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
58,kitchen,Answer: The milk is in the bathroom.,Where is the milk? 
59,bedroom,Answer: The apple is in the bathroom.,Where is the apple? 
60,garden,The milk is in the kitchen.,Where is the milk? 
61,garden,"Answer: The milk is in the bedroom.

Question: Where is the bottle?

Answer: The",Where is the milk? 
62,kitchen,,Where is the football? 
63,kitchen,Answer: The football is in the kitchen.,Where is the football? 
64,kitchen,"Option A: In the office

 Option B: In the kitchen

 Option C: In the garden",Where is the football? 
65,kitchen,,Where is the football? 
66,kitchen,,Where is the football? 
67,bedroom,,Where is the milk? 
68,bedroom,Answer: The milk is in the bedroom.,Where is the milk? 
69,bedroom,Answer: The football is in the office.,Where is the football? 
70,garden,"Options:

- The kitchen
- The garden
- The bathroom
- The hallway

Answer:",Where is the apple? 
71,garden,Answer: The apple is in the kitchen.,Where is the apple? 
72,bathroom,Answer: The apple is in the bathroom.,Where is the apple? 
73,bathroom,Answer: The apple is in the kitchen.,Where is the apple? 
74,bathroom,Answer: The apple is in the kitchen.,Where is the apple? 
75,office,Answer: The apple is in the office.,Where is the apple? 
76,hallway,"Option A: In the office

 Option B: In the kitchen

 Option C: In the bedroom",Where is the milk? 
77,hallway,Answer: The milk is in the hallway.,Where is the milk? 
78,hallway,"Answer: The milk is in the kitchen.




[Illustration: HOUSEHOLD.",Where is the milk? 
79,hallway,Answer: The milk is in the hallway.,Where is the milk? 
80,bathroom,,Where is the football? 
81,bathroom,Answer: The football is in the bathroom.,Where is the football? 
82,kitchen,,Where is the football? 
83,kitchen,Answer: The football is in the kitchen.,Where is the football? 
84,kitchen,,Where is the football? 
85,bathroom,Answer: The milk is in the kitchen.,Where is the milk? 
86,kitchen,Answer: The apple is in the kitchen.,Where is the apple? 
87,bathroom,"Fact1: John went to the hallway. 
Fact2: John grabbed the milk there.",Where is the milk? 
88,bedroom,,Where is the football? 
89,kitchen,"Fact: Sandra got the apple there.

Fact: Mary discarded the apple.

Fact: Sandra went",Where is the apple? 
90,kitchen,"Answer: The milk is in the kitchen.

Question: Where is the apple?

Answer: The",Where is the milk? 
91,kitchen,"Fact: Daniel travelled to the bathroom.
Fact: Sandra went back to the kitchen.
Fact: Mary picked",Where is the milk? 
92,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
93,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
94,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
95,bathroom,Answer: The football is in the kitchen.,Where is the football? 
96,bathroom,Answer: The football is in the bathroom.,Where is the football? 
97,bathroom,,Where is the football? 
98,bathroom,Answer: The football is in the bathroom.,Where is the football? 
99,hallway,Answer: The milk is in the kitchen.,Where is the milk? 
100,office,,Where is the milk? 
101,office,Answer: The milk is in the office.,Where is the milk? 
102,kitchen,Answer: The milk is in the office.,Where is the milk? 
103,kitchen,Answer: The milk is in the office.,Where is the milk? 
104,bedroom,Answer: The football is in the bedroom.,Where is the football? 
105,bathroom,,Where is the football? 
106,bedroom,"Options:

- The kitchen
- The bedroom
- The bathroom
- The office

Answer:",Where is the milk? 
107,bathroom,Answer: The apple is in the bedroom.,Where is the apple? 
108,bedroom,"## 2.

I give you context with the facts about locations and actions of different persons hidden in some",Where is the milk? 
109,bathroom,Answer: The apple is in the bathroom.,Where is the apple? 
110,bedroom,Answer: The football is in the bedroom.,Where is the football? 
111,bedroom,Answer: The football is in the bedroom.,Where is the football? 
112,bedroom,Answer: The football is in the hallway.,Where is the football? 
113,bedroom,Answer: The football is in the bedroom.,Where is the football? 
114,office,Answer: The apple is in the office.,Where is the apple? 
115,office,"Fact: John grabbed the football there.

Fact: John journeyed to the office.

Fact:",Where is the football? 
116,hallway,Answer: The football is in the hallway.,Where is the football? 
117,office,Answer: The milk is in the office.,Where is the milk? 
118,bedroom,Answer: The milk is in the bathroom.,Where is the milk? 
119,bathroom,Answer: The apple is in the bathroom.,Where is the apple? 
120,hallway,Answer: The apple is in the hallway.,Where is the apple? 
121,bedroom,Answer: The milk is in the garden.,Where is the milk? 
122,garden,Answer: The apple is in the hallway.,Where is the apple? 
123,garden,Answer: The football is in the hallway.,Where is the football? 
124,garden,Answer: The football is in the garden.,Where is the football? 
125,kitchen,"Fact: Mary picked up the football there.

Fact: Mary put down the football.

Fact:",Where is the football? 
126,kitchen,"Answer: The football is in the office.

Question: Where is the apple?

Answer: The",Where is the football? 
127,kitchen,Answer: The football is in the office.,Where is the football? 
128,bedroom,Answer: The football is in the kitchen.,Where is the football? 
129,bedroom,Answer: The football is in the office.,Where is the football? 
130,kitchen,Answer: The football is in the kitchen.,Where is the football? 
131,kitchen,"Answer: The football is in the kitchen.

Question: Where is the milk?

Answer: The",Where is the football? 
132,kitchen,,Where is the milk? 
133,hallway,Answer: The football is in the kitchen.,Where is the football? 
134,hallway,Answer: The football is in the hallway.,Where is the football? 
135,office,"Fact1: Mary travelled to the hallway.
Fact2: Mary picked up the football there.
Fact3",Where is the football? 
136,office,,Where is the milk? 
137,office,"Options:

- The kitchen
- The hallway
- The bedroom
- The office

Answer:",Where is the football? 
138,kitchen,Answer: The football is in the bedroom.,Where is the football? 
139,bathroom,Answer: The football is in the bedroom.,Where is the football? 
140,bedroom,Answer: The football is in the bedroom.,Where is the football? 
141,bedroom,,Where is the football? 
142,bedroom,,Where is the football? 
143,bedroom,,Where is the football? 
144,garden,,Where is the football? 
145,kitchen,"Answer: The apple is in the bathroom.




/Chap. CCCLXIV",Where is the apple? 
146,bathroom,"Options:

- The bathroom
- The office
- The garden
- The kitchen

Answer:",Where is the milk? 
147,garden,Answer: The milk is in the garden.,Where is the milk? 
148,kitchen,Answer: The apple is in the bathroom.,Where is the apple? 
149,kitchen,Answer: The apple is in the kitchen.,Where is the apple? 
150,bedroom,Answer: The apple is in the bedroom.,Where is the apple? 
151,bedroom,,Where is the apple? 
152,bedroom,Answer: The apple is in the kitchen.,Where is the apple? 
153,kitchen,Answer: The football is in the garden.,Where is the football? 
154,kitchen,Answer: The football is in the kitchen.,Where is the football? 
155,hallway,Answer: The football is in the kitchen.,Where is the football? 
156,hallway,Answer: The football is in the kitchen.,Where is the football? 
157,bedroom,Answer: The milk is in the bedroom.,Where is the milk? 
158,bedroom,Answer: The milk is in the kitchen.,Where is the milk? 
159,hallway,Answer: The football is in the bedroom.,Where is the football? 
160,garden,Answer: The apple is in the garden.,Where is the apple? 
161,garden,Answer: The apple is in the kitchen.,Where is the apple? 
162,garden,Answer: The apple is in the garden.,Where is the apple? 
163,garden,"Options:

- The kitchen
- The bedroom
- The hallway
- The office
- The garden",Where is the apple? 
164,bedroom,Answer: The football is in the kitchen.,Where is the football? 
165,garden,,Where is the football? 
166,garden,,Where is the football? 
167,hallway,Answer: The apple is in the office.,Where is the apple? 
168,hallway,The apple is in the bedroom.,Where is the apple? 
169,office,Answer: The football is in the bathroom.,Where is the football? 
170,bedroom,Answer: The apple is in the bedroom.,Where is the apple? 
171,bathroom,Answer: The apple is in the bedroom.,Where is the apple? 
172,hallway,,Where is the milk? 
173,hallway,,Where is the milk? 
174,bathroom,Answer: The apple is in the hallway.,Where is the apple? 
175,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
176,hallway,Answer: The apple is in the hallway.,Where is the apple? 
177,kitchen,Answer: The apple is in the kitchen.,Where is the apple? 
178,office,Answer: The milk is in the kitchen.,Where is the milk? 
179,office,Answer: The milk is in the kitchen.,Where is the milk? 
180,garden,Answer: The milk is in the garden.,Where is the milk? 
181,garden,Answer: The milk is in the kitchen.,Where is the milk? 
182,garden,Answer: The milk is in the kitchen.,Where is the milk? 
183,kitchen,,Where is the apple? 
184,kitchen,Answer: The apple is in the bathroom.,Where is the apple? 
185,office,,Where is the apple? 
186,office,,Where is the apple? 
187,kitchen,"Fact1: Sandra went back to the kitchen.
Fact2: Sandra took the milk there.
Fact3",Where is the milk? 
188,office,Choices:  1. In the kitchen. 2. In the bathroom. 3. In the office,Where is the apple? 
189,kitchen,Answer: The milk is in the hallway.,Where is the milk? 
190,garden,Answer: The apple is in the bedroom.,Where is the apple? 
191,garden,Answer: The apple is in the hallway.,Where is the apple? 
192,garden,,Where is the apple? 
193,bedroom,"Answer: The milk is in the bedroom.

Question: Where is the football?

Answer: The",Where is the milk? 
194,bedroom,Answer: The milk is in the bedroom.,Where is the milk? 
195,bathroom,Answer: The apple is in the kitchen.,Where is the apple? 
196,bathroom,Answer: The apple is in the garden.,Where is the apple? 
197,garden,Answer: The milk is in the garden.,Where is the milk? 
198,kitchen,,Where is the milk? 
199,kitchen,Answer: The milk is in the kitchen.,Where is the milk? 
200,office,Answer: The milk is in the office.,Where is the milk? 
201,office,Answer: The milk is in the office.,Where is the milk? 
202,hallway,,Where is the milk? 
203,garden,Answer: The milk is in the office.,Where is the milk? 
204,garden,,Where is the milk? 
205,office,Answer: The milk is in the office.,Where is the milk? 
206,office,Answer: The milk is in the office.,Where is the milk? 
207,garden,Answer: The apple is in the garden.,Where is the apple? 
208,bathroom,Answer: The milk is in the office.,Where is the milk? 
209,bathroom,Answer: The milk is in the office.,Where is the milk? 
210,kitchen,"Option A: In the kitchen

 Option B: In the bathroom

 Option C: In the hallway",Where is the football? 
211,kitchen,Answer: The football is in the kitchen.,Where is the football? 
212,kitchen,Answer: The football is in the bathroom.,Where is the football? 
213,kitchen,Answer: The milk is in the office.,Where is the milk? 
214,garden,,Where is the football? 
215,office,Answer: The apple is in the bedroom.,Where is the apple? 
216,office,Answer: The apple is in the kitchen.,Where is the apple? 
217,office,Answer: The apple is in the garden.,Where is the apple? 
218,bathroom,,Where is the milk? 
219,bathroom,"Options:

1. The kitchen
2. The bedroom
3. The garden
4. The bathroom",Where is the milk? 
220,office,"Fact: The apple is in the kitchen.

Fact: The apple is in the kitchen.

Fact",Where is the apple? 
221,office,Answer: The apple is in the office.,Where is the apple? 
222,office,"Answer: The apple is in the kitchen.




II

THE",Where is the apple? 
223,bedroom,Answer: The milk is in the kitchen.,Where is the milk? 
224,bedroom,"Options:

1. In the kitchen
2. In the hallway
3. In the bedroom
4",Where is the apple? 
225,bedroom,"Fact: Sandra travelled to the bedroom.

Fact: Sandra picked up the apple there.

Fact:",Where is the apple? 
226,kitchen,Answer: The apple is in the bedroom.,Where is the apple? 
227,garden,Answer: The football is in the bathroom.,Where is the football? 
228,bathroom,Answer: The milk is in the kitchen.,Where is the milk? 
229,garden,Answer: The football is in the kitchen.,Where is the football? 
230,bathroom,"Options:

1) In the kitchen

2) In the garden

3) In the hallway",Where is the football? 
231,bathroom,Answer: The football is in the garden.,Where is the football? 
232,bathroom,,Where is the football? 
233,garden,Answer: The apple is in the kitchen.,Where is the apple? 
234,bathroom,Answer: The football is in the bathroom.,Where is the football? 
235,bedroom,"Answer: The apple is in the hallway.




[Illustration]",Where is the apple? 
236,bedroom,Options: (A) In the kitchen (B) In the bedroom (C) In the hallway (D),Where is the apple? 
237,kitchen,"Options:

1. In the kitchen
2. In the hallway
3. In the bedroom
4",Where is the football? 
238,office,Answer: The apple is in the bedroom.,Where is the apple? 
239,garden,Answer: The milk is in the kitchen.,Where is the milk? 
240,hallway,Answer: The apple is in the kitchen.,Where is the apple? 
241,hallway,Answer: The apple is in the hallway.,Where is the apple? 
242,kitchen,,Where is the apple? 
243,bathroom,"Fact1: Mary put down the apple there.
Fact2: Mary discarded the apple there.
Fact3",Where is the apple? 
244,bathroom,,Where is the apple? 
245,hallway,Answer: The milk is in the kitchen.,Where is the milk? 
246,garden,Answer: The milk is in the kitchen.,Where is the milk? 
247,garden,,Where is the milk? 
248,garden,Answer: The football is in the kitchen.,Where is the football? 
249,garden,Answer: The football is in the garden.,Where is the football? 
250,bathroom,Answer: Daniel grabbed the apple there.,Where is the apple? 
251,hallway,Answer: The apple is in the garden.,Where is the apple? 
252,hallway,,Where is the apple? 
253,hallway,,Where is the apple? 
254,hallway,"Answer: The apple is in the kitchen.

Question: Where is the screw driver?

Answer:",Where is the apple? 
255,bathroom,,Where is the milk? 
256,kitchen,Answer: The apple is in the kitchen.,Where is the apple? 
